liga,temporada,equipo,id,nombre,posicion,dorsal,Total Fouls Conceded,Duels,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,PutThrough/Blocked Distribution,Open Play Passes,Unsuccessful Crosses open play,Offsides,Aerial Duels won,Fifty Fifty,Unsuccessful Passes Opposition Half,Leftside Passes,Games Played,GK Unsuccessful Distribution,Successful Long Passes,GK Successful Distribution,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Ground Duels,Interceptions,Time Played,Total Touches In Opposition Box,Total Clearances,Rightside Passes,Handballs conceded,Unsuccessful Short Passes,Touches,Backward Passes,Yellow Cards,Total Fouls Won,Duels lost,Total Tackles,Forward Passes,Substitute On,Total Shots,Successful Open Play Passes,Goals Conceded Inside Box,Clean Sheets,Successful Passes Opposition Half,Appearances,Total Passes,Ground Duels won,Corners Won,Tackles Won,Goals Conceded,Unsuccessful Launches,Successful Launches,PutThrough/Blocked Distribution Won,Aerial Duels lost,Foul Attempted Tackle,Times Tackled,Throw Ins to Opposition Player,Index,Successful Fifty Fifty,Aerial Duels,Successful Short Passes,Penalty Goals Conceded,Starts,Recoveries,Blocks,Ground Duels lost,Goals Conceded Outside Box,Unsuccessful Long Passes,Blocked Shots,Substitute Off,Penalties Conceded,Goal Kicks,Key Passes (Attempt Assists),Duels won,Unsuccessful Passes Own Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Winning Goal,Successful Crosses & Corners,Penalty Goals,Corners Taken (incl short corners),Unsuccessful Corners into Box,Hit Woodwork,Right Foot Goals,Set Pieces Goals,Penalties Off Target,Through balls,Successful Dribbles,Successful Crosses open play,Second Goal Assists,Shots On Target ( inc goals ),Assists (Intentional),Successful Corners into Box,Unsuccessful Dribbles,Total Red Cards,Unsuccessful lay-offs,Penalties Taken,Goals from Inside Box,Goal Assists,Attempts from Set Pieces,Successful Lay-offs,Goals,Red Cards - 2nd Yellow,Overruns,Goals from Outside Box,Home Goals,Away Goals,Left Foot Goals,Headed Goals,Saves Made from Inside Box,Saves made - parried,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Straight Red Cards,Penalties Faced,Drops,Catches,Punches,Last Man Tackle,Own Goal Scored,Foul Won Penalty,Clearances Off the Line,Saves made - caught,Crosses not Claimed,Last Player Tackle,Other Goals,Saves from Penalty,Penalties Saved
USA_MLS,2023,Philadelphia Union,245btyb2u8c4vj1y1vw8a257t,T. Baribo,Forward,28,2.0,22.0,,26.0,,3.0,34.0,,1.0,5.0,,7.0,7.0,5.0,,,,1.0,14.0,8.0,11.0,,151.0,4.0,3.0,9.0,,8.0,53.0,10.0,2.0,1.0,15.0,1.0,9.0,4.0,2.0,25.0,2.0,,18.0,5.0,35.0,2.0,,,2.0,,,3.0,6.0,1.0,3.0,,10.0,,11.0,26.0,,1.0,3.0,,9.0,,1.0,,1.0,,,,7.0,2.0,1.0,9.0,0.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Philadelphia Union,6761vkpm5baaimcyxq3y5r2z9,A. Bedoya,Midfielder,11,36.0,298.0,27.0,708.0,34.0,57.0,960.0,27.0,16.0,64.0,38.0,224.0,430.0,31.0,,26.0,,11.0,341.0,239.0,145.0,23.0,2290.0,89.0,24.0,63.0,2.0,229.0,1313.0,127.0,6.0,5.0,177.0,40.0,346.0,3.0,22.0,703.0,23.0,4.0,481.0,31.0,966.0,57.0,12.0,24.0,30.0,10.0,1.0,23.0,89.0,20.0,21.0,1.0,22.0,23.0,153.0,682.0,5.0,28.0,118.0,9.0,88.0,7.0,29.0,7.0,18.0,,,34.0,121.0,61.0,16.0,258.0,0.0,12.0,,,,,,,,5.0,13.0,12.0,3.0,11.0,2.0,,6.0,,,,,4.0,,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Philadelphia Union,c749lw8agh1uzwt0i70gw2hg5,J. Bendik,Goalkeeper,12,,1.0,,82.0,,1.0,49.0,,,1.0,,49.0,10.0,8.0,33.0,42.0,58.0,,60.0,59.0,,,687.0,,3.0,24.0,,1.0,191.0,,,,,,107.0,1.0,,35.0,9.0,1.0,23.0,8.0,141.0,,,,13.0,7.0,5.0,,,,,,33.0,,1.0,40.0,1.0,7.0,49.0,,,4.0,58.0,,,,66.0,,1.0,10.0,,59.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,2.0,15.0,6.0,,1.0,1.0,3.0,1.0,,,,,,,,,,
USA_MLS,2023,Philadelphia Union,vii7iwznqiwigznyp13a6505,A. Blake,Goalkeeper,18,1.0,13.0,,350.0,,,250.0,,,7.0,,142.0,97.0,30.0,51.0,125.0,278.0,,190.0,280.0,6.0,,2643.0,,18.0,100.0,,5.0,816.0,,1.0,3.0,1.0,,338.0,,,172.0,24.0,9.0,70.0,30.0,535.0,5.0,,,30.0,44.0,17.0,,,1.0,,,53.0,,7.0,225.0,5.0,30.0,240.0,,1.0,6.0,180.0,,1.0,1.0,182.0,,12.0,43.0,,185.0,0.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,55.0,27.0,1.0,86.0,31.0,,5.0,4.0,18.0,6.0,,,,,1.0,1.0,,,,
USA_MLS,2023,Philadelphia Union,1l8zdwi6eeja1pcroszqejq3t,J. Bueno,Midfielder,20,21.0,125.0,4.0,383.0,3.0,22.0,455.0,2.0,,8.0,8.0,60.0,144.0,26.0,,19.0,,7.0,112.0,163.0,109.0,17.0,975.0,6.0,17.0,100.0,,62.0,638.0,83.0,2.0,14.0,64.0,37.0,134.0,16.0,12.0,377.0,7.0,2.0,225.0,26.0,461.0,53.0,2.0,21.0,10.0,5.0,2.0,16.0,8.0,19.0,16.0,,75.0,3.0,16.0,364.0,1.0,10.0,80.0,1.0,56.0,3.0,16.0,,5.0,,,10.0,61.0,22.0,16.0,78.0,0.0,5.0,,3.0,2.0,,,,,1.0,3.0,4.0,,5.0,,1.0,6.0,2.0,,,,,,3.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
USA_MLS,2023,Philadelphia Union,5f76d9pvqluah67sfgbpfyhnt,J. Carranza,Forward,9,98.0,427.0,17.0,520.0,4.0,60.0,691.0,17.0,29.0,53.0,56.0,180.0,189.0,33.0,,19.0,,35.0,380.0,152.0,308.0,12.0,2643.0,152.0,21.0,177.0,10.0,194.0,1254.0,191.0,6.0,72.0,251.0,34.0,165.0,3.0,70.0,489.0,25.0,6.0,372.0,33.0,722.0,123.0,20.0,14.0,33.0,2.0,1.0,28.0,66.0,40.0,73.0,1.0,57.0,22.0,119.0,501.0,5.0,30.0,93.0,4.0,185.0,8.0,8.0,21.0,10.0,1.0,,26.0,176.0,39.0,20.0,202.0,6.0,4.0,,,,2.0,11.0,,,3.0,19.0,4.0,1.0,35.0,4.0,,32.0,2.0,,,11.0,5.0,1.0,15.0,14.0,1.0,1.0,3.0,8.0,6.0,3.0,,,,,,,1.0,,,,,,,4.0,,,,,,,
USA_MLS,2023,Philadelphia Union,6t625vlq8y9po4hbvz97qx6ok,C. Donovan,Forward,25,8.0,98.0,3.0,78.0,,9.0,115.0,3.0,2.0,30.0,9.0,38.0,21.0,21.0,,1.0,,3.0,74.0,31.0,42.0,2.0,419.0,22.0,2.0,23.0,1.0,40.0,202.0,37.0,1.0,4.0,55.0,6.0,38.0,17.0,7.0,74.0,6.0,,47.0,21.0,119.0,13.0,2.0,5.0,7.0,,,4.0,26.0,2.0,13.0,,19.0,1.0,56.0,77.0,,4.0,19.0,1.0,29.0,1.0,1.0,1.0,3.0,,,5.0,43.0,6.0,1.0,41.0,2.0,,,,,1.0,2.0,,,,3.0,,,4.0,1.0,,6.0,,,,2.0,1.0,,3.0,2.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Philadelphia Union,b4e6lsrz4cmr2q50235620qnd,J. Elliott,Defender,3,31.0,221.0,,1170.0,2.0,24.0,1362.0,,4.0,61.0,34.0,181.0,401.0,35.0,4.0,170.0,6.0,22.0,286.0,835.0,117.0,51.0,3060.0,43.0,134.0,412.0,3.0,102.0,1828.0,32.0,5.0,11.0,103.0,43.0,582.0,1.0,26.0,1121.0,31.0,9.0,336.0,35.0,1427.0,57.0,7.0,25.0,41.0,38.0,26.0,20.0,43.0,12.0,11.0,,699.0,20.0,104.0,1000.0,6.0,34.0,210.0,25.0,60.0,10.0,155.0,7.0,,1.0,10.0,9.0,118.0,76.0,18.0,257.0,0.0,1.0,,,,1.0,,,,,5.0,1.0,,4.0,1.0,,3.0,1.0,,,,1.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,
USA_MLS,2023,Philadelphia Union,5etbjbt2bng4cv7hb5i4afxpm,L. Flach,Midfielder,31,29.0,133.0,7.0,371.0,11.0,36.0,465.0,7.0,,11.0,34.0,77.0,81.0,27.0,,15.0,,5.0,137.0,146.0,112.0,32.0,1820.0,9.0,15.0,142.0,3.0,77.0,704.0,78.0,5.0,12.0,74.0,35.0,170.0,6.0,6.0,365.0,17.0,5.0,228.0,27.0,471.0,48.0,4.0,19.0,24.0,15.0,5.0,22.0,10.0,15.0,14.0,,34.0,22.0,21.0,356.0,3.0,21.0,98.0,6.0,64.0,7.0,23.0,3.0,10.0,,,11.0,59.0,30.0,16.0,100.0,0.0,3.0,,,,,,,,,2.0,3.0,1.0,1.0,,,4.0,,,,,1.0,,2.0,1.0,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Philadelphia Union,14862d2infc78x629xbd4be8l,D. Gazdag,Midfielder,10,32.0,249.0,26.0,982.0,1.0,47.0,1197.0,16.0,18.0,7.0,33.0,256.0,235.0,35.0,,44.0,,24.0,403.0,313.0,226.0,9.0,3003.0,110.0,9.0,320.0,2.0,221.0,1659.0,278.0,5.0,56.0,140.0,32.0,410.0,2.0,55.0,938.0,28.0,8.0,675.0,35.0,1243.0,102.0,23.0,15.0,37.0,3.0,,15.0,16.0,19.0,63.0,,61.0,15.0,23.0,938.0,6.0,33.0,145.0,2.0,124.0,9.0,40.0,16.0,7.0,,,48.0,109.0,31.0,17.0,261.0,3.0,6.0,12.0,8.0,5.0,1.0,15.0,,,29.0,14.0,2.0,5.0,31.0,5.0,3.0,28.0,,2.0,12.0,15.0,6.0,,20.0,15.0,,2.0,,8.0,7.0,,,,,,,,,,,,,,,2.0,,,,,,,
