liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Corners Won,Overruns,Substitute On,Successful Dribbles,Throw Ins to Own Player,Total Big Chances Created,Throw Ins to Opposition Player,Handballs conceded,Penalties Conceded,Shots Off Target (inc woodwork),Total Shots,Unsuccessful Dribbles,Goals,Goals Openplay,Goals from Inside Box,Hit Woodwork,Offsides,Right Foot Goals,Shots On Target ( inc goals ),Total Big Chances Missed,Unsuccessful lay-offs,Home Goals,Away Goals,Assists (Intentional),Corners Taken (incl short corners),Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Through balls,Unsuccessful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,GK Successful Distribution,Goal Kicks,Total Big Chances Saved,Left Foot Goals,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Total Big Chances Scored,Penalties Taken,Penalty Goals,Successful Corners into Box,Attempts from Set Pieces,Second Goal Assists,Foul Won Penalty,Goals Conceded Outside Box,Goals from Outside Box,Own Goal Scored,Last Player Tackle,Headed Goals,Direct Setpiece Goals,Set Pieces Goals,Clearances Off the Line,Crosses not Claimed,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Penalties Saved,Saves from Penalty,Other Goals
USA_USL_Championship,2026,Hartford Athletic,c99yg0ykkr6o17ykicw27e68k,S. Anaku,Forward,17,17.0,10.0,7.0,6.0,22.0,,,33.0,,56.0,33.0,23.0,67.0,10.0,8.0,6.0,7.0,6.0,39.0,23.0,16.0,5.0,6.0,16.0,58.0,1.0,13.0,13.0,6.0,13.0,11.0,6.0,4.0,3.0,,4.0,,34.0,31.0,8.0,35.0,1.0,5.0,327.0,4.0,,14.0,5.0,50.0,59.0,35.0,6.0,17.0,24.0,131.0,5.0,3.0,,1.0,26.0,3.0,23.0,1.0,0.0,2.0,,2.0,5.0,2.0,1.0,1.0,,1.0,7.0,9.0,2.0,1.0,1.0,,,7.0,,2.0,1.0,1.0,1.0,0.0,,5.0,,4.0,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,3.0,,,,1.0,1.0,,,,,,,,,,,,,
USA_USL_Championship,2026,Hartford Athletic,8qqehla9xvhut6uua4a0zcju2,S. Anderson,Defender,2,14.0,9.0,5.0,8.0,72.0,1.0,5.0,113.0,4.0,65.0,31.0,34.0,188.0,113.0,3.0,8.0,8.0,7.0,51.0,22.0,29.0,11.0,12.0,89.0,271.0,1.0,62.0,12.0,6.0,19.0,17.0,13.0,8.0,1.0,2.0,1.0,13.0,209.0,147.0,93.0,213.0,4.0,9.0,692.0,6.0,14.0,9.0,12.0,142.0,291.0,226.0,13.0,18.0,65.0,540.0,38.0,27.0,11.0,23.0,89.0,14.0,42.0,2.0,0.0,6.0,,,4.0,63.0,5.0,19.0,,,2.0,4.0,3.0,,,,,1.0,,2.0,,,,,1.0,18.0,1.0,14.0,5.0,,8.0,,,,,,,,,,,,,,,,,,,,6.0,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Hartford Athletic,2zrrdws3k5b5zt7yqhjo9zjf8,Enzo Carvalho,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Hartford Athletic,7i9qesz7fugndupldntvshwd0,S. Careaga,Midfielder,10,,,,3.0,14.0,,1.0,17.0,,2.0,1.0,1.0,29.0,16.0,,3.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,9.0,45.0,,4.0,3.0,2.0,12.0,8.0,6.0,1.0,,,,2.0,32.0,21.0,15.0,32.0,,,119.0,1.0,1.0,,1.0,23.0,47.0,34.0,,6.0,13.0,71.0,4.0,1.0,5.0,6.0,13.0,4.0,7.0,,0.0,1.0,,2.0,,,1.0,,,,2.0,4.0,,1.0,1.0,1.0,,,,2.0,,,0.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Hartford Athletic,5vnwvsze01ja9eiy6p2v7jkoa,B. Coffey,Midfielder,16,9.0,5.0,4.0,4.0,9.0,1.0,2.0,17.0,,27.0,13.0,14.0,27.0,27.0,,4.0,,,18.0,8.0,10.0,2.0,2.0,7.0,52.0,,7.0,3.0,2.0,10.0,9.0,3.0,4.0,4.0,,2.0,4.0,29.0,21.0,10.0,25.0,2.0,1.0,263.0,3.0,2.0,2.0,7.0,36.0,52.0,29.0,3.0,7.0,23.0,95.0,3.0,3.0,5.0,11.0,20.0,6.0,12.0,1.0,1.0,3.0,,,,,1.0,,,,1.0,5.0,2.0,1.0,,1.0,,,,4.0,1.0,,0.0,1.0,1.0,,1.0,2.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2026,Hartford Athletic,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,Defender,15,43.0,9.0,34.0,8.0,21.0,1.0,5.0,136.0,4.0,98.0,35.0,63.0,33.0,235.0,9.0,8.0,7.0,6.0,55.0,26.0,29.0,12.0,5.0,118.0,392.0,1.0,76.0,1.0,,40.0,32.0,6.0,7.0,,9.0,,54.0,284.0,145.0,153.0,242.0,4.0,13.0,631.0,4.0,50.0,14.0,8.0,128.0,406.0,296.0,17.0,20.0,110.0,547.0,4.0,4.0,28.0,74.0,92.0,22.0,36.0,4.0,1.0,2.0,,1.0,4.0,,,,,,2.0,4.0,,1.0,,1.0,,,,2.0,,,1.0,0.0,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,
USA_USL_Championship,2026,Hartford Athletic,1795jw1oc3pkthyq0kqexh65m,B. Fischer,Defender,25,41.0,19.0,22.0,8.0,26.0,,5.0,132.0,4.0,57.0,23.0,34.0,39.0,176.0,,8.0,8.0,7.0,16.0,4.0,12.0,10.0,2.0,26.0,360.0,1.0,68.0,6.0,3.0,25.0,142.0,2.0,8.0,,8.0,,24.0,290.0,136.0,163.0,274.0,2.0,7.0,720.0,,40.0,2.0,1.0,86.0,370.0,298.0,9.0,12.0,72.0,481.0,3.0,3.0,19.0,29.0,44.0,31.0,43.0,,0.0,,,,2.0,2.0,,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Hartford Athletic,1eya9wjh3yxzbups6a6q26puy,G. Flynn,Defender,24,1.0,1.0,,1.0,1.0,,,3.0,,6.0,3.0,3.0,3.0,6.0,1.0,1.0,,,5.0,2.0,3.0,1.0,1.0,,7.0,,2.0,,,2.0,,1.0,,,,,1.0,3.0,3.0,1.0,2.0,1.0,,28.0,,1.0,1.0,1.0,6.0,7.0,3.0,1.0,,4.0,18.0,1.0,1.0,2.0,2.0,5.0,,2.0,,0.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Hartford Athletic,9ie6oja1bojocjl4fg4wingno,S. Gordon,Forward,27,5.0,5.0,,1.0,,1.0,,,,6.0,5.0,1.0,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,27.0,,1.0,,1.0,,,,,1.0,,4.0,,,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Hartford Athletic,88039fvxfyrkdjk7sbu22esbt,C. Hadjipaschalis,Midfielder,18,3.0,1.0,2.0,2.0,3.0,,,5.0,,4.0,1.0,3.0,4.0,5.0,,2.0,,,1.0,,1.0,,,5.0,16.0,,2.0,,,1.0,3.0,,,,,1.0,,12.0,6.0,6.0,12.0,,,19.0,,,,1.0,6.0,16.0,12.0,,,4.0,20.0,,,,1.0,4.0,,3.0,,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
