liga,temporada,equipo,id,nombre,posicion,dorsal,Total Losses Of Possession,Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Successful Open Play Passes,Unsuccessful Short Passes,Duels,Forward Passes,Corners Won,Throw Ins to Own Player,Goals Conceded Inside Box,Ground Duels lost,Unsuccessful Passes Own Half,Touches,Successful Passes Own Half,Substitute On,Penalty Goals Conceded,Index,Goals Conceded,Recoveries,Duels lost,Total Passes,Unsuccessful Crosses open play,Total Fouls Conceded,Yellow Cards,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Leftside Passes,Appearances,Games Played,Unsuccessful Dribbles,Times Tackled,PutThrough/Blocked Distribution,Unsuccessful Crosses & Corners,Ground Duels,Successful Passes Opposition Half,Successful Short Passes,Home Goals,Away Goals,Winning Goal,Rightside Passes,Successful Long Passes,Goals Conceded Outside Box,Successful Launches,Total Tackles,Aerial Duels,Aerial Duels lost,Blocked Shots,Starts,Substitute Off,Total Touches In Opposition Box,Backward Passes,Unsuccessful Long Passes,Tackles Lost,Interceptions,Total Clearances,Unsuccessful Launches,Total Fouls Won,Aerial Duels won,Duels won,Tackles Won,Ground Duels won,Through balls,Successful Crosses & Corners,Handballs conceded,Last Man Tackle,Successful Crosses open play,Successful Dribbles,Key Passes (Attempt Assists),Foul Attempted Tackle,Blocks,Shots Off Target (inc woodwork),PutThrough/Blocked Distribution Won,Clean Sheets,Shots On Target ( inc goals ),Corners Taken (incl short corners),Throw Ins to Opposition Player,Unsuccessful Corners into Box,Total Shots,Left Foot Goals,Offsides,Goal Assists,Goals from Inside Box,Goals,Goals from Outside Box,Assists (Intentional),Hit Woodwork,Right Foot Goals,Penalties Taken,Successful Lay-offs,Unsuccessful lay-offs,Headed Goals,Penalty Goals,Foul Won Penalty,Second Goal Assists,GK Successful Distribution,Attempts from Set Pieces,Successful Corners into Box,Red Cards - 2nd Yellow,Penalties Conceded,Total Red Cards,Saves Made from Outside Box,Catches,Penalties Saved,Saves from Penalty,Saves made - parried,Punches,Saves Made,Penalties Faced,Saves Made from Inside Box,GK Unsuccessful Distribution,Drops,Overruns,Saves made - caught,Goal Kicks,Straight Red Cards,Penalties Off Target,Clearances Off the Line,Own Goal Scored,Goalkeeper Smother,Set Pieces Goals,Last Player Tackle,Crosses not Claimed
Mexico_Liga_MX,2021-2022,CF América,6l5na1ucaovnml3tqjdyysbth,E. Aguilera,Defender,19,98.0,1079.0,82.0,554.0,477.0,37.0,71.0,181.0,,3.0,7.0,12.0,25.0,710.0,379.0,1.0,,10.0,8.0,67.0,29.0,592.0,,9.0,2.0,57.0,510.0,192.0,13.0,13.0,1.0,2.0,5.0,,24.0,131.0,451.0,1.0,1.0,0.0,189.0,59.0,1.0,7.0,7.0,47.0,17.0,,12.0,,9.0,30.0,45.0,,21.0,37.0,28.0,7.0,30.0,42.0,7.0,12.0,1.0,,,,,1.0,1.0,5.0,4.0,3.0,2.0,6.0,3.0,,5.0,,6.0,,,,2.0,2.0,,,,2.0,2.0,,,,2.0,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,2.0,,,,,,,
Mexico_Liga_MX,2021-2022,CF América,9h4vvepqxghptj4mak1v8nsnp,P. Aquino,Midfielder,5,126.0,1094.0,103.0,545.0,444.0,79.0,186.0,162.0,1.0,,7.0,60.0,31.0,729.0,241.0,1.0,1.0,10.0,7.0,84.0,82.0,556.0,,30.0,4.0,72.0,453.0,157.0,14.0,14.0,8.0,17.0,21.0,,120.0,212.0,419.0,,,0.0,168.0,34.0,,2.0,41.0,66.0,22.0,1.0,13.0,6.0,8.0,69.0,24.0,23.0,20.0,12.0,8.0,16.0,44.0,104.0,18.0,60.0,1.0,,3.0,,,5.0,7.0,19.0,1.0,7.0,12.0,4.0,2.0,,,,9.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF América,3l0ic1vk57ensflic4gb7tu5l,N. Benedetti,Midfielder,14,39.0,243.0,18.0,89.0,71.0,14.0,46.0,26.0,3.0,3.0,,20.0,3.0,149.0,21.0,6.0,,10.0,1.0,12.0,26.0,91.0,4.0,10.0,3.0,19.0,73.0,17.0,9.0,9.0,6.0,9.0,2.0,4.0,36.0,53.0,70.0,,,0.0,25.0,3.0,1.0,,5.0,10.0,6.0,1.0,3.0,3.0,3.0,23.0,4.0,,1.0,1.0,2.0,5.0,4.0,20.0,5.0,16.0,,1.0,1.0,,1.0,7.0,5.0,6.0,,,2.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF América,3y4ih5mddq0begj4lvsob5las,K. Campos,Midfielder,190,3.0,23.0,1.0,15.0,14.0,1.0,6.0,2.0,,1.0,,4.0,1.0,23.0,4.0,3.0,,10.0,,2.0,4.0,15.0,,1.0,,,14.0,4.0,3.0,3.0,,1.0,2.0,,5.0,10.0,14.0,,,0.0,5.0,,,,1.0,1.0,,1.0,,,,4.0,,1.0,,,,,1.0,2.0,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF América,claujooxyw4dzynzmy752r3l5,S. Cáceres,Defender,4,80.0,849.0,76.0,427.0,353.0,33.0,80.0,143.0,,2.0,8.0,9.0,34.0,537.0,291.0,,1.0,10.0,8.0,35.0,30.0,433.0,,10.0,1.0,42.0,357.0,139.0,10.0,10.0,1.0,1.0,6.0,,38.0,66.0,327.0,,,0.0,125.0,30.0,,5.0,16.0,42.0,21.0,1.0,10.0,1.0,8.0,26.0,43.0,2.0,12.0,24.0,24.0,9.0,21.0,50.0,14.0,29.0,,,1.0,,,4.0,4.0,5.0,8.0,4.0,3.0,5.0,1.0,,,,5.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF América,dta2hcu8sq62dx9diax5shk9,S. Córdova,Midfielder,17,177.0,865.0,70.0,217.0,149.0,57.0,148.0,75.0,6.0,5.0,4.0,62.0,11.0,458.0,56.0,6.0,1.0,10.0,5.0,39.0,81.0,229.0,19.0,12.0,1.0,89.0,159.0,67.0,15.0,15.0,17.0,39.0,17.0,30.0,113.0,109.0,148.0,2.0,1.0,3.0,38.0,11.0,1.0,,16.0,35.0,19.0,5.0,9.0,7.0,30.0,49.0,13.0,9.0,6.0,1.0,2.0,26.0,16.0,67.0,7.0,51.0,3.0,6.0,2.0,,5.0,10.0,11.0,8.0,,10.0,5.0,2.0,5.0,10.0,,7.0,15.0,2.0,2.0,,3.0,3.0,,,,,1.0,5.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF América,8dw29j8k2379f7hvij6mna4lx,A. Escoboza,Midfielder,0,138.0,863.0,73.0,261.0,189.0,52.0,62.0,101.0,5.0,38.0,13.0,19.0,23.0,470.0,66.0,8.0,1.0,10.0,14.0,37.0,30.0,270.0,26.0,8.0,2.0,86.0,197.0,24.0,17.0,17.0,6.0,9.0,17.0,36.0,44.0,146.0,183.0,1.0,0.0,0.0,89.0,14.0,1.0,2.0,10.0,18.0,11.0,7.0,9.0,7.0,14.0,56.0,21.0,4.0,9.0,9.0,12.0,6.0,7.0,32.0,6.0,25.0,1.0,15.0,,,8.0,9.0,18.0,5.0,1.0,6.0,5.0,2.0,4.0,14.0,8.0,6.0,10.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF América,733ho2s9aqwwxzbqfiia3b7bp,Álvaro Fidalgo,Midfielder,8,150.0,1306.0,72.0,593.0,522.0,50.0,130.0,150.0,2.0,7.0,9.0,57.0,12.0,813.0,197.0,2.0,2.0,10.0,9.0,53.0,65.0,614.0,9.0,8.0,1.0,69.0,542.0,130.0,18.0,18.0,20.0,37.0,17.0,9.0,116.0,347.0,502.0,3.0,1.0,3.0,216.0,40.0,,2.0,12.0,14.0,8.0,3.0,16.0,11.0,15.0,118.0,22.0,6.0,9.0,3.0,2.0,27.0,6.0,65.0,6.0,59.0,4.0,2.0,1.0,,2.0,20.0,14.0,4.0,,2.0,7.0,5.0,6.0,,1.0,,8.0,,1.0,,4.0,4.0,,,,1.0,,7.0,,3.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF América,bh5emxazjkbwd6i86qx30hfit,L. Fuentes,Defender,2,99.0,871.0,72.0,431.0,360.0,46.0,64.0,207.0,1.0,70.0,7.0,20.0,22.0,636.0,207.0,2.0,2.0,10.0,7.0,32.0,23.0,440.0,7.0,13.0,1.0,57.0,368.0,45.0,13.0,13.0,,3.0,7.0,7.0,49.0,166.0,338.0,,,0.0,138.0,30.0,,5.0,18.0,15.0,3.0,,11.0,7.0,1.0,50.0,26.0,8.0,14.0,20.0,14.0,8.0,12.0,41.0,10.0,29.0,3.0,5.0,,,5.0,3.0,7.0,10.0,1.0,4.0,6.0,3.0,,,9.0,,4.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,CF América,7ibytg9foa6kgcwz7bd8s7eqy,L. Gutiérrez,Forward,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
