liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Dribbles,Yellow Cards,Duels,Successful Passes Opposition Half,Total Clearances,Unsuccessful Short Passes,Goals Conceded Inside Box,GK Successful Distribution,Tackles Lost,Unsuccessful Crosses & Corners,Aerial Duels,Times Tackled,Blocked Shots,Total Shots,Throw Ins to Own Player,Forward Passes,Starts,Blocks,Shots On Target ( inc goals ),Rightside Passes,Foul Attempted Tackle,Appearances,Successful Crosses open play,Successful Launches,Total Tackles,Tackles Won,Backward Passes,Unsuccessful Long Passes,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Index,Total Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Own Half,Clearances Off the Line,PutThrough/Blocked Distribution,Total Fouls Won,Ground Duels lost,Goals Conceded,Successful Passes Own Half,Duels lost,Shots Off Target (inc woodwork),Clean Sheets,Last Player Tackle,Ground Duels,Touches,Unsuccessful Launches,Interceptions,Successful Long Passes,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Goal Kicks,Ground Duels won,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Aerial Duels won,Games Played,Successful Crosses & Corners,Duels won,Total Fouls Conceded,Aerial Duels lost,Substitute On,Penalty Goals Conceded,Open Play Passes,Leftside Passes,Key Passes (Attempt Assists),Time Played,Successful Short Passes,Total Losses Of Possession,Successful Open Play Passes,Recoveries,Goals Conceded Outside Box,Throw Ins to Opposition Player,Winning Goal,Goal Assists,Through balls,Left Foot Goals,Goals from Inside Box,Successful Lay-offs,Second Goal Assists,Goals from Outside Box,Goals,Successful Corners into Box,Penalties Taken,Right Foot Goals,Assists (Intentional),Unsuccessful Corners into Box,Penalty Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Hit Woodwork,Substitute Off,Overruns,Corners Taken (incl short corners),Corners Won,Home Goals,Away Goals,Offsides,Saves made - caught,GK Unsuccessful Distribution,Saves Made from Inside Box,Catches,Saves Made,Saves Made from Outside Box,Punches,Handballs conceded,Penalties Conceded,Foul Won Penalty,Headed Goals,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Straight Red Cards,Drops,Saves from Penalty,Goalkeeper Smother,Penalties Faced,Penalties Saved,Crosses not Claimed,Own Goal Scored,Other Goals,Penalties Off Target,Set Pieces Goals
USA_MLS,2024,Columbus Crew,7e6yfbpspg1vzcaa7rw5dameh,M. Amundsen,Defender,18,12.0,7.0,183.0,662.0,57.0,139.0,27.0,1.0,21.0,12.0,66.0,9.0,1.0,2.0,80.0,696.0,26.0,10.0,1.0,635.0,9.0,31.0,5.0,9.0,48.0,27.0,205.0,77.0,12.0,1585.0,13.0,1801.0,216.0,84.0,,44.0,15.0,43.0,31.0,928.0,72.0,1.0,8.0,,117.0,2204.0,37.0,48.0,97.0,13.0,19.0,1.0,74.0,3.0,144.0,37.0,31.0,5.0,111.0,15.0,29.0,5.0,2.0,1741.0,265.0,15.0,2294.0,1488.0,275.0,1527.0,131.0,4.0,7.0,1.0,2.0,2.0,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,5.0,,,3.0,0.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2024,Columbus Crew,48x7ll37uv2jck8ibaenqk3ro,M. Arfsten,Midfielder,27,56.0,3.0,247.0,538.0,26.0,115.0,19.0,,17.0,66.0,30.0,51.0,10.0,32.0,79.0,212.0,24.0,2.0,13.0,315.0,12.0,33.0,17.0,9.0,44.0,27.0,358.0,22.0,65.0,877.0,13.0,1014.0,137.0,30.0,,53.0,20.0,98.0,24.0,356.0,112.0,19.0,3.0,,217.0,1544.0,13.0,16.0,32.0,111.0,24.0,,119.0,28.0,173.0,16.0,33.0,17.0,135.0,23.0,14.0,9.0,2.0,1007.0,129.0,29.0,2081.0,845.0,296.0,870.0,135.0,5.0,6.0,1.0,5.0,,2.0,4.0,15.0,3.0,1.0,5.0,,,3.0,5.0,1.0,,1.0,2.0,1.0,19.0,3.0,5.0,24.0,2.0,3.0,11.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,
USA_MLS,2024,Columbus Crew,6kb6kwmwjh4c6oyed5upl266t,E. Bush,Goalkeeper,24,,1.0,1.0,3.0,1.0,1.0,1.0,18.0,,,1.0,,,,,26.0,2.0,,,8.0,,2.0,,4.0,,,,12.0,,34.0,40.0,47.0,13.0,3.0,,,1.0,,2.0,31.0,,,,,,64.0,9.0,,5.0,,,12.0,,,10.0,1.0,2.0,,1.0,,,,,24.0,13.0,,125.0,29.0,14.0,19.0,12.0,1.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,5.0,,6.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,
USA_MLS,2024,Columbus Crew,4bjmhb55kv6xfixdff153gudx,R. Camacho,Defender,4,7.0,3.0,206.0,469.0,84.0,140.0,28.0,12.0,19.0,,102.0,8.0,4.0,4.0,14.0,793.0,29.0,21.0,2.0,508.0,13.0,30.0,,15.0,38.0,19.0,98.0,96.0,,1840.0,14.0,2076.0,236.0,114.0,1.0,26.0,16.0,44.0,31.0,1371.0,93.0,2.0,9.0,1.0,104.0,2389.0,50.0,42.0,110.0,19.0,12.0,12.0,60.0,4.0,122.0,53.0,30.0,,113.0,31.0,49.0,1.0,3.0,1965.0,677.0,3.0,2488.0,1730.0,261.0,1735.0,123.0,3.0,1.0,0.0,1.0,1.0,,1.0,1.0,,,1.0,,,,1.0,,,,,,6.0,2.0,,,0.0,1.0,1.0,,,,,,,,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,
USA_MLS,2024,Columbus Crew,5dtht84403e1u5nnm9kjrjpwp,D. Chambost,Midfielder,7,3.0,,41.0,267.0,5.0,48.0,7.0,,5.0,29.0,14.0,5.0,1.0,8.0,2.0,127.0,7.0,1.0,3.0,114.0,,12.0,1.0,,10.0,5.0,99.0,11.0,8.0,446.0,52.0,505.0,59.0,16.0,,18.0,4.0,11.0,10.0,187.0,20.0,5.0,2.0,,27.0,619.0,1.0,5.0,20.0,10.0,11.0,,16.0,3.0,72.0,5.0,12.0,8.0,21.0,5.0,9.0,5.0,2.0,495.0,165.0,16.0,645.0,426.0,103.0,436.0,35.0,3.0,,0.0,4.0,,,,17.0,1.0,,,7.0,,,2.0,17.0,,3.0,1.0,,4.0,,26.0,3.0,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,
USA_MLS,2024,Columbus Crew,a487dmcrtdak032ab6slynlxx,Y. Cheberko,Defender,21,5.0,4.0,170.0,589.0,69.0,87.0,22.0,3.0,14.0,5.0,79.0,13.0,2.0,5.0,21.0,608.0,19.0,19.0,1.0,536.0,4.0,27.0,,8.0,32.0,18.0,115.0,50.0,4.0,1546.0,15.0,1683.0,137.0,59.0,2.0,23.0,19.0,36.0,27.0,957.0,74.0,4.0,7.0,2.0,91.0,1973.0,24.0,30.0,64.0,16.0,14.0,3.0,55.0,9.0,83.0,41.0,27.0,,96.0,10.0,38.0,8.0,4.0,1614.0,424.0,4.0,1865.0,1482.0,170.0,1481.0,90.0,5.0,3.0,0.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,2.0,,,2.0,0.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2024,Columbus Crew,8warl67c0id3dorr48mn7h82c,G. De Libera,Midfielder,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Columbus Crew,49rr75teem0kobuhr4cesh756,M. Farsi,Defender,23,17.0,,155.0,621.0,25.0,98.0,27.0,,7.0,34.0,33.0,44.0,1.0,12.0,140.0,223.0,23.0,3.0,6.0,46.0,4.0,29.0,16.0,3.0,21.0,14.0,382.0,27.0,34.0,973.0,13.0,1098.0,125.0,37.0,,45.0,25.0,59.0,29.0,368.0,85.0,6.0,1.0,,122.0,1552.0,16.0,7.0,26.0,68.0,20.0,,63.0,29.0,122.0,7.0,29.0,16.0,70.0,8.0,26.0,6.0,1.0,1084.0,447.0,31.0,2055.0,947.0,239.0,959.0,82.0,2.0,10.0,1.0,2.0,4.0,2.0,4.0,6.0,2.0,,4.0,,,1.0,1.0,,,3.0,,2.0,14.0,2.0,,10.0,3.0,1.0,9.0,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,
USA_MLS,2024,Columbus Crew,dyv4gls8evw1fkei1zofev21g,T. Habroune,Midfielder,16,2.0,1.0,17.0,24.0,2.0,6.0,,,1.0,,2.0,3.0,1.0,,,12.0,1.0,1.0,,10.0,3.0,5.0,,,3.0,2.0,18.0,1.0,,47.0,59.0,54.0,7.0,2.0,,7.0,2.0,8.0,,23.0,8.0,,,,15.0,82.0,,1.0,1.0,3.0,5.0,,7.0,2.0,5.0,2.0,5.0,,9.0,3.0,,4.0,,54.0,14.0,3.0,88.0,46.0,15.0,47.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Columbus Crew,aggjh662fgl2me6slzt0ll8t1,N. Hagen,Goalkeeper,1,,,1.0,4.0,4.0,3.0,5.0,34.0,,,1.0,,,,,60.0,3.0,,,27.0,,4.0,,2.0,,,,22.0,,89.0,31.0,114.0,25.0,6.0,,,,,5.0,85.0,1.0,,,,,153.0,14.0,,10.0,,,25.0,,,19.0,,4.0,,,,1.0,1.0,1.0,81.0,27.0,,325.0,79.0,25.0,65.0,31.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,13.0,1.0,18.0,5.0,2.0,,,,,,,6.0,,,,,1.0,,,,,,
USA_MLS,2024,Columbus Crew,8aao79b1g77c5jhp1n0w60xrd,C. Hernández,Forward,9,51.0,4.0,349.0,529.0,8.0,251.0,27.0,,13.0,51.0,77.0,107.0,43.0,104.0,9.0,332.0,25.0,1.0,45.0,296.0,17.0,29.0,17.0,2.0,31.0,18.0,130.0,49.0,50.0,654.0,16.0,954.0,300.0,49.0,,72.0,48.0,144.0,31.0,142.0,180.0,59.0,3.0,,272.0,1603.0,8.0,13.0,78.0,164.0,21.0,,128.0,49.0,302.0,41.0,29.0,17.0,169.0,30.0,36.0,4.0,2.0,927.0,196.0,47.0,2299.0,576.0,547.0,628.0,78.0,4.0,1.0,8.0,11.0,17.0,2.0,13.0,33.0,3.0,6.0,19.0,,4.0,14.0,9.0,1.0,2.0,7.0,12.0,3.0,8.0,,1.0,33.0,12.0,7.0,13.0,,,,,,,,1.0,,,3.0,1.0,,,1.0,,,,,,,,,,1.0
USA_MLS,2024,Columbus Crew,djkuhn3q1q78zwuj0xybxvgiy,A. Herrera,Defender,2,2.0,1.0,28.0,122.0,8.0,20.0,6.0,,2.0,12.0,5.0,5.0,1.0,9.0,14.0,59.0,5.0,1.0,3.0,17.0,3.0,12.0,4.0,1.0,8.0,6.0,59.0,8.0,12.0,183.0,42.0,211.0,28.0,10.0,,12.0,3.0,10.0,10.0,65.0,13.0,6.0,1.0,,23.0,300.0,6.0,4.0,4.0,15.0,2.0,,13.0,2.0,30.0,2.0,12.0,4.0,15.0,4.0,3.0,7.0,2.0,209.0,76.0,4.0,478.0,179.0,54.0,181.0,15.0,4.0,1.0,0.0,,,,1.0,,,,1.0,,,1.0,,,,,,,1.0,,,5.0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Columbus Crew,bfrfxvdj18j76usvaz3800pre,M. Hinestroza,Forward,11,14.0,,70.0,100.0,,22.0,,,,5.0,4.0,28.0,3.0,7.0,1.0,26.0,4.0,1.0,3.0,41.0,3.0,16.0,2.0,,6.0,6.0,67.0,,5.0,143.0,23.0,165.0,22.0,3.0,,8.0,10.0,36.0,,45.0,38.0,4.0,,,66.0,279.0,,1.0,1.0,31.0,3.0,,30.0,15.0,24.0,2.0,16.0,2.0,32.0,4.0,2.0,12.0,,163.0,31.0,4.0,345.0,142.0,71.0,141.0,16.0,,1.0,0.0,,,,2.0,6.0,,,2.0,,,1.0,,,,,,1.0,4.0,1.0,,5.0,0.0,2.0,1.0,,,,,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,
USA_MLS,2024,Columbus Crew,2u05snfruohp5sqhdpy5vvlnu,A. Jackson,Midfielder,13,24.0,3.0,184.0,279.0,5.0,52.0,15.0,,10.0,25.0,19.0,59.0,9.0,28.0,2.0,110.0,13.0,,16.0,110.0,17.0,26.0,3.0,,24.0,14.0,105.0,14.0,17.0,369.0,22.0,435.0,66.0,14.0,,24.0,28.0,90.0,18.0,100.0,101.0,12.0,,,165.0,772.0,5.0,7.0,14.0,64.0,12.0,,75.0,30.0,77.0,8.0,26.0,10.0,83.0,23.0,11.0,13.0,2.0,419.0,110.0,20.0,1191.0,355.0,219.0,354.0,46.0,3.0,2.0,1.0,2.0,1.0,,2.0,21.0,3.0,,2.0,6.0,,1.0,2.0,5.0,,1.0,3.0,1.0,13.0,5.0,13.0,8.0,1.0,1.0,4.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
USA_MLS,2024,Columbus Crew,3me8mlpj9tgn82v2mwyibpkb8,C. Johnson,Goalkeeper,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Columbus Crew,bqve6k75eu81dheqxec2l9lka,D. Jones,Defender,12,13.0,1.0,189.0,420.0,45.0,136.0,29.0,,8.0,36.0,31.0,42.0,5.0,6.0,112.0,327.0,21.0,7.0,3.0,361.0,16.0,29.0,12.0,7.0,41.0,33.0,245.0,36.0,36.0,853.0,61.0,1025.0,172.0,73.0,,56.0,19.0,85.0,35.0,445.0,105.0,3.0,3.0,1.0,158.0,1515.0,25.0,29.0,32.0,57.0,22.0,,73.0,22.0,135.0,11.0,29.0,12.0,84.0,28.0,20.0,8.0,4.0,1009.0,92.0,12.0,1893.0,821.0,309.0,837.0,112.0,6.0,13.0,2.0,2.0,,1.0,2.0,2.0,,,2.0,,,1.0,1.0,,,,,,5.0,1.0,1.0,9.0,2.0,0.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2024,Columbus Crew,9n403vt63i8sxmbpu1vp0kcmh,D. Jones,Midfielder,5,4.0,3.0,59.0,140.0,8.0,27.0,1.0,,6.0,,6.0,9.0,1.0,2.0,,72.0,4.0,,2.0,132.0,7.0,20.0,,,14.0,8.0,73.0,4.0,,333.0,15.0,364.0,31.0,14.0,,5.0,15.0,20.0,2.0,193.0,23.0,,2.0,,53.0,442.0,1.0,5.0,4.0,,3.0,,33.0,1.0,17.0,3.0,20.0,,36.0,10.0,3.0,16.0,,359.0,87.0,2.0,468.0,329.0,48.0,329.0,29.0,1.0,,0.0,1.0,2.0,,,6.0,,,,,,,1.0,,,2.0,,1.0,2.0,2.0,,2.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,
USA_MLS,2024,Columbus Crew,9bn2zid7u305xii6alm8a58us,S. Lapkes,Goalkeeper,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
