liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Unsuccessful Passes Opposition Half,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Ground Duels,Forward Passes,Index,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Interceptions,Unsuccessful Crosses open play,Throw Ins to Own Player,Corners Won,Successful Crosses & Corners,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Successful Dribbles,Total Shots,Key Passes (Attempt Assists),Blocked Shots,Throw Ins to Opposition Player,Total Touches In Opposition Box,Duels won,Successful Long Passes,Successful Crosses open play,Aerial Duels won,Unsuccessful Dribbles,Unsuccessful Crosses & Corners,Aerial Duels,Ground Duels won,Goals,Right Foot Goals,PutThrough/Blocked Distribution Won,Total Tackles,Successful Corners into Box,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Total Fouls Won,Unsuccessful Corners into Box,Tackles Won,Tackles Lost,Attempts from Set Pieces,Aerial Duels lost,Unsuccessful Launches,Yellow Cards,Foul Attempted Tackle,GK Successful Distribution,Catches,GK Unsuccessful Distribution,Substitute On,Offsides,Successful Launches,Blocks,Goals from Inside Box,Through balls,Successful Lay-offs,Saves Made,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Goals Conceded Outside Box,Clean Sheets,Total Red Cards,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Left Foot Goals,Second Goal Assists,Handballs conceded,Penalties Taken,Penalty Goals,Foul Won Penalty,Headed Goals,Hit Woodwork,Times Tackled,Winning Goal,Home Goals,Away Goals,Set Pieces Goals,Goal Kicks,Saves made - caught,Punches,Penalty Goals Conceded,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Clearances Off the Line,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Last Man Tackle,Other Goals,Crosses not Claimed
USA_US_Open_Cup,2019,AFC Ann Arbor,3mjmhoymwvg8yku30hhrzi6wa,A. Alexis,Forward,6,90.0,16.0,4.0,6.0,19.0,2.0,7.0,16.0,,2.0,8.0,2.0,8.0,4.0,9.0,3.0,1.0,2.0,41.0,1.0,10.0,3.0,10.0,10.0,,2.0,1.0,5.0,5.0,8.0,8.0,5.0,1.0,3.0,,,,1.0,,2.0,2.0,,1.0,,3.0,5.0,,,,,3.0,,5.0,1.0,1.0,3.0,3.0,,6.0,,,2.0,,,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,AFC Ann Arbor,cwh754f1jx7cpe9h5kvmay2cq,A. Cisse,Forward,11,8.0,2.0,1.0,2.0,1.0,,,2.0,,,2.0,,,,1.0,,,,7.0,1.0,,,10.0,1.0,,,1.0,,1.0,2.0,2.0,1.0,,1.0,2.0,1.0,,,,,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,AFC Ann Arbor,7uhnsldirin6iydd6dvucqbjd,W. Eskay,Forward,14,90.0,23.0,7.0,8.0,10.0,12.0,4.0,24.0,,1.0,18.0,2.0,4.0,4.0,2.0,3.0,1.0,2.0,42.0,1.0,14.0,6.0,10.0,17.0,1.0,2.0,1.0,5.0,7.0,19.0,20.0,7.0,,,1.0,,,,,1.0,,,,1.0,,10.0,2.0,,1.0,2.0,,3.0,9.0,,,1.0,7.0,,1.0,,,,1.0,,5.0,2.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,AFC Ann Arbor,6r0e18lqff4kpyhweuzzqs8yy,Yuri Guglielmi,Forward,7,36.0,7.0,3.0,7.0,3.0,1.0,1.0,8.0,,,7.0,1.0,1.0,2.0,1.0,,,,13.0,1.0,1.0,2.0,10.0,2.0,,1.0,1.0,1.0,1.0,6.0,7.0,2.0,,,,2.0,1.0,,,,1.0,2.0,1.0,,3.0,,,,,,,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,AFC Ann Arbor,c09yf4fd14hevp9ofqu3pmaqd,J. Hallahan,Forward,8,35.0,15.0,4.0,7.0,12.0,1.0,7.0,15.0,,,8.0,1.0,7.0,3.0,6.0,4.0,,2.0,22.0,1.0,3.0,6.0,10.0,3.0,,1.0,1.0,3.0,2.0,8.0,8.0,3.0,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,2.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,AFC Ann Arbor,80monxllqrzx0vy2qgzvl397u,J. Montoya,Forward,10,54.0,11.0,2.0,5.0,7.0,5.0,,11.0,1.0,1.0,8.0,1.0,1.0,5.0,1.0,4.0,1.0,,25.0,1.0,10.0,,10.0,11.0,,1.0,1.0,6.0,4.0,10.0,10.0,7.0,,,,,,1.0,1.0,2.0,1.0,,1.0,,,4.0,2.0,,,2.0,,1.0,4.0,,,2.0,2.0,,2.0,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,AFC Ann Arbor,h3rlinn92nxbr7k71jlay9gq,B. Nicholson,Defender,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,AFC Ann Arbor,1mrqglhk14zm74nbn7vggb36d,G. Ogilvie,Midfielder,15,55.0,18.0,5.0,6.0,11.0,7.0,5.0,19.0,1.0,,13.0,1.0,6.0,4.0,5.0,3.0,1.0,1.0,29.0,1.0,9.0,4.0,10.0,12.0,,1.0,1.0,5.0,6.0,12.0,13.0,7.0,1.0,,,,,1.0,,,,3.0,,,,5.0,,,1.0,2.0,,3.0,4.0,,,,2.0,,,,,,2.0,,1.0,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,AFC Ann Arbor,c8os5aunbjphdpillpl3k962,J. Pacheco,Defender,17,90.0,48.0,1.0,9.0,9.0,32.0,6.0,49.0,,,27.0,2.0,8.0,5.0,,9.0,1.0,8.0,63.0,1.0,7.0,21.0,10.0,13.0,3.0,2.0,1.0,1.0,22.0,40.0,41.0,5.0,,,,,,2.0,,,,,,,,8.0,14.0,,2.0,1.0,,6.0,6.0,,,,5.0,,1.0,,,,1.0,,3.0,2.0,,4.0,2.0,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,AFC Ann Arbor,bxd6zt3bp119wzczxn4mpm4q2,J. Rosen,Defender,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,AFC Ann Arbor,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,Midfielder,19,90.0,36.0,5.0,11.0,16.0,16.0,7.0,37.0,,1.0,25.0,2.0,10.0,12.0,8.0,10.0,1.0,3.0,60.0,1.0,11.0,15.0,10.0,15.0,1.0,2.0,1.0,6.0,5.0,26.0,27.0,9.0,2.0,,,,,3.0,1.0,1.0,3.0,,2.0,,3.0,6.0,2.0,,1.0,,1.0,4.0,5.0,,,1.0,3.0,,2.0,1.0,,2.0,1.0,1.0,1.0,2.0,,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,AFC Ann Arbor,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,Defender,3,82.0,25.0,4.0,6.0,22.0,11.0,4.0,27.0,1.0,,17.0,2.0,10.0,3.0,8.0,6.0,1.0,5.0,55.0,1.0,14.0,13.0,10.0,14.0,,2.0,1.0,6.0,7.0,16.0,17.0,6.0,1.0,3.0,5.0,1.0,,6.0,,3.0,,,,3.0,1.0,8.0,,,,2.0,3.0,,8.0,,,1.0,4.0,,4.0,,,,1.0,,3.0,1.0,,,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,AFC Ann Arbor,5csmpw39d1ly14fv8eaba5rvu,J. Vaughan,Midfielder,9,90.0,48.0,5.0,17.0,20.0,26.0,9.0,55.0,,1.0,33.0,2.0,13.0,11.0,10.0,5.0,1.0,4.0,85.0,1.0,16.0,26.0,10.0,18.0,,2.0,1.0,6.0,13.0,37.0,42.0,7.0,7.0,1.0,,,1.0,4.0,1.0,1.0,1.0,3.0,,,1.0,11.0,9.0,,1.0,2.0,1.0,2.0,10.0,,,1.0,6.0,1.0,3.0,2.0,,,3.0,,3.0,3.0,,1.0,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,AFC Ann Arbor,jelhmyi2aw5upzx6rqct36ui,S. Ward,Goalkeeper,66,90.0,14.0,,,13.0,11.0,,24.0,,,7.0,2.0,13.0,1.0,7.0,12.0,1.0,6.0,36.0,1.0,,16.0,10.0,,,2.0,1.0,,7.0,6.0,11.0,,,,,,,13.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,8.0,,,11.0,,4.0,,,2.0,,,,,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,AFC Ann Arbor,89rmg4o5j3ffclewd7pyo1y0a,I Webster,Defender,23,90.0,51.0,5.0,4.0,14.0,35.0,4.0,53.0,,,37.0,2.0,14.0,17.0,7.0,4.0,1.0,7.0,63.0,1.0,1.0,23.0,10.0,4.0,2.0,2.0,1.0,,8.0,37.0,39.0,1.0,1.0,,,,,10.0,1.0,1.0,1.0,1.0,,,1.0,3.0,2.0,,2.0,,,3.0,1.0,,,1.0,,,1.0,,,,,,,,,1.0,7.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,AFC Ann Arbor,5ymar8uqchsmvcyjmy5srv4r9,N. Yoseke,Midfielder,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,AFC Ann Arbor,28ft61whueug3rx1gh8e41vmy,Marlon,Defender,4,90.0,35.0,1.0,10.0,16.0,15.0,4.0,35.0,,1.0,22.0,2.0,10.0,11.0,7.0,6.0,1.0,3.0,63.0,1.0,10.0,23.0,10.0,13.0,1.0,2.0,1.0,4.0,,25.0,25.0,7.0,2.0,,8.0,,,6.0,1.0,1.0,1.0,,,1.0,,6.0,3.0,,,,,3.0,6.0,,,2.0,3.0,,2.0,,,,2.0,,2.0,1.0,,3.0,4.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,AFC Ann Arbor,43v98n9045sguijjxnane6pk9,L. Von Lienen,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
