liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Unsuccessful Passes Opposition Half,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Ground Duels,Forward Passes,Index,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Interceptions,Unsuccessful Crosses open play,Throw Ins to Own Player,Corners Won,Successful Crosses & Corners,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Successful Dribbles,Total Shots,Key Passes (Attempt Assists),Blocked Shots,Throw Ins to Opposition Player,Total Touches In Opposition Box,Duels won,Successful Long Passes,Successful Crosses open play,Aerial Duels won,Unsuccessful Dribbles,Unsuccessful Crosses & Corners,Aerial Duels,Ground Duels won,Goals,Right Foot Goals,PutThrough/Blocked Distribution Won,Total Tackles,Successful Corners into Box,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Total Fouls Won,Unsuccessful Corners into Box,Tackles Won,Tackles Lost,Attempts from Set Pieces,Aerial Duels lost,Unsuccessful Launches,Yellow Cards,Foul Attempted Tackle,GK Successful Distribution,Catches,GK Unsuccessful Distribution,Substitute On,Offsides,Successful Launches,Blocks,Goals from Inside Box,Through balls,Successful Lay-offs,Saves Made,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Goals Conceded Outside Box,Clean Sheets,Total Red Cards,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Left Foot Goals,Second Goal Assists,Handballs conceded,Penalties Taken,Penalty Goals,Foul Won Penalty,Headed Goals,Hit Woodwork,Times Tackled,Winning Goal,Home Goals,Away Goals,Set Pieces Goals,Goal Kicks,Saves made - caught,Punches,Penalty Goals Conceded,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Clearances Off the Line,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Last Man Tackle,Other Goals,Crosses not Claimed
USA_US_Open_Cup,2019,Hartford Athletic,8auz3q5phubnh3tfs7xdjxfpx,J. Angulo,Forward,9,142.0,28.0,7.0,11.0,19.0,8.0,11.0,31.0,2.0,2.0,17.0,3.0,12.0,6.0,10.0,3.0,2.0,2.0,47.0,2.0,11.0,11.0,10.0,16.0,,4.0,2.0,7.0,7.0,16.0,19.0,12.0,,,1.0,,,1.0,1.0,1.0,3.0,,,,1.0,4.0,2.0,,,1.0,,5.0,4.0,,,,1.0,,1.0,,,2.0,2.0,,,1.0,,5.0,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_US_Open_Cup,2019,Hartford Athletic,addjfu0hpon4lnvlefey1b1ed,J. Brown,Forward,17,110.0,24.0,11.0,12.0,18.0,4.0,7.0,24.0,,2.0,15.0,4.0,8.0,1.0,12.0,2.0,1.0,2.0,40.0,2.0,3.0,7.0,10.0,6.0,1.0,4.0,2.0,3.0,5.0,16.0,16.0,6.0,1.0,6.0,1.0,1.0,,1.0,1.0,,2.0,1.0,,,2.0,,1.0,,,,6.0,3.0,,,,1.0,,,3.0,,,1.0,,,,,,3.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_US_Open_Cup,2019,Hartford Athletic,7pcs0b81r4galsdda6p8oj4d1,K. Curinga,Defender,2,180.0,63.0,10.0,19.0,24.0,24.0,13.0,63.0,,1.0,37.0,4.0,20.0,3.0,12.0,12.0,2.0,9.0,90.0,2.0,6.0,35.0,10.0,8.0,6.0,5.0,2.0,2.0,15.0,43.0,43.0,3.0,1.0,1.0,11.0,,,7.0,,,,,,2.0,,5.0,6.0,,1.0,,1.0,2.0,4.0,,,,3.0,,,,,,1.0,,2.0,1.0,,1.0,3.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_US_Open_Cup,2019,Hartford Athletic,6zmdzhx72ydq7lgvn9fstltcl,S. Dalgaard,Forward,7,10.0,4.0,1.0,2.0,4.0,1.0,2.0,5.0,,1.0,3.0,,2.0,,3.0,1.0,,,10.0,1.0,4.0,3.0,10.0,4.0,,,1.0,1.0,1.0,2.0,3.0,1.0,,1.0,,,,,,2.0,,,,,,3.0,,,,,1.0,,3.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Hartford Athletic,9glti6ay2zxkigdtjcxtkj7it,A. Dixon,Forward,11,90.0,22.0,5.0,11.0,13.0,5.0,5.0,22.0,,,14.0,4.0,6.0,5.0,6.0,4.0,1.0,2.0,32.0,1.0,5.0,7.0,10.0,8.0,,4.0,1.0,3.0,5.0,16.0,16.0,6.0,1.0,2.0,,1.0,,1.0,,1.0,,,,,,2.0,2.0,,,,2.0,3.0,2.0,,,,1.0,,,,,,,,,1.0,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_US_Open_Cup,2019,Hartford Athletic,1aru75rqlnb9ocgyleyikw2ui,M. Downs,Midfielder,21,180.0,69.0,18.0,26.0,13.0,34.0,10.0,70.0,,5.0,59.0,4.0,10.0,14.0,7.0,12.0,2.0,3.0,90.0,2.0,14.0,20.0,10.0,19.0,2.0,5.0,2.0,8.0,18.0,59.0,60.0,9.0,3.0,,,1.0,,,,,,1.0,1.0,,1.0,10.0,1.0,,4.0,,,5.0,6.0,,,1.0,4.0,,3.0,,,,2.0,,3.0,1.0,,1.0,,,5.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_US_Open_Cup,2019,Hartford Athletic,42glqem6f8l6m06l5xflnj2zt,L. Gdula,Defender,24,90.0,52.0,2.0,19.0,10.0,24.0,6.0,52.0,,4.0,38.0,4.0,9.0,15.0,5.0,5.0,1.0,4.0,69.0,1.0,10.0,28.0,10.0,14.0,2.0,4.0,1.0,3.0,7.0,43.0,43.0,5.0,1.0,,,,,3.0,1.0,1.0,1.0,2.0,,,1.0,9.0,5.0,,2.0,,,4.0,7.0,,,,2.0,,,,,,5.0,,1.0,1.0,,2.0,1.0,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
USA_US_Open_Cup,2019,Hartford Athletic,8y9f09qur64s6dfxaxyoyf45x,G. Gentile,Forward,92,90.0,24.0,5.0,8.0,11.0,11.0,3.0,24.0,,4.0,13.0,,7.0,9.0,5.0,5.0,1.0,2.0,45.0,1.0,11.0,7.0,10.0,11.0,3.0,1.0,1.0,5.0,3.0,17.0,17.0,5.0,2.0,,,,2.0,4.0,,,,1.0,,,,6.0,4.0,2.0,,,,,6.0,,,,3.0,,,,,,3.0,,1.0,2.0,,,3.0,1.0,3.0,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Hartford Athletic,aecj3gekj6nh23vnlr6mlfnmy,M. Jørgensen,Midfielder,8,117.0,63.0,10.0,24.0,15.0,29.0,8.0,63.0,,2.0,46.0,1.0,11.0,13.0,9.0,15.0,1.0,4.0,83.0,2.0,8.0,23.0,10.0,10.0,2.0,2.0,2.0,4.0,17.0,52.0,52.0,5.0,2.0,,,1.0,1.0,3.0,2.0,2.0,3.0,,1.0,,,5.0,6.0,,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,,2.0,2.0,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,2.0,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Hartford Athletic,4of0u3j0z5uux13pxjfszfizt,R. Lee,Defender,3,180.0,59.0,11.0,29.0,17.0,21.0,3.0,60.0,,2.0,42.0,4.0,11.0,11.0,8.0,13.0,2.0,4.0,101.0,2.0,12.0,34.0,10.0,13.0,6.0,5.0,2.0,4.0,4.0,48.0,49.0,4.0,1.0,1.0,13.0,,1.0,8.0,,3.0,1.0,2.0,,,,9.0,7.0,1.0,1.0,1.0,1.0,1.0,8.0,,,1.0,2.0,,3.0,,,1.0,3.0,,1.0,1.0,,,4.0,,2.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
