liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Total Passes,Time Played,Goals Conceded,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Total Shots,Total Losses Of Possession,Backward Passes,Times Tackled,Appearances,Aerial Duels won,Aerial Duels lost,Foul Attempted Tackle,Successful Passes Own Half,Aerial Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Duels,Games Played,Rightside Passes,Corners Won,Forward Passes,Duels lost,Substitute On,Ground Duels,Starts,Tackles Won,Shots Off Target (inc woodwork),Successful Lay-offs,Total Fouls Conceded,Shots On Target ( inc goals ),Successful Passes Opposition Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Total Clearances,Leftside Passes,Unsuccessful Short Passes,Ground Duels won,Unsuccessful Dribbles,Assists (Intentional),Recoveries,Offsides,Goals Conceded Inside Box,Total Touches In Opposition Box,Substitute Off,Interceptions,Successful Short Passes,Touches,Goal Assists,Ground Duels lost,Blocked Shots,Index,Key Passes (Attempt Assists),Duels won,Winning Goal,Goals from Inside Box,Total Fouls Won,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Handballs conceded,Successful Launches,Left Foot Goals,Goals,Successful Long Passes,Throw Ins to Opposition Player,Overruns,Successful Dribbles,Yellow Cards,Unsuccessful Passes Own Half,Home Goals,Away Goals,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Throw Ins to Own Player,Blocks,Unsuccessful Launches,Successful Corners into Box,Through balls,Successful Crosses open play,Successful Crosses & Corners,Unsuccessful lay-offs,Corners Taken (incl short corners),Unsuccessful Corners into Box,Right Foot Goals,Hit Woodwork,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Foul Won Penalty,Goals from Outside Box,Headed Goals,Goal Kicks,GK Unsuccessful Distribution,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Saves Made from Outside Box,Saves Made,Saves Made from Inside Box,Catches,Goals Conceded Outside Box,Drops,Clean Sheets,Penalty Goals Conceded,Goals Openplay,Straight Red Cards,Penalties Conceded,Penalties Faced,Punches,Clearances Off the Line,Goalkeeper Smother,Set Pieces Goals,Second Goal Assists,Saves from Penalty,Penalties Saved,Saves made - caught,Own Goal Scored,Last Player Tackle
USA_US_Open_Cup,2025,Birmingham Legion FC,86fbk8r7wsy14weicjdxj76z8,F. Calloway,Midfielder,47,3.0,6.0,60.0,1.0,,2.0,1.0,3.0,1.0,,1.0,1.0,3.0,,1.0,4.0,3.0,,8.0,1.0,2.0,,2.0,4.0,,4.0,1.0,,1.0,,1.0,,2.0,,3.0,6.0,,1.0,3.0,3.0,,,,,1.0,1.0,1.0,,3.0,12.0,,1.0,,10.0,1.0,4.0,0.0,,2.0,,,,,,,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Birmingham Legion FC,2rsduabh7r8i29f9i6znwbfu1,R. Damus,Forward,9,3.0,5.0,30.0,,,2.0,1.0,7.0,1.0,3.0,1.0,,,1.0,,,3.0,,4.0,1.0,2.0,,1.0,4.0,1.0,4.0,,,,,1.0,1.0,3.0,,2.0,5.0,,1.0,1.0,,2.0,,2.0,,,3.0,,,3.0,12.0,,4.0,1.0,10.0,,,0.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Birmingham Legion FC,2ig362xub2syd45v3usgymbkk,F. Delgado,Goalkeeper,57,12.0,23.0,90.0,1.0,,6.0,,8.0,,,1.0,,,,14.0,,15.0,,,1.0,3.0,,11.0,,,,1.0,,,,,,1.0,,8.0,15.0,1.0,9.0,1.0,,,,17.0,,1.0,,,,13.0,39.0,,,,10.0,,,0.0,,,7.0,,,1.0,,,2.0,,,,,2.0,,,,,,,4.0,,,,,,,,,,,,,,,,2.0,,11.0,,,,2.0,4.0,2.0,,,,,,,,,,,,1.0,,,,,,,
USA_US_Open_Cup,2025,Birmingham Legion FC,18wgo4h0t9f3tbt8iq0tmkl7u,L. Dourado,Forward,22,,2.0,60.0,1.0,1.0,3.0,2.0,5.0,,2.0,1.0,,1.0,,,1.0,,,4.0,1.0,1.0,1.0,,4.0,,3.0,1.0,,1.0,,1.0,1.0,,,2.0,2.0,,1.0,2.0,,2.0,,1.0,1.0,1.0,1.0,1.0,,,9.0,,3.0,,10.0,,,0.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Birmingham Legion FC,ece6sffb02drwz4brwndn0rh0,R. Hamouda,Defender,4,4.0,6.0,19.0,,,2.0,,2.0,1.0,,1.0,2.0,,,1.0,2.0,4.0,1.0,3.0,1.0,,,3.0,,1.0,1.0,,1.0,,,,,3.0,,2.0,6.0,,2.0,2.0,1.0,,,1.0,,,,,,4.0,8.0,,,,10.0,,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Birmingham Legion FC,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,Midfielder,8,15.0,24.0,30.0,,,11.0,,15.0,4.0,3.0,1.0,1.0,,,4.0,1.0,15.0,,8.0,1.0,4.0,1.0,9.0,4.0,1.0,7.0,,,,,,,12.0,,9.0,24.0,,7.0,3.0,3.0,1.0,,1.0,,,,,,14.0,35.0,,4.0,,10.0,,4.0,0.0,,,6.0,,,,,,1.0,,,3.0,,,,,2.0,,,,1.0,1.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Birmingham Legion FC,8lk5ve59333boqzpcmd0yidck,E. Kos,Defender,5,36.0,47.0,90.0,1.0,1.0,6.0,,9.0,2.0,,1.0,1.0,,2.0,19.0,1.0,38.0,1.0,6.0,1.0,25.0,,15.0,3.0,,5.0,1.0,1.0,,1.0,3.0,,19.0,,9.0,45.0,4.0,5.0,3.0,2.0,,,2.0,,1.0,,,,34.0,56.0,,3.0,,10.0,1.0,3.0,0.0,,1.0,6.0,1.0,,,,,4.0,,,,,3.0,,,,,,,4.0,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Birmingham Legion FC,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,Midfielder,19,12.0,23.0,90.0,1.0,5.0,9.0,1.0,16.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,13.0,,10.0,1.0,3.0,2.0,10.0,6.0,,8.0,1.0,,1.0,,2.0,,11.0,,10.0,22.0,,8.0,8.0,3.0,1.0,,4.0,,1.0,7.0,,,13.0,35.0,,5.0,2.0,10.0,1.0,4.0,0.0,,2.0,2.0,,,,,,,,,1.0,,2.0,,,1.0,1.0,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Birmingham Legion FC,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,Midfielder,11,5.0,6.0,30.0,,1.0,3.0,,3.0,2.0,,1.0,,,,,,5.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,,6.0,,1.0,6.0,,1.0,,1.0,,,,,,,,,5.0,12.0,,,,10.0,,1.0,0.0,,1.0,1.0,,,,,,,,,,,,,,2.0,2.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Birmingham Legion FC,bxlh35ww96wgrsgfc8blou50p,M. Mensah,Defender,33,17.0,25.0,90.0,1.0,1.0,6.0,,13.0,5.0,3.0,1.0,,,,7.0,,17.0,2.0,9.0,1.0,7.0,,13.0,4.0,,9.0,1.0,2.0,,,,,12.0,,8.0,25.0,,,3.0,5.0,2.0,,6.0,,1.0,2.0,,1.0,16.0,48.0,,4.0,,10.0,1.0,5.0,0.0,,1.0,5.0,1.0,,1.0,,,1.0,1.0,,2.0,,2.0,,,,,6.0,,3.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Birmingham Legion FC,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,Forward,10,15.0,18.0,90.0,1.0,1.0,2.0,2.0,9.0,4.0,3.0,1.0,,1.0,,2.0,1.0,15.0,1.0,5.0,1.0,2.0,2.0,4.0,4.0,,4.0,1.0,,1.0,,,1.0,13.0,1.0,3.0,18.0,1.0,8.0,3.0,1.0,3.0,,4.0,,1.0,5.0,,,15.0,32.0,,3.0,2.0,10.0,,1.0,0.0,,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Birmingham Legion FC,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,Defender,13,29.0,38.0,45.0,1.0,1.0,8.0,,9.0,-2.0,-1.0,1.0,,1.0,,17.0,1.0,29.0,2.0,1.0,1.0,7.0,,16.0,-1.0,1.0,,,-2.0,,,,,13.0,4.0,9.0,38.0,3.0,17.0,4.0,2.0,,,5.0,,1.0,-1.0,,1.0,25.0,40.0,,-2.0,,10.0,1.0,2.0,0.0,,-1.0,5.0,,,,,,4.0,,,1.0,,2.0,,,1.0,1.0,-3.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Birmingham Legion FC,8sl4nqao4w38gwi1t3qrxu5lh,T. Spangenberg,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Birmingham Legion FC,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,Defender,43,20.0,30.0,90.0,1.0,2.0,6.0,,12.0,5.0,,1.0,1.0,3.0,,13.0,4.0,20.0,5.0,9.0,1.0,,1.0,16.0,3.0,,5.0,1.0,4.0,,,1.0,,7.0,1.0,10.0,30.0,4.0,9.0,6.0,5.0,,,3.0,,1.0,1.0,,,17.0,52.0,,,,10.0,,6.0,0.0,,,4.0,,,1.0,,,3.0,1.0,,,,4.0,,,,,9.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Birmingham Legion FC,5iuzoq7alcxdn37rp7lvqyexg,T. Ereku,Defender,32,6.0,16.0,71.0,1.0,,7.0,,9.0,2.0,,1.0,1.0,1.0,,4.0,2.0,7.0,3.0,5.0,1.0,3.0,,8.0,1.0,,3.0,1.0,2.0,,,,,3.0,1.0,9.0,15.0,1.0,3.0,5.0,3.0,,,3.0,,1.0,,1.0,1.0,6.0,21.0,,,,10.0,1.0,4.0,0.0,,,4.0,,,1.0,,,1.0,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Birmingham Legion FC,8t6b8q53ovws370a1b27s85jo,R. Torres,Midfielder,25,4.0,9.0,60.0,1.0,,10.0,,14.0,2.0,3.0,1.0,,,1.0,2.0,,5.0,,6.0,1.0,,,5.0,4.0,,6.0,1.0,,,,1.0,,4.0,,4.0,8.0,,2.0,3.0,2.0,2.0,,1.0,,1.0,2.0,1.0,,5.0,23.0,,4.0,1.0,10.0,1.0,2.0,0.0,,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,,6.0,2.0,,,,1.0,,,1.0,,5.0,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Birmingham Legion FC,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,Midfielder,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Birmingham Legion FC,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,Defender,2,3.0,8.0,45.0,,1.0,4.0,,6.0,1.0,1.0,1.0,,,,1.0,,3.0,,1.0,1.0,,,5.0,1.0,,1.0,1.0,,,,,,2.0,,5.0,8.0,,2.0,4.0,,1.0,,2.0,,,,1.0,,3.0,11.0,,1.0,,10.0,1.0,,0.0,,,1.0,,,,,,,,,,,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
