liga,temporada,equipo,id,nombre,posicion,dorsal,Goals Conceded,Forward Passes,Interceptions,Substitute On,Total Losses Of Possession,Total Passes,Successful Launches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Open Play Passes,Unsuccessful Passes Opposition Half,Throw Ins to Own Player,Own Goal Scored,Games Played,Unsuccessful Launches,Open Play Passes,Blocks,Goals Conceded Inside Box,Successful Long Passes,Unsuccessful Long Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Time Played,Successful Passes Opposition Half,Touches,Index,Appearances,Winning Goal,Goal Kicks,Saves made - parried,Penalties Faced,Successful Passes Own Half,Total Clearances,GK Successful Distribution,Penalty Goals Conceded,Rightside Passes,GK Unsuccessful Distribution,Recoveries,Unsuccessful Passes Own Half,Goals Conceded Outside Box,Successful Short Passes,Saves Made from Inside Box,Punches,Duels,Duels won,Aerial Duels,Starts,Saves Made,Aerial Duels won,Saves Made from Outside Box,Leftside Passes,Tackles Won,Foul Attempted Tackle,Tackles Lost,Total Tackles,Total Fouls Conceded,Handballs conceded,Duels lost,Total Touches In Opposition Box,Ground Duels lost,Ground Duels won,Substitute Off,Aerial Duels lost,Unsuccessful Short Passes,Ground Duels,Successful Lay-offs,Shots Off Target (inc woodwork),Clean Sheets,Backward Passes,Yellow Cards,Offsides,PutThrough/Blocked Distribution,Total Shots,Shots On Target ( inc goals ),PutThrough/Blocked Distribution Won,Unsuccessful Dribbles,Unsuccessful lay-offs,Times Tackled,Successful Dribbles,Unsuccessful Crosses & Corners,Corners Taken (incl short corners),Successful Crosses & Corners,Unsuccessful Crosses open play,Total Fouls Won,Successful Corners into Box,Through balls,Penalties Conceded,Blocked Shots,Penalties Taken,Throw Ins to Opposition Player,Clearances Off the Line,Overruns,Key Passes (Attempt Assists),Catches,Crosses not Claimed,Last Player Tackle,Right Foot Goals,Goals from Inside Box,Goals,Corners Won,Penalty Goals,Home Goals,Away Goals,Assists (Intentional),Attempts from Set Pieces,Unsuccessful Corners into Box,Goal Assists,Successful Crosses open play,Goals from Outside Box,Saves from Penalty,Penalties Saved,Total Red Cards,Straight Red Cards,Saves made - caught,Headed Goals,Second Goal Assists,Goalkeeper Smother,Foul Won Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Hit Woodwork,Left Foot Goals,Carries,Progressive Carries,Total Big Chances Created,Total Big Chances Scored,Final Third Touches,Total Big Chances Missed,Drops,Total Big Chances Saved,Goals Openplay,Set Pieces Goals,Direct Setpiece Goals
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Anguilla,c4ypl62hxrgca4nhm7dq5tyi1,S. Austin,Midfielder,0,1,2,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,16,1,6,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Anguilla,e93yexj5ccq6gjmrqf89qijqi,D. Bailey,Goalkeeper,0,8,27,,,20,33,2,19,6,17,,,1,5,8,,7,8,19,14,90,6,40,1,1,0,15,1,2,8,4,7,1,6,8,5,2,1,6,1,2,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Anguilla,cx5owspciydlkl45t88pj7ggk,K. Brooks,Midfielder,0,4,2,1,1,4,10,,2,8,1,,,2,,10,2,4,,,8,82,2,22,10,2,0,,,,6,4,,1,4,,4,1,,8,,,5,3,1,1,,,,4,1,1,2,3,2,1,2,1,1,3,1,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Anguilla,errbto66kvhxa8bw2hyh42sr8,M. Brooks,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Anguilla,d9wjpuaazfo0w4tp9nmls6fx0,S. Browne,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Anguilla,eg9xbabdt49rhude55bt75l1x,K. Burris,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Anguilla,b5onlkx5iberoj5uvw3fmphck,L. Carpenter,Midfielder,0,13,1,,,19,23,,4,10,4,,,5,,14,,11,1,,19,430,4,48,10,5,0,,,,15,2,,1,4,,6,,2,18,,,24,4,12,5,,1,,4,,,,,,,20,4,9,3,3,11,4,12,1,1,1,14,1,1,1,2,1,1,6,1,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Anguilla,bpynwm7qwoiv73dnl8en0wjdg,V. Carty,Midfielder,0,11,5,,1,25,19,,6,10,8,,,3,,16,2,10,2,,13,154,6,58,1,3,0,,,,8,1,,2,3,,6,1,1,11,,,26,10,3,2,,2,,3,4,3,,4,4,,16,3,15,8,2,1,6,23,,,,8,1,,2,,,1,6,,10,1,3,1,1,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Anguilla,2gc5b6l6k02muuu0lss9bk55g,K. Connor,Midfielder,0,12,5,1,,11,20,,7,10,3,1,,4,,16,,10,2,2,13,354,5,34,10,4,0,,,,8,3,,1,5,,4,4,2,11,,,7,3,1,4,,,,1,,2,,,2,,4,,3,3,2,1,5,6,,,,9,,,2,,,1,,1,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Anguilla,euwaxyg5x73t3lnsbm2o9z9xw,M. Connor,Forward,0,11,8,2,1,11,16,,8,8,5,,,2,,15,,9,,,8,120,4,30,12,2,0,,,,4,5,,1,3,,3,3,2,8,,,8,3,,1,,,,4,1,2,1,2,2,,5,1,5,3,1,,8,8,,,,1,,,,,,,,,2,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Anguilla,2ciix3ugemdh4szwl8retb2fo,J. Deans,Midfielder,0,13,17,2,1,22,28,1,14,14,11,,,4,3,27,,11,2,6,14,239,3,53,12,4,0,,,,11,6,,1,2,,6,4,2,12,,,13,4,2,3,,,,3,,,1,1,1,,9,1,7,4,2,2,8,11,,,,6,,,3,1,1,1,,,5,,1,,,1,3,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Anguilla,79gbkf5a9hkxzk5mfuaq0s2z8,K. Duncan,Midfielder,0,13,13,,,5,40,1,3,31,3,1,,4,1,33,2,11,3,3,37,360,4,68,12,4,1,2,,,33,10,2,1,8,,4,,2,34,,,5,5,1,4,,1,,13,2,,1,3,,,,,,4,1,,,4,,,,6,1,,5,,,5,,,,,,,,,1,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Anguilla,44g9usee5k6whh079kq5vycd0,A. Fleming,Midfielder,0,16,31,2,,18,57,2,17,30,7,,,5,8,46,2,14,2,11,40,448,,94,12,5,0,9,,,40,17,9,2,14,,1,10,2,38,,,14,10,3,5,,1,,11,3,1,4,7,1,,4,,2,9,1,2,6,11,,,1,1,,,4,,,3,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Anguilla,2l9fosyh5q3r35tgr0m3c2fe2,A. Fleming,Defender,0,7,15,3,1,24,24,1,14,10,6,3,,2,,24,3,7,1,4,10,135,,60,10,2,0,,,,10,10,,,6,,8,8,,9,,,9,6,3,1,,3,,3,2,,1,3,,,3,,3,3,,,10,6,,,,,,,1,,,,3,,3,,,,,,1,,,,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Anguilla,cb2jztok90a6lratikc65e3h0,A. Fleming,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Anguilla,d703ehilush3p4shcht0t4vmc,Defari Tyreese Chayaun Francis,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Anguilla,7ypcxngiz3toyj2udtzgvga38,D. Francis,Defender,0,12,15,1,2,22,26,,11,15,5,5,,4,1,26,,10,1,4,15,218,5,56,4,4,0,,,,10,4,,1,,,4,6,2,14,,,11,1,1,2,,,,7,,,,,1,,10,,9,1,1,1,7,10,,,,4,,,1,,,,2,,5,1,,,,,,,,,1,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Anguilla,4dm53jy6bejv6h1xkuz4sw6qc,J. Gayle,Forward,0,6,2,2,1,7,18,,2,10,1,,,2,,12,,6,,,16,138,1,33,5,2,0,,,,15,,,1,3,,3,1,,16,,,12,3,3,1,,,,4,,,,,,,9,1,6,3,1,3,2,9,1,,,9,,,,1,1,,2,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Anguilla,5ir0ix7szua10lbl6df8hrrpw,R. Grant,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Anguilla,8b9bxdoy2zndx6zksc5myb3l5,J. Guishard,Forward,0,,,,2,,,,,,,,,2,,,,,,,,66,,,8,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
