liga,temporada,equipo,id,nombre,posicion,dorsal,Total Passes,Total Clearances,Offsides,Foul Attempted Tackle,Through balls,Unsuccessful Long Passes,Time Played,Starts,Duels,Index,Aerial Duels lost,Clean Sheets,Penalty Goals Conceded,Interceptions,Total Successful Passes ( Excl Crosses & Corners ) ,Leftside Passes,Total Shots,Unsuccessful Crosses open play,Total Fouls Conceded,Open Play Passes,Aerial Duels won,Throw Ins to Own Player,Blocks,Total Tackles,Successful Short Passes,Unsuccessful Passes Opposition Half,Recoveries,Games Played,Appearances,Unsuccessful Dribbles,PutThrough/Blocked Distribution,Ground Duels lost,Unsuccessful Passes Own Half,Successful Crosses & Corners,Unsuccessful Short Passes,Duels lost,Forward Passes,Ground Duels,Successful Passes Opposition Half,Goals Conceded Outside Box,Unsuccessful Launches,Backward Passes,Successful Long Passes,Rightside Passes,Duels won,Ground Duels won,Corners Won,Successful Crosses open play,Total Losses Of Possession,Shots On Target ( inc goals ),Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),PutThrough/Blocked Distribution Won,Substitute Off,Throw Ins to Opposition Player,Blocked Shots,Total Touches In Opposition Box,Successful Launches,Times Tackled,Total Fouls Won,Tackles Won,Successful Dribbles,Goals Conceded Inside Box,Successful Open Play Passes,Aerial Duels,Goals Conceded,Successful Passes Own Half,Key Passes (Attempt Assists),Successful Lay-offs,Unsuccessful Crosses & Corners,Touches,Winning Goal,Attempts from Set Pieces,Clearances Off the Line,Substitute On,Yellow Cards,Goals from Inside Box,Handballs conceded,Overruns,Penalties Taken,Left Foot Goals,Goal Assists,Goals,Right Foot Goals,Unsuccessful lay-offs,Penalty Goals,Assists (Intentional),Home Goals,Away Goals,Headed Goals,Successful Corners into Box,Unsuccessful Corners into Box,Corners Taken (incl short corners),GK Successful Distribution,Saves Made from Inside Box,Saves Made,Goalkeeper Smother,Saves Made from Outside Box,Saves made - parried,Drops,GK Unsuccessful Distribution,Goal Kicks,Punches,Catches,Goals from Outside Box,Hit Woodwork,Straight Red Cards,Total Red Cards,Foul Won Penalty,Set Pieces Goals,Second Goal Assists,Penalties Conceded,Saves made - caught,Penalties Faced,Last Player Tackle,Saves from Penalty,Penalties Saved,Red Cards - 2nd Yellow,Penalties Off Target,Own Goal Scored,Crosses not Claimed,Other Goals,Last Man Tackle
Mexico_Liga_MX,2022-2023,Club Tijuana Xoloitzcuintles de Caliente,264mcof3qc8w24lnug4ze8k8a,F. Félix,Defender,13,98.0,5.0,,1.0,,6.0,202.0,2.0,25.0,10.0,7.0,,,,77.0,27.0,,6.0,3.0,95.0,2.0,11.0,,8.0,72.0,21.0,12.0,5.0,5.0,1.0,4.0,6.0,6.0,2.0,15.0,13.0,38.0,16.0,50.0,,5.0,15.0,5.0,18.0,12.0,10.0,,2.0,37.0,,2.0,21.0,,2.0,1.0,6.0,,,3.0,1.0,1.0,6.0,1.0,4.0,75.0,9.0,4.0,29.0,2.0,1.0,6.0,149.0,0.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Tijuana Xoloitzcuintles de Caliente,9wm36vns2vvxkifxx812vgrh0,C. Galicia,Midfielder,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Tijuana Xoloitzcuintles de Caliente,8komw6m5409xpiv6wil1091p1,R. Godínez,Defender,33,490.0,59.0,1.0,6.0,,46.0,1133.0,13.0,99.0,10.0,16.0,2.0,3.0,20.0,361.0,159.0,14.0,11.0,7.0,471.0,42.0,53.0,13.0,16.0,335.0,95.0,55.0,14.0,14.0,1.0,13.0,15.0,45.0,4.0,83.0,31.0,252.0,41.0,164.0,3.0,16.0,30.0,26.0,49.0,68.0,26.0,1.0,4.0,165.0,2.0,6.0,129.0,12.0,6.0,3.0,12.0,,15.0,2.0,2.0,8.0,10.0,2.0,18.0,345.0,58.0,21.0,201.0,3.0,,11.0,747.0,0.0,,,1.0,5.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Tijuana Xoloitzcuintles de Caliente,f1trc7unzeeqvlexvzkltp46i,I. Govea,Defender,3,373.0,22.0,,5.0,,19.0,941.0,10.0,73.0,10.0,11.0,2.0,3.0,8.0,312.0,111.0,3.0,18.0,15.0,365.0,6.0,86.0,7.0,18.0,287.0,54.0,66.0,12.0,12.0,2.0,11.0,30.0,25.0,9.0,42.0,41.0,177.0,56.0,207.0,2.0,10.0,39.0,25.0,46.0,32.0,26.0,6.0,9.0,126.0,,8.0,61.0,3.0,6.0,1.0,22.0,3.0,4.0,5.0,9.0,7.0,10.0,1.0,17.0,304.0,17.0,19.0,114.0,8.0,,18.0,622.0,0.0,,,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Tijuana Xoloitzcuintles de Caliente,czvso5mtma362mlkf1qydm3xm,V. Guzmán,Defender,34,527.0,65.0,,5.0,1.0,40.0,1322.0,14.0,92.0,10.0,27.0,5.0,2.0,18.0,433.0,169.0,5.0,,9.0,506.0,29.0,1.0,7.0,20.0,402.0,49.0,55.0,16.0,16.0,,7.0,14.0,45.0,,54.0,41.0,213.0,36.0,102.0,1.0,22.0,41.0,31.0,104.0,51.0,22.0,,,103.0,1.0,7.0,94.0,4.0,4.0,1.0,,,5.0,6.0,2.0,1.0,13.0,1.0,11.0,415.0,56.0,12.0,331.0,,,,682.0,0.0,,1.0,2.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,0.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Tijuana Xoloitzcuintles de Caliente,f1ft394ncqxbr7ndz8ptn37px,F. Lértora,Midfielder,5,660.0,36.0,1.0,12.0,1.0,26.0,1303.0,15.0,215.0,10.0,26.0,3.0,3.0,33.0,518.0,174.0,16.0,6.0,24.0,628.0,55.0,13.0,2.0,44.0,495.0,104.0,105.0,15.0,15.0,3.0,39.0,63.0,44.0,1.0,116.0,89.0,223.0,134.0,243.0,3.0,12.0,63.0,23.0,200.0,126.0,71.0,4.0,1.0,212.0,8.0,26.0,142.0,8.0,23.0,2.0,19.0,5.0,18.0,2.0,14.0,16.0,18.0,11.0,20.0,487.0,81.0,23.0,276.0,6.0,,6.0,974.0,0.0,,,,3.0,1.0,1.0,,,,,1.0,1.0,,,,0.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,
Mexico_Liga_MX,2022-2023,Club Tijuana Xoloitzcuintles de Caliente,cm8hnzmhduddkydba7yp3tnth,L. López,Midfielder,17,316.0,5.0,,3.0,1.0,8.0,536.0,6.0,74.0,10.0,11.0,,1.0,8.0,275.0,78.0,5.0,2.0,7.0,296.0,3.0,1.0,1.0,11.0,257.0,45.0,46.0,11.0,11.0,8.0,9.0,34.0,9.0,9.0,33.0,45.0,82.0,60.0,185.0,1.0,1.0,45.0,18.0,111.0,29.0,26.0,,,86.0,2.0,4.0,41.0,3.0,6.0,6.0,,,3.0,,14.0,6.0,7.0,9.0,8.0,258.0,14.0,9.0,99.0,15.0,1.0,13.0,436.0,0.0,,,5.0,1.0,,,,,,,,,,,,,,,8.0,7.0,21.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Tijuana Xoloitzcuintles de Caliente,asz8vsrdqkc20y2ueorqcfget,L. López,Defender,4,679.0,75.0,,8.0,2.0,56.0,1311.0,15.0,141.0,10.0,23.0,3.0,4.0,28.0,552.0,251.0,8.0,2.0,9.0,654.0,41.0,2.0,4.0,31.0,484.0,82.0,137.0,16.0,16.0,2.0,19.0,28.0,47.0,,71.0,51.0,273.0,77.0,219.0,3.0,37.0,29.0,68.0,126.0,90.0,49.0,1.0,,145.0,4.0,8.0,127.0,4.0,15.0,3.0,,4.0,16.0,11.0,6.0,5.0,23.0,14.0,21.0,528.0,64.0,24.0,333.0,5.0,,2.0,904.0,1.0,,,1.0,3.0,2.0,,,1.0,,,2.0,2.0,,1.0,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Tijuana Xoloitzcuintles de Caliente,m53bwvs9d90lapbmasg1oi22,A. Martínez,Midfielder,16,265.0,6.0,4.0,2.0,,14.0,780.0,8.0,91.0,10.0,5.0,1.0,2.0,8.0,184.0,22.0,12.0,48.0,5.0,257.0,1.0,30.0,1.0,28.0,175.0,120.0,65.0,14.0,14.0,14.0,29.0,39.0,16.0,10.0,67.0,44.0,102.0,85.0,133.0,1.0,3.0,41.0,9.0,100.0,47.0,46.0,12.0,7.0,200.0,5.0,12.0,81.0,7.0,9.0,4.0,4.0,4.0,23.0,1.0,27.0,7.0,16.0,11.0,15.0,177.0,6.0,16.0,61.0,9.0,,55.0,527.0,0.0,1.0,,6.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,0.0,1.0,,2.0,6.0,9.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Tijuana Xoloitzcuintles de Caliente,4f0i3c5pihp8xvnky7vrbs2xh,J. Montecinos,Forward,10,91.0,,3.0,2.0,,5.0,314.0,4.0,48.0,10.0,8.0,,1.0,1.0,59.0,34.0,6.0,18.0,7.0,90.0,4.0,2.0,,6.0,57.0,41.0,13.0,10.0,10.0,7.0,9.0,20.0,11.0,10.0,27.0,28.0,31.0,36.0,58.0,,2.0,19.0,2.0,7.0,20.0,16.0,4.0,6.0,74.0,2.0,2.0,32.0,4.0,3.0,4.0,,3.0,12.0,,8.0,4.0,4.0,6.0,3.0,58.0,12.0,3.0,11.0,9.0,1.0,20.0,179.0,0.0,1.0,,6.0,,1.0,,,,,,1.0,1.0,,,,1.0,0.0,,2.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Tijuana Xoloitzcuintles de Caliente,733omyyvrpe3hn1wy948ja42c,R. Parra,Defender,190,42.0,2.0,,1.0,,4.0,115.0,2.0,13.0,10.0,4.0,,,3.0,34.0,12.0,,,2.0,42.0,3.0,,2.0,1.0,31.0,5.0,6.0,2.0,2.0,,1.0,3.0,3.0,,4.0,7.0,20.0,6.0,13.0,,1.0,6.0,3.0,4.0,6.0,3.0,,,9.0,,1.0,8.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,34.0,7.0,1.0,21.0,,,,55.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Tijuana Xoloitzcuintles de Caliente,4hxcnch5nam895sdszm41rhzp,A. Rodríguez,Goalkeeper,2,404.0,12.0,,,,121.0,1530.0,17.0,6.0,10.0,1.0,4.0,4.0,,282.0,81.0,,,,196.0,3.0,,,,186.0,101.0,131.0,17.0,17.0,,,1.0,21.0,,1.0,2.0,252.0,2.0,55.0,3.0,31.0,,96.0,71.0,4.0,1.0,1.0,,125.0,,,122.0,,,,,,,13.0,,1.0,,,26.0,141.0,4.0,29.0,227.0,2.0,,,556.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,168.0,28.0,61.0,,33.0,15.0,1.0,36.0,142.0,6.0,11.0,,,,,,,,,4.0,4.0,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Tijuana Xoloitzcuintles de Caliente,4otr8rf2y77v2sdkf8z81hwq1,L. Rodríguez,Forward,11,474.0,5.0,1.0,10.0,,14.0,1098.0,11.0,171.0,10.0,7.0,,3.0,10.0,401.0,144.0,12.0,14.0,19.0,459.0,4.0,4.0,1.0,29.0,374.0,75.0,91.0,16.0,16.0,26.0,30.0,73.0,13.0,4.0,59.0,80.0,132.0,160.0,290.0,2.0,4.0,74.0,27.0,124.0,91.0,87.0,5.0,2.0,176.0,5.0,13.0,73.0,7.0,15.0,5.0,,5.0,25.0,1.0,44.0,28.0,16.0,30.0,20.0,387.0,11.0,22.0,115.0,21.0,4.0,15.0,757.0,0.0,,,5.0,4.0,2.0,1.0,,,,2.0,2.0,2.0,,,2.0,1.0,1.0,,1.0,,6.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Tijuana Xoloitzcuintles de Caliente,37ynyk939ofulmhjngkaxzsnp,B. Romero,Forward,31,186.0,4.0,8.0,9.0,1.0,2.0,719.0,7.0,104.0,10.0,25.0,2.0,2.0,3.0,131.0,58.0,14.0,3.0,19.0,176.0,11.0,1.0,,12.0,127.0,46.0,30.0,13.0,13.0,5.0,14.0,36.0,12.0,,53.0,61.0,40.0,68.0,87.0,1.0,1.0,48.0,4.0,40.0,43.0,32.0,5.0,,97.0,4.0,5.0,55.0,10.0,5.0,4.0,,3.0,34.0,1.0,11.0,17.0,7.0,3.0,9.0,121.0,36.0,10.0,44.0,7.0,7.0,3.0,311.0,0.0,,,6.0,2.0,1.0,,,,,,1.0,1.0,1.0,,,0.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Tijuana Xoloitzcuintles de Caliente,7uas1faotzx2vtgqqtrze57t,E. Rubio,Defender,35,33.0,6.0,,1.0,,,90.0,1.0,7.0,10.0,3.0,,1.0,1.0,32.0,10.0,,,2.0,32.0,1.0,,,,29.0,,4.0,1.0,1.0,,,2.0,1.0,,1.0,5.0,11.0,3.0,5.0,1.0,,3.0,3.0,9.0,2.0,1.0,,,1.0,,,1.0,,,,,,1.0,,,1.0,,,4.0,31.0,4.0,5.0,27.0,,,,45.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Tijuana Xoloitzcuintles de Caliente,clxh3j6kpolt0w7b5pn0xk0kp,F. Valenzuela,Midfielder,22,343.0,2.0,2.0,12.0,2.0,16.0,969.0,11.0,194.0,10.0,6.0,1.0,3.0,2.0,256.0,103.0,20.0,42.0,21.0,323.0,1.0,7.0,1.0,21.0,237.0,147.0,63.0,15.0,15.0,35.0,27.0,105.0,12.0,25.0,71.0,111.0,114.0,187.0,219.0,2.0,5.0,75.0,19.0,51.0,83.0,82.0,21.0,10.0,274.0,9.0,9.0,87.0,11.0,11.0,6.0,,8.0,36.0,,61.0,30.0,12.0,31.0,16.0,238.0,7.0,18.0,62.0,28.0,1.0,72.0,712.0,0.0,3.0,,4.0,6.0,1.0,2.0,,,,1.0,1.0,,1.0,,1.0,1.0,0.0,1.0,8.0,21.0,37.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Tijuana Xoloitzcuintles de Caliente,60mav3linjpzdk443j8iy6n6d,J. Vázquez,Midfielder,23,185.0,4.0,,,,4.0,319.0,4.0,27.0,10.0,5.0,,3.0,4.0,171.0,50.0,3.0,,2.0,179.0,3.0,1.0,1.0,7.0,168.0,9.0,27.0,8.0,8.0,1.0,2.0,7.0,5.0,1.0,10.0,12.0,45.0,19.0,100.0,,4.0,23.0,3.0,67.0,15.0,12.0,,1.0,26.0,2.0,4.0,14.0,1.0,1.0,4.0,,,1.0,1.0,4.0,4.0,3.0,1.0,11.0,165.0,8.0,11.0,72.0,4.0,1.0,,229.0,0.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
