liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Total Passes,Time Played,Goals Conceded,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Total Shots,Total Losses Of Possession,Backward Passes,Times Tackled,Appearances,Aerial Duels won,Aerial Duels lost,Foul Attempted Tackle,Successful Passes Own Half,Aerial Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Duels,Games Played,Rightside Passes,Corners Won,Forward Passes,Duels lost,Substitute On,Ground Duels,Starts,Tackles Won,Shots Off Target (inc woodwork),Successful Lay-offs,Total Fouls Conceded,Shots On Target ( inc goals ),Successful Passes Opposition Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Total Clearances,Leftside Passes,Unsuccessful Short Passes,Ground Duels won,Unsuccessful Dribbles,Assists (Intentional),Recoveries,Offsides,Goals Conceded Inside Box,Total Touches In Opposition Box,Substitute Off,Interceptions,Successful Short Passes,Touches,Goal Assists,Ground Duels lost,Blocked Shots,Index,Key Passes (Attempt Assists),Duels won,Winning Goal,Goals from Inside Box,Total Fouls Won,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Handballs conceded,Successful Launches,Left Foot Goals,Goals,Successful Long Passes,Throw Ins to Opposition Player,Overruns,Successful Dribbles,Yellow Cards,Unsuccessful Passes Own Half,Home Goals,Away Goals,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Throw Ins to Own Player,Blocks,Unsuccessful Launches,Successful Corners into Box,Through balls,Successful Crosses open play,Successful Crosses & Corners,Unsuccessful lay-offs,Corners Taken (incl short corners),Unsuccessful Corners into Box,Right Foot Goals,Hit Woodwork,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Foul Won Penalty,Goals from Outside Box,Headed Goals,Goal Kicks,GK Unsuccessful Distribution,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Saves Made from Outside Box,Saves Made,Saves Made from Inside Box,Catches,Goals Conceded Outside Box,Drops,Clean Sheets,Penalty Goals Conceded,Goals Openplay,Straight Red Cards,Penalties Conceded,Penalties Faced,Punches,Clearances Off the Line,Goalkeeper Smother,Set Pieces Goals,Second Goal Assists,Saves from Penalty,Penalties Saved,Saves made - caught,Own Goal Scored,Last Player Tackle
USA_US_Open_Cup,2025,Chattanooga Red Wolves SC,c01rqqmanlku595l8h6lad7o4,A. Alhassan,Forward,40,3.0,7.0,155.0,2.0,4.0,6.0,8.0,23.0,3.0,5.0,3.0,,3.0,5.0,,3.0,3.0,4.0,26.0,3.0,,5.0,1.0,16.0,2.0,23.0,1.0,2.0,1.0,,7.0,7.0,7.0,2.0,4.0,6.0,,3.0,2.0,10.0,1.0,,2.0,1.0,1.0,5.0,1.0,,3.0,55.0,,13.0,2.0,10.0,2.0,10.0,0.0,,3.0,2.0,3.0,1.0,,,,,,1.0,3.0,1.0,1.0,,,3.0,3.0,,,1.0,3.0,,1.0,4.0,1.0,3.0,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Chattanooga Red Wolves SC,3c47mqf0vorrfrigxmqqhwqac,J. Ayimbila,Defender,5,35.0,53.0,292.0,3.0,4.0,16.0,,34.0,12.0,6.0,3.0,5.0,3.0,4.0,19.0,8.0,35.0,11.0,38.0,3.0,10.0,,29.0,18.0,1.0,30.0,2.0,10.0,,,8.0,,17.0,1.0,18.0,53.0,9.0,2.0,12.0,15.0,1.0,,16.0,,1.0,4.0,1.0,1.0,29.0,117.0,1.0,15.0,,10.0,3.0,20.0,0.0,,4.0,6.0,,,1.0,,,6.0,1.0,3.0,,2.0,5.0,,,3.0,3.0,13.0,,5.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Chattanooga Red Wolves SC,c28mco9ytj4iohos2523rmvze,M. Bentley,Forward,10,41.0,70.0,375.0,4.0,2.0,26.0,5.0,49.0,17.0,4.0,4.0,14.0,13.0,5.0,15.0,27.0,43.0,3.0,52.0,4.0,18.0,1.0,24.0,25.0,1.0,25.0,3.0,2.0,1.0,1.0,10.0,4.0,28.0,1.0,27.0,68.0,2.0,11.0,26.0,13.0,2.0,,9.0,8.0,2.0,12.0,,1.0,40.0,119.0,,12.0,1.0,10.0,1.0,27.0,0.0,2.0,8.0,1.0,1.0,2.0,,,2.0,3.0,1.0,3.0,2.0,1.0,4.0,0.0,2.0,3.0,3.0,,1.0,1.0,,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Chattanooga Red Wolves SC,9hnukh2rve8lf84pv21rlrecq,J. Filipe,Midfielder,7,16.0,27.0,73.0,2.0,2.0,7.0,2.0,15.0,8.0,5.0,2.0,,1.0,2.0,8.0,1.0,20.0,1.0,18.0,2.0,5.0,1.0,11.0,12.0,2.0,17.0,,1.0,2.0,,3.0,,13.0,,7.0,22.0,1.0,3.0,5.0,6.0,3.0,,5.0,,1.0,,1.0,,18.0,46.0,,11.0,,10.0,,6.0,0.0,,4.0,2.0,1.0,,1.0,,,2.0,,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Chattanooga Red Wolves SC,ayd3hhutk6ahrbet7d5jz9vdg,O. Green,Defender,18,66.0,88.0,322.0,4.0,2.0,17.0,,43.0,13.0,6.0,4.0,3.0,4.0,1.0,41.0,7.0,69.0,5.0,22.0,4.0,5.0,,43.0,12.0,2.0,15.0,2.0,3.0,,,1.0,,28.0,2.0,19.0,84.0,11.0,27.0,10.0,7.0,3.0,,4.0,,2.0,,,1.0,56.0,152.0,,8.0,,10.0,2.0,10.0,2.0,,3.0,9.0,2.0,,2.0,,,13.0,12.0,,,2.0,6.0,,,4.0,3.0,14.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Chattanooga Red Wolves SC,5ok7sc9enrltxss201yo8cciy,O. Gómez Tapia,Midfielder,16,59.0,74.0,174.0,2.0,1.0,11.0,,18.0,5.0,,3.0,,3.0,2.0,36.0,3.0,60.0,4.0,15.0,3.0,9.0,,36.0,8.0,1.0,12.0,2.0,3.0,,,4.0,,24.0,1.0,14.0,72.0,5.0,24.0,7.0,7.0,,,11.0,,2.0,,2.0,1.0,54.0,98.0,,5.0,,10.0,1.0,7.0,0.0,,2.0,7.0,1.0,,,,,6.0,2.0,,1.0,2.0,4.0,,,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Chattanooga Red Wolves SC,e59usmu5w20s5bg44d37f8qcq,O. Hernandez,Midfielder,13,16.0,37.0,214.0,2.0,4.0,23.0,4.0,46.0,7.0,3.0,4.0,4.0,2.0,2.0,10.0,6.0,20.0,1.0,23.0,4.0,5.0,3.0,20.0,10.0,1.0,17.0,3.0,1.0,3.0,,3.0,1.0,11.0,,17.0,32.0,1.0,5.0,13.0,9.0,2.0,,2.0,1.0,1.0,1.0,3.0,,19.0,93.0,,8.0,,10.0,1.0,13.0,0.0,,9.0,4.0,1.0,,,1.0,1.0,1.0,4.0,,,,5.0,0.0,1.0,11.0,4.0,5.0,1.0,,1.0,,,1.0,,6.0,5.0,,,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,
USA_US_Open_Cup,2025,Chattanooga Red Wolves SC,dntorsr8bza6jf3lf99p1r4t0,P. Hernandez,Forward,14,33.0,57.0,360.0,5.0,4.0,17.0,9.0,35.0,16.0,9.0,3.0,7.0,9.0,3.0,12.0,16.0,41.0,5.0,48.0,3.0,11.0,1.0,22.0,27.0,,32.0,3.0,4.0,6.0,,8.0,3.0,30.0,1.0,16.0,49.0,2.0,8.0,15.0,14.0,2.0,,9.0,,2.0,16.0,,,30.0,118.0,,18.0,3.0,10.0,4.0,21.0,0.0,1.0,6.0,1.0,3.0,,,,1.0,11.0,1.0,,3.0,3.0,2.0,0.0,1.0,3.0,3.0,4.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Chattanooga Red Wolves SC,addushu1i5uqbjpp30b6lt9ii,K. Jackson,Defender,2,35.0,50.0,231.0,5.0,2.0,14.0,,21.0,11.0,1.0,3.0,2.0,5.0,,17.0,7.0,35.0,8.0,20.0,3.0,11.0,,20.0,10.0,,13.0,3.0,6.0,,,1.0,,18.0,2.0,15.0,50.0,5.0,8.0,7.0,8.0,,1.0,7.0,3.0,3.0,1.0,2.0,6.0,34.0,82.0,1.0,5.0,,10.0,3.0,10.0,0.0,,,8.0,1.0,,1.0,,,1.0,2.0,,,,3.0,,,2.0,2.0,4.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Chattanooga Red Wolves SC,bkbbqbuwkt6x4jyq3k7rmwh61,T. Jnohope,Defender,3,22.0,35.0,189.0,3.0,3.0,11.0,,15.0,4.0,,4.0,1.0,2.0,3.0,21.0,3.0,24.0,,11.0,4.0,2.0,,15.0,8.0,2.0,8.0,2.0,,,,4.0,,3.0,,11.0,33.0,6.0,14.0,6.0,2.0,,,4.0,,1.0,1.0,2.0,2.0,20.0,59.0,,6.0,,10.0,1.0,3.0,0.0,,2.0,5.0,2.0,,,,,4.0,2.0,,,1.0,1.0,,,1.0,1.0,4.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,1.0,,,,,,,,,,,
