root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Touches,Successful Short Passes,Starts,Blocks,Successful Passes Opposition Half,PutThrough/Blocked Distribution,Appearances,Unsuccessful Passes Own Half,Tackles Lost,Tackles Won,Unsuccessful Short Passes,Total Tackles,Unsuccessful Passes Opposition Half,Ground Duels won,PutThrough/Blocked Distribution Won,Index,Clean Sheets,Games Played,Total Clearances,Total Passes,Total Losses Of Possession,Successful Long Passes,Ground Duels,Rightside Passes,Successful Open Play Passes,Recoveries,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Leftside Passes,Forward Passes,Interceptions,Successful Passes Own Half,Unsuccessful Launches,Duels won,Unsuccessful Long Passes,Backward Passes,Winning Goal,Ground Duels lost,GK Unsuccessful Distribution,Goals Conceded,Saves Made from Inside Box,Successful Launches,Duels lost,Goal Kicks,Aerial Duels,Saves Made,Catches,Goals Conceded Outside Box,Saves Made from Outside Box,Drops,Aerial Duels won,Saves made - parried,Punches,Goals Conceded Inside Box,GK Successful Distribution,Substitute On,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Total Touches In Opposition Box,Total Fouls Won,Throw Ins to Own Player,Successful Lay-offs,Unsuccessful Dribbles,Times Tackled,Substitute Off,Foul Attempted Tackle,Total Fouls Conceded,Key Passes (Attempt Assists),Offsides,Aerial Duels lost,Corners Won,Successful Crosses & Corners,Goal Assists,Successful Crosses open play,Assists (Intentional),Successful Dribbles,Overruns,Throw Ins to Opposition Player,Yellow Cards,Handballs conceded,Corners Taken (incl short corners),Right Foot Goals,Unsuccessful Corners into Box,Shots Off Target (inc woodwork),Successful Corners into Box,Attempts from Set Pieces,Shots On Target ( inc goals ),Goals,Goals from Inside Box,Total Shots,Home Goals,Away Goals,Blocked Shots,Through balls,Foul Won Penalty,Penalties Taken,Headed Goals,Unsuccessful lay-offs,Penalty Goals,Left Foot Goals,Goals from Outside Box,Hit Woodwork,Last Player Tackle,Penalties Conceded,Goalkeeper Smother,Saves from Penalty,Penalties Faced,Penalties Saved,Red Cards - 2nd Yellow,Total Red Cards,Second Goal Assists,Penalty Goals Conceded,Clearances Off the Line,Straight Red Cards,Saves made - caught,Penalties Off Target,Own Goal Scored,Crosses not Claimed
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Mazatlán FC,Mazatlán_FC,f3vs3av9uxou460bcq7lkaoh6,F. Almada,Defender,5,251.0,143.0,5.0,5.0,56.0,5.0,5.0,14.0,2.0,1.0,19.0,3.0,29.0,5.0,4.0,10.0,1.0,5.0,10.0,210.0,45.0,24.0,14.0,30.0,154.0,8.0,167.0,196.0,450.0,43.0,28.0,79.0,85.0,3.0,111.0,8.0,11.0,24.0,16.0,0.0,9.0,,5.0,,4.0,17.0,6.0,14.0,,,1.0,,,6.0,,,4.0,6.0,,,,6.0,,5.0,,,1.0,,4.0,9.0,,,8.0,,,,,,2.0,,,3.0,,,,,2.0,,,2.0,,,4.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Mazatlán FC,Mazatlán_FC,dx0sxtnwt47os8e6vymenhoet,V. Alvarado,Defender,31,12.0,2.0,,,1.0,1.0,1.0,1.0,,,1.0,,3.0,,1.0,10.0,,1.0,4.0,6.0,5.0,,,,2.0,,2.0,4.0,23.0,4.0,1.0,,6.0,,1.0,,1.0,3.0,,0.0,,,2.0,,,,,1.0,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Mazatlán FC,Mazatlán_FC,9fr41kq66jy4au74nfvl1ifo5,L. Amarilla,Forward,7,75.0,43.0,1.0,,29.0,,4.0,2.0,,2.0,9.0,2.0,8.0,4.0,,10.0,,4.0,2.0,54.0,14.0,1.0,11.0,19.0,41.0,8.0,44.0,51.0,164.0,10.0,27.0,8.0,11.0,,15.0,1.0,11.0,1.0,16.0,0.0,7.0,,4.0,,,16.0,,16.0,,,1.0,,,7.0,,,3.0,,3.0,,,4.0,2.0,,1.0,1.0,1.0,,3.0,5.0,3.0,,9.0,,,,,,,,,1.0,,,,,2.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Mazatlán FC,Mazatlán_FC,25heyvztgz2x4qpcssrjr2psk,B. Betancourt,Goalkeeper,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Mazatlán FC,Mazatlán_FC,1fz6kqbr8i7sunii6wymjkonp,Y. Bárcenas,Forward,11,248.0,150.0,5.0,,125.0,3.0,5.0,4.0,,1.0,16.0,1.0,25.0,10.0,3.0,10.0,1.0,5.0,1.0,182.0,43.0,12.0,25.0,51.0,149.0,27.0,162.0,169.0,428.0,20.0,33.0,38.0,45.0,4.0,41.0,3.0,13.0,4.0,48.0,0.0,15.0,,5.0,,,20.0,,8.0,,,1.0,,,3.0,,,4.0,,,6.0,9.0,5.0,4.0,4.0,,5.0,7.0,1.0,4.0,7.0,12.0,1.0,5.0,2.0,4.0,,3.0,,5.0,2.0,,2.0,,7.0,2.0,2.0,4.0,,,4.0,2.0,1.0,8.0,0.0,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Mazatlán FC,Mazatlán_FC,9afr1kkcmgx3izk4k7e2bb5zo,R. Camacho,Forward,29,5.0,4.0,,,3.0,,1.0,,,,,,1.0,,,10.0,,1.0,,4.0,1.0,,1.0,1.0,4.0,1.0,4.0,4.0,8.0,,2.0,1.0,1.0,,1.0,,,,1.0,0.0,1.0,,,,,2.0,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Mazatlán FC,Mazatlán_FC,73jj4h2gzrnpqeir93n3vwfe1,J. Colmán,Midfielder,8,89.0,41.0,1.0,,35.0,1.0,4.0,,,2.0,7.0,2.0,19.0,5.0,1.0,10.0,,4.0,,55.0,29.0,3.0,14.0,12.0,42.0,7.0,44.0,52.0,147.0,11.0,15.0,12.0,17.0,,11.0,,6.0,4.0,14.0,0.0,9.0,,1.0,,1.0,9.0,,1.0,,,,,,1.0,,,1.0,,3.0,5.0,8.0,4.0,1.0,,1.0,4.0,8.0,1.0,1.0,1.0,3.0,,,2.0,2.0,,2.0,,2.0,1.0,,,,5.0,,3.0,3.0,,,2.0,,,5.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Mazatlán FC,Mazatlán_FC,d16l8ke9mm2khv0begrfz8yqx,B. Colula,Defender,15,238.0,106.0,5.0,,57.0,11.0,5.0,11.0,1.0,3.0,27.0,4.0,30.0,11.0,7.0,10.0,1.0,5.0,8.0,152.0,48.0,9.0,20.0,14.0,111.0,14.0,115.0,148.0,388.0,37.0,37.0,44.0,64.0,5.0,59.0,5.0,21.0,10.0,30.0,1.0,9.0,,4.0,,3.0,16.0,,17.0,,,,,,10.0,,,4.0,,,4.0,4.0,4.0,5.0,31.0,,,,2.0,5.0,8.0,3.0,,7.0,1.0,1.0,,1.0,,2.0,,3.0,2.0,,,,,2.0,,,1.0,1.0,1.0,3.0,0.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Mazatlán FC,Mazatlán_FC,c3xpf74j8iadroh9n89pphejt,J. Díaz,Defender,4,70.0,29.0,1.0,,18.0,2.0,3.0,5.0,,4.0,6.0,4.0,7.0,8.0,,10.0,,3.0,1.0,42.0,18.0,2.0,13.0,17.0,30.0,2.0,31.0,41.0,102.0,11.0,16.0,1.0,18.0,1.0,13.0,3.0,8.0,5.0,6.0,0.0,5.0,,,,,8.0,,3.0,,,,,,,,,,,2.0,1.0,1.0,2.0,1.0,8.0,,,2.0,1.0,,2.0,,,3.0,,,,,,3.0,,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Mazatlán FC,Mazatlán_FC,8dw29j8k2379f7hvij6mna4lx,A. Escoboza,Midfielder,17,233.0,100.0,4.0,,80.0,7.0,5.0,15.0,,5.0,30.0,5.0,36.0,9.0,2.0,10.0,,5.0,12.0,144.0,67.0,8.0,15.0,44.0,100.0,14.0,108.0,133.0,343.0,36.0,28.0,5.0,60.0,3.0,37.0,4.0,15.0,6.0,35.0,0.0,6.0,,4.0,,3.0,13.0,,13.0,,,1.0,,,6.0,,,3.0,,1.0,12.0,15.0,9.0,3.0,13.0,,2.0,3.0,3.0,,1.0,5.0,,7.0,2.0,9.0,2.0,8.0,2.0,1.0,,6.0,1.0,,8.0,,2.0,,1.0,,4.0,1.0,1.0,4.0,0.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
