liga,temporada,equipo,id,nombre,posicion,dorsal,Shots Off Target (inc woodwork),Unsuccessful Short Passes,Starts,Recoveries,Successful Corners into Box,Tackles Won,Successful Passes Own Half,Aerial Duels lost,Aerial Duels,Right Foot Goals,Unsuccessful Crosses & Corners,Goals from Outside Box,Leftside Passes,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Fifty Fifty,PutThrough/Blocked Distribution,Assists (Intentional),Total Unsuccessful Passes ( Excl Crosses & Corners ),Second Goal Assists,Open Play Passes,Blocked Shots,Successful Short Passes,Ground Duels lost,Clean Sheets,Time Played,Duels,Throw Ins to Own Player,Total Fouls Conceded,Goal Assists,Total Fouls Won,Corners Won,Handballs conceded,Unsuccessful lay-offs,Unsuccessful Passes Own Half,Rightside Passes,Total Tackles,Total Clearances,Unsuccessful Dribbles,Unsuccessful Corners into Box,Successful Passes Opposition Half,Appearances,Corners Taken (incl short corners),Successful Dribbles,Hit Woodwork,Goals Conceded Inside Box,Forward Passes,Aerial Duels won,Straight Red Cards,Key Passes (Attempt Assists),Goals,Total Touches In Opposition Box,Times Tackled,Index,Penalty Goals Conceded,Goals Conceded,Goals Conceded Outside Box,Unsuccessful Long Passes,Successful Crosses & Corners,Substitute Off,Total Red Cards,Unsuccessful Launches,Successful Long Passes,Successful Crosses open play,Goals from Inside Box,Attempts from Set Pieces,Successful Lay-offs,Touches,Tackles Lost,Yellow Cards,Substitute On,Interceptions,PutThrough/Blocked Distribution Won,Backward Passes,Ground Duels won,Successful Open Play Passes,Ground Duels,Duels lost,Unsuccessful Crosses open play,Games Played,Through balls,Total Losses Of Possession,Fifty Fifty,Duels won,Total Passes,Total Shots,Foul Attempted Tackle,Shots On Target ( inc goals ),Home Goals,Away Goals,Winning Goal,Blocks,Successful Launches,GK Successful Distribution,Clearances Off the Line,Offsides,Left Foot Goals,Throw Ins to Opposition Player,Headed Goals,GK Unsuccessful Distribution,Last Man Tackle,Saves Made from Outside Box,Drops,Penalties Faced,Penalties Conceded,Saves Made,Punches,Saves made - parried,Catches,Saves Made from Inside Box,Goalkeeper Smother,Saves made - caught,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Penalties Saved,Saves from Penalty,Goal Kicks,Overruns,Last Player Tackle,Goals Openplay,Penalties Off Target,Other Goals,Carries,Progressive Carries,Final Third Touches,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved
USA_MLS,2022,Orlando City SC,42h7dylzuiiyx5k773f1qo6hh,A. Grinwis,Goalkeeper,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Orlando City SC,1438wv8w9ivzglbbhzd6kx4ru,B. Hackenberg,Defender,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Orlando City SC,1hrbaomx35x74ghbkwo8xwktm,M. Halliday,Defender,26,,3.0,,7.0,,1.0,8.0,3.0,3.0,,4.0,,9.0,5.0,27.0,,2.0,,3.0,,29.0,,27.0,3.0,,49.0,8.0,3.0,1.0,,1.0,,,,2.0,8.0,1.0,,1.0,,19.0,7.0,,,,2.0,3.0,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,43.0,,1.0,7.0,,1.0,10.0,2.0,26.0,5.0,6.0,4.0,7.0,,10.0,1.0,2.0,30.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Orlando City SC,48o5l5wo4okwdmo3yrjt1f3kl,R. Jansson,Defender,6,5.0,76.0,22.0,98.0,,18.0,576.0,21.0,41.0,,1.0,,246.0,87.0,879.0,23.0,14.0,,137.0,,971.0,6.0,779.0,21.0,6.0,1971.0,109.0,6.0,13.0,1.0,10.0,,1.0,,51.0,333.0,24.0,67.0,4.0,,304.0,22.0,,13.0,,26.0,402.0,20.0,,2.0,1.0,14.0,4.0,52.0,4.0,31.0,5.0,61.0,1.0,,1.0,16.0,100.0,1.0,1.0,1.0,,1242.0,6.0,8.0,,24.0,7.0,35.0,47.0,838.0,68.0,42.0,1.0,22.0,2.0,153.0,39.0,67.0,1016.0,9.0,5.0,4.0,0.0,1.0,0.0,17.0,8.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2022,Orlando City SC,3kypp9r4mqecnx1fa729dnzkl,E. Kara,Forward,9,24.0,83.0,23.0,38.0,,5.0,85.0,47.0,95.0,7.0,4.0,,65.0,71.0,185.0,17.0,14.0,3.0,85.0,,224.0,6.0,183.0,72.0,,1879.0,211.0,,33.0,3.0,26.0,11.0,3.0,12.0,18.0,63.0,11.0,21.0,13.0,,101.0,30.0,,7.0,2.0,25.0,38.0,48.0,,14.0,11.0,95.0,33.0,92.0,5.0,30.0,5.0,2.0,1.0,19.0,,,2.0,1.0,11.0,1.0,25.0,545.0,6.0,2.0,7.0,2.0,5.0,104.0,44.0,139.0,116.0,119.0,4.0,30.0,,180.0,32.0,92.0,270.0,43.0,14.0,19.0,7.0,4.0,2.0,2.0,,,,12.0,1.0,,3.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Orlando City SC,2b8nmdlsqa9wxn8xlujvyaqga,J. Lynn,Forward,27,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,1.0,,4.0,1.0,,,,,,,,,1.0,,,1.0,,,3.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,3.0,,,3.0,,,,,,1.0,1.0,,3.0,,3.0,,,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Orlando City SC,eswp4t4r8ktirsnkodz26gyui,B. Michel,Forward,19,10.0,57.0,14.0,45.0,,7.0,80.0,32.0,65.0,1.0,9.0,,44.0,62.0,255.0,12.0,19.0,,66.0,1.0,309.0,7.0,250.0,65.0,,1515.0,180.0,2.0,20.0,,17.0,16.0,3.0,1.0,13.0,93.0,16.0,12.0,17.0,,177.0,32.0,1.0,17.0,,24.0,54.0,33.0,,11.0,1.0,95.0,44.0,21.0,5.0,26.0,2.0,9.0,2.0,11.0,,5.0,5.0,2.0,1.0,,7.0,587.0,9.0,4.0,18.0,6.0,11.0,130.0,50.0,243.0,115.0,97.0,9.0,32.0,,181.0,41.0,83.0,321.0,18.0,6.0,8.0,1.0,0.0,0.0,,1.0,,,3.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Orlando City SC,92yhyr3ylo3xc31bqvnpbxe51,J. Mulraney,Midfielder,23,7.0,38.0,11.0,37.0,,11.0,91.0,7.0,14.0,,44.0,,42.0,75.0,217.0,12.0,20.0,,45.0,,259.0,5.0,208.0,40.0,,920.0,112.0,8.0,11.0,,28.0,9.0,,,14.0,80.0,22.0,6.0,12.0,1.0,130.0,25.0,2.0,9.0,,13.0,40.0,7.0,,7.0,1.0,18.0,15.0,46.0,1.0,14.0,1.0,7.0,4.0,11.0,,3.0,9.0,4.0,1.0,,3.0,459.0,11.0,2.0,14.0,3.0,9.0,100.0,58.0,214.0,98.0,47.0,43.0,25.0,,123.0,19.0,65.0,262.0,9.0,8.0,2.0,1.0,0.0,0.0,,,,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Orlando City SC,5q5sfnmi5ppd84vids5hmjglx,J. Méndez,Midfielder,8,3.0,30.0,6.0,51.0,1.0,9.0,200.0,9.0,12.0,,4.0,,141.0,34.0,447.0,4.0,11.0,,43.0,,472.0,2.0,429.0,25.0,2.0,637.0,63.0,2.0,11.0,,9.0,,1.0,,13.0,144.0,14.0,12.0,2.0,1.0,247.0,24.0,2.0,3.0,,12.0,149.0,3.0,,5.0,,5.0,6.0,81.0,1.0,13.0,1.0,13.0,,4.0,,6.0,18.0,,,,,591.0,5.0,2.0,18.0,8.0,9.0,56.0,26.0,430.0,51.0,34.0,3.0,24.0,1.0,61.0,16.0,29.0,490.0,3.0,8.0,,,,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Orlando City SC,c2j0af3amobjhnadwf8cucbca,J. Otero,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Orlando City SC,8k9kbq1n2orgl4zrv9eiewmp5,A. Perea,Midfielder,21,6.0,60.0,7.0,59.0,,15.0,136.0,19.0,46.0,1.0,2.0,1.0,105.0,46.0,328.0,14.0,15.0,,68.0,,390.0,3.0,315.0,32.0,,799.0,123.0,1.0,8.0,,13.0,1.0,,1.0,24.0,126.0,24.0,11.0,6.0,,192.0,24.0,,8.0,,19.0,88.0,27.0,,9.0,1.0,21.0,11.0,49.0,3.0,19.0,,8.0,,4.0,,5.0,13.0,,,,5.0,534.0,9.0,1.0,17.0,13.0,7.0,77.0,45.0,322.0,77.0,51.0,2.0,24.0,,98.0,28.0,72.0,396.0,9.0,5.0,3.0,0.0,1.0,0.0,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Orlando City SC,6528f6cxmwydbax2hci0d7utx,M. Pereyra,Midfielder,10,15.0,216.0,32.0,142.0,22.0,30.0,376.0,22.0,34.0,1.0,84.0,1.0,362.0,317.0,1293.0,56.0,32.0,5.0,268.0,3.0,1475.0,8.0,1185.0,125.0,1.0,2641.0,299.0,2.0,42.0,8.0,64.0,11.0,1.0,2.0,35.0,441.0,60.0,11.0,12.0,45.0,959.0,33.0,83.0,17.0,,37.0,528.0,12.0,,66.0,1.0,26.0,45.0,57.0,6.0,45.0,8.0,52.0,42.0,23.0,,4.0,108.0,8.0,,5.0,29.0,2056.0,30.0,6.0,1.0,28.0,18.0,230.0,140.0,1220.0,265.0,147.0,15.0,33.0,20.0,444.0,114.0,152.0,1561.0,25.0,32.0,10.0,0.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Orlando City SC,8pwkzin8inlb21hdxjfu01dxx,Alexandre Pato,Forward,7,18.0,85.0,14.0,42.0,9.0,6.0,68.0,13.0,22.0,2.0,28.0,,73.0,117.0,273.0,11.0,15.0,4.0,101.0,1.0,356.0,9.0,258.0,58.0,1.0,1194.0,135.0,6.0,12.0,5.0,26.0,14.0,2.0,,12.0,111.0,8.0,10.0,33.0,10.0,216.0,22.0,22.0,21.0,2.0,18.0,127.0,9.0,,25.0,3.0,46.0,46.0,48.0,1.0,23.0,5.0,16.0,11.0,7.0,,,15.0,2.0,3.0,3.0,5.0,657.0,2.0,,8.0,6.0,9.0,63.0,55.0,257.0,113.0,71.0,14.0,22.0,10.0,223.0,22.0,64.0,374.0,31.0,4.0,13.0,3.0,0.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Orlando City SC,45x2lnxdyzbvu39cbumx2ww6h,R. Schlegel,Defender,15,5.0,78.0,24.0,118.0,,25.0,745.0,33.0,60.0,1.0,,,397.0,88.0,1044.0,37.0,20.0,,152.0,,1120.0,4.0,980.0,60.0,6.0,2254.0,195.0,9.0,40.0,,24.0,2.0,3.0,,64.0,331.0,50.0,106.0,1.0,,299.0,30.0,,3.0,,35.0,418.0,27.0,,6.0,1.0,15.0,1.0,100.0,6.0,43.0,8.0,74.0,,1.0,1.0,34.0,64.0,,1.0,,,1518.0,25.0,6.0,6.0,38.0,13.0,50.0,75.0,969.0,135.0,93.0,,30.0,,164.0,56.0,102.0,1196.0,6.0,24.0,1.0,0.0,1.0,1.0,22.0,14.0,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2022,Orlando City SC,92gocghgshcshnzre6qih1vxl,K. Smith,Defender,24,3.0,102.0,14.0,86.0,,27.0,289.0,27.0,50.0,,29.0,,161.0,131.0,528.0,17.0,43.0,,155.0,,672.0,,488.0,56.0,3.0,1376.0,166.0,70.0,22.0,,10.0,8.0,,1.0,53.0,169.0,44.0,61.0,6.0,,251.0,29.0,,6.0,,18.0,265.0,23.0,,12.0,2.0,16.0,8.0,86.0,,22.0,4.0,53.0,12.0,3.0,,26.0,40.0,12.0,2.0,,,1021.0,17.0,5.0,15.0,12.0,17.0,88.0,60.0,517.0,116.0,83.0,29.0,29.0,,223.0,35.0,83.0,683.0,8.0,10.0,5.0,1.0,1.0,2.0,5.0,7.0,,1.0,,1.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Orlando City SC,ay2cvnesvml2qnfiq5iks197t,M. Stajduhar,Goalkeeper,31,,,2.0,20.0,,,16.0,,,,,,6.0,8.0,22.0,,,,9.0,,11.0,,14.0,1.0,,180.0,1.0,,1.0,,,,,,1.0,6.0,,3.0,,,6.0,2.0,,,,6.0,19.0,,,,,,,51.0,2.0,6.0,,9.0,,,,5.0,8.0,,,,,65.0,,,,,,,,6.0,1.0,1.0,,2.0,,10.0,,,31.0,,1.0,,,,0.0,,2.0,28.0,,,,,,3.0,,4.0,1.0,2.0,1.0,9.0,2.0,1.0,2.0,5.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_MLS,2022,Orlando City SC,c1e7y2fwgvh1kawh3hhsood7t,Ruan,Defender,2,2.0,153.0,30.0,117.0,,21.0,373.0,12.0,15.0,2.0,76.0,,483.0,187.0,845.0,16.0,50.0,1.0,182.0,1.0,1011.0,2.0,813.0,50.0,3.0,2555.0,152.0,176.0,9.0,1.0,33.0,17.0,1.0,,71.0,44.0,35.0,31.0,19.0,,487.0,32.0,,19.0,,40.0,253.0,3.0,,23.0,2.0,75.0,29.0,30.0,6.0,46.0,6.0,29.0,15.0,18.0,,22.0,32.0,15.0,2.0,,2.0,1584.0,14.0,3.0,2.0,18.0,9.0,247.0,87.0,829.0,137.0,62.0,74.0,32.0,,356.0,32.0,90.0,1027.0,6.0,3.0,4.0,1.0,1.0,0.0,4.0,6.0,,,9.0,,16.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Orlando City SC,bnbdnb8khsglc2ranxnorc5bd,F. Torres,Midfielder,17,25.0,156.0,30.0,182.0,9.0,26.0,256.0,19.0,37.0,1.0,70.0,2.0,334.0,218.0,1024.0,19.0,49.0,6.0,200.0,2.0,1205.0,15.0,994.0,96.0,1.0,2690.0,270.0,4.0,12.0,8.0,66.0,16.0,3.0,3.0,52.0,264.0,37.0,10.0,44.0,20.0,793.0,34.0,37.0,34.0,2.0,36.0,348.0,18.0,,36.0,9.0,83.0,71.0,59.0,5.0,43.0,7.0,44.0,25.0,18.0,,16.0,30.0,14.0,7.0,,11.0,1784.0,11.0,1.0,4.0,13.0,26.0,278.0,137.0,1006.0,233.0,115.0,40.0,34.0,8.0,434.0,56.0,155.0,1224.0,39.0,2.0,14.0,5.0,4.0,5.0,3.0,1.0,,,5.0,7.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Orlando City SC,4jkf81djj5h43v8rlnib1tizu,T. Williams,Defender,68,,8.0,2.0,5.0,,,66.0,7.0,11.0,,,,26.0,8.0,79.0,1.0,1.0,,13.0,,87.0,,76.0,11.0,,181.0,26.0,5.0,7.0,,,,,,5.0,34.0,4.0,5.0,1.0,,13.0,4.0,,,,6.0,25.0,4.0,,,,,1.0,1.0,1.0,6.0,,5.0,,1.0,,3.0,3.0,,,,,113.0,4.0,1.0,2.0,1.0,,7.0,4.0,74.0,15.0,18.0,,4.0,,17.0,1.0,8.0,92.0,,1.0,,,,0.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,Orlando City SC,4idetzvjwz78efzrndpox5jv9,Júnior Urso,Midfielder,11,16.0,141.0,30.0,134.0,,24.0,386.0,29.0,59.0,4.0,8.0,1.0,335.0,125.0,1020.0,34.0,52.0,3.0,154.0,3.0,1161.0,13.0,958.0,133.0,7.0,2640.0,328.0,4.0,42.0,4.0,66.0,17.0,,2.0,37.0,308.0,44.0,11.0,26.0,,635.0,35.0,,26.0,,33.0,273.0,30.0,,20.0,5.0,66.0,64.0,83.0,4.0,40.0,7.0,13.0,1.0,12.0,,3.0,62.0,1.0,4.0,,32.0,1621.0,20.0,7.0,5.0,23.0,28.0,258.0,136.0,1007.0,269.0,162.0,8.0,35.0,3.0,276.0,76.0,166.0,1174.0,37.0,34.0,21.0,3.0,2.0,0.0,6.0,3.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
