liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Successful Lay-offs,Successful Launches,Goals,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Throw Ins to Own Player,Throw Ins to Opposition Player,Offsides,Goals from Outside Box,Attempts from Set Pieces,Left Foot Goals,Headed Goals,Handballs conceded,Hit Woodwork,Penalties Taken,Penalty Goals,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Penalties Conceded,Unsuccessful lay-offs,Saves Made,Crosses not Claimed,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Own Goal Scored,Clearances Off the Line,Straight Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Foul Won Penalty,Last Man Tackle,Second Goal Assists,Penalties Off Target,Times Tackled,Penalty Goals Conceded,Home Goals,Away Goals,Winning Goal,Overruns,Goal Kicks,Other Goals
Mexico_Liga_MX,2016-2017,Club Atlético Morelia,2qzyh6zhljv61v1mlfnlc80k5,D. Cabrera,Midfielder,6,5.0,837.0,5.0,8.0,3.0,1.0,,589.0,5.0,74.0,1.0,247.0,5.0,,18.0,8.0,9.0,4.0,2.0,103.0,287.0,16.0,48.0,599.0,1.0,13.0,1.0,486.0,16.0,13.0,66.0,1.0,203.0,8.0,61.0,3.0,52.0,8.0,12.0,18.0,726.0,5.0,13.0,10.0,5.0,54.0,139.0,5.0,10.0,27.0,4.0,47.0,,4.0,6.0,,62.0,17.0,20.0,13.0,13.0,4.0,,33.0,183.0,,524.0,533.0,8.0,,,1.0,8.0,35.0,8.0,8.0,21.0,5.0,,,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,5.0,0.0,1.0,0.0,,,
Mexico_Liga_MX,2016-2017,Club Atlético Morelia,axejywqkcbdd8ybqb9fobwvyt,J. Cuero,Forward,23,38.0,1258.0,2.0,23.0,,3.0,,395.0,15.0,98.0,9.0,180.0,4.0,5.0,5.0,6.0,21.0,6.0,11.0,184.0,147.0,14.0,75.0,398.0,5.0,10.0,13.0,310.0,23.0,29.0,80.0,,183.0,12.0,93.0,4.0,45.0,14.0,19.0,25.0,636.0,,16.0,7.0,,114.0,85.0,42.0,10.0,73.0,8.0,8.0,9.0,36.0,10.0,20.0,135.0,5.0,29.0,38.0,16.0,,3.0,51.0,32.0,3.0,315.0,318.0,21.0,,5.0,,12.0,62.0,2.0,9.0,63.0,5.0,,7.0,,,3.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,36.0,6.0,3.0,0.0,0.0,10.0,,
Mexico_Liga_MX,2016-2017,Club Atlético Morelia,9bx5ryghysaaosvs9ey7y4s0l,F. Erpen,Defender,5,1.0,992.0,1.0,,3.0,,,513.0,1.0,30.0,1.0,108.0,11.0,2.0,18.0,5.0,1.0,7.0,10.0,66.0,369.0,14.0,41.0,535.0,,10.0,4.0,432.0,18.0,2.0,59.0,,162.0,5.0,35.0,1.0,39.0,11.0,9.0,25.0,693.0,,12.0,3.0,6.0,51.0,227.0,5.0,10.0,44.0,1.0,44.0,1.0,11.0,15.0,1.0,76.0,42.0,25.0,1.0,12.0,,,22.0,116.0,,459.0,476.0,25.0,,,,10.0,32.0,4.0,52.0,29.0,2.0,2.0,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,4.0,,,0.0,,,
Mexico_Liga_MX,2016-2017,Club Atlético Morelia,9cywx7k6lfb0dgzzaa8efrdn9,A. Gagliardi,Midfielder,32,1.0,81.0,1.0,,,,,40.0,1.0,5.0,,19.0,,,1.0,1.0,1.0,,1.0,18.0,10.0,1.0,10.0,40.0,1.0,1.0,,28.0,,1.0,11.0,,8.0,1.0,11.0,1.0,3.0,1.0,3.0,1.0,57.0,,2.0,1.0,,6.0,13.0,2.0,10.0,8.0,,1.0,,3.0,5.0,,12.0,1.0,,1.0,2.0,,,3.0,14.0,,29.0,29.0,6.0,,,,,4.0,1.0,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,0.0,1.0,,
Mexico_Liga_MX,2016-2017,Club Atlético Morelia,472j4vlwkrcnvrslaa2e742j9,I. González,Defender,32,1.0,181.0,5.0,,,,,80.0,,23.0,,33.0,3.0,,3.0,,,3.0,3.0,19.0,33.0,8.0,11.0,80.0,1.0,6.0,,63.0,4.0,1.0,14.0,,6.0,,11.0,,6.0,2.0,3.0,4.0,98.0,,7.0,4.0,1.0,18.0,23.0,2.0,10.0,13.0,1.0,3.0,,,5.0,,26.0,,7.0,1.0,7.0,,,10.0,28.0,,66.0,66.0,8.0,,,,6.0,13.0,2.0,1.0,8.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,0.0,,,
Mexico_Liga_MX,2016-2017,Club Atlético Morelia,dblkws8pgwpn3mkumxwjrokid,E. Loeschbor,Defender,17,1.0,911.0,1.0,,6.0,1.0,,395.0,,26.0,,113.0,8.0,2.0,16.0,7.0,2.0,5.0,11.0,50.0,275.0,26.0,24.0,428.0,,19.0,3.0,342.0,17.0,4.0,40.0,,46.0,2.0,25.0,,33.0,10.0,7.0,16.0,598.0,,11.0,11.0,16.0,63.0,176.0,5.0,10.0,60.0,2.0,46.0,,12.0,20.0,1.0,94.0,42.0,22.0,1.0,11.0,,,23.0,180.0,1.0,357.0,388.0,31.0,,,,22.0,34.0,4.0,33.0,40.0,4.0,3.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,5.0,1.0,0.0,0.0,,,
Mexico_Liga_MX,2016-2017,Club Atlético Morelia,al24bb2oqh535ay4zcnmdv5xx,R. Millar,Midfielder,20,4.0,992.0,2.0,20.0,1.0,,,767.0,1.0,109.0,,377.0,4.0,3.0,17.0,8.0,3.0,4.0,8.0,107.0,339.0,23.0,58.0,791.0,3.0,16.0,11.0,656.0,17.0,7.0,75.0,,263.0,17.0,56.0,,70.0,11.0,15.0,24.0,916.0,,13.0,11.0,4.0,69.0,199.0,12.0,10.0,50.0,4.0,60.0,,4.0,12.0,2.0,89.0,20.0,21.0,5.0,13.0,,,31.0,220.0,,697.0,716.0,20.0,,1.0,3.0,15.0,39.0,8.0,8.0,38.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,2.0,,,0.0,2.0,,
Mexico_Liga_MX,2016-2017,Club Atlético Morelia,b1rspnn4pfbzt4yw9tz2j5xp1,C. Morales,Defender,28,17.0,1282.0,1.0,2.0,5.0,,,652.0,7.0,57.0,22.0,296.0,17.0,3.0,33.0,4.0,2.0,6.0,11.0,201.0,295.0,16.0,78.0,680.0,,11.0,8.0,536.0,19.0,3.0,111.0,11.0,281.0,13.0,115.0,3.0,63.0,15.0,14.0,43.0,1004.0,34.0,16.0,7.0,5.0,84.0,324.0,5.0,10.0,59.0,1.0,33.0,10.0,19.0,17.0,13.0,112.0,23.0,25.0,47.0,16.0,23.0,2.0,42.0,18.0,,544.0,569.0,28.0,,2.0,1.0,11.0,53.0,5.0,26.0,42.0,90.0,12.0,1.0,,4.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,20.0,3.0,,,0.0,3.0,,
Mexico_Liga_MX,2016-2017,Club Atlético Morelia,7wo75eay5lgz2qi6w0wlvp7f9,A. Olvera,Defender,3,2.0,180.0,,,,,,85.0,,7.0,,35.0,1.0,,6.0,,,1.0,1.0,19.0,38.0,4.0,7.0,86.0,,2.0,,72.0,3.0,,13.0,,37.0,,13.0,,9.0,2.0,1.0,3.0,128.0,,2.0,1.0,2.0,14.0,35.0,1.0,10.0,8.0,,1.0,,2.0,2.0,1.0,17.0,8.0,4.0,3.0,2.0,,,8.0,7.0,,72.0,73.0,3.0,,,,2.0,9.0,2.0,3.0,6.0,15.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,
Mexico_Liga_MX,2016-2017,Club Atlético Morelia,6kwvv619nu41j14077aw1vg7p,C. Penilla,Forward,14,42.0,1136.0,1.0,18.0,1.0,,,357.0,18.0,98.0,8.0,178.0,4.0,,11.0,6.0,7.0,7.0,3.0,199.0,107.0,8.0,71.0,359.0,8.0,8.0,13.0,267.0,16.0,14.0,82.0,,65.0,11.0,102.0,7.0,51.0,14.0,17.0,22.0,592.0,,15.0,3.0,,110.0,65.0,40.0,10.0,64.0,7.0,10.0,8.0,40.0,6.0,16.0,119.0,5.0,23.0,42.0,15.0,,1.0,52.0,131.0,,275.0,277.0,9.0,,1.0,1.0,6.0,55.0,2.0,8.0,58.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,5.0,,,0.0,11.0,,
