matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga
Final,1c1y4ud472etwq2aoro1y7q50,Mexico,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/teams/view/c2h1764uyxuem405l4s2tipeg,USA,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/teams/view/x1zdh3b7nwu0ql0uc5tgic9e,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/match/view/1c1y4ud472etwq2aoro1y7q50,27/02/2023,2023 Guatemala,Concacaf_Concacaf_U17
Semi-finals,cykmxf4mbjv0a40ch66gvh2j8,Canada,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/teams/view/9ambie9e2cxqfzc71f90lz08c,USA,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/teams/view/x1zdh3b7nwu0ql0uc5tgic9e,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/match/view/cykmxf4mbjv0a40ch66gvh2j8,25/02/2023,2023 Guatemala,Concacaf_Concacaf_U17
Semi-finals,cygnn2fm9g5bxy7nx6o0sbgus,Mexico,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/teams/view/c2h1764uyxuem405l4s2tipeg,Panama,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/teams/view/959pr3zqnexipzqpqkixb7emg,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/match/view/cygnn2fm9g5bxy7nx6o0sbgus,24/02/2023,2023 Guatemala,Concacaf_Concacaf_U17
Quarter-finals,81vut3ou7v2owodkn0z1n4w0k,Panama,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/teams/view/959pr3zqnexipzqpqkixb7emg,Honduras,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/teams/view/4jn3ho488kzajzwbjc41069ea,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/match/view/81vut3ou7v2owodkn0z1n4w0k,23/02/2023,2023 Guatemala,Concacaf_Concacaf_U17
Quarter-finals,81zb8o1lg50ge1o5zstnd73f8,Puerto Rico,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/teams/view/6megy0tq0ozwk2nlukq5k2x3c,Canada,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/teams/view/9ambie9e2cxqfzc71f90lz08c,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/match/view/81zb8o1lg50ge1o5zstnd73f8,22/02/2023,2023 Guatemala,Concacaf_Concacaf_U17
Quarter-finals,8233801o5adzeyuxlshh8xez8,Guatemala,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/teams/view/54ulyp2sr0rnaj3d6zhpi514n,USA,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/teams/view/x1zdh3b7nwu0ql0uc5tgic9e,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/match/view/8233801o5adzeyuxlshh8xez8,22/02/2023,2023 Guatemala,Concacaf_Concacaf_U17
Quarter-finals,81s03b71zcaayokwfp104z1g4,Mexico,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/teams/view/c2h1764uyxuem405l4s2tipeg,El Salvador,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/teams/view/43uh32fr2f8v1zqb1q13oelu8,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/match/view/81s03b71zcaayokwfp104z1g4,21/02/2023,2023 Guatemala,Concacaf_Concacaf_U17
8th Finals,ar0eg8ozgq98sn6wtd1v7lclw,Panama,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/teams/view/959pr3zqnexipzqpqkixb7emg,Cuba,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/teams/view/5jivamyduah3ncot6sq0l9v6r,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/match/view/ar0eg8ozgq98sn6wtd1v7lclw,20/02/2023,2023 Guatemala,Concacaf_Concacaf_U17
8th Finals,arnt0a29z1ism58h7eki6c8wk,El Salvador,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/teams/view/43uh32fr2f8v1zqb1q13oelu8,Trinidad,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/teams/view/514d08zf0doz23mty0ucfbwcu,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/match/view/arnt0a29z1ism58h7eki6c8wk,20/02/2023,2023 Guatemala,Concacaf_Concacaf_U17
8th Finals,arjpg7f5fdt96zjwr8fibznro,Honduras,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/teams/view/4jn3ho488kzajzwbjc41069ea,Bermuda,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/teams/view/i6dzjdm6g3tj8l3bft5rdzks,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/match/view/arjpg7f5fdt96zjwr8fibznro,19/02/2023,2023 Guatemala,Concacaf_Concacaf_U17
8th Finals,arby1zx8sqm826cwx1mz9gy6s,Costa Rica,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/teams/view/18lylxo9rer7l7optxsyci5zc,Puerto Rico,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/teams/view/6megy0tq0ozwk2nlukq5k2x3c,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/match/view/arby1zx8sqm826cwx1mz9gy6s,19/02/2023,2023 Guatemala,Concacaf_Concacaf_U17
8th Finals,arg3juzn8gx2rvgtxzibsbkt0,Jamaica,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/teams/view/7fg4fsfa8cpjdyzu839pc8s9a,Guatemala,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/teams/view/54ulyp2sr0rnaj3d6zhpi514n,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2023-guatemala/3021osjlmqw09k4dlh9gkjkh6/match/view/arg3juzn8gx2rvgtxzibsbkt0,19/02/2023,2023 Guatemala,Concacaf_Concacaf_U17
