liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution,Tackles Won,Duels,Total Shots,Unsuccessful Launches,Goals Conceded Inside Box,Blocked Shots,Successful Passes Own Half,Handballs conceded,Goals Conceded Outside Box,Unsuccessful Dribbles,Duels lost,Index,Unsuccessful Short Passes,Substitute Off,Total Losses Of Possession,Successful Long Passes,Time Played,Aerial Duels won,Successful Open Play Passes,Aerial Duels,Duels won,Ground Duels lost,Leftside Passes,Corners Won,Total Fouls Conceded,Unsuccessful Crosses open play,Open Play Passes,Touches,Total Successful Passes ( Excl Crosses & Corners ) ,Total Clearances,Shots On Target ( inc goals ),Forward Passes,Offsides,Total Tackles,Successful Short Passes,Rightside Passes,Key Passes (Attempt Assists),Foul Attempted Tackle,Ground Duels,Total Fouls Won,Successful Dribbles,Games Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Crosses & Corners,Starts,Successful Lay-offs,Recoveries,Backward Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Total Passes,Yellow Cards,Successful Passes Opposition Half,Goals Conceded,Unsuccessful Passes Opposition Half,Ground Duels won,Times Tackled,Aerial Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Winning Goal,Interceptions,Blocks,Goals,Goals from Inside Box,Substitute On,Tackles Lost,Shots Off Target (inc woodwork),Headed Goals,Home Goals,Away Goals,Goals from Outside Box,Right Foot Goals,Goals Openplay,Successful Launches,Goal Assists,Assists (Intentional),Overruns,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,PutThrough/Blocked Distribution Won,Attempts from Set Pieces,Goal Kicks,GK Successful Distribution,Unsuccessful lay-offs,Other Goals,Successful Corners into Box,Throw Ins to Opposition Player,Punches,Saves Made from Inside Box,Saves made - parried,GK Unsuccessful Distribution,Saves Made,Saves Made from Outside Box,Catches,Foul Won Penalty,Penalty Goals,Penalties Taken,Left Foot Goals,Goalkeeper Smother,Penalties Conceded,Penalty Goals Conceded,Straight Red Cards,Through balls,Total Red Cards,Clearances Off the Line,Set Pieces Goals,Last Player Tackle,Hit Woodwork,Penalties Saved,Saves from Penalty,Penalties Faced,Clean Sheets,Saves made - caught,Second Goal Assists,Drops,Own Goal Scored,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed
USA_USL_Cup,2025,North Carolina FC,68lho3sxw1cm1acgk4phg9wtm,Ahmad Al Qaq,Midfielder,19,,1.0,19.0,1.0,,1.0,,9.0,,,2.0,9.0,10.0,8.0,1.0,15.0,1.0,114.0,5.0,24.0,11.0,10.0,3.0,4.0,1.0,1.0,2.0,32.0,50.0,24.0,2.0,1.0,7.0,,1.0,23.0,10.0,2.0,,8.0,4.0,1.0,2.0,2.0,8.0,2.0,1.0,2.0,4.0,11.0,,2.0,32.0,,15.0,1.0,8.0,5.0,2.0,6.0,,4.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,North Carolina FC,4avmtni30rahy4h40ffg89q6t,O. Anderson,Forward,9,3.0,,27.0,8.0,,3.0,2.0,7.0,,1.0,8.0,19.0,10.0,10.0,1.0,38.0,,253.0,2.0,8.0,8.0,8.0,13.0,5.0,2.0,3.0,3.0,18.0,81.0,14.0,1.0,8.0,3.0,2.0,,14.0,6.0,1.0,1.0,19.0,5.0,1.0,3.0,3.0,10.0,3.0,3.0,1.0,4.0,10.0,1.0,1.0,24.0,1.0,8.0,4.0,12.0,6.0,11.0,6.0,,20.0,0.0,1.0,,1.0,1.0,,,,,1.0,0.0,,1.0,1.0,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,North Carolina FC,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,Forward,16,,,10.0,4.0,1.0,1.0,,8.0,,,2.0,9.0,10.0,2.0,,10.0,3.0,107.0,1.0,26.0,5.0,1.0,5.0,6.0,,,,30.0,44.0,26.0,2.0,3.0,13.0,,,23.0,5.0,1.0,,5.0,,,2.0,2.0,4.0,,1.0,2.0,5.0,6.0,,,30.0,,19.0,1.0,4.0,,3.0,4.0,2.0,5.0,0.0,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,North Carolina FC,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,Midfielder,8,4.0,1.0,31.0,9.0,,1.0,,18.0,,1.0,1.0,18.0,10.0,14.0,,39.0,3.0,217.0,6.0,63.0,13.0,13.0,11.0,16.0,2.0,4.0,5.0,79.0,124.0,63.0,2.0,5.0,22.0,1.0,2.0,60.0,18.0,2.0,2.0,18.0,3.0,2.0,4.0,4.0,16.0,5.0,2.0,2.0,12.0,23.0,,2.0,79.0,,45.0,2.0,19.0,7.0,6.0,7.0,2.0,15.0,1.0,,,,,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,North Carolina FC,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,Defender,11,2.0,1.0,19.0,2.0,1.0,3.0,2.0,40.0,,1.0,2.0,9.0,10.0,14.0,3.0,30.0,4.0,303.0,4.0,88.0,7.0,10.0,6.0,23.0,4.0,3.0,6.0,108.0,167.0,88.0,7.0,1.0,39.0,,1.0,84.0,14.0,4.0,2.0,12.0,2.0,3.0,4.0,4.0,20.0,6.0,4.0,,13.0,32.0,19.0,2.0,108.0,2.0,51.0,4.0,24.0,6.0,2.0,3.0,6.0,8.0,0.0,6.0,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,North Carolina FC,6u93ok0drr4byri2lu5g6rq0a,E. Conway,Forward,7,2.0,1.0,14.0,4.0,,1.0,2.0,1.0,,,,7.0,10.0,7.0,1.0,14.0,1.0,112.0,4.0,13.0,7.0,7.0,4.0,4.0,2.0,2.0,,20.0,42.0,13.0,,1.0,6.0,,2.0,12.0,4.0,2.0,2.0,7.0,1.0,,3.0,3.0,7.0,,1.0,1.0,2.0,6.0,,,20.0,,12.0,1.0,7.0,3.0,1.0,3.0,,11.0,0.0,1.0,,,,2.0,1.0,3.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,North Carolina FC,9tknltys66s9j8ljchwu5efv9,P. Craig,Defender,5,2.0,1.0,28.0,2.0,5.0,1.0,1.0,44.0,,,,9.0,10.0,10.0,,27.0,11.0,192.0,14.0,91.0,21.0,19.0,2.0,31.0,1.0,1.0,1.0,115.0,160.0,96.0,16.0,2.0,62.0,,3.0,85.0,21.0,2.0,,7.0,2.0,,3.0,3.0,24.0,1.0,2.0,,4.0,6.0,,6.0,120.0,,52.0,1.0,19.0,5.0,,7.0,14.0,8.0,0.0,3.0,4.0,,,1.0,2.0,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,North Carolina FC,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,Defender,20,2.0,2.0,43.0,1.0,2.0,3.0,1.0,107.0,,1.0,,19.0,10.0,16.0,1.0,37.0,9.0,353.0,14.0,143.0,29.0,24.0,4.0,57.0,1.0,4.0,1.0,175.0,235.0,152.0,18.0,,71.0,,6.0,143.0,48.0,3.0,1.0,14.0,4.0,,4.0,4.0,32.0,1.0,4.0,,11.0,8.0,,10.0,184.0,1.0,45.0,4.0,23.0,10.0,,15.0,16.0,5.0,0.0,4.0,5.0,,,,4.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,North Carolina FC,411grh3cytippnnanb767qvsa,Rafa Mentzingen,Midfielder,14,7.0,1.0,16.0,4.0,4.0,1.0,3.0,14.0,,1.0,1.0,9.0,10.0,10.0,,38.0,6.0,176.0,1.0,65.0,4.0,7.0,6.0,25.0,4.0,2.0,10.0,81.0,144.0,65.0,3.0,1.0,37.0,1.0,2.0,59.0,4.0,10.0,1.0,12.0,1.0,3.0,4.0,4.0,16.0,10.0,1.0,,9.0,15.0,11.0,3.0,81.0,,58.0,2.0,23.0,6.0,3.0,3.0,6.0,9.0,0.0,1.0,,,,3.0,1.0,3.0,,,,,,,1.0,,,2.0,,,7.0,7.0,4.0,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,North Carolina FC,7i7ysz3j5bhwh0vzmijx1hgwl,A. Fitzgerald,Goalkeeper,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
