liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Successful Lay-offs,Successful Launches,Goals,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Throw Ins to Own Player,Throw Ins to Opposition Player,Offsides,Goals from Outside Box,Attempts from Set Pieces,Left Foot Goals,Headed Goals,Handballs conceded,Hit Woodwork,Penalties Taken,Penalty Goals,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Penalties Conceded,Unsuccessful lay-offs,Saves Made,Crosses not Claimed,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Own Goal Scored,Clearances Off the Line,Straight Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Foul Won Penalty,Last Man Tackle,Second Goal Assists,Penalties Off Target,Times Tackled,Penalty Goals Conceded,Home Goals,Away Goals,Winning Goal,Overruns,Goal Kicks,Other Goals
Mexico_Liga_MX,2016-2017,Querétaro FC,9nu96uyhtoq565f332lcyhzop,G. Alcalá,Goalkeeper,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Querétaro FC,b06e6h9f059bdqstozlln57mx,A. Arellano,Midfielder,86,,437.0,,1.0,,,,147.0,,19.0,,54.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,27.0,74.0,7.0,18.0,150.0,1.0,11.0,1.0,124.0,12.0,1.0,22.0,,40.0,,16.0,,24.0,5.0,5.0,6.0,202.0,,5.0,8.0,1.0,30.0,59.0,,10.0,15.0,,4.0,,6.0,2.0,,34.0,11.0,13.0,,5.0,,,17.0,32.0,,125.0,128.0,4.0,,,,3.0,19.0,4.0,11.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Querétaro FC,5mh7wvpi31e4feo3m4u54fvf9,Edgar Benítez,Forward,11,12.0,1042.0,6.0,13.0,,,,273.0,4.0,76.0,7.0,153.0,1.0,1.0,11.0,5.0,8.0,2.0,10.0,170.0,60.0,5.0,66.0,283.0,6.0,27.0,18.0,201.0,17.0,9.0,77.0,3.0,99.0,6.0,84.0,1.0,32.0,11.0,16.0,15.0,481.0,13.0,17.0,11.0,1.0,130.0,52.0,26.0,10.0,60.0,1.0,5.0,5.0,30.0,8.0,17.0,148.0,1.0,19.0,22.0,17.0,7.0,3.0,78.0,56.0,,197.0,206.0,18.0,2.0,3.0,,3.0,88.0,2.0,6.0,52.0,10.0,1.0,4.0,,,,,2.0,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Querétaro FC,2tjdphfl1b2blixjcza9542d,J. Bornstein,Defender,12,10.0,961.0,,,4.0,,,332.0,4.0,44.0,1.0,143.0,16.0,,23.0,9.0,3.0,2.0,6.0,117.0,126.0,26.0,47.0,338.0,,10.0,2.0,260.0,12.0,3.0,70.0,,102.0,1.0,56.0,2.0,35.0,11.0,13.0,24.0,574.0,1.0,11.0,8.0,2.0,69.0,164.0,4.0,10.0,64.0,,8.0,1.0,18.0,20.0,6.0,95.0,31.0,14.0,10.0,11.0,,,25.0,28.0,,263.0,268.0,26.0,2.0,,,22.0,31.0,4.0,19.0,44.0,60.0,17.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Querétaro FC,a8rrht3jerm0hxodcudoym85x,Y. Candelo,Midfielder,19,35.0,965.0,6.0,17.0,3.0,2.0,1.0,402.0,13.0,85.0,11.0,218.0,4.0,,14.0,6.0,5.0,2.0,5.0,217.0,109.0,12.0,80.0,410.0,4.0,22.0,11.0,290.0,12.0,13.0,94.0,3.0,44.0,10.0,116.0,7.0,62.0,10.0,20.0,22.0,643.0,11.0,16.0,11.0,,108.0,108.0,35.0,10.0,39.0,8.0,26.0,9.0,12.0,4.0,13.0,117.0,1.0,14.0,44.0,16.0,8.0,,73.0,173.0,2.0,309.0,316.0,9.0,1.0,1.0,1.0,9.0,78.0,3.0,8.0,35.0,9.0,2.0,6.0,,,1.0,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Querétaro FC,24m7njkwyn766p49gckpaljo5,N. Cardozo,Midfielder,29,13.0,1330.0,1.0,11.0,2.0,1.0,1.0,892.0,6.0,124.0,16.0,468.0,15.0,4.0,69.0,18.0,4.0,3.0,4.0,306.0,253.0,26.0,164.0,938.0,5.0,21.0,5.0,611.0,21.0,10.0,233.0,7.0,264.0,23.0,243.0,3.0,110.0,16.0,35.0,30.0,1148.0,28.0,17.0,16.0,3.0,107.0,399.0,12.0,10.0,48.0,6.0,94.0,1.0,16.0,1.0,1.0,112.0,11.0,24.0,40.0,17.0,16.0,4.0,60.0,151.0,1.0,666.0,705.0,5.0,1.0,7.0,1.0,19.0,64.0,7.0,12.0,47.0,5.0,,,,1.0,,,,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Querétaro FC,80jgo5f50a94hyuglcc2rxjo5,G. Corral,Defender,2,2.0,134.0,4.0,,,,,66.0,1.0,8.0,1.0,29.0,2.0,,6.0,4.0,,,1.0,24.0,30.0,2.0,6.0,70.0,1.0,,1.0,55.0,,1.0,12.0,,4.0,,10.0,,11.0,,5.0,4.0,113.0,,4.0,,,10.0,33.0,,10.0,8.0,1.0,3.0,1.0,2.0,3.0,2.0,14.0,4.0,,2.0,4.0,,,5.0,25.0,,54.0,58.0,4.0,,,,1.0,6.0,1.0,1.0,5.0,14.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Querétaro FC,eycdwe8plhkcxgo1bjyq4q6sp,J. Cortizo,Midfielder,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Querétaro FC,b1n0bxdqyxc4kahwnqc0j0z4l,N. Domínguez,Midfielder,5,,45.0,,,,,,19.0,,,,7.0,1.0,1.0,3.0,,,,,6.0,8.0,,3.0,21.0,1.0,1.0,,13.0,,,6.0,,4.0,,4.0,,2.0,1.0,2.0,2.0,23.0,,1.0,,,2.0,13.0,,10.0,1.0,,2.0,,1.0,,,2.0,,,,1.0,,,1.0,4.0,,13.0,15.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,Querétaro FC,d707x4y1d06ojf0dul6r17i6t,D. Escalante,Midfielder,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
