root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Corners Taken (incl short corners),Successful Dribbles,Duels lost,PutThrough/Blocked Distribution,Touches,Time Played,Ground Duels lost,Backward Passes,Total Fouls Won,Successful Crosses & Corners,Successful Passes Own Half,Successful Short Passes,Unsuccessful Short Passes,Tackles Lost,Goals Conceded Inside Box,Penalty Goals Conceded,Starts,Key Passes (Attempt Assists),Total Touches In Opposition Box,Ground Duels won,Total Tackles,Successful Crosses open play,Tackles Won,Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Substitute Off,Forward Passes,Unsuccessful Long Passes,Total Clearances,Total Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Successful Lay-offs,Aerial Duels,Index,Successful Passes Opposition Half,Total Losses Of Possession,Blocked Shots,Goals Conceded,Aerial Duels lost,Ground Duels,Interceptions,Duels won,Unsuccessful Crosses open play,Unsuccessful Dribbles,Leftside Passes,Aerial Duels won,Unsuccessful Launches,Total Shots,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Times Tackled,Recoveries,Unsuccessful Crosses & Corners,Appearances,Games Played,Blocks,Total Fouls Conceded,PutThrough/Blocked Distribution Won,Duels,Successful Open Play Passes,Successful Long Passes,Corners Won,Shots Off Target (inc woodwork),Rightside Passes,Winning Goal,Successful Launches,Clean Sheets,Saves Made from Outside Box,Saves made - parried,Saves Made,GK Successful Distribution,Goal Kicks,Catches,Punches,GK Unsuccessful Distribution,Saves Made from Inside Box,Substitute On,Foul Attempted Tackle,Shots On Target ( inc goals ),Goals from Inside Box,Handballs conceded,Right Foot Goals,Goals,Assists (Intentional),Yellow Cards,Goal Assists,Attempts from Set Pieces,Home Goals,Away Goals,Unsuccessful Corners into Box,Penalty Goals,Offsides,Penalties Taken,Successful Corners into Box,Throw Ins to Opposition Player,Own Goal Scored,Headed Goals,Second Goal Assists,Left Foot Goals,Penalties Conceded,Penalties Faced,Goals Conceded Outside Box,Through balls,Goalkeeper Smother,Foul Won Penalty,Clearances Off the Line,Saves from Penalty,Penalties Saved,Unsuccessful lay-offs,Last Man Tackle,Total Red Cards,Straight Red Cards,Drops,Saves made - caught,Goals from Outside Box,Hit Woodwork,Red Cards - 2nd Yellow,Fifty Fifty,Successful Fifty Fifty,Overruns,Crosses not Claimed,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Qatar,Qatar,82376f1bcd59g4yl81gm19pzp,Yousef Hassan Ali,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Qatar,Qatar,52yf6bw18yziffxf87ma3v56,Meshaal Barsham,Goalkeeper,22,,,,,102.0,270.0,,,3.0,,28.0,21.0,1.0,,3.0,1.0,3.0,,,3.0,,,,20.0,30.0,,49.0,29.0,4.0,69.0,,10.0,,,10.0,11.0,32.0,,3.0,,3.0,,3.0,,,12.0,,6.0,,20.0,39.0,,25.0,,3.0,3.0,,,,3.0,14.0,18.0,,,8.0,0.0,3.0,1.0,5.0,2.0,10.0,24.0,30.0,3.0,,16.0,5.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Qatar,Qatar,1skg6quylkgsavlbzmsxj26l1,Musaab Khidir,Defender,13,,3.0,9.0,6.0,79.0,191.0,7.0,10.0,1.0,1.0,20.0,27.0,8.0,,5.0,,2.0,,2.0,4.0,,1.0,,16.0,13.0,,14.0,5.0,1.0,41.0,8.0,2.0,,4.0,10.0,9.0,28.0,,5.0,2.0,11.0,2.0,6.0,4.0,2.0,15.0,2.0,3.0,,40.0,28.0,3.0,10.0,5.0,3.0,3.0,3.0,1.0,1.0,15.0,28.0,1.0,,,2.0,0.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,3.0,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Qatar,Qatar,1h4ntpqlfc041z6uy7fyfgudx,Ahmed Fathy,Midfielder,6,,1.0,23.0,3.0,171.0,270.0,18.0,9.0,8.0,,64.0,87.0,14.0,2.0,3.0,1.0,3.0,2.0,,16.0,7.0,,5.0,17.0,24.0,,41.0,10.0,15.0,118.0,,7.0,,9.0,10.0,30.0,29.0,,3.0,5.0,34.0,3.0,20.0,,1.0,32.0,4.0,4.0,,112.0,94.0,4.0,18.0,,3.0,3.0,3.0,9.0,2.0,43.0,88.0,7.0,,,36.0,0.0,3.0,1.0,,,,,,,,,,,7.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Qatar,Qatar,53jeclamuosqjg9m3wybcmfop,Youssef Ayman,Defender,4,,,4.0,1.0,95.0,127.0,1.0,4.0,2.0,,48.0,59.0,4.0,1.0,4.0,,1.0,,3.0,5.0,3.0,,2.0,5.0,8.0,,28.0,4.0,7.0,75.0,,3.0,,6.0,10.0,19.0,8.0,,4.0,3.0,6.0,2.0,8.0,,,15.0,3.0,2.0,2.0,70.0,67.0,,9.0,,3.0,3.0,2.0,1.0,1.0,12.0,62.0,8.0,,2.0,28.0,0.0,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Qatar,Qatar,6bux12mivlw0p0gpj9vjr4pgp,Mohammed Waad,Midfielder,10,1.0,,10.0,4.0,66.0,123.0,9.0,6.0,,,14.0,23.0,7.0,1.0,1.0,,2.0,,,1.0,1.0,,,17.0,20.0,2.0,14.0,13.0,4.0,46.0,,6.0,,2.0,10.0,12.0,31.0,,1.0,1.0,10.0,1.0,2.0,,1.0,12.0,1.0,8.0,,45.0,26.0,4.0,10.0,3.0,3.0,3.0,,3.0,2.0,12.0,26.0,3.0,,,14.0,0.0,,,,,,,,,,,,1.0,1.0,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Qatar,Qatar,c0zwcc3mnz7c9detl6pjejglx,Abdullah Marafee,Midfielder,12,,1.0,5.0,1.0,15.0,78.0,4.0,2.0,,,4.0,7.0,1.0,,,,1.0,,,1.0,,,,2.0,1.0,1.0,3.0,,3.0,8.0,,1.0,,1.0,10.0,3.0,3.0,,,1.0,5.0,1.0,1.0,2.0,,2.0,,,,8.0,7.0,,3.0,2.0,2.0,2.0,,2.0,,6.0,7.0,,,,1.0,0.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Qatar,Qatar,10hk0fqpnvb3exrzrq0se1v8q,Mostafa Meshaal,Midfielder,16,1.0,3.0,26.0,3.0,133.0,359.0,14.0,17.0,4.0,2.0,33.0,58.0,20.0,3.0,6.0,1.0,4.0,2.0,3.0,16.0,9.0,1.0,6.0,22.0,25.0,1.0,26.0,5.0,3.0,84.0,2.0,5.0,,16.0,10.0,28.0,34.0,1.0,6.0,12.0,30.0,3.0,20.0,2.0,3.0,18.0,4.0,2.0,2.0,82.0,59.0,5.0,15.0,2.0,4.0,4.0,,3.0,2.0,46.0,57.0,1.0,,2.0,23.0,0.0,,1.0,,,,,,,,,,,3.0,,,,,,1.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,11.0,6.0,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Qatar,Qatar,78wlww1klh83oljw4tn98qt7u,Salah Zakaria,Goalkeeper,1,,,,,26.0,90.0,,,,,9.0,7.0,,1.0,4.0,,1.0,,,1.0,1.0,,,4.0,9.0,,10.0,9.0,1.0,19.0,,5.0,,,10.0,1.0,9.0,,4.0,,1.0,,1.0,,,6.0,,4.0,,12.0,10.0,,4.0,,1.0,1.0,,,,1.0,7.0,3.0,,,3.0,0.0,,,,,1.0,7.0,7.0,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Qatar,Qatar,ekpx53nnezj8id9m8hmbhg104,Tameem Mansour,Forward,17,,1.0,15.0,3.0,57.0,184.0,8.0,6.0,4.0,,6.0,14.0,10.0,1.0,1.0,,2.0,2.0,1.0,11.0,6.0,,5.0,7.0,10.0,2.0,8.0,,5.0,25.0,,3.0,1.0,11.0,10.0,9.0,15.0,1.0,1.0,7.0,19.0,2.0,15.0,,1.0,4.0,4.0,,1.0,22.0,15.0,4.0,9.0,,3.0,3.0,1.0,4.0,3.0,30.0,12.0,1.0,,,7.0,0.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,,1.0,0.0,,,3.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,7.0,2.0,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Qatar,Qatar,1qryo7e5ma7z53vzkp2xf5jh1,Mohammed Muntari,Forward,9,,,15.0,2.0,33.0,102.0,1.0,7.0,,,9.0,13.0,8.0,,2.0,1.0,1.0,,1.0,,,,,7.0,8.0,1.0,4.0,,3.0,23.0,,1.0,3.0,23.0,10.0,6.0,11.0,,2.0,14.0,1.0,,9.0,,,4.0,9.0,,,22.0,15.0,,1.0,,2.0,2.0,,1.0,2.0,24.0,14.0,2.0,,,8.0,0.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Qatar,Qatar,51sj12acwu0snroorx4avrdn9,Tarek Salman,Defender,5,,,11.0,1.0,139.0,270.0,5.0,2.0,,,64.0,72.0,12.0,1.0,3.0,1.0,3.0,,,3.0,3.0,,2.0,13.0,27.0,,46.0,15.0,17.0,107.0,,14.0,,8.0,10.0,16.0,29.0,,3.0,6.0,8.0,4.0,5.0,,1.0,25.0,2.0,9.0,,101.0,80.0,1.0,13.0,,3.0,3.0,2.0,5.0,1.0,16.0,76.0,8.0,,,34.0,0.0,1.0,1.0,,,,,,,,,,,3.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2023 USA,Qatar,Qatar,8cu14nqipo9gl3l4u06ihegnp,Ali Assadalla,Midfielder,8,,2.0,17.0,6.0,113.0,222.0,16.0,19.0,8.0,,29.0,62.0,14.0,1.0,5.0,,2.0,1.0,3.0,12.0,2.0,,1.0,13.0,15.0,2.0,27.0,1.0,1.0,80.0,2.0,2.0,,1.0,10.0,36.0,26.0,1.0,5.0,1.0,28.0,,12.0,,4.0,20.0,,,,78.0,65.0,7.0,12.0,,4.0,4.0,,4.0,2.0,29.0,64.0,3.0,,,14.0,0.0,,,,,,,,,,,,2.0,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,4.0,1.0,,,
