root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Total Shots,Total Losses Of Possession,Index,Total Fouls Conceded,Substitute Off,Yellow Cards,Games Played,Foul Attempted Tackle,Successful Passes Own Half,PutThrough/Blocked Distribution Won,Total Tackles,Shots Off Target (inc woodwork),Ground Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Successful Open Play Passes,Substitute On,Unsuccessful Passes Opposition Half,Forward Passes,Penalty Goals Conceded,Tackles Won,Successful Short Passes,Touches,Successful Passes Opposition Half,Ground Duels won,PutThrough/Blocked Distribution,Duels,Recoveries,Backward Passes,Time Played,Duels won,Times Tackled,Unsuccessful Passes Own Half,Ground Duels,Open Play Passes,Goals Conceded,Starts,Leftside Passes,Unsuccessful Dribbles,Unsuccessful Short Passes,Appearances,Shots On Target ( inc goals ),Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Corners Won,Aerial Duels won,Aerial Duels,Rightside Passes,Duels lost,Key Passes (Attempt Assists),Home Goals,Away Goals,Winning Goal,Successful Long Passes,Total Fouls Won,Foul Won Penalty,Tackles Lost,Assists (Intentional),Successful Crosses & Corners,Total Clearances,Successful Dribbles,Hit Woodwork,Offsides,Goals from Inside Box,Goal Assists,Goals,Interceptions,Unsuccessful Crosses open play,Successful Lay-offs,Successful Crosses open play,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Throw Ins to Own Player,Blocked Shots,Unsuccessful Launches,Punches,Penalties Saved,Successful Launches,Catches,Saves Made,Saves from Penalty,Clean Sheets,Penalties Faced,Saves Made from Outside Box,GK Unsuccessful Distribution,GK Successful Distribution,Saves Made from Inside Box,Saves made - parried,Through balls,Corners Taken (incl short corners),Blocks,Set Pieces Goals,Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Penalty Goals,Unsuccessful lay-offs,Penalties Taken,Handballs conceded,Left Foot Goals,Headed Goals,Goalkeeper Smother,Total Red Cards,Straight Red Cards,Goals Conceded Outside Box,Fifty Fifty,Successful Fifty Fifty,Drops,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Saves made - caught,Last Man Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Guatemala,Guatemala,c0nrpj0jxsx6ct7gylf2o00h6,D. Lom,Forward,14,3.0,20.0,10.0,3.0,1.0,,3.0,,15.0,,3.0,2.0,11.0,,6.0,26.0,1.0,6.0,6.0,,3.0,32.0,73.0,18.0,8.0,3.0,28.0,7.0,13.0,182.0,10.0,7.0,1.0,19.0,33.0,6.0,2.0,11.0,4.0,7.0,3.0,1.0,40.0,33.0,5.0,7.0,7.0,2.0,2.0,9.0,10.0,18.0,,0.0,0.0,0.0,1.0,3.0,,,,,5.0,2.0,,1.0,,,,2.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Guatemala,Guatemala,ezsewz7gqi15mpazc1frcneg9,M. López,Midfielder,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Guatemala,Guatemala,82mrxhc5n1w9formdh7gg1979,L. Martínez,Forward,17,1.0,24.0,10.0,5.0,,,3.0,4.0,4.0,3.0,3.0,,12.0,1.0,3.0,13.0,2.0,9.0,10.0,,1.0,15.0,55.0,11.0,4.0,3.0,28.0,1.0,3.0,118.0,11.0,5.0,3.0,16.0,25.0,3.0,1.0,10.0,2.0,11.0,3.0,1.0,27.0,15.0,2.0,12.0,5.0,,7.0,12.0,4.0,17.0,2.0,0.0,0.0,0.0,,1.0,,2.0,,,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Guatemala,Guatemala,dz1b10it54w0sv25x66krjp49,J. Morales,Defender,22,,13.0,10.0,3.0,1.0,1.0,2.0,1.0,10.0,,6.0,,4.0,1.0,,14.0,1.0,6.0,13.0,,3.0,14.0,49.0,4.0,8.0,1.0,14.0,5.0,3.0,99.0,8.0,,4.0,12.0,23.0,1.0,1.0,1.0,,8.0,2.0,,23.0,14.0,1.0,9.0,2.0,,,2.0,6.0,6.0,,0.0,0.0,0.0,,2.0,,3.0,,,4.0,,,,,,,2.0,1.0,,,1.0,,1.0,5.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Guatemala,Guatemala,4fz67lpumj8i4m1c9qxh4rpbd,K. Moscoso,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Guatemala,Guatemala,5r5nggmfup9u0zwn3tdx0hdgq,K. Navarro,Goalkeeper,12,,1.0,10.0,,,,1.0,,13.0,,,,,1.0,,8.0,,,9.0,,,9.0,32.0,1.0,1.0,,4.0,7.0,,90.0,3.0,,1.0,1.0,9.0,1.0,1.0,3.0,,,1.0,,15.0,14.0,1.0,1.0,1.0,,2.0,3.0,3.0,1.0,,0.0,0.0,0.0,5.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,1.0,3.0,3.0,,,,2.0,,11.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Guatemala,Guatemala,c5un29uk5hhurzt69oln2evh1,J. Pinto,Defender,4,,14.0,10.0,3.0,,1.0,3.0,2.0,52.0,2.0,5.0,,4.0,8.0,2.0,59.0,,7.0,19.0,,5.0,58.0,104.0,11.0,5.0,2.0,16.0,14.0,5.0,270.0,8.0,,6.0,9.0,72.0,6.0,3.0,25.0,,5.0,3.0,,76.0,63.0,5.0,13.0,4.0,,3.0,7.0,27.0,8.0,,0.0,0.0,0.0,5.0,,,,,,16.0,,,,,,,2.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Guatemala,Guatemala,7xi6bkz2mifgxuivy8sbnrai1,S. Robles,Midfielder,13,1.0,33.0,10.0,2.0,2.0,,3.0,2.0,41.0,3.0,4.0,1.0,5.0,4.0,3.0,76.0,,15.0,27.0,,4.0,72.0,145.0,37.0,9.0,5.0,16.0,13.0,14.0,253.0,9.0,2.0,8.0,14.0,97.0,5.0,3.0,41.0,,17.0,3.0,,99.0,78.0,4.0,21.0,2.0,2.0,,2.0,17.0,7.0,,0.0,0.0,0.0,6.0,1.0,,,,,2.0,4.0,,,,,,5.0,2.0,,,2.0,,,6.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Guatemala,Guatemala,ajuimqia8u5kt6mfqmswo73dh,A. Ruiz,Midfielder,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Guatemala,Guatemala,axyza1ni5edoxzs0bo7gylxwp,Ó. Santis,Midfielder,18,2.0,29.0,10.0,2.0,1.0,1.0,3.0,1.0,6.0,3.0,1.0,2.0,12.0,1.0,1.0,18.0,1.0,14.0,12.0,,1.0,19.0,72.0,17.0,6.0,6.0,25.0,7.0,4.0,192.0,8.0,7.0,2.0,18.0,26.0,5.0,2.0,6.0,6.0,7.0,3.0,,28.0,20.0,4.0,8.0,5.0,4.0,2.0,7.0,6.0,17.0,3.0,0.0,0.0,0.0,1.0,3.0,,,,3.0,,3.0,,2.0,,,,,3.0,,,8.0,,,2.0,,,,,,,,,,,,,,,,,9.0,,,5.0,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Guatemala,Guatemala,6s89p31avp8dqad8dvmkna8kp,L. de León,Midfielder,8,,5.0,10.0,,,,2.0,,6.0,1.0,1.0,,1.0,,,9.0,2.0,,4.0,,,7.0,20.0,3.0,2.0,1.0,6.0,2.0,1.0,29.0,3.0,1.0,2.0,3.0,11.0,2.0,,5.0,1.0,2.0,2.0,,11.0,9.0,1.0,2.0,2.0,,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Guatemala,Guatemala,7hipctxkqiipu6pne7x4f2n6x,Y. Álvarez,Midfielder,9,1.0,,10.0,,,,1.0,,1.0,,,1.0,,,1.0,2.0,1.0,,,,,2.0,4.0,1.0,,,,,1.0,9.0,,,,,2.0,1.0,,,,,1.0,,2.0,2.0,1.0,,,,,,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
