liga,temporada,equipo,id,nombre,posicion,dorsal,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Through balls,Total Clearances,Penalty Goals Conceded,Unsuccessful Passes Own Half,Successful Long Passes,Index,Clean Sheets,Leftside Passes,Unsuccessful Launches,Successful Dribbles,Open Play Passes,Interceptions,PutThrough/Blocked Distribution Won,Successful Passes Own Half,Successful Open Play Passes,Aerial Duels lost,Total Fouls Won,Key Passes (Attempt Assists),Blocks,Unsuccessful Long Passes,Times Tackled,Tackles Won,Successful Short Passes,Goals Conceded Outside Box,Throw Ins to Own Player,PutThrough/Blocked Distribution,Successful Launches,Goals Conceded Inside Box,Ground Duels lost,Blocked Shots,Total Fouls Conceded,Total Losses Of Possession,Unsuccessful Short Passes,Successful Crosses & Corners,Total Tackles,Starts,Successful Crosses open play,Recoveries,Unsuccessful Passes Opposition Half,Forward Passes,Tackles Lost,Touches,Time Played,Successful Passes Opposition Half,Goals Conceded,Appearances,Substitute Off,Games Played,Duels lost,Aerial Duels,Backward Passes,Substitute On,Foul Attempted Tackle,Corners Won,Total Successful Passes ( Excl Crosses & Corners ) ,Total Passes,Ground Duels,Ground Duels won,Rightside Passes,Duels,Unsuccessful Dribbles,Total Touches In Opposition Box,Duels won,Throw Ins to Opposition Player,Winning Goal,Penalties Faced,Yellow Cards,Saves made - caught,Catches,Goal Kicks,Saves Made from Inside Box,Punches,Saves Made,Saves Made from Outside Box,Crosses not Claimed,Aerial Duels won,GK Unsuccessful Distribution,Drops,Saves made - parried,GK Successful Distribution,Total Shots,Shots Off Target (inc woodwork),Assists (Intentional),Offsides,Foul Won Penalty,Hit Woodwork,Attempts from Set Pieces,Unsuccessful Corners into Box,Goals from Inside Box,Successful Corners into Box,Right Foot Goals,Goals,Shots On Target ( inc goals ),Second Goal Assists,Corners Taken (incl short corners),Headed Goals,Unsuccessful lay-offs,Handballs conceded,Penalties Taken,Successful Lay-offs,Goal Assists,Home Goals,Away Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Total Red Cards,Other Goals,Set Pieces Goals,Penalties Off Target,Penalties Conceded,Own Goal Scored,Left Foot Goals,Clearances Off the Line,Last Man Tackle,Straight Red Cards,Penalty Goals,Saves from Penalty,Penalties Saved,Goalkeeper Smother
USA_USL_League_One,2022,Northern Colorado Hailstorm FC,1ntf3x9ay255qut54al2mt0q,T. Amann,Forward,29,98.0,9.0,9.0,2.0,10.0,2.0,14.0,5.0,10.0,,61.0,6.0,5.0,267.0,5.0,16.0,65.0,169.0,29.0,38.0,11.0,1.0,8.0,22.0,9.0,188.0,6.0,,27.0,,10.0,65.0,8.0,34.0,175.0,90.0,,12.0,19.0,,40.0,93.0,71.0,3.0,531.0,1497.0,128.0,16.0,25.0,15.0,25.0,94.0,62.0,89.0,6.0,20.0,12.0,193.0,291.0,120.0,55.0,70.0,182.0,12.0,87.0,88.0,,3.0,,5.0,,,,,,,,,33.0,,,,,48.0,25.0,3.0,13.0,,1.0,,,4.0,,4.0,5.0,23.0,,,,2.0,1.0,1.0,7.0,4.0,4.0,1.0,,1.0,1.0,,,,,,1.0,,,1.0,1.0,,,
USA_USL_League_One,2022,Northern Colorado Hailstorm FC,enjuadlh8aho6vl99lz67fqvp,R. Cornwall,Defender,4,218.0,5.0,5.0,,82.0,4.0,83.0,106.0,10.0,3.0,408.0,34.0,11.0,1227.0,16.0,7.0,720.0,1017.0,18.0,28.0,6.0,8.0,112.0,11.0,12.0,960.0,6.0,3.0,20.0,19.0,25.0,46.0,4.0,28.0,251.0,106.0,,16.0,25.0,,127.0,140.0,519.0,4.0,1528.0,2219.0,346.0,31.0,26.0,3.0,26.0,64.0,61.0,83.0,1.0,8.0,2.0,1066.0,1284.0,100.0,54.0,274.0,161.0,4.0,36.0,97.0,,0.0,,8.0,,,,,,,,,43.0,,,,,10.0,7.0,1.0,,,,,,1.0,,,1.0,3.0,,,,,1.0,,,3.0,0.0,1.0,,,1.0,,,,,,1.0,3.0,1.0,1.0,,,,
USA_USL_League_One,2022,Northern Colorado Hailstorm FC,dgpphcc9ql3pv3b4chhchml90,O. Damm,Defender,31,87.0,8.0,8.0,,24.0,1.0,28.0,15.0,10.0,2.0,43.0,16.0,5.0,307.0,21.0,6.0,106.0,221.0,16.0,12.0,3.0,6.0,31.0,16.0,17.0,207.0,2.0,88.0,12.0,6.0,12.0,31.0,,9.0,147.0,56.0,2.0,31.0,10.0,2.0,55.0,67.0,145.0,14.0,579.0,923.0,118.0,14.0,16.0,2.0,16.0,47.0,26.0,47.0,6.0,4.0,1.0,222.0,309.0,79.0,48.0,74.0,105.0,11.0,2.0,58.0,20.0,0.0,,3.0,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,
USA_USL_League_One,2022,Northern Colorado Hailstorm FC,2p6g2orqpma171l31joi9vdas,J. Desdunes,Midfielder,19,86.0,28.0,29.0,1.0,2.0,2.0,12.0,8.0,10.0,2.0,89.0,1.0,25.0,403.0,6.0,12.0,71.0,317.0,15.0,29.0,34.0,,11.0,47.0,13.0,312.0,6.0,4.0,30.0,,12.0,75.0,9.0,21.0,211.0,75.0,15.0,22.0,20.0,11.0,95.0,103.0,87.0,9.0,698.0,1542.0,264.0,18.0,25.0,13.0,25.0,90.0,23.0,114.0,5.0,9.0,19.0,320.0,406.0,151.0,76.0,116.0,174.0,26.0,72.0,84.0,1.0,0.0,,4.0,,,,,,,,,8.0,,,,,19.0,9.0,,3.0,1.0,1.0,1.0,,2.0,4.0,3.0,3.0,10.0,,4.0,,2.0,1.0,,4.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,
USA_USL_League_One,2022,Northern Colorado Hailstorm FC,35gw2u5bmazcn9vfiti4puy21,J. Dietrich,Midfielder,15,13.0,2.0,2.0,,3.0,2.0,3.0,2.0,10.0,,25.0,,2.0,80.0,1.0,1.0,27.0,67.0,4.0,7.0,1.0,,1.0,6.0,2.0,67.0,,1.0,4.0,,4.0,12.0,4.0,6.0,31.0,12.0,,3.0,2.0,,7.0,12.0,14.0,1.0,132.0,257.0,42.0,4.0,11.0,2.0,11.0,16.0,5.0,33.0,9.0,2.0,2.0,69.0,82.0,24.0,12.0,10.0,29.0,4.0,14.0,13.0,1.0,0.0,,3.0,,,,,,,,,1.0,,,,,4.0,3.0,,3.0,1.0,,,,,,,,1.0,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Northern Colorado Hailstorm FC,7kwhnmzzskj1g5uv6d17xco6i,B. Evans,Defender,2,294.0,6.0,6.0,1.0,106.0,5.0,89.0,186.0,10.0,5.0,174.0,64.0,4.0,1334.0,42.0,12.0,697.0,1056.0,28.0,14.0,10.0,8.0,168.0,2.0,24.0,928.0,9.0,72.0,23.0,21.0,25.0,31.0,6.0,15.0,340.0,126.0,3.0,43.0,28.0,3.0,138.0,211.0,608.0,19.0,1803.0,2520.0,420.0,34.0,28.0,,28.0,59.0,75.0,87.0,,4.0,2.0,1114.0,1408.0,91.0,60.0,539.0,166.0,1.0,24.0,107.0,19.0,2.0,,1.0,,,,,,,,,47.0,,,,,11.0,4.0,,1.0,1.0,,,,3.0,,,4.0,7.0,,,2.0,,1.0,,,,4.0,0.0,,1.0,,,,,1.0,,2.0,1.0,,,,,,
USA_USL_League_One,2022,Northern Colorado Hailstorm FC,hglsr5ybsi6bsl178ge0c31m,D. Faundez,Goalkeeper,18,8.0,,,,1.0,,2.0,7.0,10.0,,7.0,6.0,,15.0,,,13.0,10.0,,,,,8.0,,,10.0,,,,2.0,1.0,,,,8.0,,,,1.0,,15.0,6.0,16.0,,39.0,90.0,4.0,1.0,1.0,,1.0,,,,,,,17.0,25.0,,,2.0,,,,,,0.0,,,1.0,1.0,8.0,2.0,,4.0,2.0,,,1.0,1.0,2.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Northern Colorado Hailstorm FC,exaqbz828d475osubrz02u0yy,L. Folla,Defender,5,129.0,,,,32.0,3.0,53.0,61.0,10.0,1.0,276.0,30.0,,810.0,14.0,9.0,531.0,682.0,18.0,11.0,5.0,8.0,69.0,1.0,16.0,640.0,7.0,2.0,17.0,4.0,17.0,28.0,3.0,23.0,135.0,60.0,,20.0,16.0,,81.0,76.0,265.0,4.0,960.0,1388.0,170.0,24.0,21.0,4.0,21.0,46.0,58.0,26.0,5.0,4.0,1.0,701.0,830.0,59.0,31.0,263.0,117.0,1.0,21.0,71.0,,0.0,,5.0,,,1.0,,,,,,40.0,,,,1.0,10.0,8.0,,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,0.0,1.0,,,1.0,,,,,,,1.0,,1.0,,,,
USA_USL_League_One,2022,Northern Colorado Hailstorm FC,4zk384iwrvinp38k34hc10q1h,M. Hernández,Forward,11,86.0,22.0,23.0,2.0,10.0,3.0,31.0,6.0,10.0,1.0,42.0,15.0,8.0,288.0,14.0,8.0,64.0,202.0,20.0,20.0,15.0,1.0,25.0,15.0,17.0,200.0,3.0,11.0,24.0,1.0,13.0,59.0,3.0,31.0,152.0,61.0,14.0,33.0,10.0,13.0,54.0,78.0,106.0,16.0,518.0,1063.0,156.0,16.0,23.0,6.0,23.0,79.0,27.0,76.0,13.0,14.0,16.0,206.0,292.0,120.0,61.0,68.0,147.0,10.0,35.0,68.0,,0.0,,6.0,,,,,,,,,7.0,,,,,14.0,7.0,3.0,4.0,,,1.0,,2.0,1.0,,2.0,7.0,,4.0,,,1.0,,2.0,3.0,2.0,0.0,,,,,,,,,2.0,,,,,,,
USA_USL_League_One,2022,Northern Colorado Hailstorm FC,7vdzn65v0m8ykr1cafby5968l,Z. Lubin,Goalkeeper,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
