liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels won,Total Clearances,Successful Passes Own Half,Successful Launches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Opposition Half,Interceptions,PutThrough/Blocked Distribution,Open Play Passes,Times Tackled,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,Duels,Time Played,Rightside Passes,Total Tackles,Unsuccessful Crosses open play,Unsuccessful Corners into Box,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Unsuccessful Launches,Total Passes,Successful Crosses open play,Substitute Off,Ground Duels,Shots Off Target (inc woodwork),Successful Dribbles,Aerial Duels,Goals Conceded,Corners Won,Total Losses Of Possession,GK Successful Distribution,Throw Ins to Opposition Player,Games Played,Ground Duels won,Unsuccessful Dribbles,Total Fouls Won,Blocks,Forward Passes,Unsuccessful Long Passes,Ground Duels lost,Tackles Lost,Assists (Intentional),Touches,Goals Conceded Inside Box,Duels lost,Total Shots,Unsuccessful Passes Own Half,Successful Short Passes,Unsuccessful Short Passes,Goals Conceded Outside Box,Backward Passes,Successful Long Passes,Yellow Cards,Key Passes (Attempt Assists),Recoveries,Corners Taken (incl short corners),Appearances,Tackles Won,Shots On Target ( inc goals ),Leftside Passes,Successful Open Play Passes,Aerial Duels lost,Successful Passes Opposition Half,Foul Attempted Tackle,Goal Assists,Duels won,Successful Crosses & Corners,Unsuccessful Crosses & Corners,Index,Starts,Home Goals,Away Goals,Winning Goal,Hit Woodwork,Headed Goals,Goals from Inside Box,Penalty Goals Conceded,Goals,Offsides,Blocked Shots,Right Foot Goals,Substitute On,Through balls,Fifty Fifty,Successful Fifty Fifty,Successful Lay-offs,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Successful Corners into Box,Handballs conceded,Red Cards - 2nd Yellow,Clean Sheets,Straight Red Cards,Own Goal Scored,Total Red Cards,Left Foot Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Punches,Saves from Penalty,Penalties Faced,Penalties Saved,Last Man Tackle,Clearances Off the Line,Penalties Conceded,Second Goal Assists,Foul Won Penalty,Drops,Saves made - caught,Penalty Goals,Penalties Taken,Goals from Outside Box,Crosses not Claimed,Other Goals,Set Pieces Goals,Penalties Off Target
USA_USL_Championship,2022,San Diego Loyal SC,52wv7a0dknss7v3sitamb2j8p,E. Ackon,Defender,21,4.0,9.0,94.0,,29.0,15.0,5.0,4.0,175.0,5.0,7.0,154.0,4.0,40.0,325.0,49.0,8.0,,,,1.0,2.0,183.0,,2.0,29.0,,4.0,11.0,8.0,,41.0,,6.0,5.0,18.0,5.0,6.0,,88.0,10.0,11.0,3.0,,241.0,7.0,18.0,,14.0,140.0,19.0,1.0,13.0,14.0,2.0,,12.0,,5.0,5.0,,33.0,147.0,7.0,60.0,6.0,,22.0,,,10.0,4.0,0.0,0.0,0.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,San Diego Loyal SC,6lehq7bt5okf4y9lbxan577x1,C. Adams,Midfielder,6,3.0,13.0,475.0,4.0,130.0,202.0,11.0,29.0,950.0,27.0,20.0,915.0,12.0,169.0,2194.0,248.0,30.0,40.0,48.0,22.0,12.0,10.0,1045.0,20.0,8.0,160.0,10.0,19.0,9.0,42.0,19.0,305.0,,,28.0,105.0,10.0,56.0,12.0,257.0,39.0,55.0,18.0,7.0,1498.0,34.0,61.0,24.0,38.0,861.0,91.0,8.0,257.0,54.0,4.0,40.0,135.0,79.0,28.0,12.0,14.0,283.0,829.0,6.0,496.0,15.0,8.0,108.0,56.0,110.0,10.0,25.0,4.0,1.0,2.0,1.0,,3.0,4.0,5.0,,12.0,,3.0,1.0,3.0,2.0,7.0,,,,,,,,25.0,2.0,,3.0,,,,5.0,1.0,8.0,,,,,,,,1.0,,,,2.0,2.0,2.0,,,,
USA_USL_Championship,2022,San Diego Loyal SC,42hi96pvzz8f69ixlcncn0549,K. Adams,Defender,32,83.0,130.0,1340.0,12.0,247.0,137.0,43.0,17.0,1818.0,4.0,25.0,1631.0,14.0,211.0,2644.0,629.0,26.0,,,26.0,6.0,39.0,1878.0,1.0,4.0,77.0,5.0,,134.0,46.0,2.0,266.0,17.0,4.0,33.0,43.0,1.0,17.0,18.0,711.0,108.0,34.0,14.0,,2208.0,37.0,85.0,12.0,110.0,1502.0,139.0,9.0,78.0,129.0,8.0,7.0,154.0,,33.0,12.0,7.0,460.0,1576.0,51.0,292.0,9.0,,126.0,1.0,,10.0,31.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,5.0,,2.0,,1.0,,,,,,,,,,,2.0,,7.0,2.0,,2.0,,,,,,,,,,2.0,,,,,,,,,,,
USA_USL_Championship,2022,San Diego Loyal SC,1iyhipdn84for8bbxb07kw4x5,T. Amang,Forward,23,42.0,4.0,57.0,,93.0,95.0,3.0,19.0,298.0,54.0,54.0,212.0,1.0,291.0,1810.0,85.0,17.0,15.0,,129.0,7.0,2.0,305.0,3.0,14.0,214.0,32.0,30.0,77.0,41.0,27.0,238.0,,1.0,32.0,103.0,21.0,58.0,2.0,74.0,8.0,111.0,6.0,1.0,695.0,34.0,146.0,63.0,13.0,204.0,85.0,7.0,76.0,8.0,6.0,17.0,50.0,,32.0,11.0,31.0,70.0,206.0,35.0,158.0,22.0,2.0,145.0,3.0,15.0,10.0,20.0,6.0,5.0,4.0,4.0,2.0,10.0,4.0,11.0,23.0,13.0,9.0,12.0,2.0,2.0,2.0,7.0,,,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,3.0,,,,,1.0,,,,
USA_USL_Championship,2022,San Diego Loyal SC,2co6fedrz8anjzy9ise76dplh,J. Blake,Midfielder,7,7.0,10.0,161.0,1.0,100.0,145.0,12.0,36.0,496.0,29.0,35.0,418.0,37.0,161.0,1427.0,49.0,29.0,50.0,18.0,35.0,18.0,13.0,518.0,7.0,17.0,150.0,12.0,9.0,11.0,20.0,13.0,246.0,,5.0,27.0,69.0,15.0,31.0,3.0,177.0,31.0,81.0,10.0,4.0,895.0,18.0,85.0,22.0,35.0,381.0,69.0,2.0,120.0,37.0,8.0,23.0,96.0,30.0,27.0,19.0,10.0,172.0,397.0,4.0,275.0,20.0,6.0,76.0,18.0,80.0,10.0,19.0,1.0,2.0,0.0,,,1.0,4.0,3.0,1.0,6.0,3.0,8.0,2.0,,,3.0,,,,,,,,7.0,,,1.0,,,,,,2.0,,,,,1.0,,,,1.0,,,,1.0,2.0,,,2.0,
USA_USL_Championship,2022,San Diego Loyal SC,5uaqcfkubn92hz2hq5ovyurit,N. Boxall,Defender,15,17.0,32.0,316.0,5.0,81.0,45.0,13.0,3.0,479.0,,10.0,420.0,4.0,56.0,668.0,122.0,7.0,,,3.0,1.0,5.0,501.0,,1.0,29.0,,1.0,27.0,18.0,,87.0,5.0,,14.0,12.0,,4.0,4.0,178.0,30.0,17.0,4.0,,583.0,18.0,27.0,,36.0,384.0,51.0,,34.0,36.0,,1.0,33.0,,14.0,3.0,,167.0,400.0,10.0,104.0,4.0,,29.0,,,10.0,7.0,0.0,0.0,0.0,,,,4.0,,,,,7.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,San Diego Loyal SC,bkhfbvpl7ahh68a53d2ykqmll,A. Carleton,Midfielder,30,5.0,7.0,115.0,,79.0,89.0,3.0,18.0,305.0,40.0,17.0,242.0,4.0,158.0,885.0,82.0,26.0,18.0,2.0,29.0,7.0,4.0,321.0,5.0,5.0,142.0,7.0,16.0,16.0,21.0,9.0,170.0,,2.0,27.0,75.0,16.0,33.0,,104.0,20.0,67.0,13.0,1.0,567.0,17.0,78.0,14.0,11.0,227.0,59.0,4.0,72.0,15.0,4.0,8.0,52.0,3.0,27.0,13.0,7.0,63.0,229.0,11.0,133.0,11.0,1.0,80.0,6.0,21.0,10.0,7.0,1.0,0.0,0.0,1.0,,1.0,2.0,1.0,,3.0,1.0,20.0,3.0,,,3.0,,,,,,,,1.0,2.0,,,,,,,1.0,3.0,,,,,,,,,1.0,,,1.0,1.0,,,,,
USA_USL_Championship,2022,San Diego Loyal SC,6u93ok0drr4byri2lu5g6rq0a,E. Conway,Forward,14,31.0,22.0,127.0,2.0,149.0,143.0,26.0,46.0,515.0,65.0,24.0,369.0,44.0,259.0,2062.0,161.0,35.0,25.0,,107.0,26.0,8.0,518.0,10.0,10.0,199.0,20.0,35.0,60.0,37.0,22.0,300.0,,2.0,32.0,100.0,31.0,30.0,5.0,159.0,21.0,99.0,14.0,1.0,994.0,29.0,128.0,39.0,31.0,355.0,128.0,8.0,157.0,14.0,5.0,26.0,84.0,,32.0,21.0,19.0,41.0,366.0,29.0,252.0,15.0,2.0,131.0,10.0,25.0,10.0,21.0,4.0,5.0,6.0,2.0,2.0,8.0,4.0,9.0,4.0,9.0,,11.0,2.0,3.0,1.0,5.0,,,,,,,,,2.0,,3.0,,,,7.0,,,,,,,,,,1.0,,,,,,1.0,,,,
USA_USL_Championship,2022,San Diego Loyal SC,diruxelfzrgr52daz0zc6b4oa,T. Crull,Defender,19,,2.0,1.0,,2.0,1.0,,,6.0,,1.0,4.0,1.0,1.0,8.0,,,,,,,,6.0,,,1.0,,,,1.0,,2.0,,,2.0,,,,,4.0,,1.0,,,9.0,1.0,1.0,,1.0,4.0,2.0,,1.0,,,,,,2.0,,,1.0,4.0,,3.0,1.0,,,,,10.0,,0.0,0.0,0.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,San Diego Loyal SC,4yt1fm35fgy1ynk7ew59u5dlg,D. Ferree,Goalkeeper,60,,,29.0,,5.0,3.0,,1.0,27.0,,,29.0,,1.0,135.0,8.0,,,,,1.0,3.0,34.0,,,1.0,,,,4.0,,5.0,7.0,,2.0,,,,,13.0,5.0,1.0,,,41.0,3.0,1.0,,2.0,24.0,,1.0,,5.0,,,6.0,,2.0,,,13.0,22.0,,,,,,,,10.0,1.0,0.0,0.0,0.0,,,,1.0,,,,,1.0,,,,,1.0,4.0,3.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_USL_Championship,2022,San Diego Loyal SC,3cbmr8hg3kszw5wl04p3ol27e,C. Fodrey,Forward,40,3.0,1.0,7.0,,6.0,7.0,1.0,3.0,24.0,6.0,3.0,18.0,5.0,16.0,74.0,9.0,3.0,2.0,1.0,3.0,3.0,,24.0,2.0,1.0,13.0,,,3.0,2.0,,17.0,,1.0,3.0,3.0,6.0,,,11.0,,10.0,2.0,,53.0,2.0,10.0,,2.0,18.0,6.0,,3.0,,1.0,4.0,7.0,1.0,3.0,1.0,,1.0,18.0,,13.0,1.0,,6.0,2.0,3.0,10.0,1.0,0.0,0.0,0.0,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,San Diego Loyal SC,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,Forward,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,San Diego Loyal SC,pwnygk8b4f6cvpwpnyuh2ymt,A. Guerrero,Goalkeeper,1,2.0,2.0,43.0,4.0,12.0,5.0,,,49.0,,1.0,46.0,,6.0,213.0,19.0,,,,,,9.0,58.0,,,3.0,,,3.0,7.0,,15.0,18.0,,3.0,,,,,25.0,12.0,3.0,,,81.0,7.0,4.0,,7.0,36.0,,,,10.0,1.0,,17.0,,3.0,,,14.0,38.0,1.0,3.0,,,2.0,,,10.0,2.0,0.0,0.0,0.0,,,,2.0,,,,,1.0,,1.0,1.0,,2.0,4.0,2.0,,1.0,1.0,2.0,,,,,,,,,,,1.0,,2.0,,,,,,,2.0,,,,,,,,
USA_USL_Championship,2022,San Diego Loyal SC,6hq9a0pz5ybc67wdttd54xvbp,A. Guido,Midfielder,10,17.0,22.0,339.0,7.0,233.0,250.0,28.0,45.0,994.0,91.0,43.0,826.0,12.0,378.0,2521.0,272.0,51.0,37.0,12.0,61.0,20.0,12.0,1059.0,14.0,14.0,336.0,20.0,55.0,42.0,40.0,13.0,473.0,,2.0,32.0,165.0,43.0,59.0,3.0,356.0,74.0,171.0,21.0,3.0,1680.0,32.0,196.0,43.0,39.0,759.0,159.0,8.0,201.0,67.0,8.0,35.0,178.0,37.0,32.0,30.0,23.0,230.0,764.0,25.0,510.0,24.0,3.0,182.0,23.0,56.0,10.0,31.0,4.0,1.0,2.0,1.0,1.0,4.0,3.0,5.0,1.0,9.0,3.0,1.0,7.0,1.0,,8.0,,,,,,,,7.0,2.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,1.0,3.0,1.0,,,,
USA_USL_Championship,2022,San Diego Loyal SC,1yjidngs1btk8r0826ymdht2i,M. Hackworth,Defender,2,4.0,1.0,15.0,,19.0,19.0,1.0,5.0,67.0,5.0,2.0,51.0,1.0,30.0,224.0,14.0,2.0,3.0,,11.0,2.0,1.0,70.0,,,17.0,2.0,1.0,13.0,10.0,1.0,32.0,,,13.0,8.0,,5.0,,22.0,3.0,9.0,1.0,,109.0,10.0,18.0,2.0,3.0,51.0,16.0,,20.0,,2.0,1.0,4.0,1.0,13.0,1.0,,14.0,48.0,9.0,36.0,,,12.0,,3.0,10.0,1.0,0.0,0.0,0.0,,,,2.0,,3.0,1.0,,12.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
