liga,temporada,equipo,id,nombre,posicion,dorsal,Total Fouls Conceded,Duels,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,PutThrough/Blocked Distribution,Open Play Passes,Unsuccessful Crosses open play,Offsides,Aerial Duels won,Fifty Fifty,Unsuccessful Passes Opposition Half,Leftside Passes,Games Played,GK Unsuccessful Distribution,Successful Long Passes,GK Successful Distribution,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Ground Duels,Interceptions,Time Played,Total Touches In Opposition Box,Total Clearances,Rightside Passes,Handballs conceded,Unsuccessful Short Passes,Touches,Backward Passes,Yellow Cards,Total Fouls Won,Duels lost,Total Tackles,Forward Passes,Substitute On,Total Shots,Successful Open Play Passes,Goals Conceded Inside Box,Clean Sheets,Successful Passes Opposition Half,Appearances,Total Passes,Ground Duels won,Corners Won,Tackles Won,Goals Conceded,Unsuccessful Launches,Successful Launches,PutThrough/Blocked Distribution Won,Aerial Duels lost,Foul Attempted Tackle,Times Tackled,Throw Ins to Opposition Player,Index,Successful Fifty Fifty,Aerial Duels,Successful Short Passes,Penalty Goals Conceded,Starts,Recoveries,Blocks,Ground Duels lost,Goals Conceded Outside Box,Unsuccessful Long Passes,Blocked Shots,Substitute Off,Penalties Conceded,Goal Kicks,Key Passes (Attempt Assists),Duels won,Unsuccessful Passes Own Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Winning Goal,Successful Crosses & Corners,Penalty Goals,Corners Taken (incl short corners),Unsuccessful Corners into Box,Hit Woodwork,Right Foot Goals,Set Pieces Goals,Penalties Off Target,Through balls,Successful Dribbles,Successful Crosses open play,Second Goal Assists,Shots On Target ( inc goals ),Assists (Intentional),Successful Corners into Box,Unsuccessful Dribbles,Total Red Cards,Unsuccessful lay-offs,Penalties Taken,Goals from Inside Box,Goal Assists,Attempts from Set Pieces,Successful Lay-offs,Goals,Red Cards - 2nd Yellow,Overruns,Goals from Outside Box,Home Goals,Away Goals,Left Foot Goals,Headed Goals,Saves Made from Inside Box,Saves made - parried,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Straight Red Cards,Penalties Faced,Drops,Catches,Punches,Last Man Tackle,Own Goal Scored,Foul Won Penalty,Clearances Off the Line,Saves made - caught,Crosses not Claimed,Last Player Tackle,Other Goals,Saves from Penalty,Penalties Saved
USA_MLS,2023,Seattle Sounders FC,dmkjak486yfipq71pu953zpey,Léo Chú,Midfielder,23,40.0,265.0,73.0,476.0,13.0,49.0,653.0,73.0,10.0,7.0,27.0,220.0,22.0,36.0,,7.0,,16.0,408.0,97.0,241.0,12.0,2316.0,145.0,3.0,344.0,3.0,172.0,1136.0,174.0,5.0,26.0,159.0,36.0,113.0,6.0,33.0,476.0,18.0,2.0,402.0,36.0,653.0,99.0,45.0,22.0,21.0,1.0,,11.0,17.0,24.0,81.0,,97.0,12.0,24.0,469.0,2.0,30.0,99.0,,142.0,3.0,5.0,13.0,24.0,,,34.0,106.0,30.0,14.0,177.0,1.0,23.0,,,,1.0,4.0,,,4.0,37.0,23.0,1.0,17.0,7.0,,54.0,1.0,4.0,,4.0,7.0,,2.0,5.0,1.0,14.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Seattle Sounders FC,cnkf5c3rncn9is1s7h81m7yl1,Héber,Forward,19,13.0,91.0,2.0,241.0,1.0,17.0,280.0,2.0,5.0,9.0,29.0,41.0,74.0,22.0,,10.0,,17.0,86.0,77.0,50.0,,1061.0,65.0,2.0,57.0,1.0,45.0,420.0,122.0,,6.0,66.0,6.0,40.0,10.0,30.0,228.0,11.0,,165.0,22.0,293.0,16.0,6.0,6.0,13.0,1.0,,8.0,32.0,8.0,12.0,,46.0,19.0,41.0,231.0,1.0,12.0,18.0,,34.0,2.0,7.0,8.0,10.0,,,17.0,25.0,13.0,,52.0,0.0,1.0,,,,1.0,,,,2.0,4.0,1.0,,13.0,1.0,,4.0,,1.0,,2.0,1.0,,21.0,2.0,,2.0,,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Seattle Sounders FC,3aox5gs2l4gg22h97sixaiqj9,X. Arreaga,Defender,3,6.0,39.0,,172.0,1.0,3.0,200.0,,,10.0,4.0,20.0,41.0,14.0,,15.0,,2.0,36.0,117.0,21.0,1.0,349.0,7.0,6.0,66.0,,13.0,242.0,8.0,,4.0,17.0,6.0,90.0,11.0,2.0,167.0,4.0,,55.0,14.0,205.0,12.0,2.0,6.0,4.0,11.0,,1.0,8.0,4.0,2.0,,100.0,2.0,18.0,157.0,,3.0,17.0,1.0,9.0,,20.0,3.0,,,,,22.0,13.0,,33.0,0.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Seattle Sounders FC,3p7l8nat5o6ry2pmm8hgfnmui,J. Atencio,Midfielder,84,16.0,205.0,10.0,642.0,2.0,43.0,790.0,10.0,2.0,33.0,15.0,123.0,214.0,26.0,,23.0,,9.0,239.0,271.0,142.0,22.0,1297.0,31.0,13.0,191.0,1.0,125.0,1078.0,155.0,5.0,3.0,100.0,54.0,237.0,12.0,14.0,635.0,11.0,4.0,374.0,26.0,797.0,72.0,3.0,36.0,11.0,14.0,1.0,23.0,30.0,12.0,36.0,,100.0,9.0,63.0,619.0,1.0,14.0,106.0,2.0,70.0,,30.0,6.0,6.0,,,7.0,105.0,42.0,18.0,155.0,1.0,3.0,,,,,1.0,,,1.0,15.0,3.0,,5.0,1.0,,12.0,,2.0,,,1.0,,11.0,1.0,,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Seattle Sounders FC,7mnh4dln104xhunf6u9f2546i,C. Baker,Defender,33,6.0,67.0,10.0,305.0,58.0,20.0,381.0,10.0,,11.0,11.0,70.0,74.0,12.0,,11.0,,1.0,119.0,115.0,46.0,4.0,682.0,5.0,19.0,115.0,,63.0,555.0,64.0,3.0,8.0,30.0,18.0,131.0,4.0,1.0,302.0,5.0,3.0,193.0,12.0,384.0,26.0,1.0,13.0,6.0,6.0,1.0,4.0,10.0,4.0,8.0,11.0,14.0,8.0,21.0,294.0,1.0,8.0,45.0,3.0,20.0,1.0,16.0,,5.0,,,5.0,37.0,19.0,5.0,79.0,0.0,3.0,,,,,,,,1.0,,3.0,,,,,4.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_MLS,2023,Seattle Sounders FC,809wpocve7kf4vpdn7wd84v3e,R. Baker-Whiting,Midfielder,21,4.0,92.0,23.0,269.0,45.0,13.0,332.0,23.0,2.0,8.0,6.0,73.0,65.0,20.0,,8.0,,1.0,123.0,117.0,75.0,6.0,635.0,16.0,15.0,63.0,,41.0,532.0,81.0,,6.0,42.0,21.0,124.0,14.0,2.0,269.0,4.0,1.0,159.0,20.0,333.0,42.0,6.0,15.0,4.0,9.0,,8.0,9.0,3.0,21.0,9.0,100.0,3.0,17.0,261.0,,6.0,41.0,,33.0,,23.0,1.0,4.0,,,4.0,50.0,14.0,6.0,64.0,0.0,7.0,,,,,,,,,15.0,7.0,,1.0,1.0,,13.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Seattle Sounders FC,bdrs643l8uzj01plxa25wncdm,J. Castro,Goalkeeper,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Seattle Sounders FC,d99eakp27bro9g50wpzti8rca,A. Cissoko,Defender,92,2.0,4.0,,70.0,,,73.0,,,,3.0,5.0,18.0,2.0,,4.0,,,7.0,53.0,4.0,,91.0,1.0,1.0,31.0,,3.0,81.0,2.0,1.0,1.0,2.0,1.0,25.0,1.0,,67.0,,1.0,17.0,2.0,76.0,2.0,,,,,1.0,,,2.0,,,20.0,1.0,,66.0,,1.0,3.0,,2.0,,3.0,,,,,,2.0,1.0,1.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Seattle Sounders FC,ei4ddhpc4jooivjfq9uw3092h,S. Cleveland,Goalkeeper,30,,,,33.0,,,14.0,,,,,3.0,9.0,2.0,,6.0,26.0,,6.0,30.0,,,180.0,,1.0,6.0,,,53.0,,,,,,23.0,,,11.0,3.0,,3.0,2.0,38.0,,,,4.0,5.0,,,,,,,32.0,,,27.0,1.0,2.0,9.0,,,1.0,5.0,,,,18.0,,,2.0,,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,4.0,3.0,,1.0,,1.0,1.0,,,,,,1.0,,,,
USA_MLS,2023,Seattle Sounders FC,49iwtxrt13s34ib195mr98ewa,E. Dobbelaere,Midfielder,45,1.0,10.0,,23.0,1.0,2.0,28.0,,,,1.0,4.0,8.0,3.0,,,,1.0,10.0,9.0,8.0,,98.0,2.0,,4.0,,5.0,38.0,12.0,,1.0,8.0,,4.0,2.0,1.0,23.0,1.0,,15.0,3.0,28.0,2.0,,,1.0,,,,2.0,1.0,2.0,,53.0,,2.0,23.0,,1.0,1.0,,6.0,,,,2.0,,,1.0,2.0,1.0,,5.0,0.0,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Seattle Sounders FC,27fyf4lu42ovf02lksw45pjo5,S. Frei,Goalkeeper,24,,12.0,,537.0,,,472.0,,,7.0,,228.0,159.0,36.0,74.0,183.0,286.0,,309.0,452.0,4.0,,3240.0,,18.0,126.0,,8.0,1099.0,,,6.0,1.0,,555.0,,,310.0,27.0,16.0,85.0,36.0,840.0,4.0,2.0,,32.0,70.0,17.0,,1.0,,,,50.0,,8.0,354.0,1.0,36.0,213.0,,,5.0,295.0,,,,246.0,,11.0,75.0,,303.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,19.0,2.0,83.0,36.0,,1.0,3.0,25.0,8.0,,1.0,,,5.0,,,,,
USA_MLS,2023,Seattle Sounders FC,bmnmlbq9uk9c7p1sxc09shl1x,Y. Gómez,Defender,28,44.0,293.0,1.0,1641.0,3.0,34.0,1894.0,1.0,3.0,92.0,47.0,198.0,788.0,37.0,,109.0,4.0,10.0,336.0,984.0,149.0,77.0,3246.0,39.0,158.0,226.0,3.0,189.0,2406.0,88.0,7.0,14.0,122.0,56.0,845.0,1.0,15.0,1589.0,28.0,16.0,657.0,37.0,1947.0,79.0,2.0,34.0,34.0,63.0,20.0,14.0,52.0,17.0,8.0,,67.0,29.0,144.0,1532.0,2.0,36.0,239.0,20.0,70.0,6.0,117.0,4.0,,1.0,4.0,5.0,171.0,109.0,22.0,306.0,1.0,,,,,,,,,2.0,10.0,,,5.0,,,5.0,,,,2.0,,,,2.0,,,,0.0,2.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,
USA_MLS,2023,Seattle Sounders FC,8khtu1w0lp1f5d5t4zmfxiei,S. Kitahara,Midfielder,77,,,,4.0,2.0,,3.0,,,,,,,1.0,,,,,1.0,2.0,,,3.0,,,2.0,,,7.0,1.0,,,,,1.0,1.0,,3.0,,,2.0,1.0,4.0,,,,,,,,,,,1.0,95.0,,,4.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Seattle Sounders FC,errrv56acc41z74f8kumo7qlm,D. Leyva,Midfielder,75,11.0,86.0,7.0,273.0,3.0,11.0,333.0,4.0,,9.0,20.0,57.0,87.0,19.0,,14.0,,2.0,106.0,108.0,70.0,13.0,649.0,5.0,6.0,89.0,2.0,55.0,478.0,52.0,1.0,25.0,42.0,7.0,116.0,13.0,5.0,263.0,14.0,,167.0,19.0,344.0,35.0,2.0,4.0,19.0,4.0,,5.0,7.0,5.0,14.0,,95.0,7.0,16.0,259.0,,6.0,45.0,3.0,35.0,5.0,16.0,,4.0,1.0,,11.0,44.0,21.0,3.0,71.0,0.0,2.0,,3.0,3.0,,,,,,3.0,2.0,,3.0,,,8.0,,,,,,,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Seattle Sounders FC,mldj6mad0djmavnyrt1xdyhh,N. Lodeiro,Midfielder,10,24.0,300.0,163.0,1246.0,23.0,79.0,1495.0,84.0,8.0,15.0,55.0,421.0,321.0,37.0,,53.0,,24.0,605.0,326.0,259.0,17.0,2589.0,79.0,8.0,387.0,2.0,267.0,2223.0,335.0,6.0,71.0,149.0,50.0,515.0,9.0,38.0,1186.0,22.0,7.0,978.0,37.0,1558.0,136.0,29.0,29.0,27.0,9.0,,22.0,26.0,15.0,59.0,3.0,48.0,28.0,41.0,1193.0,1.0,28.0,159.0,1.0,123.0,5.0,45.0,12.0,11.0,,,63.0,151.0,54.0,21.0,312.0,0.0,58.0,1.0,114.0,59.0,2.0,,,,13.0,16.0,19.0,6.0,14.0,3.0,33.0,27.0,,3.0,1.0,1.0,5.0,5.0,29.0,1.0,,2.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Seattle Sounders FC,8nj6cwoz4a94rcm59iq4f83x1,João Paulo,Midfielder,6,50.0,360.0,83.0,2026.0,9.0,46.0,2217.0,30.0,,17.0,36.0,305.0,557.0,35.0,,160.0,,13.0,454.0,877.0,320.0,58.0,2808.0,25.0,48.0,700.0,4.0,199.0,2903.0,336.0,7.0,65.0,161.0,83.0,723.0,1.0,18.0,1935.0,24.0,8.0,1169.0,35.0,2316.0,182.0,17.0,46.0,29.0,24.0,11.0,24.0,23.0,32.0,37.0,,73.0,20.0,40.0,1866.0,2.0,34.0,277.0,7.0,138.0,5.0,91.0,11.0,18.0,,,31.0,199.0,68.0,37.0,290.0,0.0,20.0,,48.0,35.0,,,,,6.0,35.0,9.0,2.0,5.0,3.0,6.0,19.0,1.0,,,,4.0,,35.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,
USA_MLS,2023,Seattle Sounders FC,4f237zjh1b2fpw4mjo6ai3x79,F. Montero,Forward,12,10.0,65.0,13.0,104.0,2.0,5.0,139.0,7.0,3.0,8.0,19.0,45.0,38.0,17.0,,5.0,,9.0,77.0,21.0,49.0,,424.0,22.0,,40.0,,32.0,236.0,29.0,,10.0,38.0,7.0,32.0,14.0,13.0,104.0,3.0,,85.0,17.0,139.0,19.0,4.0,6.0,4.0,1.0,,1.0,8.0,9.0,15.0,1.0,69.0,4.0,16.0,99.0,,3.0,16.0,,30.0,1.0,3.0,3.0,2.0,,,7.0,27.0,3.0,1.0,35.0,0.0,2.0,,5.0,4.0,,1.0,,,1.0,2.0,1.0,,4.0,1.0,1.0,4.0,,1.0,,1.0,1.0,1.0,4.0,1.0,,2.0,,1.0,0.0,,,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2023,Seattle Sounders FC,5vsdc384lgj2t43i6t5ogur4l,J. Morris,Forward,13,18.0,203.0,24.0,453.0,7.0,37.0,584.0,24.0,10.0,53.0,28.0,143.0,129.0,30.0,,11.0,,16.0,239.0,112.0,95.0,3.0,2333.0,121.0,11.0,159.0,3.0,133.0,864.0,204.0,,18.0,104.0,13.0,104.0,3.0,39.0,441.0,23.0,6.0,347.0,30.0,596.0,46.0,19.0,10.0,26.0,7.0,3.0,14.0,55.0,1.0,30.0,1.0,71.0,12.0,108.0,442.0,1.0,27.0,80.0,2.0,49.0,3.0,10.0,12.0,10.0,,,24.0,99.0,24.0,3.0,143.0,3.0,6.0,,,,,7.0,,,,15.0,6.0,1.0,23.0,,,10.0,,6.0,,13.0,,,11.0,13.0,,3.0,,6.0,7.0,,6.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Seattle Sounders FC,51i5ikmh6oihzdwk5e0vmokq1,J. Ragen,Defender,25,35.0,261.0,,1852.0,4.0,28.0,2020.0,,,97.0,26.0,141.0,532.0,36.0,,170.0,2.0,7.0,235.0,1261.0,107.0,35.0,3205.0,37.0,150.0,654.0,,116.0,2451.0,96.0,9.0,19.0,108.0,33.0,787.0,,11.0,1810.0,28.0,14.0,591.0,36.0,2069.0,56.0,1.0,22.0,34.0,36.0,4.0,25.0,57.0,9.0,5.0,,66.0,15.0,154.0,1682.0,2.0,36.0,177.0,33.0,51.0,6.0,101.0,4.0,1.0,,2.0,4.0,153.0,76.0,11.0,217.0,0.0,,,,,,,,,1.0,4.0,,,4.0,2.0,,2.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
