liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Blocks,Right Foot Goals,Total Red Cards,Straight Red Cards,GK Successful Distribution,Headed Goals,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Saves Made,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,Set Pieces Goals,Other Goals,Own Goal Scored,Foul Won Penalty,Penalty Goals Conceded,Second Goal Assists,Red Cards - 2nd Yellow,Penalties Off Target,Last Man Tackle,Penalties Saved,Saves from Penalty,Crosses not Claimed,Home Goals,Away Goals,Winning Goal,Times Tackled
USA_MLS,2017,New England Revolution,4695nvcz8lcrklltxvalcizmd,J. Agudelo,Forward,17,10.0,9.0,1821.0,6.0,8.0,42.0,8.0,726.0,12.0,228.0,2.0,435.0,1.0,3.0,11.0,21.0,11.0,7.0,46.0,293.0,164.0,52.0,130.0,738.0,11.0,41.0,31.0,582.0,27.0,28.0,141.0,1.0,181.0,26.0,131.0,8.0,,125.0,20.0,38.0,20.0,1118.0,1.0,28.0,22.0,228.0,,147.0,87.0,56.0,152.0,17.0,,15.0,2.0,28.0,42.0,19.0,316.0,14.0,34.0,,10.0,28.0,,2.0,,1.0,118.0,182.0,8.0,,585.0,597.0,88.0,2.0,5.0,1.0,,2.0,42.0,164.0,10.0,14.0,110.0,2.0,3.0,4.0,,,,4.0,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,
USA_MLS,2017,New England Revolution,1v77h0qhlk8mxixqpraz77zyt,B. Angoua,Defender,4,3.0,,2311.0,31.0,,1.0,1.0,893.0,,88.0,,257.0,27.0,6.0,66.0,12.0,7.0,9.0,33.0,179.0,524.0,39.0,79.0,926.0,1.0,43.0,6.0,691.0,39.0,10.0,145.0,,147.0,4.0,95.0,1.0,9.0,152.0,26.0,25.0,53.0,1300.0,,26.0,19.0,117.0,,436.0,15.0,48.0,106.0,3.0,,90.0,,17.0,47.0,4.0,197.0,139.0,48.0,,3.0,26.0,,3.0,,,58.0,255.0,1.0,,751.0,781.0,80.0,7.0,,,,,21.0,91.0,18.0,50.0,59.0,11.0,12.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,
USA_MLS,2017,New England Revolution,250r77nvu1exeyurchatnqnkl,T. Bunbury,Forward,10,20.0,2.0,1279.0,7.0,15.0,41.0,7.0,382.0,10.0,156.0,2.0,219.0,1.0,1.0,5.0,7.0,18.0,5.0,31.0,195.0,84.0,13.0,80.0,386.0,7.0,21.0,18.0,297.0,23.0,40.0,85.0,,72.0,13.0,89.0,6.0,,45.0,13.0,19.0,16.0,661.0,1.0,28.0,10.0,125.0,,57.0,85.0,100.0,65.0,22.0,,4.0,2.0,22.0,13.0,22.0,169.0,10.0,28.0,1.0,20.0,28.0,,,2.0,,73.0,101.0,7.0,,298.0,301.0,44.0,1.0,8.0,1.0,,,8.0,104.0,5.0,20.0,52.0,,2.0,5.0,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
USA_MLS,2017,New England Revolution,43iq0adnp6o9uxn32482kn845,S. Caldwell,Midfielder,6,12.0,,2195.0,17.0,7.0,33.0,1.0,1071.0,2.0,194.0,7.0,573.0,14.0,2.0,29.0,34.0,8.0,9.0,16.0,214.0,399.0,70.0,115.0,1109.0,10.0,42.0,4.0,899.0,33.0,10.0,144.0,,248.0,14.0,121.0,1.0,1.0,132.0,26.0,50.0,35.0,1471.0,,33.0,25.0,224.0,,345.0,9.0,41.0,124.0,2.0,,66.0,7.0,42.0,8.0,10.0,248.0,25.0,42.0,,12.0,33.0,,2.0,,2.0,108.0,322.0,1.0,,928.0,965.0,24.0,7.0,,2.0,,,44.0,124.0,26.0,39.0,116.0,4.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,
USA_MLS,2017,New England Revolution,7s2oy8fgb92smaa4ttwehnutx,C. Cropper,Goalkeeper,1,,,2520.0,,,,,270.0,,,,116.0,135.0,,278.0,,,11.0,,291.0,202.0,2.0,4.0,600.0,,,,157.0,39.0,,282.0,,66.0,,240.0,,,199.0,28.0,,42.0,848.0,,28.0,,3.0,,476.0,,47.0,6.0,,,161.0,,1.0,3.0,,6.0,20.0,50.0,,,28.0,,,,,,58.0,,,162.0,318.0,3.0,8.0,,,,,2.0,,,2.0,3.0,60.0,,,,,231.0,,112.0,,,72.0,9.0,2.0,2.0,15.0,22.0,31.0,49.0,4.0,5.0,,,,,4.0,,,,,,,,,,,
USA_MLS,2017,New England Revolution,7pyr8pgr06dm8leeji7nqp3o5,C. Dielna,Defender,4,3.0,1.0,945.0,8.0,,,,394.0,2.0,23.0,2.0,138.0,22.0,4.0,45.0,3.0,4.0,2.0,6.0,102.0,184.0,19.0,39.0,404.0,1.0,16.0,4.0,278.0,18.0,6.0,84.0,,104.0,2.0,68.0,2.0,1.0,58.0,11.0,5.0,19.0,539.0,,11.0,11.0,52.0,,222.0,3.0,35.0,34.0,2.0,1.0,42.0,2.0,5.0,7.0,2.0,65.0,44.0,20.0,,3.0,11.0,,,,,25.0,55.0,,,314.0,320.0,13.0,3.0,,,,,14.0,31.0,5.0,15.0,27.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
USA_MLS,2017,New England Revolution,ca82vaxv1vz6x0dye3gafzjkl,D. Fagúndez,Midfielder,14,30.0,4.0,2434.0,28.0,5.0,31.0,7.0,1155.0,25.0,219.0,5.0,729.0,7.0,2.0,35.0,26.0,25.0,9.0,29.0,424.0,229.0,40.0,190.0,1178.0,10.0,20.0,52.0,908.0,37.0,60.0,225.0,2.0,407.0,29.0,222.0,12.0,1.0,146.0,27.0,54.0,36.0,1688.0,13.0,32.0,10.0,245.0,1.0,368.0,120.0,60.0,111.0,35.0,2.0,45.0,3.0,16.0,3.0,53.0,277.0,9.0,46.0,,33.0,32.0,2.0,1.0,2.0,5.0,137.0,184.0,6.0,,932.0,953.0,32.0,2.0,2.0,7.0,,3.0,24.0,166.0,16.0,20.0,108.0,1.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,2.0,4.0,1.0,,,,,,,,,,
USA_MLS,2017,New England Revolution,1zs83jkejm70g1uzm1i71puqd,A. Farrell,Defender,2,40.0,1.0,2664.0,204.0,,2.0,,1140.0,10.0,140.0,8.0,538.0,46.0,5.0,119.0,19.0,3.0,9.0,16.0,408.0,380.0,61.0,140.0,1169.0,3.0,20.0,34.0,806.0,43.0,4.0,259.0,,73.0,14.0,248.0,2.0,47.0,156.0,30.0,39.0,51.0,1870.0,,30.0,11.0,186.0,,501.0,15.0,49.0,135.0,1.0,,104.0,8.0,23.0,18.0,7.0,220.0,103.0,52.0,,40.0,30.0,,1.0,,2.0,69.0,455.0,,,888.0,910.0,34.0,8.0,,3.0,,,44.0,85.0,17.0,41.0,117.0,12.0,9.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,
USA_MLS,2017,New England Revolution,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,Midfielder,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,New England Revolution,cdr7bcw07yznz732rxpcii2uh,F. Hollinger-Janzen,Forward,88,1.0,4.0,148.0,1.0,12.0,1.0,,46.0,2.0,13.0,,27.0,,,,1.0,3.0,2.0,3.0,25.0,6.0,3.0,13.0,46.0,1.0,3.0,2.0,33.0,3.0,5.0,13.0,,7.0,1.0,12.0,1.0,,4.0,1.0,3.0,2.0,77.0,,13.0,1.0,14.0,,10.0,8.0,56.0,10.0,2.0,,,,,5.0,1.0,22.0,3.0,5.0,,1.0,13.0,,,,,9.0,16.0,,,33.0,33.0,8.0,,,,,,2.0,12.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
