liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Foul Won Penalty,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Headed Goals,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalties Taken,Penalty Goals,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Blocks,Interceptions,Penalties Conceded,Successful Launches,Unsuccessful Launches,Corners Taken (incl short corners),Hit Woodwork,Successful Corners into Box,Through balls,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Offsides,Total Big Chances Missed,Unsuccessful lay-offs,Attempts from Set Pieces,Left Foot Goals,Clean Sheets,GK Successful Distribution,Goal Kicks,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Saves Made,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Overruns,Straight Red Cards,Total Red Cards,Punches,Saves Made from Inside Box,Total Big Chances Saved,Clearances Off the Line,Last Player Tackle,Goalkeeper Smother,Penalties Saved,Saves from Penalty,Own Goal Scored,Second Goal Assists,Crosses not Claimed,Red Cards - 2nd Yellow,Direct Corner Goals,Direct Setpiece Goals,Set Pieces Goals
USA_USL_League_One,2026,Forward Madison FC,8a7dk0rtvbzj4w5d1ifx3k3kk,E. Machasen,Midfielder,30,6.0,2.0,4.0,6.0,6.0,3.0,19.0,1.0,37.0,13.0,24.0,21.0,25.0,4.0,,6.0,,,,,,,,31.0,11.0,20.0,,,,14.0,60.0,,,,9.0,8.0,4.0,6.0,,15.0,1.0,,,2.0,1.0,4.0,,,1.0,,2.0,40.0,30.0,10.0,38.0,8.0,5.0,,,244.0,3.0,1.0,,7.0,6.0,6.0,29.0,60.0,,40.0,13.0,2.0,20.0,111.0,1.0,1.0,3.0,7.0,16.0,5.0,13.0,1.0,,,0.0,1.0,1.0,,1.0,4.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Forward Madison FC,1lzfdivxbcnk3dd0a9d8gk48a,T. Manske,Goalkeeper,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Forward Madison FC,65tz3ua4d3levd5ifd7zuhox6,C. McCamy,Defender,4,21.0,12.0,9.0,6.0,30.0,,74.0,1.0,44.0,27.0,17.0,40.0,97.0,,,6.0,,7.0,5.0,2.0,,,,23.0,15.0,8.0,,,2.0,9.0,201.0,,,2.0,39.0,7.0,6.0,15.0,,69.0,2.0,3.0,,6.0,,,1.0,,1.0,,12.0,163.0,74.0,93.0,154.0,,4.0,,1.0,540.0,4.0,,,21.0,7.0,3.0,54.0,205.0,3.0,166.0,4.0,8.0,39.0,274.0,8.0,4.0,2.0,22.0,42.0,5.0,17.0,,,,0.0,6.0,3.0,,2.0,9.0,4.0,,1.0,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Forward Madison FC,3lbqmjup43ygbk7hyrupkvkdl,E. Munjoma,Defender,23,11.0,8.0,3.0,6.0,23.0,1.0,50.0,2.0,30.0,17.0,13.0,71.0,21.0,1.0,,6.0,,6.0,4.0,2.0,,,,19.0,9.0,10.0,,,3.0,41.0,105.0,,,2.0,23.0,4.0,2.0,7.0,,20.0,3.0,1.0,1.0,2.0,,4.0,1.0,1.0,2.0,1.0,5.0,85.0,50.0,36.0,80.0,2.0,6.0,9.0,31.0,302.0,3.0,,,8.0,5.0,,43.0,105.0,2.0,85.0,8.0,5.0,20.0,192.0,3.0,3.0,2.0,4.0,15.0,8.0,16.0,2.0,,,0.0,2.0,2.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Forward Madison FC,2vxqa1gef1vn6d6oxhyqmurro,C. N'goubou,Forward,11,9.0,5.0,4.0,6.0,18.0,,37.0,1.0,32.0,21.0,11.0,44.0,13.0,1.0,,6.0,,1.0,1.0,,,,,23.0,16.0,7.0,1.0,,3.0,14.0,59.0,,,,16.0,3.0,,12.0,,14.0,3.0,2.0,,2.0,2.0,4.0,,,3.0,2.0,4.0,44.0,25.0,19.0,40.0,,1.0,,,195.0,9.0,,,1.0,8.0,3.0,38.0,59.0,2.0,44.0,1.0,7.0,15.0,97.0,2.0,2.0,6.0,1.0,12.0,5.0,14.0,1.0,,,0.0,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Forward Madison FC,8hftsf1ff8839jdbe3e6lmm1g,K. Romanshyn,Midfielder,18,2.0,1.0,1.0,4.0,3.0,,1.0,,11.0,8.0,3.0,14.0,10.0,,,4.0,,,,,,,,9.0,7.0,2.0,,,3.0,4.0,19.0,,,,,,,2.0,,2.0,3.0,,,,,4.0,1.0,1.0,,,2.0,12.0,10.0,3.0,10.0,,1.0,,,46.0,5.0,,,,2.0,1.0,14.0,19.0,,12.0,1.0,,7.0,30.0,,,3.0,1.0,5.0,2.0,6.0,,,,0.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Forward Madison FC,cliiemf1ih37qhh1wi1olk9ka,R. Carmichael,Forward,9,25.0,14.0,11.0,6.0,27.0,2.0,57.0,6.0,59.0,35.0,24.0,89.0,35.0,3.0,,6.0,1.0,7.0,5.0,2.0,1.0,,1.0,34.0,21.0,13.0,1.0,,7.0,26.0,111.0,,,2.0,24.0,6.0,3.0,16.0,1.0,29.0,7.0,4.0,4.0,5.0,3.0,1.0,3.0,3.0,,,7.0,73.0,56.0,26.0,72.0,4.0,3.0,,3.0,434.0,10.0,3.0,,1.0,8.0,6.0,73.0,117.0,8.0,79.0,7.0,13.0,38.0,193.0,10.0,9.0,6.0,5.0,41.0,7.0,33.0,,0.0,1.0,0.0,,1.0,,1.0,3.0,1.0,,,2.0,1.0,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Forward Madison FC,d8uer29a3oya05ks99q696221,M. Segbers,Midfielder,8,,,,1.0,1.0,,1.0,,3.0,1.0,2.0,2.0,4.0,,,1.0,,1.0,1.0,,,,,3.0,1.0,2.0,,,,4.0,12.0,,,,,,,1.0,,3.0,,,,1.0,1.0,,,,,,,11.0,6.0,5.0,11.0,1.0,,,,45.0,1.0,,,3.0,,1.0,2.0,12.0,,11.0,1.0,,1.0,18.0,,,1.0,,,1.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Forward Madison FC,5d341k1dxhlbetyh965z3q784,J. Shannon,Defender,5,2.0,1.0,1.0,2.0,1.0,,6.0,,2.0,1.0,1.0,6.0,4.0,,,2.0,,,,,,,,,,,,,2.0,2.0,13.0,,,,3.0,,,,,6.0,2.0,1.0,,,,2.0,,,,,,12.0,6.0,6.0,12.0,,,,3.0,20.0,,,,3.0,,,1.0,13.0,1.0,12.0,,2.0,1.0,22.0,,,,,,1.0,1.0,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Forward Madison FC,8t6b8q53ovws370a1b27s85jo,R. Torres,Midfielder,12,16.0,6.0,10.0,6.0,33.0,4.0,61.0,11.0,67.0,27.0,40.0,87.0,64.0,10.0,,6.0,,6.0,4.0,2.0,,,,51.0,21.0,30.0,2.0,,3.0,50.0,186.0,,,2.0,24.0,8.0,6.0,33.0,,60.0,5.0,,,5.0,2.0,1.0,7.0,1.0,1.0,2.0,15.0,152.0,106.0,71.0,155.0,6.0,10.0,2.0,3.0,458.0,4.0,3.0,,12.0,14.0,13.0,78.0,207.0,,170.0,16.0,2.0,37.0,333.0,23.0,6.0,2.0,12.0,57.0,3.0,25.0,4.0,,,0.0,2.0,6.0,,1.0,7.0,18.0,,6.0,1.0,12.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Forward Madison FC,552rvcnk53rs5gh7fiwj6mxp0,K. Toure,Defender,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Forward Madison FC,507d1tf4wug4xmt6r021oypnu,T. Trimnal,Forward,25,1.0,,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,,,,,1.0,3.0,,,,,1.0,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
