liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Index,Interceptions,Last Player Tackle,Leftside Passes,Open Play Passes,Penalties Conceded,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Corners Won,Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Headed Goals,Hit Woodwork,Key Passes (Attempt Assists),Left Foot Goals,Offsides,Overruns,Penalties Taken,Penalty Goals,Right Foot Goals,Second Goal Assists,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Successful Corners into Box,Successful Dribbles,Successful Lay-offs,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Shots,Unsuccessful Corners into Box,Unsuccessful Dribbles,Unsuccessful lay-offs,Home Goals,Away Goals,Foul Won Penalty,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Saves made - caught,Clearances Off the Line,Own Goal Scored,Red Cards - 2nd Yellow,Total Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Other Goals,Crosses not Claimed,Straight Red Cards,Direct Corner Goals,Direct Setpiece Goals,Penalties Off Target
USA_MLS,2025,Chicago Fire FC,6k22ppzw6wv0c4gskzxk28fyt,K. Acosta,Midfielder,23,11.0,6.0,5.0,20.0,82.0,,2.0,55.0,,59.0,34.0,25.0,3.0,95.0,3.0,,20.0,,22.0,21.0,1.0,48.0,28.0,20.0,,10.0,14.0,,99.0,382.0,1.0,4.0,22.0,8.0,6.0,31.0,116.0,6.0,3.0,14.0,,,1.0,10.0,334.0,139.0,204.0,333.0,3.0,4.0,1.0,,,651.0,10.0,11.0,12.0,70.0,392.0,343.0,7.0,7.0,49.0,481.0,3.0,3.0,3.0,13.0,35.0,17.0,36.0,2.0,0.0,,,1.0,2.0,,,,,,,,3.0,,1.0,1.0,,,,,,2.0,,1.0,19.0,10.0,1.0,,,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Chicago Fire FC,4j6h9mgau5uaxlm589qlc6rjd,André Franco,Midfielder,10,5.0,3.0,2.0,6.0,44.0,4.0,,65.0,2.0,38.0,21.0,17.0,66.0,84.0,3.0,,6.0,,5.0,4.0,1.0,33.0,18.0,15.0,,10.0,2.0,,107.0,272.0,,,22.0,7.0,4.0,11.0,53.0,5.0,5.0,1.0,4.0,,,15.0,235.0,120.0,135.0,236.0,3.0,3.0,3.0,,2.0,402.0,,4.0,5.0,77.0,288.0,251.0,6.0,7.0,37.0,365.0,16.0,8.0,2.0,15.0,42.0,11.0,22.0,1.0,0.0,4.0,,11.0,1.0,4.0,,,,,,,8.0,,,,,,,,,1.0,2.0,4.0,8.0,8.0,5.0,,,1.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Chicago Fire FC,a35r6fa79ipqqktiff3uhz6j9,J. Bamba,Forward,19,36.0,22.0,14.0,37.0,250.0,16.0,1.0,469.0,2.0,326.0,186.0,140.0,180.0,236.0,11.0,,37.0,,50.0,45.0,5.0,290.0,164.0,126.0,,10.0,22.0,,110.0,992.0,1.0,5.0,248.0,52.0,27.0,145.0,414.0,35.0,20.0,2.0,9.0,9.0,,31.0,809.0,528.0,307.0,795.0,10.0,15.0,10.0,1.0,25.0,2730.0,18.0,31.0,61.0,422.0,1010.0,826.0,25.0,142.0,184.0,1612.0,34.0,34.0,9.0,25.0,178.0,40.0,159.0,4.0,1.0,2.0,2.0,1.0,23.0,5.0,6.0,5.0,5.0,1.0,,,49.0,3.0,11.0,4.0,,,3.0,7.0,19.0,29.0,,40.0,43.0,115.0,7.0,8.0,4.0,48.0,,66.0,4.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Chicago Fire FC,dnkvm6zpfsxyjie6esilvw15,T. Barlow,Forward,12,23.0,14.0,9.0,24.0,24.0,1.0,1.0,18.0,,51.0,36.0,15.0,6.0,21.0,5.0,,24.0,,11.0,10.0,1.0,28.0,22.0,6.0,1.0,10.0,1.0,,17.0,70.0,1.0,1.0,12.0,8.0,3.0,7.0,14.0,1.0,1.0,23.0,1.0,1.0,,1.0,37.0,29.0,15.0,42.0,,3.0,,1.0,,383.0,7.0,12.0,4.0,59.0,76.0,43.0,3.0,14.0,33.0,143.0,1.0,1.0,,,28.0,6.0,33.0,1.0,0.0,,,,2.0,,3.0,2.0,3.0,,,,4.0,1.0,4.0,,,,2.0,,3.0,4.0,,,5.0,11.0,1.0,2.0,1.0,7.0,,6.0,2.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Chicago Fire FC,83uri423ckm6ngfoerw6gwh04,D. Borso,Midfielder,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Chicago Fire FC,6ycb14t59u46bwsvbb4kuur1m,C. Brady,Goalkeeper,1,7.0,,7.0,30.0,,,,47.0,5.0,15.0,3.0,12.0,,361.0,1.0,242.0,30.0,156.0,54.0,50.0,4.0,8.0,3.0,5.0,,10.0,,1.0,247.0,578.0,,6.0,15.0,1.0,,219.0,195.0,30.0,,,,,24.0,101.0,501.0,46.0,606.0,551.0,,1.0,,,,2646.0,28.0,1.0,5.0,153.0,803.0,652.0,1.0,,151.0,1093.0,,,75.0,147.0,106.0,45.0,4.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,4.0,48.0,2.0,9.0,10.0,96.0,65.0,29.0,34.0,5.0,5.0,,,,1.0,2.0,2.0,,,,1.0,,,
USA_MLS,2025,Chicago Fire FC,b3xoqrbmua9uzr0tw8kmnw9as,C. Cupps,Defender,38,8.0,5.0,3.0,4.0,13.0,,5.0,37.0,1.0,16.0,8.0,8.0,,83.0,1.0,3.0,4.0,3.0,5.0,3.0,2.0,8.0,3.0,5.0,,10.0,1.0,1.0,60.0,160.0,,,15.0,1.0,1.0,8.0,17.0,3.0,,1.0,,,2.0,4.0,149.0,31.0,131.0,158.0,3.0,2.0,,,,284.0,29.0,3.0,,11.0,173.0,162.0,5.0,,11.0,221.0,,,3.0,3.0,6.0,5.0,8.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Chicago Fire FC,1khy4w78z012p8z20gcp0nrvt,H. Cuypers,Forward,9,150.0,93.0,57.0,36.0,175.0,21.0,3.0,178.0,5.0,355.0,201.0,154.0,152.0,152.0,16.0,,36.0,,59.0,55.0,4.0,205.0,108.0,97.0,2.0,10.0,21.0,,140.0,583.0,,6.0,76.0,58.0,35.0,77.0,147.0,36.0,14.0,,1.0,1.0,2.0,10.0,406.0,271.0,167.0,427.0,16.0,37.0,2.0,,1.0,3082.0,40.0,35.0,32.0,328.0,614.0,437.0,53.0,158.0,177.0,1117.0,8.0,8.0,9.0,14.0,144.0,41.0,163.0,,7.0,2.0,,,19.0,2.0,19.0,12.0,19.0,,2.0,1.0,36.0,3.0,19.0,3.0,4.0,3.0,13.0,,22.0,46.0,,13.0,35.0,50.0,9.0,23.0,19.0,68.0,,27.0,7.0,12.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,
USA_MLS,2025,Chicago Fire FC,38w2cnl8iapo60shv15xjl8no,T. D'Avilla,Midfielder,42,22.0,14.0,8.0,24.0,136.0,,4.0,265.0,1.0,156.0,82.0,74.0,82.0,231.0,18.0,,24.0,,29.0,27.0,2.0,134.0,68.0,66.0,1.0,10.0,30.0,,226.0,875.0,1.0,3.0,125.0,18.0,10.0,86.0,298.0,14.0,8.0,10.0,,,,23.0,790.0,340.0,466.0,783.0,15.0,18.0,2.0,,2.0,1390.0,26.0,35.0,23.0,129.0,891.0,806.0,33.0,8.0,85.0,1110.0,1.0,1.0,11.0,21.0,52.0,34.0,64.0,3.0,0.0,,,,1.0,1.0,2.0,,2.0,,2.0,,7.0,,,,,,,1.0,3.0,2.0,,11.0,14.0,19.0,1.0,,1.0,5.0,,8.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
USA_MLS,2025,Chicago Fire FC,2343y1f4dtezub9633ghspqi2,J. Dean,Midfielder,24,59.0,31.0,28.0,32.0,205.0,3.0,9.0,139.0,1.0,168.0,69.0,99.0,131.0,236.0,9.0,,32.0,,40.0,37.0,3.0,109.0,38.0,71.0,1.0,10.0,36.0,,247.0,731.0,,3.0,79.0,58.0,20.0,43.0,50.0,21.0,12.0,11.0,5.0,5.0,3.0,20.0,576.0,288.0,300.0,563.0,20.0,24.0,1.0,18.0,114.0,1894.0,85.0,20.0,15.0,229.0,738.0,583.0,44.0,42.0,155.0,1208.0,24.0,24.0,18.0,32.0,126.0,53.0,123.0,2.0,0.0,2.0,,,8.0,4.0,1.0,1.0,1.0,,,,10.0,,,1.0,,,1.0,,1.0,4.0,,13.0,2.0,14.0,5.0,,1.0,5.0,,8.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
