liga,temporada,equipo,id,nombre,posicion,dorsal,Duels lost,Tackles Lost,Total Clearances,Aerial Duels won,Yellow Cards,Time Played,Unsuccessful Short Passes,Throw Ins to Own Player,Goals Conceded Outside Box,Assists (Intentional),Unsuccessful Dribbles,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Foul Attempted Tackle,Unsuccessful Passes Opposition Half,Tackles Won,Blocked Shots,Successful Passes Own Half,Substitute On,Key Passes (Attempt Assists),Goals Conceded Inside Box,Substitute Off,Total Fouls Won,Successful Crosses & Corners,Successful Dribbles,Recoveries,Overruns,Throw Ins to Opposition Player,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Leftside Passes,Total Fouls Conceded,Goals Conceded,PutThrough/Blocked Distribution,Duels,Starts,Unsuccessful Launches,Through balls,Aerial Duels lost,Aerial Duels,Total Shots,Total Losses Of Possession,Successful Open Play Passes,Times Tackled,Ground Duels,Successful Crosses open play,Penalty Goals Conceded,Goal Assists,Appearances,Unsuccessful Passes Own Half,Unsuccessful Crosses & Corners,Total Touches In Opposition Box,Backward Passes,Penalties Conceded,Total Tackles,Touches,Interceptions,Successful Short Passes,Successful Passes Opposition Half,Successful Lay-offs,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful lay-offs,Total Passes,Blocks,Open Play Passes,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Ground Duels lost,Games Played,Rightside Passes,Index,PutThrough/Blocked Distribution Won,Unsuccessful Crosses open play,Ground Duels won,Corners Won,Winning Goal,Right Foot Goals,Goals,Offsides,Left Foot Goals,Hit Woodwork,Headed Goals,Goals from Inside Box,Clean Sheets,Home Goals,Away Goals,Total Red Cards,Goal Kicks,GK Successful Distribution,Straight Red Cards,Goals from Outside Box,Attempts from Set Pieces,Clearances Off the Line,Successful Corners into Box,Foul Won Penalty,Red Cards - 2nd Yellow,Set Pieces Goals,Unsuccessful Corners into Box,Corners Taken (incl short corners),Penalties Taken,Penalty Goals,Handballs conceded,Other Goals,Own Goal Scored,Punches,Saves made - parried,Saves Made,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Saves Made from Inside Box,Penalties Faced,Drops,Goalkeeper Smother,Saves made - caught,Last Player Tackle,Second Goal Assists,Penalties Saved,Saves from Penalty,Penalties Off Target,Crosses not Claimed
USA_USL_League_One,2024,Spokane Velocity FC,3a51d0tbktq371fa6dxvsgk8a,M. Akale,Midfielder,30,68.0,4.0,2.0,1.0,2.0,1082.0,44.0,7.0,2.0,3.0,27.0,71.0,56.0,7.0,46.0,14.0,4.0,102.0,2.0,13.0,17.0,10.0,23.0,6.0,28.0,34.0,7.0,,12.0,4.0,56.0,14.0,19.0,22.0,138.0,13.0,5.0,3.0,8.0,9.0,11.0,139.0,271.0,42.0,129.0,5.0,2.0,3.0,15.0,19.0,9.0,55.0,108.0,,18.0,551.0,4.0,266.0,176.0,17.0,,272.0,3.0,328.0,,327.0,70.0,7.0,6.0,60.0,15.0,93.0,10.0,14.0,9.0,69.0,6.0,0.0,1.0,2.0,,1.0,,,1.0,1.0,2.0,0.0,1.0,,,,1.0,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Spokane Velocity FC,561nh7xvxljfxm1z0n8wsik4q,E. Amadin,Defender,3,3.0,,1.0,,,22.0,,,,,,1.0,,1.0,,1.0,,2.0,1.0,,,,,,,1.0,,,,,1.0,1.0,,,4.0,,,,2.0,2.0,,,3.0,,2.0,,,,1.0,,,,1.0,,1.0,7.0,1.0,3.0,1.0,,,3.0,,3.0,,3.0,1.0,,,1.0,1.0,,10.0,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Spokane Velocity FC,aebqqrjc0mtfbolzy8y8olk2x,J. Denton,Midfielder,19,72.0,17.0,19.0,11.0,4.0,1427.0,65.0,,3.0,,16.0,251.0,98.0,18.0,78.0,33.0,1.0,458.0,9.0,13.0,24.0,8.0,19.0,6.0,17.0,120.0,,,33.0,4.0,286.0,24.0,27.0,29.0,167.0,15.0,11.0,1.0,6.0,17.0,5.0,166.0,870.0,32.0,150.0,5.0,2.0,2.0,24.0,28.0,8.0,14.0,163.0,,50.0,1248.0,22.0,800.0,435.0,10.0,5.0,887.0,1.0,985.0,5.0,967.0,95.0,1.0,87.0,66.0,24.0,285.0,10.0,13.0,7.0,84.0,2.0,0.0,1.0,1.0,1.0,,,,1.0,2.0,0.0,1.0,,,,,,,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Spokane Velocity FC,ad6gin5xfwzk6tsw2yjnt1kb8,J. Dolling,Forward,9,104.0,8.0,19.0,40.0,8.0,1573.0,106.0,1.0,3.0,3.0,10.0,81.0,107.0,19.0,82.0,11.0,5.0,89.0,7.0,17.0,24.0,11.0,15.0,1.0,7.0,39.0,,,1.0,12.0,102.0,25.0,27.0,27.0,185.0,18.0,1.0,2.0,40.0,80.0,24.0,197.0,323.0,34.0,105.0,1.0,1.0,3.0,25.0,27.0,2.0,77.0,129.0,,19.0,664.0,8.0,318.0,241.0,34.0,,329.0,8.0,436.0,1.0,430.0,81.0,12.0,11.0,64.0,25.0,124.0,10.0,9.0,2.0,41.0,8.0,0.0,5.0,5.0,7.0,,1.0,,5.0,1.0,3.0,2.0,,,,,,,1.0,,1.0,,,,,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Spokane Velocity FC,d6iso976ais8tquoaiqddbfv8,G. Dupont,Midfielder,23,1.0,,,,,6.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,1.0,,,,2.0,,,,,,,1.0,2.0,1.0,2.0,,,,1.0,,,,1.0,,,5.0,1.0,2.0,2.0,,,2.0,,2.0,,2.0,1.0,,,1.0,1.0,,10.0,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Spokane Velocity FC,bmlit85nr640d79etfmjroqtx,C. Fernández,Midfielder,6,63.0,19.0,17.0,14.0,5.0,1205.0,74.0,,4.0,1.0,3.0,259.0,116.0,18.0,80.0,35.0,1.0,345.0,6.0,6.0,19.0,8.0,26.0,1.0,5.0,65.0,,,42.0,3.0,188.0,26.0,23.0,21.0,161.0,14.0,21.0,5.0,13.0,27.0,4.0,146.0,671.0,9.0,134.0,1.0,,1.0,20.0,42.0,6.0,3.0,117.0,,54.0,1007.0,14.0,626.0,359.0,12.0,4.0,703.0,,819.0,10.0,784.0,98.0,1.0,77.0,50.0,20.0,255.0,10.0,5.0,3.0,84.0,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Spokane Velocity FC,21aiz5l5hzm13jtpzqqketjis,Javier Martín Gil,Defender,2,67.0,16.0,41.0,17.0,1.0,1537.0,79.0,131.0,5.0,1.0,7.0,311.0,148.0,5.0,121.0,36.0,1.0,359.0,9.0,19.0,24.0,5.0,10.0,8.0,11.0,66.0,2.0,20.0,69.0,8.0,326.0,7.0,29.0,21.0,156.0,16.0,42.0,1.0,29.0,46.0,11.0,238.0,692.0,18.0,110.0,8.0,2.0,1.0,25.0,48.0,21.0,37.0,178.0,,52.0,1269.0,28.0,649.0,349.0,3.0,14.0,700.0,,848.0,2.0,838.0,89.0,3.0,51.0,38.0,25.0,33.0,10.0,5.0,21.0,72.0,6.0,0.0,1.0,1.0,2.0,,,,1.0,3.0,0.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
USA_USL_League_One,2024,Spokane Velocity FC,3o1ofvw8de8lo5wdn0cs5gxxx,L. Gil,Midfielder,10,64.0,8.0,12.0,24.0,3.0,1881.0,125.0,,3.0,5.0,11.0,210.0,147.0,8.0,188.0,6.0,15.0,195.0,,35.0,27.0,12.0,25.0,26.0,27.0,69.0,4.0,,22.0,22.0,151.0,12.0,30.0,30.0,154.0,23.0,4.0,9.0,20.0,44.0,37.0,273.0,524.0,27.0,110.0,7.0,2.0,5.0,23.0,22.0,63.0,82.0,185.0,,14.0,1045.0,4.0,545.0,408.0,45.0,2.0,577.0,4.0,724.0,2.0,669.0,90.0,15.0,32.0,44.0,23.0,178.0,10.0,13.0,25.0,66.0,17.0,3.0,5.0,6.0,6.0,1.0,2.0,,5.0,2.0,3.0,3.0,,,,,1.0,1.0,,13.0,1.0,,,26.0,41.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Spokane Velocity FC,69kkn2i96sg564fexcheqbo4p,A. González,Forward,24,30.0,2.0,,,,593.0,17.0,3.0,2.0,,7.0,40.0,24.0,3.0,41.0,7.0,5.0,77.0,10.0,8.0,6.0,5.0,8.0,5.0,6.0,25.0,,,7.0,9.0,30.0,3.0,8.0,1.0,53.0,5.0,4.0,,4.0,4.0,17.0,69.0,194.0,16.0,49.0,3.0,,,15.0,4.0,21.0,29.0,89.0,,9.0,330.0,3.0,192.0,124.0,10.0,1.0,196.0,,220.0,1.0,218.0,23.0,8.0,4.0,26.0,15.0,61.0,10.0,,18.0,23.0,6.0,0.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,0.0,,,,,,,,2.0,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Spokane Velocity FC,1yjidngs1btk8r0826ymdht2i,M. Hackworth,Midfielder,8,2.0,,2.0,1.0,,29.0,2.0,,,,,1.0,2.0,1.0,2.0,1.0,,2.0,2.0,1.0,,,,,,,,,,,4.0,1.0,,,4.0,,,,1.0,2.0,,3.0,4.0,,2.0,,,,2.0,,,2.0,1.0,,1.0,12.0,,4.0,2.0,1.0,,4.0,,6.0,2.0,6.0,2.0,,,1.0,2.0,,10.0,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
