root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
testeo_ligas_norteamerica,USA_MLS,2012,Sporting Kansas City,Sporting_Kansas_City,b6335hzlvhuwk5cr9bexn6jth,O. Aiyegbusi,Defender,3.0,1,0,0,0,0,0,1,0
testeo_ligas_norteamerica,USA_MLS,2012,Sporting Kansas City,Sporting_Kansas_City,3zvj76iwkxqp853t8sjt58t1,M. Besler,Defender,5.0,33,0,3,0,0,0,1,1
testeo_ligas_norteamerica,USA_MLS,2012,Sporting Kansas City,Sporting_Kansas_City,250r77nvu1exeyurchatnqnkl,T. Bunbury,Attacker,9.0,22,5,2,0,0,0,8,4
testeo_ligas_norteamerica,USA_MLS,2012,Sporting Kansas City,Sporting_Kansas_City,6p163a141a95x53qat9wers2d,A. Collin,Defender,78.0,31,3,6,0,0,0,1,1
testeo_ligas_norteamerica,USA_MLS,2012,Sporting Kansas City,Sporting_Kansas_City,1l0bvne5nx86m194cr5nsg4wl,B. Convey,Midfielder,11.0,17,1,1,0,0,0,3,12
testeo_ligas_norteamerica,USA_MLS,2012,Sporting Kansas City,Sporting_Kansas_City,1yh0h1t66koqvoxsqfo11y8k5,Paulo Nagamura,Midfielder,6.0,27,1,4,0,0,0,8,7
testeo_ligas_norteamerica,USA_MLS,2012,Sporting Kansas City,Sporting_Kansas_City,b6icb7xxtofqyzwln71uig7o5,B. Diop,Defender,,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Sporting Kansas City,Sporting_Kansas_City,4e3ftvuylhjgw7bxo9dljlo7p,D. Dwyer,Attacker,14.0,2,0,0,0,0,0,2,0
testeo_ligas_norteamerica,USA_MLS,2012,Sporting Kansas City,Sporting_Kansas_City,drg3v7974zszuaaltfys5teqd,K. Ellis,Defender,4.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Sporting Kansas City,Sporting_Kansas_City,16dmszlgoxqwzncidglrv9j9x,R. Espinoza,Midfielder,15.0,28,0,5,1,1,0,0,8
testeo_ligas_norteamerica,USA_MLS,2012,Sporting Kansas City,Sporting_Kansas_City,6w4gqs4wnryzo59te2tmm6j85,M. Harrington,Defender,2.0,11,0,1,0,0,0,2,1
testeo_ligas_norteamerica,USA_MLS,2012,Sporting Kansas City,Sporting_Kansas_City,35h1pxfpnb4d9z5cop1p9dwwl,C. Hedrick,Defender,24.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,Sporting Kansas City,Sporting_Kansas_City,5z0k5jke4l6fqowqeixrfkic5,P. Joseph,Midfielder,19.0,12,0,3,1,1,0,7,3
testeo_ligas_norteamerica,USA_MLS,2012,Sporting Kansas City,Sporting_Kansas_City,77bfpxhy1oo4cz9txm88qlnmd,K. Kamara,Attacker,23.0,35,11,4,0,0,0,1,3
