liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Foul Won Penalty,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Headed Goals,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalties Taken,Penalty Goals,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Blocks,Interceptions,Penalties Conceded,Successful Launches,Unsuccessful Launches,Corners Taken (incl short corners),Hit Woodwork,Successful Corners into Box,Through balls,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Offsides,Total Big Chances Missed,Unsuccessful lay-offs,Attempts from Set Pieces,Left Foot Goals,Clean Sheets,GK Successful Distribution,Goal Kicks,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Saves Made,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Overruns,Straight Red Cards,Total Red Cards,Punches,Saves Made from Inside Box,Total Big Chances Saved,Clearances Off the Line,Last Player Tackle,Goalkeeper Smother,Penalties Saved,Saves from Penalty,Own Goal Scored,Second Goal Assists,Crosses not Claimed,Red Cards - 2nd Yellow,Direct Corner Goals,Direct Setpiece Goals,Set Pieces Goals
USA_USL_League_One,2026,Spokane Velocity FC,2gawx03wls5vwtlocjir3u7vu,M. Alexandre,Forward,17,7.0,3.0,4.0,6.0,32.0,2.0,52.0,3.0,49.0,28.0,21.0,74.0,14.0,4.0,,6.0,2.0,3.0,3.0,,2.0,2.0,,42.0,25.0,17.0,,,6.0,10.0,95.0,,,,22.0,3.0,,18.0,1.0,40.0,6.0,1.0,3.0,4.0,3.0,2.0,1.0,1.0,5.0,1.0,4.0,82.0,50.0,34.0,79.0,3.0,2.0,,1.0,382.0,13.0,1.0,2.0,2.0,10.0,7.0,42.0,96.0,4.0,83.0,5.0,16.0,13.0,162.0,7.0,7.0,9.0,1.0,16.0,4.0,12.0,,2.0,0.0,0.0,,,,,,,,,1.0,,,,1.0,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Spokane Velocity FC,ckefp96qi7xs4yt9n329paajt,A. Booth,Midfielder,80,3.0,2.0,1.0,4.0,28.0,,26.0,1.0,19.0,10.0,9.0,34.0,22.0,,,4.0,1.0,2.0,2.0,,,1.0,,16.0,8.0,8.0,1.0,,3.0,40.0,123.0,,,,12.0,3.0,,10.0,1.0,36.0,3.0,2.0,1.0,2.0,2.0,2.0,,,1.0,4.0,6.0,111.0,52.0,62.0,108.0,1.0,1.0,,,211.0,3.0,,1.0,3.0,4.0,5.0,19.0,126.0,3.0,114.0,2.0,5.0,12.0,157.0,1.0,1.0,1.0,1.0,10.0,3.0,11.0,1.0,1.0,0.0,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Spokane Velocity FC,cn8fovjei9tdslashum11dp05,N. Brett,Forward,9,10.0,7.0,3.0,5.0,15.0,2.0,15.0,1.0,27.0,15.0,12.0,42.0,9.0,2.0,1.0,5.0,1.0,5.0,3.0,2.0,1.0,1.0,,17.0,8.0,9.0,,,4.0,9.0,44.0,,,1.0,5.0,2.0,2.0,5.0,1.0,14.0,5.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,33.0,27.0,10.0,31.0,,1.0,,,275.0,3.0,1.0,,2.0,4.0,6.0,22.0,47.0,7.0,35.0,1.0,16.0,12.0,86.0,,,1.0,1.0,6.0,6.0,11.0,,1.0,0.0,0.0,1.0,,,,1.0,,,,,,1.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Spokane Velocity FC,9rpbbengo5oqgvrxn1181f1g4,J. Buck,Goalkeeper,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Spokane Velocity FC,f0jwa1a61lxs31g47csjv7itw,I. Covi,Defender,20,,,,1.0,,,,,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,9.0,,,,1.0,1.0,,,1.0,,1.0,,,,2.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Spokane Velocity FC,aebqqrjc0mtfbolzy8y8olk2x,J. Denton,Midfielder,19,7.0,4.0,3.0,7.0,48.0,1.0,83.0,,64.0,26.0,38.0,50.0,38.0,7.0,,7.0,2.0,9.0,7.0,2.0,2.0,2.0,,57.0,22.0,35.0,1.0,,,72.0,225.0,,,1.0,34.0,7.0,5.0,27.0,,74.0,1.0,1.0,2.0,4.0,2.0,3.0,,,5.0,7.0,16.0,203.0,95.0,115.0,194.0,4.0,16.0,,4.0,395.0,8.0,1.0,2.0,6.0,11.0,10.0,39.0,232.0,3.0,210.0,20.0,6.0,22.0,320.0,2.0,2.0,2.0,9.0,22.0,2.0,13.0,,2.0,0.0,1.0,2.0,4.0,,,1.0,,,,2.0,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Spokane Velocity FC,bmlit85nr640d79etfmjroqtx,C. Fernández,Midfielder,6,8.0,2.0,6.0,5.0,18.0,1.0,22.0,,27.0,12.0,15.0,17.0,39.0,6.0,,5.0,,,,,,,,19.0,10.0,9.0,,,,24.0,113.0,,,,5.0,1.0,1.0,18.0,,32.0,,5.0,,3.0,2.0,2.0,,,2.0,4.0,5.0,98.0,45.0,53.0,93.0,,4.0,,,232.0,,,,1.0,8.0,3.0,19.0,113.0,5.0,98.0,4.0,,15.0,142.0,1.0,,,8.0,12.0,4.0,7.0,1.0,,,0.0,2.0,3.0,,,5.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Spokane Velocity FC,e3mvxgy6ggpbhm4lzv20ouig9,S. Fitch,Defender,4,3.0,1.0,2.0,4.0,26.0,,25.0,2.0,21.0,10.0,11.0,34.0,55.0,2.0,,4.0,,6.0,5.0,1.0,,,,18.0,9.0,9.0,,,1.0,39.0,122.0,,,1.0,15.0,3.0,,5.0,,5.0,2.0,1.0,,4.0,1.0,,1.0,1.0,1.0,,9.0,102.0,48.0,57.0,95.0,3.0,2.0,4.0,17.0,325.0,3.0,1.0,,18.0,5.0,3.0,33.0,125.0,1.0,104.0,5.0,5.0,21.0,189.0,2.0,2.0,1.0,12.0,16.0,7.0,9.0,,,,0.0,,2.0,2.0,4.0,6.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
USA_USL_League_One,2026,Spokane Velocity FC,5ayndruo1m9cwxp8nlkc2zgmh,J. Gallardo,Midfielder,7,5.0,3.0,2.0,6.0,24.0,1.0,38.0,4.0,30.0,14.0,16.0,70.0,34.0,2.0,,6.0,1.0,6.0,5.0,1.0,1.0,1.0,,25.0,11.0,14.0,,,6.0,30.0,101.0,,,1.0,19.0,6.0,1.0,10.0,1.0,14.0,6.0,3.0,2.0,5.0,4.0,1.0,6.0,5.0,2.0,,6.0,77.0,59.0,25.0,72.0,2.0,6.0,,1.0,406.0,4.0,1.0,1.0,5.0,4.0,4.0,52.0,102.0,5.0,78.0,8.0,8.0,24.0,171.0,14.0,12.0,2.0,7.0,32.0,6.0,17.0,2.0,0.0,1.0,0.0,,1.0,,1.0,5.0,2.0,,1.0,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2026,Spokane Velocity FC,3o1ofvw8de8lo5wdn0cs5gxxx,L. Gil,Midfielder,10,11.0,9.0,2.0,5.0,33.0,6.0,33.0,3.0,35.0,22.0,13.0,98.0,41.0,,,5.0,1.0,5.0,4.0,1.0,,1.0,,24.0,13.0,11.0,1.0,,8.0,25.0,117.0,1.0,1.0,1.0,11.0,6.0,2.0,7.0,1.0,26.0,8.0,5.0,3.0,5.0,3.0,,4.0,,4.0,5.0,8.0,88.0,66.0,33.0,87.0,1.0,4.0,,1.0,397.0,10.0,2.0,1.0,1.0,2.0,2.0,61.0,125.0,8.0,95.0,5.0,22.0,30.0,194.0,14.0,6.0,6.0,5.0,41.0,3.0,25.0,,1.0,0.0,1.0,,,,2.0,3.0,11.0,,4.0,2.0,6.0,,,2.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
