liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Passes Own Half,Successful Short Passes,Unsuccessful Crosses open play,Goal Assists,Shots Off Target (inc woodwork),Duels,Goals from Inside Box,Left Foot Goals,Ground Duels,Second Goal Assists,Successful Long Passes,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Hit Woodwork,Starts,Ground Duels won,Total Fouls Won,Clean Sheets,Aerial Duels,Goals Conceded Inside Box,Total Shots,Aerial Duels lost,Through balls,Yellow Cards,Unsuccessful Short Passes,Total Clearances,PutThrough/Blocked Distribution Won,Substitute Off,Aerial Duels won,Unsuccessful lay-offs,Total Passes,Penalty Goals Conceded,Goals from Outside Box,Total Touches In Opposition Box,Set Pieces Goals,Assists (Intentional),Foul Attempted Tackle,Interceptions,Successful Launches,PutThrough/Blocked Distribution,Foul Won Penalty,Tackles Won,Penalty Goals,Touches,Goals Conceded Outside Box,Time Played,Recoveries,Successful Corners into Box,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Lay-offs,Successful Open Play Passes,Penalties Taken,Duels won,Leftside Passes,Unsuccessful Passes Opposition Half,Goals,Successful Passes Opposition Half,Successful Passes Own Half,Total Tackles,Unsuccessful Corners into Box,Unsuccessful Long Passes,Backward Passes,Index,Blocked Shots,Times Tackled,Penalties Off Target,Total Losses Of Possession,Successful Crosses & Corners,Unsuccessful Crosses & Corners,Ground Duels lost,Duels lost,Total Fouls Conceded,Successful Dribbles,Shots On Target ( inc goals ),Unsuccessful Launches,Games Played,Successful Crosses open play,Blocks,Offsides,Throw Ins to Own Player,Attempts from Set Pieces,Open Play Passes,Key Passes (Attempt Assists),Tackles Lost,Appearances,Corners Won,Rightside Passes,Corners Taken (incl short corners),Unsuccessful Dribbles,Forward Passes,Home Goals,Away Goals,Winning Goal,Substitute On,Throw Ins to Opposition Player,Clearances Off the Line,Right Foot Goals,Penalties Conceded,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Handballs conceded,Straight Red Cards,Total Red Cards,Other Goals,Red Cards - 2nd Yellow,Crosses not Claimed,Last Man Tackle,Goalkeeper Smother,Saves made - caught,Penalties Saved,Penalties Faced,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves from Penalty,Punches,Headed Goals,Own Goal Scored
USA_MLS,2018,New York City Football Club,ele211kdmv943iesjw4fp5rs9,S. Abdul-Salaam,Defender,13,8.0,118.0,,1.0,,35.0,,,24.0,1.0,5.0,3.0,23.0,,3.0,13.0,3.0,1.0,11.0,2.0,,6.0,,1.0,21.0,15.0,4.0,,5.0,,146.0,,,9.0,,1.0,3.0,3.0,1.0,5.0,,5.0,,230.0,1.0,273.0,8.0,,123.0,,120.0,,18.0,54.0,15.0,,44.0,79.0,7.0,,2.0,31.0,51.0,1.0,,,42.0,,,11.0,17.0,5.0,3.0,,1.0,4.0,,1.0,,22.0,,142.0,,2.0,4.0,,10.0,,2.0,51.0,,,,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,New York City Football Club,f3h4to7tplm8axdsnya4uy6s5,Eloi Amagat,Midfielder,20,13.0,268.0,4.0,,2.0,65.0,,,46.0,,17.0,9.0,49.0,,5.0,25.0,9.0,,19.0,8.0,3.0,8.0,,,44.0,1.0,12.0,2.0,11.0,,334.0,,,1.0,,,5.0,7.0,1.0,14.0,,10.0,,419.0,1.0,440.0,48.0,,285.0,2.0,281.0,,36.0,75.0,40.0,,190.0,96.0,13.0,,5.0,41.0,65.0,2.0,,,69.0,1.0,4.0,21.0,29.0,8.0,3.0,1.0,1.0,9.0,1.0,,,,,330.0,8.0,3.0,9.0,2.0,92.0,,1.0,126.0,,,,4.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
USA_MLS,2018,New York City Football Club,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,Midfielder,14,2.0,101.0,,,,14.0,,,13.0,,2.0,3.0,8.0,,1.0,5.0,1.0,,1.0,2.0,,,,,6.0,1.0,,1.0,1.0,,111.0,,,1.0,,,2.0,1.0,,1.0,,2.0,,123.0,1.0,143.0,2.0,,103.0,3.0,102.0,,6.0,27.0,6.0,,51.0,52.0,4.0,,2.0,27.0,100.0,1.0,,,11.0,,,8.0,8.0,5.0,,,,6.0,,1.0,,,,110.0,3.0,2.0,6.0,1.0,37.0,,,20.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,New York City Football Club,69zg9b05fowt6ew9o723cej8p,D. Bedoya,Midfielder,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,New York City Football Club,wamee1wd0fr552uv5507z0lx,J. Berget,Forward,9,12.0,222.0,10.0,3.0,20.0,226.0,4.0,,113.0,,4.0,32.0,110.0,2.0,19.0,36.0,14.0,,113.0,28.0,32.0,59.0,1.0,1.0,105.0,20.0,10.0,10.0,54.0,5.0,336.0,,,100.0,,3.0,10.0,8.0,2.0,22.0,1.0,10.0,,595.0,4.0,1596.0,38.0,,226.0,16.0,200.0,,90.0,68.0,108.0,4.0,162.0,67.0,14.0,,5.0,102.0,39.0,9.0,,,221.0,3.0,10.0,77.0,136.0,26.0,10.0,12.0,3.0,24.0,3.0,2.0,8.0,5.0,,310.0,19.0,4.0,24.0,18.0,82.0,,18.0,84.0,,,,5.0,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,
USA_MLS,2018,New York City Football Club,bigiacypufyahxaysge8nybbp,J. Caldwell,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,New York City Football Club,cabhrleu1pd1z0aarmf1zgkwl,A. Callens,Defender,6,131.0,1808.0,2.0,,16.0,280.0,1.0,,180.0,,138.0,46.0,316.0,1.0,34.0,109.0,33.0,8.0,100.0,40.0,18.0,41.0,,7.0,156.0,115.0,20.0,2.0,59.0,1.0,2262.0,2.0,,25.0,,,18.0,56.0,19.0,44.0,,45.0,,2698.0,6.0,3020.0,188.0,,1946.0,1.0,1891.0,,168.0,317.0,187.0,1.0,562.0,1385.0,65.0,,160.0,159.0,61.0,3.0,,,355.0,1.0,2.0,71.0,112.0,41.0,15.0,2.0,87.0,34.0,1.0,23.0,3.0,19.0,,2194.0,2.0,20.0,34.0,3.0,818.0,,6.0,968.0,,,,,1.0,,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,1.0,
USA_MLS,2018,New York City Football Club,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,Midfielder,11,4.0,88.0,12.0,,10.0,94.0,1.0,,58.0,,2.0,8.0,45.0,,5.0,24.0,13.0,,36.0,6.0,17.0,22.0,,2.0,44.0,7.0,7.0,3.0,14.0,3.0,135.0,1.0,,43.0,,,3.0,7.0,,9.0,,3.0,,274.0,2.0,497.0,13.0,,90.0,3.0,88.0,,38.0,43.0,53.0,1.0,78.0,15.0,6.0,,1.0,37.0,47.0,4.0,,,106.0,3.0,12.0,34.0,56.0,13.0,5.0,7.0,,10.0,3.0,,4.0,3.0,,133.0,4.0,3.0,10.0,5.0,25.0,,8.0,30.0,,,,5.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,New York City Football Club,40lk020a1p1cvmj86ids7k05x,M. Chanot,Defender,4,57.0,907.0,,,9.0,162.0,2.0,,68.0,,76.0,25.0,170.0,,21.0,41.0,12.0,6.0,94.0,21.0,13.0,22.0,,4.0,88.0,128.0,13.0,2.0,72.0,,1153.0,1.0,,22.0,,,12.0,37.0,7.0,19.0,,19.0,,1430.0,4.0,1841.0,99.0,,983.0,,951.0,,113.0,415.0,113.0,2.0,197.0,786.0,25.0,,82.0,78.0,65.0,1.0,,,186.0,,,27.0,49.0,22.0,4.0,4.0,44.0,21.0,,16.0,,7.0,,1112.0,3.0,6.0,21.0,2.0,265.0,,2.0,395.0,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,2.0,
USA_MLS,2018,New York City Football Club,c320492cbp1otejfp1i1oane1,Y. Herrera,Midfielder,30,39.0,717.0,2.0,2.0,7.0,317.0,,,248.0,2.0,49.0,18.0,152.0,,16.0,129.0,45.0,3.0,69.0,16.0,16.0,29.0,2.0,5.0,122.0,28.0,21.0,4.0,40.0,,918.0,2.0,,30.0,,2.0,36.0,32.0,2.0,35.0,,50.0,,1270.0,2.0,1326.0,124.0,,766.0,36.0,753.0,,169.0,235.0,115.0,,362.0,407.0,71.0,,30.0,139.0,59.0,7.0,,,232.0,3.0,2.0,119.0,148.0,46.0,14.0,9.0,10.0,18.0,3.0,4.0,,3.0,,904.0,6.0,21.0,18.0,8.0,262.0,,11.0,282.0,,,,2.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
