liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Unsuccessful Passes Opposition Half,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Ground Duels,Forward Passes,Index,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Interceptions,Unsuccessful Crosses open play,Throw Ins to Own Player,Corners Won,Successful Crosses & Corners,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Successful Dribbles,Total Shots,Key Passes (Attempt Assists),Blocked Shots,Throw Ins to Opposition Player,Total Touches In Opposition Box,Duels won,Successful Long Passes,Successful Crosses open play,Aerial Duels won,Unsuccessful Dribbles,Unsuccessful Crosses & Corners,Aerial Duels,Ground Duels won,Goals,Right Foot Goals,PutThrough/Blocked Distribution Won,Total Tackles,Successful Corners into Box,PutThrough/Blocked Distribution,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Total Fouls Won,Unsuccessful Corners into Box,Tackles Won,Tackles Lost,Attempts from Set Pieces,Aerial Duels lost,Unsuccessful Launches,Yellow Cards,Foul Attempted Tackle,GK Successful Distribution,Catches,GK Unsuccessful Distribution,Substitute On,Offsides,Successful Launches,Blocks,Goals from Inside Box,Through balls,Successful Lay-offs,Saves Made,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Goals Conceded Outside Box,Clean Sheets,Total Red Cards,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Left Foot Goals,Second Goal Assists,Handballs conceded,Penalties Taken,Penalty Goals,Foul Won Penalty,Headed Goals,Hit Woodwork,Times Tackled,Winning Goal,Home Goals,Away Goals,Set Pieces Goals,Goal Kicks,Saves made - caught,Punches,Penalty Goals Conceded,Penalties Conceded,Penalties Faced,Saves from Penalty,Penalties Saved,Clearances Off the Line,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Last Man Tackle,Other Goals,Crosses not Claimed
USA_US_Open_Cup,2019,Little Rock Rangers SC,2u9wtjp8n7ci5k4tafe7aeaga,J. Askew,Goalkeeper,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Little Rock Rangers SC,dn2orlm3n5v3e0qskgsfl5mju,C. Beltran,Defender,5,15.0,6.0,1.0,3.0,,3.0,,6.0,,,4.0,,,3.0,,,,,7.0,1.0,,1.0,10.0,2.0,,,1.0,,1.0,6.0,6.0,2.0,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Little Rock Rangers SC,ajzn8uul75c8w86az53iytt2i,D. Benamna,Forward,19,120.0,25.0,6.0,14.0,17.0,8.0,4.0,26.0,,1.0,21.0,2.0,5.0,5.0,6.0,5.0,1.0,,58.0,1.0,15.0,7.0,10.0,18.0,1.0,2.0,1.0,5.0,8.0,20.0,21.0,8.0,,1.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,4.0,1.0,,9.0,10.0,,1.0,,3.0,1.0,3.0,10.0,,,,2.0,,,,,,2.0,,1.0,1.0,,3.0,,,,,,,,6.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Little Rock Rangers SC,8vqgy4m1qk8w1g3avuy8sv78q,W. Birrou,Goalkeeper,73,120.0,7.0,,3.0,8.0,12.0,,23.0,,,8.0,2.0,8.0,2.0,7.0,10.0,1.0,1.0,43.0,1.0,1.0,16.0,10.0,1.0,3.0,2.0,1.0,,5.0,6.0,15.0,,,,,,,8.0,,,,,,,,1.0,7.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,3.0,,,13.0,1.0,2.0,,,2.0,,,,,7.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
USA_US_Open_Cup,2019,Little Rock Rangers SC,a7b2f21qf9s8yhndb7kx0vyl1,R. Blair,Defender,28,120.0,52.0,4.0,21.0,34.0,12.0,12.0,52.0,,3.0,28.0,2.0,20.0,18.0,18.0,7.0,1.0,7.0,96.0,1.0,10.0,28.0,10.0,12.0,2.0,2.0,1.0,5.0,2.0,32.0,32.0,6.0,6.0,5.0,13.0,1.0,1.0,8.0,,3.0,,2.0,,1.0,3.0,6.0,4.0,1.0,1.0,,5.0,2.0,5.0,,,1.0,1.0,,5.0,,,,1.0,,1.0,,,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Little Rock Rangers SC,d9qey3reyb69qplixbtrgaqui,R. Dent,Midfielder,33,69.0,14.0,4.0,11.0,14.0,,3.0,14.0,,4.0,9.0,1.0,5.0,,6.0,4.0,,2.0,34.0,1.0,12.0,5.0,10.0,13.0,,1.0,1.0,7.0,5.0,9.0,9.0,8.0,,2.0,1.0,,2.0,2.0,1.0,1.0,2.0,2.0,,,2.0,5.0,,2.0,,2.0,3.0,1.0,5.0,,,1.0,1.0,,1.0,1.0,,1.0,3.0,1.0,,1.0,,1.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Little Rock Rangers SC,2iz9x83rftjgrtm02ypdyf622,N. Doyle,Defender,18,120.0,38.0,2.0,10.0,16.0,17.0,8.0,41.0,,,22.0,2.0,14.0,7.0,8.0,7.0,1.0,6.0,55.0,1.0,5.0,25.0,10.0,9.0,4.0,2.0,1.0,1.0,7.0,25.0,27.0,3.0,1.0,,,,,6.0,,1.0,,,,,,6.0,5.0,,2.0,,,4.0,4.0,,,1.0,3.0,,1.0,,,,,,1.0,2.0,,2.0,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Little Rock Rangers SC,et6op0dwyjcwxe937okoutlyi,N. Dube,Midfielder,25,120.0,67.0,9.0,17.0,14.0,38.0,10.0,68.0,,1.0,44.0,2.0,13.0,23.0,8.0,9.0,1.0,5.0,88.0,1.0,11.0,22.0,10.0,12.0,1.0,2.0,1.0,3.0,14.0,54.0,55.0,4.0,4.0,,1.0,1.0,,3.0,1.0,2.0,1.0,,,,,8.0,11.0,,,1.0,,1.0,8.0,,,,5.0,,,,,,1.0,,4.0,1.0,,1.0,3.0,,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Little Rock Rangers SC,1nqqwxrywot6ul9mhf9srab8q,A. Guadrón,Forward,9,51.0,7.0,3.0,4.0,6.0,2.0,3.0,9.0,1.0,1.0,5.0,1.0,3.0,1.0,,3.0,1.0,3.0,16.0,1.0,2.0,2.0,10.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,6.0,3.0,,,,,,,1.0,,2.0,,,,1.0,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Little Rock Rangers SC,2p7g5eumq60t2aba62qy83p7u,S. Hlongwane,Forward,15,105.0,18.0,5.0,12.0,10.0,6.0,2.0,19.0,1.0,1.0,14.0,2.0,3.0,7.0,6.0,4.0,1.0,,38.0,1.0,6.0,2.0,10.0,7.0,,2.0,1.0,2.0,5.0,15.0,16.0,3.0,,,1.0,,2.0,1.0,1.0,2.0,3.0,1.0,1.0,,3.0,4.0,2.0,,,1.0,3.0,1.0,4.0,1.0,1.0,,1.0,2.0,,5.0,1.0,2.0,1.0,3.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Little Rock Rangers SC,b3qzumfq3w1wrdv4rd1u8gvai,J. Hoth,Defender,13,120.0,40.0,1.0,10.0,10.0,21.0,1.0,40.0,,3.0,26.0,2.0,9.0,9.0,5.0,11.0,1.0,4.0,60.0,1.0,8.0,18.0,10.0,13.0,7.0,2.0,1.0,5.0,12.0,31.0,31.0,9.0,5.0,,,,,8.0,,,,,,,1.0,4.0,5.0,,1.0,,,5.0,3.0,,,,3.0,,,,,,,,2.0,1.0,,4.0,4.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2019,Little Rock Rangers SC,bou5k7kn6hgfxav94w3gw00h6,A. Oshikoya,Defender,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
