liga,temporada,equipo,id,nombre,posicion,dorsal,Total Losses Of Possession,Ground Duels lost,Shots Off Target (inc woodwork),Successful Dribbles,Total Fouls Conceded,Leftside Passes,Penalty Goals Conceded,Ground Duels won,Throw Ins to Opposition Player,Recoveries,Throw Ins to Own Player,Goals Conceded Outside Box,Total Passes,Clearances Off the Line,Touches,Aerial Duels lost,Shots On Target ( inc goals ),Unsuccessful Passes Own Half,Total Successful Passes ( Excl Crosses & Corners ) ,Time Played,Duels,Total Touches In Opposition Box,Corners Won,Ground Duels,Unsuccessful Crosses open play,Goals Conceded Inside Box,Unsuccessful Crosses & Corners,Index,Duels won,Hit Woodwork,Yellow Cards,Successful Open Play Passes,Successful Passes Own Half,Successful Lay-offs,Successful Short Passes,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Duels lost,Successful Crosses & Corners,Successful Crosses open play,Total Shots,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Tackles,Unsuccessful Short Passes,Backward Passes,Forward Passes,Aerial Duels won,Appearances,Clean Sheets,Successful Passes Opposition Half,Unsuccessful Dribbles,Games Played,Total Clearances,Tackles Won,Tackles Lost,Aerial Duels,Open Play Passes,Key Passes (Attempt Assists),Unsuccessful Launches,Times Tackled,Successful Long Passes,Total Fouls Won,Rightside Passes,Successful Launches,PutThrough/Blocked Distribution,Interceptions,Blocks,Starts,Foul Attempted Tackle,Unsuccessful Passes Opposition Half,Winning Goal,Corners Taken (incl short corners),Through balls,Substitute Off,Substitute On,Unsuccessful Corners into Box,Goals from Inside Box,Handballs conceded,Goals,Right Foot Goals,Blocked Shots,Overruns,Unsuccessful lay-offs,Home Goals,Away Goals,Successful Corners into Box,Last Player Tackle,Left Foot Goals,Offsides,Goals from Outside Box,Headed Goals,Straight Red Cards,Total Red Cards,Assists (Intentional),Goal Assists,Penalties Conceded,Attempts from Set Pieces,Red Cards - 2nd Yellow,Goal Kicks,GK Successful Distribution,Foul Won Penalty,Second Goal Assists,Saves Made from Outside Box,Saves Made,Penalties Faced,GK Unsuccessful Distribution,Punches,Catches,Goalkeeper Smother,Saves Made from Inside Box,Drops,Saves made - parried,Set Pieces Goals,Penalties Taken,Penalty Goals,Own Goal Scored,Saves made - caught,Saves from Penalty,Penalties Saved,Crosses not Claimed,Other Goals,Penalties Off Target
Mexico_Liga_MX,2023-2024,Club Universidad Nacional,9nu96uyhtoq565f332lcyhzop,G. Alcalá,Goalkeeper,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Universidad Nacional,bd9ov8z9402i9cceuu4dv4nv9,A. Aldrete,Defender,16,255.0,27.0,4.0,2.0,13.0,25.0,1.0,30.0,39.0,80.0,104.0,3.0,567.0,,971.0,18.0,1.0,48.0,412.0,1455.0,103.0,3.0,7.0,57.0,21.0,12.0,52.0,10.0,58.0,,3.0,384.0,208.0,,364.0,86.0,21.0,45.0,30.0,6.0,5.0,15.0,155.0,20.0,69.0,56.0,297.0,28.0,19.0,5.0,234.0,,19.0,50.0,17.0,3.0,46.0,528.0,23.0,35.0,4.0,48.0,9.0,189.0,7.0,31.0,21.0,,18.0,12.0,159.0,0.0,34.0,,9.0,1.0,19.0,,,,,1.0,,,,,14.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Universidad Nacional,2mcy76o0t3fqqdwtvc0v2n42y,P. Bennevendo,Defender,2,160.0,37.0,1.0,5.0,13.0,144.0,1.0,45.0,18.0,70.0,93.0,1.0,390.0,,699.0,12.0,,27.0,304.0,964.0,101.0,7.0,5.0,82.0,19.0,11.0,19.0,10.0,52.0,,2.0,294.0,148.0,,285.0,37.0,10.0,49.0,11.0,11.0,1.0,12.0,86.0,30.0,49.0,59.0,162.0,7.0,17.0,1.0,167.0,8.0,17.0,29.0,16.0,14.0,19.0,380.0,8.0,18.0,17.0,19.0,10.0,25.0,5.0,23.0,12.0,1.0,9.0,7.0,78.0,0.0,1.0,,2.0,8.0,,,,,,,3.0,,,,,,,1.0,,,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Universidad Nacional,51gu23f6rpg1j0hs6d8dtpn56,J. Caicedo,Midfielder,8,94.0,38.0,3.0,1.0,13.0,116.0,2.0,41.0,,88.0,3.0,1.0,444.0,,580.0,13.0,,15.0,373.0,833.0,106.0,14.0,2.0,79.0,4.0,12.0,4.0,10.0,55.0,,4.0,365.0,174.0,1.0,351.0,25.0,6.0,51.0,,,3.0,13.0,71.0,26.0,46.0,46.0,144.0,14.0,10.0,2.0,199.0,4.0,10.0,12.0,17.0,9.0,27.0,435.0,8.0,9.0,7.0,22.0,14.0,138.0,3.0,12.0,20.0,4.0,10.0,9.0,60.0,0.0,,,2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Universidad Nacional,b5sb95todbvuc6i7qgkzecrxm,M. Carreón,Midfielder,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Universidad Nacional,ahinjunz19i5dwwuvg7l65rtg,M. Cásares,Defender,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Universidad Nacional,1ufneb2htj56ng3i8n2e6o9n9,J. Dinenno,Forward,9,126.0,48.0,9.0,8.0,11.0,47.0,1.0,19.0,,34.0,1.0,,211.0,,365.0,42.0,18.0,8.0,147.0,842.0,147.0,44.0,7.0,67.0,3.0,9.0,3.0,10.0,57.0,,2.0,131.0,33.0,6.0,144.0,2.0,1.0,90.0,1.0,1.0,27.0,9.0,64.0,3.0,62.0,36.0,52.0,38.0,20.0,2.0,115.0,10.0,20.0,3.0,3.0,,80.0,195.0,8.0,,31.0,3.0,8.0,76.0,,9.0,1.0,3.0,8.0,5.0,59.0,2.0,,1.0,6.0,12.0,,6.0,,6.0,5.0,12.0,2.0,1.0,5.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,
Mexico_Liga_MX,2023-2024,Club Universidad Nacional,6v5x7dgivlzvwdv298ctd32ll,R. Ergas,Defender,22,100.0,33.0,3.0,8.0,8.0,10.0,,37.0,7.0,32.0,20.0,,165.0,,337.0,6.0,2.0,8.0,129.0,478.0,82.0,7.0,6.0,70.0,17.0,3.0,27.0,10.0,43.0,,2.0,124.0,49.0,,116.0,12.0,5.0,39.0,7.0,1.0,5.0,3.0,36.0,19.0,24.0,36.0,61.0,6.0,16.0,,87.0,7.0,16.0,7.0,13.0,6.0,12.0,160.0,12.0,3.0,17.0,13.0,10.0,58.0,2.0,8.0,6.0,1.0,3.0,4.0,55.0,0.0,10.0,,3.0,13.0,8.0,,,,,2.0,3.0,,,,2.0,,,1.0,,,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Club Universidad Nacional,bc4lkvpu7xma5dejq23ikv1ed,G. Fernández,Forward,19,263.0,77.0,22.0,19.0,19.0,70.0,1.0,66.0,,55.0,4.0,4.0,349.0,,684.0,67.0,15.0,20.0,221.0,1491.0,287.0,71.0,11.0,143.0,8.0,11.0,8.0,10.0,143.0,3.0,1.0,198.0,62.0,9.0,216.0,,14.0,144.0,,,37.0,15.0,128.0,14.0,128.0,61.0,100.0,77.0,20.0,,159.0,29.0,20.0,19.0,10.0,4.0,144.0,325.0,18.0,,52.0,5.0,33.0,118.0,,31.0,3.0,2.0,18.0,12.0,116.0,2.0,1.0,,11.0,2.0,,6.0,,7.0,3.0,10.0,2.0,3.0,4.0,3.0,,,1.0,5.0,1.0,3.0,,,1.0,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,
Mexico_Liga_MX,2023-2024,Club Universidad Nacional,12fkwhjtu3w5l6lo64dkxn74l,R. Funes Mori,Forward,29,90.0,32.0,8.0,3.0,7.0,39.0,2.0,16.0,,16.0,,,226.0,,354.0,15.0,13.0,6.0,187.0,1152.0,80.0,52.0,10.0,48.0,4.0,10.0,4.0,10.0,33.0,,3.0,165.0,55.0,20.0,177.0,3.0,4.0,47.0,,,21.0,10.0,39.0,4.0,36.0,70.0,31.0,17.0,17.0,2.0,132.0,7.0,17.0,9.0,1.0,3.0,32.0,203.0,5.0,,21.0,10.0,10.0,86.0,1.0,8.0,1.0,,14.0,5.0,37.0,0.0,1.0,1.0,8.0,3.0,,7.0,,7.0,3.0,6.0,,2.0,4.0,3.0,1.0,,1.0,11.0,,3.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
