liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Shots Off Target (inc woodwork),Foul Attempted Tackle,Blocks,Goal Assists,Through balls,Unsuccessful lay-offs,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Penalties Off Target,Foul Won Penalty,Hit Woodwork,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Clean Sheets,Drops,Penalties Faced,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Headed Goals,Clearances Off the Line,Straight Red Cards,Second Goal Assists,Penalty Goals Conceded,Other Goals,Crosses not Claimed,Penalties Saved,Saves from Penalty,Last Man Tackle,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2018,Las Vegas Lights FC,6j30vwldz9cnivosszbdpvh05,F. Adu,Midfielder,11,16.0,3.0,635.0,2.0,,1.0,155.0,5.0,36.0,5.0,101.0,1.0,1.0,10.0,6.0,1.0,7.0,90.0,27.0,7.0,,34.0,167.0,7.0,13.0,4.0,111.0,12.0,4.0,44.0,4.0,53.0,12.0,57.0,3.0,,26.0,8.0,11.0,6.0,265.0,8.0,14.0,60.0,,39.0,6.0,10.0,26.0,1.0,,12.0,1.0,15.0,,3.0,67.0,1.0,13.0,1.0,19.0,14.0,2.0,1.0,34.0,39.0,116.0,123.0,7.0,6.0,41.0,1.0,,26.0,6.0,7.0,3.0,7.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,15.0,1.0,0.0,1.0,
USA_USL_Championship,2018,Las Vegas Lights FC,7hij1axhmqhpz4bdk1a71td5h,M. Alatorre,Defender,16,30.0,,1330.0,50.0,12.0,,477.0,11.0,54.0,18.0,171.0,48.0,5.0,102.0,,5.0,8.0,270.0,176.0,33.0,,70.0,501.0,4.0,18.0,6.0,262.0,30.0,6.0,172.0,1.0,51.0,10.0,173.0,4.0,27.0,109.0,17.0,13.0,31.0,845.0,2.0,18.0,111.0,,283.0,7.0,10.0,72.0,1.0,,67.0,17.0,19.0,15.0,9.0,134.0,44.0,35.0,,32.0,18.0,1.0,,54.0,113.0,313.0,329.0,23.0,19.0,62.0,14.0,43.0,57.0,1.0,2.0,5.0,8.0,10.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,1.0,,1.0,1.0,,3.0,,,,,,17.0,,,0.0,
USA_USL_Championship,2018,Las Vegas Lights FC,77025w8dkzb0t0768xce12xux,A. Alvarez,Goalkeeper,58,,,270.0,,20.0,,56.0,,,,37.0,33.0,,57.0,,2.0,,57.0,19.0,,,,113.0,,,,16.0,4.0,,57.0,,5.0,1.0,52.0,,,30.0,3.0,,5.0,138.0,,3.0,3.0,,103.0,,10.0,2.0,,,40.0,,1.0,,,3.0,3.0,6.0,,,3.0,,,1.0,5.0,29.0,56.0,,,1.0,,3.0,2.0,,,,,,1.0,,,11.0,20.0,,1.0,1.0,4.0,3.0,7.0,,15.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,31.0
USA_USL_Championship,2018,Las Vegas Lights FC,5w2crade404p7fipy43yul5g5,C. Alvarez,Midfielder,7,40.0,8.0,2468.0,52.0,13.0,7.0,788.0,19.0,141.0,32.0,452.0,17.0,7.0,59.0,25.0,7.0,35.0,425.0,241.0,56.0,,129.0,849.0,3.0,51.0,41.0,582.0,48.0,40.0,188.0,28.0,256.0,50.0,236.0,21.0,11.0,165.0,28.0,40.0,34.0,1469.0,72.0,29.0,246.0,1.0,285.0,81.0,10.0,142.0,19.0,3.0,79.0,4.0,28.0,20.0,25.0,301.0,25.0,55.0,2.0,82.0,29.0,32.0,3.0,124.0,167.0,610.0,661.0,55.0,41.0,159.0,15.0,26.0,122.0,1.0,7.0,21.0,28.0,2.0,4.0,3.0,1.0,,,,,,,,,,,4.0,,,2.0,2.0,6.0,1.0,,2.0,,,,,1.0,,1.0,,1.0,1.0,5.0,,,,,,55.0,5.0,2.0,0.0,
USA_USL_Championship,2018,Las Vegas Lights FC,cijslwbc730evygvnzcqzuimt,E. Ávila,Midfielder,12,38.0,,1652.0,77.0,19.0,,527.0,15.0,75.0,18.0,259.0,45.0,4.0,73.0,7.0,2.0,15.0,290.0,128.0,29.0,,90.0,532.0,6.0,15.0,17.0,323.0,43.0,8.0,163.0,,27.0,21.0,163.0,4.0,21.0,117.0,18.0,32.0,40.0,907.0,1.0,22.0,127.0,,237.0,22.0,10.0,82.0,3.0,,46.0,18.0,23.0,13.0,5.0,155.0,18.0,45.0,,40.0,22.0,1.0,2.0,58.0,193.0,364.0,369.0,28.0,19.0,73.0,10.0,22.0,69.0,4.0,1.0,5.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,4.0,,,,,,26.0,,,0.0,
USA_USL_Championship,2018,Las Vegas Lights FC,2s1z1cc1ix5lsixazczs09iad,Juan Calderón,Midfielder,10,3.0,,86.0,2.0,1.0,,23.0,,3.0,,17.0,,,1.0,,,4.0,13.0,6.0,,,3.0,27.0,1.0,2.0,,20.0,3.0,1.0,4.0,,7.0,1.0,8.0,,,5.0,1.0,2.0,,45.0,2.0,3.0,7.0,,8.0,2.0,10.0,1.0,1.0,,3.0,,1.0,,,11.0,3.0,3.0,,4.0,3.0,1.0,,6.0,9.0,19.0,23.0,4.0,,10.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.0,
USA_USL_Championship,2018,Las Vegas Lights FC,e80dp6aeqxn2f0hjfqqcscup6,Z. Drake,Defender,2,4.0,,295.0,19.0,3.0,,95.0,,12.0,1.0,26.0,11.0,1.0,21.0,4.0,3.0,8.0,61.0,28.0,11.0,,21.0,95.0,2.0,3.0,1.0,44.0,2.0,,42.0,,7.0,3.0,38.0,,6.0,20.0,3.0,7.0,8.0,178.0,,6.0,26.0,,61.0,1.0,10.0,21.0,,,9.0,1.0,5.0,5.0,1.0,39.0,8.0,5.0,,4.0,6.0,,,10.0,15.0,53.0,53.0,13.0,8.0,18.0,3.0,11.0,16.0,3.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.0,
USA_USL_Championship,2018,Las Vegas Lights FC,658zbtg09l7zz64ol6d1dm579,I. Díaz,Forward,8,8.0,4.0,967.0,1.0,5.0,1.0,417.0,6.0,99.0,14.0,235.0,1.0,1.0,13.0,10.0,1.0,10.0,167.0,143.0,8.0,,61.0,438.0,5.0,13.0,17.0,345.0,23.0,17.0,74.0,8.0,108.0,16.0,95.0,3.0,,45.0,9.0,22.0,9.0,644.0,31.0,18.0,100.0,1.0,150.0,25.0,10.0,50.0,6.0,,19.0,5.0,21.0,5.0,16.0,115.0,3.0,24.0,,30.0,18.0,19.0,1.0,55.0,81.0,347.0,364.0,15.0,6.0,65.0,2.0,7.0,45.0,9.0,15.0,11.0,6.0,,2.0,,,,,,,,,,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,3.0,,,,,,35.0,1.0,0.0,0.0,
USA_USL_Championship,2018,Las Vegas Lights FC,e36t26qpp6xtx81r4ukz4xpt5,R. Ferriño,Goalkeeper,1,,,2430.0,,72.0,,326.0,2.0,,,170.0,183.0,6.0,413.0,1.0,7.0,3.0,429.0,241.0,4.0,,1.0,825.0,,3.0,3.0,201.0,54.0,,414.0,,92.0,4.0,366.0,,,307.0,27.0,1.0,48.0,1136.0,,27.0,22.0,,649.0,,10.0,34.0,,,210.0,,9.0,20.0,,45.0,52.0,61.0,,,27.0,,,8.0,84.0,181.0,411.0,23.0,3.0,11.0,1.0,8.0,14.0,,,,2.0,,,,,80.0,252.0,14.0,9.0,18.0,34.0,32.0,45.0,,133.0,,,,,,,,,3.0,2.0,7.0,2.0,,,,,,,,6.0,,1.0,1.0,1.0,,,,,0.0,274.0
USA_USL_Championship,2018,Las Vegas Lights FC,6rwnhxmbdl255rguj8zaobiz9,Juan Carlos García,Forward,17,3.0,1.0,743.0,1.0,3.0,2.0,203.0,2.0,33.0,4.0,93.0,5.0,2.0,13.0,5.0,,29.0,84.0,63.0,13.0,,48.0,213.0,5.0,11.0,2.0,137.0,14.0,19.0,61.0,2.0,52.0,9.0,49.0,2.0,4.0,32.0,9.0,8.0,16.0,334.0,3.0,13.0,54.0,,77.0,20.0,10.0,47.0,4.0,1.0,15.0,2.0,12.0,20.0,1.0,103.0,11.0,14.0,2.0,4.0,13.0,1.0,,27.0,51.0,142.0,152.0,49.0,9.0,56.0,4.0,11.0,27.0,4.0,8.0,15.0,4.0,4.0,,,1.0,,,,,,,,,,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,2.0,,,,,,7.0,2.0,0.0,0.0,
