liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Total Passes,Time Played,Goals Conceded,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Total Shots,Total Losses Of Possession,Backward Passes,Times Tackled,Appearances,Aerial Duels won,Aerial Duels lost,Foul Attempted Tackle,Successful Passes Own Half,Aerial Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Duels,Games Played,Rightside Passes,Corners Won,Forward Passes,Duels lost,Substitute On,Ground Duels,Starts,Tackles Won,Shots Off Target (inc woodwork),Successful Lay-offs,Total Fouls Conceded,Shots On Target ( inc goals ),Successful Passes Opposition Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Total Clearances,Leftside Passes,Unsuccessful Short Passes,Ground Duels won,Unsuccessful Dribbles,Assists (Intentional),Recoveries,Offsides,Goals Conceded Inside Box,Total Touches In Opposition Box,Substitute Off,Interceptions,Successful Short Passes,Touches,Goal Assists,Ground Duels lost,Blocked Shots,Index,Key Passes (Attempt Assists),Duels won,Winning Goal,Goals from Inside Box,Total Fouls Won,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Handballs conceded,Successful Launches,Left Foot Goals,Goals,Successful Long Passes,Throw Ins to Opposition Player,Overruns,Successful Dribbles,Yellow Cards,Unsuccessful Passes Own Half,Home Goals,Away Goals,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Throw Ins to Own Player,Blocks,Unsuccessful Launches,Successful Corners into Box,Through balls,Successful Crosses open play,Successful Crosses & Corners,Unsuccessful lay-offs,Corners Taken (incl short corners),Unsuccessful Corners into Box,Right Foot Goals,Hit Woodwork,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Foul Won Penalty,Goals from Outside Box,Headed Goals,Goal Kicks,GK Unsuccessful Distribution,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Saves Made from Outside Box,Saves Made,Saves Made from Inside Box,Catches,Goals Conceded Outside Box,Drops,Clean Sheets,Penalty Goals Conceded,Goals Openplay,Straight Red Cards,Penalties Conceded,Penalties Faced,Punches,Clearances Off the Line,Goalkeeper Smother,Set Pieces Goals,Second Goal Assists,Saves from Penalty,Penalties Saved,Saves made - caught,Own Goal Scored,Last Player Tackle
USA_US_Open_Cup,2025,Foro SC,i5wj5hcg2r9934e7gauxtgmi,I. Almaguer,Midfielder,8,71.0,90.0,210.0,4.0,1.0,11.0,,16.0,13.0,1.0,2.0,,3.0,1.0,48.0,3.0,79.0,2.0,14.0,2.0,14.0,,29.0,7.0,,11.0,2.0,2.0,,,1.0,,32.0,,11.0,82.0,1.0,34.0,9.0,7.0,,1.0,8.0,,4.0,2.0,,3.0,74.0,113.0,1.0,4.0,,10.0,5.0,7.0,0.0,,5.0,2.0,,,,,,5.0,,,,,2.0,,,2.0,,4.0,,1.0,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Foro SC,9bt029youwvrihbucix786lg4,B. Anderson,Midfielder,6,11.0,16.0,61.0,1.0,,3.0,,5.0,2.0,,1.0,1.0,,2.0,7.0,1.0,11.0,1.0,6.0,1.0,,,9.0,4.0,,5.0,1.0,1.0,,,4.0,,5.0,,5.0,16.0,1.0,5.0,3.0,1.0,,,3.0,,1.0,,1.0,,10.0,24.0,,4.0,,10.0,1.0,2.0,0.0,,,2.0,,1.0,,,,1.0,,,,,2.0,,,,,5.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Foro SC,bmduugxoausulwq6ahtwhn7dg,A. Detavernier,Defender,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Foro SC,ekgyg5arl69ogo5k8oxtdnthw,J. Diaz,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Foro SC,36l0it9srqbl9ek3stzpt89d6,C. Estrada,Midfielder,24,10.0,11.0,29.0,2.0,,,,3.0,1.0,1.0,1.0,,2.0,,5.0,2.0,10.0,3.0,6.0,1.0,4.0,,1.0,3.0,1.0,4.0,,1.0,,,,,5.0,2.0,1.0,11.0,2.0,5.0,1.0,3.0,,,,,2.0,,,,10.0,20.0,,1.0,,10.0,,3.0,0.0,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Foro SC,6dp8o244dh2d06tiaee72ooo9,B. Ferri,Midfielder,22,31.0,40.0,89.0,3.0,1.0,8.0,2.0,13.0,10.0,3.0,1.0,,,,15.0,,32.0,2.0,11.0,1.0,6.0,,13.0,4.0,,11.0,1.0,,2.0,,1.0,,17.0,2.0,8.0,39.0,,11.0,6.0,7.0,1.0,,5.0,,3.0,,1.0,,31.0,56.0,,4.0,,10.0,,7.0,0.0,,3.0,2.0,,1.0,,,,1.0,,,2.0,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Foro SC,dbe4uh7furq63gtp3weu0nfh0,E. Gomez Silva,Forward,12,17.0,23.0,90.0,3.0,,5.0,2.0,8.0,11.0,2.0,1.0,1.0,,3.0,8.0,1.0,18.0,1.0,16.0,1.0,9.0,,1.0,8.0,,15.0,1.0,1.0,1.0,,4.0,1.0,10.0,,5.0,22.0,1.0,2.0,4.0,7.0,,,1.0,,3.0,2.0,,,15.0,37.0,,8.0,,10.0,2.0,8.0,0.0,,4.0,1.0,,,,,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Foro SC,c97sqarvsyuqmnw2lek6pd016,R. Jones,Defender,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Foro SC,c8t8hu1igho90svuop9j3kxlg,N. Kopetsky,Midfielder,5,8.0,10.0,43.0,,,2.0,,6.0,,2.0,1.0,,,2.0,3.0,,8.0,,5.0,1.0,1.0,,7.0,4.0,,5.0,1.0,,,,2.0,,5.0,,2.0,10.0,2.0,2.0,1.0,1.0,,,,,,,,1.0,8.0,18.0,,4.0,,10.0,,1.0,0.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_US_Open_Cup,2025,Foro SC,bxyel02bulwgr33h7jw6oyycq,L. Lara,Forward,16,27.0,34.0,122.0,3.0,3.0,6.0,2.0,22.0,14.0,5.0,2.0,,1.0,2.0,12.0,1.0,28.0,,12.0,2.0,8.0,,7.0,9.0,1.0,11.0,1.0,,1.0,,3.0,1.0,16.0,,6.0,33.0,1.0,5.0,6.0,3.0,,,6.0,1.0,3.0,5.0,1.0,1.0,26.0,60.0,,8.0,1.0,10.0,2.0,3.0,0.0,,2.0,,2.0,,,,,2.0,,,1.0,1.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Foro SC,drrg1sv6fmclsu8d0gb19qdxw,M. Lopez,Midfielder,11,26.0,35.0,120.0,1.0,1.0,8.0,2.0,12.0,9.0,,2.0,,4.0,1.0,10.0,4.0,26.0,1.0,7.0,2.0,4.0,2.0,15.0,5.0,1.0,3.0,1.0,1.0,,,2.0,2.0,16.0,,9.0,35.0,1.0,7.0,9.0,2.0,,1.0,6.0,,1.0,1.0,1.0,1.0,25.0,48.0,1.0,1.0,1.0,10.0,2.0,2.0,0.0,,,,1.0,1.0,,,,1.0,,,1.0,,2.0,,,1.0,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Foro SC,2skmazd5e1b9fh8cimvkbsxzo,F. Martinez,Midfielder,22,2.0,10.0,43.0,,2.0,7.0,2.0,13.0,3.0,3.0,1.0,3.0,,1.0,1.0,3.0,3.0,,11.0,1.0,4.0,2.0,2.0,4.0,1.0,8.0,,,2.0,,2.0,,2.0,,7.0,9.0,,1.0,7.0,4.0,1.0,,3.0,,,6.0,,,3.0,24.0,,4.0,,10.0,,7.0,0.0,,1.0,,1.0,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2025,Foro SC,27pnf3g3zp9s3cfgvxjk6deui,B. Padilla,Forward,7,4.0,18.0,210.0,4.0,1.0,12.0,7.0,17.0,5.0,2.0,2.0,2.0,4.0,,5.0,6.0,7.0,1.0,12.0,2.0,3.0,,8.0,7.0,,6.0,2.0,1.0,3.0,,1.0,4.0,4.0,,11.0,15.0,2.0,2.0,8.0,3.0,,,6.0,2.0,4.0,7.0,,,7.0,41.0,,3.0,1.0,10.0,1.0,5.0,1.0,3.0,2.0,3.0,1.0,,,3.0,3.0,,,,,,1.0,0.0,3.0,2.0,2.0,,,1.0,,,1.0,2.0,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
