root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,Own Goal Scored,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Attempts from Set Pieces,Successful Long Passes,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Substitute On,Successful Launches,Unsuccessful Crosses & Corners,Unsuccessful lay-offs,Blocks,Offsides,Successful Lay-offs,Goals,Right Foot Goals,Corners Won,Shots On Target ( inc goals ),Hit Woodwork,Goals from Inside Box,Substitute Off,Through balls,Successful Crosses & Corners,Corners Taken (incl short corners),Successful Crosses open play,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Successful Corners into Box,Left Foot Goals,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Catches,Drops,Foul Won Penalty,Handballs conceded,Penalties Off Target,Clearances Off the Line,Clean Sheets,Goalkeeper Smother,Penalty Goals Conceded,Penalties Conceded,Crosses not Claimed,Penalties Faced,Headed Goals,Goals from Outside Box,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Saves made - caught,Set Pieces Goals,Second Goal Assists,Penalties Saved,Saves from Penalty
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Jamaica Under 17,Jamaica_Under_17,5aocd8ha3hl7fd1l8tg1zufsa,D. Atkinson,Midfielder,7,315.0,2.0,110.0,19.0,35.0,7.0,,15.0,,4.0,3.0,2.0,5.0,72.0,36.0,10.0,27.0,111.0,4.0,6.0,63.0,4.0,8.0,42.0,20.0,1.0,34.0,,,24.0,4.0,9.0,13.0,198.0,4.0,4.0,44.0,46.0,3.0,10.0,26.0,1.0,6.0,4.0,6.0,4.0,55.0,5.0,6.0,4.0,24.0,26.0,68.0,69.0,11.0,10.0,29.0,,7.0,20.0,4.0,,,5.0,,2.0,,,,,2.0,5.0,,,1.0,,2.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Jamaica Under 17,Jamaica_Under_17,ar9fzzjrzff6rthe6pl4a314a,H. Barnes,Goalkeeper,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Jamaica Under 17,Jamaica_Under_17,pggz3gh17gshameqwb5bhxey,K. Campbell,Defender,6,350.0,31.0,108.0,12.0,46.0,9.0,1.0,16.0,,3.0,2.0,2.0,5.0,106.0,27.0,13.0,32.0,115.0,7.0,6.0,55.0,6.0,2.0,48.0,28.0,5.0,43.0,2.0,13.0,31.0,4.0,5.0,16.0,275.0,4.0,7.0,58.0,66.0,5.0,10.0,33.0,1.0,12.0,8.0,6.0,6.0,69.0,8.0,8.0,4.0,31.0,9.0,60.0,67.0,11.0,7.0,36.0,6.0,13.0,27.0,5.0,,5.0,11.0,,2.0,,,,,4.0,,,,1.0,1.0,6.0,10.0,3.0,4.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Jamaica Under 17,Jamaica_Under_17,3tbbudpem4wdg25y3t7zh2hka,P. Christie,Defender,3,180.0,1.0,72.0,,18.0,7.0,1.0,15.0,,1.0,,2.0,5.0,34.0,30.0,1.0,15.0,77.0,2.0,,37.0,2.0,,30.0,9.0,,16.0,,1.0,9.0,2.0,1.0,14.0,95.0,2.0,2.0,5.0,48.0,1.0,10.0,8.0,,10.0,,7.0,1.0,17.0,3.0,4.0,2.0,4.0,20.0,44.0,47.0,12.0,1.0,9.0,,2.0,1.0,,,2.0,,,2.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Jamaica Under 17,Jamaica_Under_17,d97id7a3di16o6uwdjsbnx3e2,G. Cousins,Forward,8,74.0,1.0,20.0,3.0,5.0,,,1.0,,1.0,4.0,,2.0,13.0,6.0,4.0,8.0,20.0,1.0,1.0,11.0,2.0,5.0,9.0,5.0,1.0,8.0,,,4.0,,1.0,1.0,40.0,3.0,,14.0,7.0,5.0,10.0,6.0,,,1.0,,,16.0,,2.0,3.0,8.0,5.0,11.0,11.0,2.0,3.0,10.0,1.0,1.0,6.0,,3.0,,,,,,,,,2.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Jamaica Under 17,Jamaica_Under_17,8us7gk6mami1cbkdd5l5efgbu,C. Daley,Midfielder,12,127.0,1.0,40.0,7.0,15.0,2.0,,4.0,,2.0,,,1.0,27.0,11.0,6.0,12.0,40.0,1.0,2.0,23.0,5.0,2.0,16.0,13.0,3.0,15.0,,1.0,7.0,1.0,4.0,4.0,76.0,4.0,1.0,14.0,12.0,3.0,10.0,10.0,,1.0,2.0,,1.0,15.0,2.0,5.0,4.0,4.0,8.0,24.0,24.0,1.0,4.0,5.0,2.0,2.0,10.0,3.0,3.0,,3.0,,,2.0,,1.0,,,2.0,,1.0,1.0,,2.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Jamaica Under 17,Jamaica_Under_17,e389js893n22ixhmqf4oaxkyy,T. Grant,Forward,19,131.0,,36.0,9.0,18.0,3.0,,5.0,,1.0,1.0,,2.0,22.0,8.0,1.0,6.0,36.0,1.0,1.0,25.0,4.0,2.0,11.0,1.0,2.0,12.0,,,6.0,2.0,1.0,1.0,55.0,2.0,,6.0,16.0,3.0,10.0,4.0,,,1.0,1.0,,9.0,,4.0,2.0,3.0,10.0,25.0,25.0,3.0,1.0,5.0,,1.0,3.0,2.0,,,2.0,,,,,,,2.0,1.0,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Jamaica Under 17,Jamaica_Under_17,8qrk6bgji91o5d99q6ade0fvu,S. Haffenden,Goalkeeper,20,360.0,,8.0,,5.0,4.0,,23.0,,,,2.0,,30.0,33.0,,2.0,63.0,,,21.0,6.0,,25.0,11.0,1.0,11.0,,,37.0,4.0,,14.0,102.0,4.0,,,46.0,,10.0,,,17.0,,,,,1.0,8.0,4.0,,6.0,5.0,38.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,16.0,40.0,,7.0,3.0,9.0,15.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Jamaica Under 17,Jamaica_Under_17,etmrd6i3q63mup8e80z9wyelm,D. Jones,Defender,4,315.0,34.0,114.0,10.0,33.0,9.0,1.0,15.0,,,,2.0,4.0,61.0,47.0,9.0,25.0,120.0,3.0,1.0,68.0,4.0,,40.0,1.0,1.0,28.0,,12.0,23.0,4.0,2.0,13.0,213.0,4.0,2.0,21.0,73.0,,10.0,17.0,,12.0,2.0,6.0,2.0,31.0,9.0,6.0,4.0,10.0,36.0,77.0,80.0,10.0,5.0,14.0,4.0,6.0,11.0,1.0,,2.0,1.0,,3.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_U17,2019 USA,Jamaica Under 17,Jamaica_Under_17,4j2xddwosepegvimdked6q4bu,O. Maine,Midfielder,9,109.0,,30.0,4.0,6.0,1.0,,5.0,,,,2.0,2.0,10.0,17.0,6.0,2.0,30.0,2.0,2.0,18.0,,1.0,7.0,6.0,,6.0,,,6.0,2.0,1.0,1.0,52.0,2.0,,12.0,11.0,1.0,10.0,8.0,,5.0,,,1.0,14.0,1.0,2.0,2.0,4.0,9.0,23.0,23.0,2.0,3.0,6.0,3.0,5.0,8.0,,,1.0,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
