liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Total Red Cards,Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Straight Red Cards,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Winning Goal,Right Foot Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Headed Goals,Throw Ins to Opposition Player,Unsuccessful lay-offs,Foul Won Penalty,Penalties Taken,Penalty Goals,GK Successful Distribution,Attempts from Set Pieces,Saves Made,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Clean Sheets,Second Goal Assists,Clearances Off the Line,Last Man Tackle,Own Goal Scored,Crosses not Claimed,Set Pieces Goals,Other Goals,Penalties Off Target,Home Goals,Away Goals
USA_USL_Championship,2020,OKC Energy FC,635d2gemh5u6vxqb70lsgy8rt,J. Amico,Defender,5,2.0,,746.0,61.0,1.0,,4.0,,322.0,1.0,13.0,57.0,,111.0,7.0,1.0,12.0,9.0,,3.0,7.0,100.0,160.0,28.0,42.0,1.0,325.0,8.0,13.0,14.0,263.0,11.0,1.0,54.0,,115.0,2.0,,33.0,,40.0,10.0,14.0,23.0,538.0,,11.0,5.0,2.0,77.0,134.0,5.0,10.0,51.0,1.0,8.0,,5.0,,4.0,7.0,88.0,18.0,14.0,,2.0,11.0,,1.0,,,30.0,19.0,,268.0,271.0,11.0,,,18.0,37.0,10.0,18.0,47.0,0.0,,,,,16.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,
USA_USL_Championship,2020,OKC Energy FC,6tz5apnd7yajwhn6bcfhl9mtx,A. Basuljevic,Midfielder,10,10.0,1.0,1029.0,14.0,2.0,14.0,,,472.0,11.0,26.0,145.0,7.0,221.0,,1.0,15.0,5.0,9.0,4.0,8.0,156.0,180.0,10.0,74.0,1.0,483.0,2.0,9.0,15.0,376.0,18.0,12.0,89.0,2.0,98.0,8.0,,84.0,5.0,44.0,11.0,18.0,16.0,645.0,4.0,13.0,5.0,,75.0,123.0,23.0,10.0,40.0,3.0,18.0,4.0,11.0,,4.0,13.0,87.0,1.0,22.0,,11.0,13.0,,1.0,,,39.0,117.0,,385.0,394.0,12.0,,,5.0,47.0,5.0,,36.0,0.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2020,OKC Energy FC,addjfu0hpon4lnvlefey1b1ed,J. Brown,Forward,26,20.0,3.0,691.0,12.0,9.0,,2.0,2.0,227.0,7.0,10.0,84.0,5.0,104.0,5.0,2.0,6.0,5.0,3.0,4.0,12.0,101.0,80.0,9.0,43.0,1.0,228.0,4.0,7.0,7.0,174.0,9.0,8.0,49.0,,62.0,6.0,,54.0,3.0,26.0,6.0,19.0,15.0,360.0,,15.0,5.0,1.0,46.0,64.0,13.0,10.0,35.0,5.0,5.0,5.0,11.0,,8.0,4.0,66.0,7.0,13.0,,20.0,15.0,,,,,19.0,18.0,1.0,178.0,179.0,20.0,,,6.0,31.0,3.0,2.0,27.0,0.0,2.0,,1.0,,1.0,,,,,,3.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,
USA_USL_Championship,2020,OKC Energy FC,8jyw9umso4frmojq17qy26aj9,C. Cato,Forward,17,10.0,,655.0,6.0,3.0,1.0,,2.0,221.0,6.0,12.0,59.0,1.0,126.0,3.0,1.0,7.0,6.0,2.0,2.0,15.0,105.0,55.0,12.0,38.0,,225.0,7.0,7.0,9.0,174.0,10.0,7.0,45.0,,32.0,9.0,,47.0,3.0,25.0,9.0,16.0,8.0,356.0,,12.0,1.0,1.0,46.0,67.0,19.0,10.0,33.0,5.0,6.0,1.0,6.0,,6.0,5.0,67.0,3.0,12.0,,10.0,12.0,,1.0,,,19.0,67.0,2.0,176.0,180.0,21.0,,1.0,7.0,34.0,5.0,7.0,27.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,OKC Energy FC,7uxy0em7vvd4cu133nrnzqa51,J. Chávez,Forward,9,3.0,20.0,1359.0,1.0,,16.0,,3.0,280.0,11.0,16.0,109.0,,128.0,1.0,6.0,5.0,7.0,15.0,6.0,61.0,141.0,95.0,8.0,83.0,1.0,311.0,9.0,33.0,8.0,217.0,22.0,27.0,88.0,,77.0,8.0,,81.0,7.0,33.0,16.0,12.0,10.0,488.0,,16.0,10.0,1.0,84.0,66.0,54.0,10.0,107.0,12.0,6.0,,25.0,,70.0,7.0,215.0,13.0,28.0,,3.0,16.0,,4.0,2.0,,47.0,59.0,3.0,193.0,223.0,131.0,1.0,,6.0,108.0,2.0,3.0,37.0,1.0,2.0,,,1.0,,2.0,,2.0,1.0,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,1.0,,
USA_USL_Championship,2020,OKC Energy FC,631nrqi3lgy82rtxhsjqho3jd,C. Cochran,Goalkeeper,2,,,1125.0,,,,29.0,,178.0,,,,,50.0,65.0,,137.0,,,3.0,1.0,141.0,169.0,,,1.0,356.0,1.0,,,136.0,19.0,,137.0,,59.0,1.0,,106.0,,125.0,13.0,,31.0,487.0,,13.0,,,5.0,229.0,,10.0,2.0,,83.0,,1.0,,1.0,,7.0,12.0,22.0,,,13.0,,,,,4.0,68.0,,122.0,219.0,2.0,,,,5.0,,2.0,1.0,0.0,,,,,,1.0,,,,145.0,,41.0,,5.0,,,3.0,1.0,22.0,8.0,19.0,1.0,,2.0,39.0,2.0,,,,,1.0,,,,,
USA_USL_Championship,2020,OKC Energy FC,dtv5ke9qxpecb7kktisex8161,R. del Campo,Defender,12,,,719.0,,3.0,,7.0,2.0,324.0,,,14.0,,82.0,12.0,1.0,46.0,3.0,1.0,1.0,11.0,71.0,192.0,3.0,21.0,2.0,341.0,2.0,10.0,,231.0,13.0,4.0,67.0,,43.0,2.0,,48.0,1.0,35.0,8.0,3.0,19.0,413.0,,11.0,3.0,8.0,22.0,166.0,11.0,10.0,26.0,3.0,43.0,,8.0,,17.0,,50.0,21.0,14.0,1.0,,11.0,,1.0,,,13.0,118.0,2.0,257.0,274.0,28.0,,,3.0,24.0,,7.0,9.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,OKC Energy FC,yssdijoe84uz0f1s573t5ecp,B. Dunwell,Midfielder,6,1.0,,688.0,4.0,6.0,1.0,,,413.0,2.0,14.0,79.0,,172.0,7.0,1.0,9.0,4.0,1.0,3.0,11.0,87.0,196.0,18.0,52.0,,429.0,2.0,5.0,3.0,354.0,13.0,2.0,61.0,,120.0,7.0,,41.0,3.0,51.0,7.0,13.0,22.0,545.0,,13.0,2.0,1.0,83.0,113.0,10.0,10.0,55.0,1.0,14.0,,28.0,,6.0,3.0,100.0,5.0,16.0,,2.0,13.0,,,,,34.0,117.0,,353.0,368.0,17.0,,,7.0,45.0,11.0,10.0,49.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2020,OKC Energy FC,8iu6erae1e38cx6xm05j47zs9,Z. Ellis-Hayden,Defender,22,38.0,1.0,1304.0,141.0,,,7.0,,548.0,11.0,43.0,113.0,8.0,228.0,11.0,4.0,40.0,13.0,3.0,6.0,17.0,283.0,202.0,42.0,96.0,1.0,558.0,1.0,22.0,20.0,381.0,22.0,7.0,136.0,,28.0,10.0,1.0,140.0,3.0,69.0,15.0,30.0,34.0,1031.0,,15.0,15.0,3.0,177.0,234.0,31.0,10.0,120.0,4.0,41.0,8.0,42.0,1.0,16.0,20.0,210.0,19.0,28.0,,38.0,15.0,,3.0,,2.0,73.0,183.0,,414.0,422.0,33.0,2.0,,28.0,90.0,14.0,11.0,104.0,0.0,,,,,33.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
USA_USL_Championship,2020,OKC Energy FC,ckos8fb7mf25htjurkxg1nt91,R. Garcia,Midfielder,7,6.0,1.0,1071.0,1.0,1.0,3.0,5.0,,514.0,5.0,7.0,121.0,27.0,193.0,12.0,1.0,46.0,2.0,4.0,3.0,13.0,181.0,293.0,9.0,62.0,1.0,567.0,3.0,12.0,4.0,414.0,20.0,5.0,108.0,16.0,161.0,19.0,1.0,139.0,1.0,65.0,13.0,6.0,25.0,767.0,55.0,14.0,1.0,2.0,57.0,145.0,,10.0,38.0,1.0,45.0,2.0,17.0,,8.0,1.0,78.0,19.0,23.0,,56.0,14.0,35.0,1.0,,2.0,27.0,140.0,,417.0,459.0,21.0,2.0,1.0,7.0,40.0,2.0,15.0,30.0,0.0,,1.0,,,1.0,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,
USA_USL_Championship,2020,OKC Energy FC,a5ehz5cugx4cl3e4akjilw9g5,O. Gordon,Forward,91,6.0,,181.0,2.0,6.0,,,1.0,45.0,2.0,16.0,9.0,1.0,24.0,1.0,,1.0,,2.0,1.0,5.0,49.0,7.0,4.0,14.0,,45.0,2.0,4.0,3.0,30.0,2.0,4.0,15.0,,17.0,1.0,,21.0,1.0,7.0,2.0,2.0,1.0,103.0,1.0,8.0,1.0,,33.0,13.0,9.0,10.0,19.0,2.0,,1.0,5.0,,8.0,4.0,46.0,,3.0,,7.0,8.0,1.0,,,,22.0,6.0,1.0,30.0,30.0,13.0,,,4.0,27.0,,2.0,11.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
