liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals,Goals Conceded,Goals Conceded Outside Box,Goals Openplay,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Through balls,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute On,Aerial Duels lost,Foul Won Penalty,Goals Conceded Inside Box,Goals from Inside Box,Hit Woodwork,Left Foot Goals,Other Goals,Tackles Won,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Unsuccessful Passes Own Half,Blocks,GK Successful Distribution,Goal Kicks,Handballs conceded,Interceptions,Penalties Conceded,Penalty Goals Conceded,Red Cards - 2nd Yellow,Successful Launches,Throw Ins to Opposition Player,Throw Ins to Own Player,Total Red Cards,Unsuccessful Launches,Unsuccessful Long Passes,Assists (Intentional),Clean Sheets,Total Big Chances Saved,GK Unsuccessful Distribution,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Attempts from Set Pieces,Corners Taken (incl short corners),Successful Corners into Box,Unsuccessful Corners into Box,Second Goal Assists,Catches,Goalkeeper Smother,Penalties Faced,Headed Goals,Penalties Taken,Clearances Off the Line,Last Player Tackle,Own Goal Scored,Unsuccessful lay-offs,Direct Setpiece Goals,Penalty Goals,Set Pieces Goals,Punches,Straight Red Cards,Drops,Penalties Saved,Saves from Penalty,Penalties Off Target,Saves made - caught,Direct Corner Goals,Crosses not Claimed
USA_MLS_Next_Pro,2026,St Louis CITY2,5eqqal9vn29t1z4l80s0g8dg4,P. Ault,Forward,42,23.0,6.0,11.0,97.0,7.0,104.0,19.0,75.0,47.0,28.0,238.0,56.0,1.0,11.0,4.0,5.0,14.0,2.0,5.0,,52.0,30.0,22.0,17.0,38.0,4.0,236.0,1.0,65.0,19.0,6.0,26.0,4.0,68.0,21.0,9.0,8.0,10.0,4.0,6.0,,11.0,16.0,2.0,175.0,146.0,58.0,196.0,,1.0,894.0,22.0,2.0,6.0,8.0,133.0,259.0,17.0,198.0,3.0,70.0,61.0,412.0,24.0,12.0,11.0,74.0,61.0,,2.0,3.0,4.0,1.0,17.0,,12.0,5.0,2.0,,,3.0,3.0,5.0,4.0,11.0,1.0,,,1.0,4.0,,,,,,1.0,,,,4.0,3.0,,,,,,,,23.0,4.0,12.0,,,,,1.0,,,,,2.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,St Louis CITY2,4t6ot2zhry0en8lyclcpbrl2i,J. Barclay,Defender,62,5.0,3.0,10.0,38.0,2.0,77.0,9.0,41.0,25.0,16.0,113.0,45.0,3.0,10.0,2.0,3.0,10.0,2.0,2.0,,36.0,23.0,13.0,4.0,6.0,2.0,132.0,1.0,49.0,6.0,2.0,35.0,,47.0,6.0,5.0,7.0,6.0,5.0,6.0,5.0,6.0,2.0,4.0,99.0,68.0,41.0,99.0,1.0,,548.0,15.0,4.0,3.0,5.0,84.0,136.0,12.0,103.0,2.0,23.0,33.0,248.0,19.0,15.0,9.0,46.0,25.0,,1.0,2.0,1.0,4.0,2.0,,8.0,3.0,,3.0,,1.0,2.0,1.0,2.0,6.0,,,,,1.0,,,,1.0,,16.0,,4.0,8.0,2.0,1.0,,,,,,,1.0,4.0,1.0,2.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,
USA_MLS_Next_Pro,2026,St Louis CITY2,bcnvqucsthfxageakjs0eyhg,E. Carlock,Forward,73,5.0,1.0,7.0,22.0,1.0,22.0,2.0,28.0,18.0,10.0,38.0,14.0,3.0,7.0,,1.0,1.0,,1.0,,23.0,14.0,9.0,2.0,2.0,2.0,56.0,1.0,13.0,3.0,2.0,7.0,1.0,19.0,2.0,3.0,2.0,1.0,3.0,,,2.0,,2.0,46.0,25.0,22.0,45.0,1.0,2.0,266.0,7.0,2.0,5.0,3.0,27.0,57.0,5.0,47.0,4.0,7.0,10.0,105.0,2.0,1.0,3.0,8.0,7.0,1.0,1.0,0.0,1.0,6.0,4.0,,1.0,1.0,,,,3.0,1.0,1.0,,4.0,,,,1.0,1.0,,,1.0,1.0,,6.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,St Louis CITY2,5nnl3svl6el4oh237oriapno4,E. Chavez,Defender,79,1.0,1.0,1.0,4.0,,5.0,1.0,8.0,3.0,5.0,5.0,17.0,2.0,1.0,,,2.0,,,,7.0,3.0,4.0,2.0,1.0,,27.0,,2.0,,,3.0,,5.0,2.0,,,,,1.0,1.0,,,2.0,24.0,15.0,10.0,22.0,1.0,,45.0,,2.0,2.0,1.0,7.0,27.0,,24.0,3.0,,3.0,42.0,1.0,,,4.0,2.0,,,,0.0,1.0,,,2.0,,,,,2.0,1.0,,,,,,,,1.0,,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,St Louis CITY2,4m010dpxldl44ll34fozy9fro,L. Cornelius,Forward,83,,,6.0,11.0,1.0,16.0,3.0,17.0,12.0,5.0,28.0,10.0,2.0,6.0,,,3.0,,,,17.0,12.0,5.0,2.0,5.0,1.0,35.0,,12.0,4.0,2.0,9.0,,9.0,2.0,,,,,,,5.0,,,31.0,21.0,10.0,31.0,,,117.0,6.0,3.0,4.0,,21.0,35.0,,31.0,,3.0,4.0,66.0,4.0,4.0,5.0,8.0,4.0,,,,0.0,6.0,,,3.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,St Louis CITY2,bbiblpn6dg2ub1guiphivzq50,F. Fall,Defender,27,3.0,2.0,2.0,8.0,,15.0,,11.0,4.0,7.0,8.0,53.0,1.0,2.0,,,2.0,,,,8.0,3.0,5.0,1.0,15.0,,101.0,,7.0,1.0,,3.0,,32.0,1.0,1.0,1.0,2.0,1.0,,,,,7.0,86.0,32.0,59.0,84.0,1.0,,135.0,1.0,5.0,1.0,1.0,19.0,108.0,2.0,91.0,4.0,3.0,17.0,129.0,,,1.0,11.0,10.0,1.0,,,0.0,,1.0,,2.0,,,,,3.0,,,,6.0,1.0,1.0,1.0,,3.0,,,,,,1.0,,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,St Louis CITY2,8tn8xvxyr1jvt2xfmqzze40lw,C. Forcellini,Midfielder,26,6.0,2.0,8.0,66.0,2.0,73.0,5.0,65.0,28.0,37.0,139.0,50.0,,8.0,1.0,2.0,4.0,,2.0,1.0,59.0,24.0,35.0,7.0,36.0,2.0,182.0,1.0,40.0,10.0,2.0,18.0,2.0,33.0,8.0,3.0,7.0,6.0,6.0,3.0,2.0,4.0,4.0,8.0,153.0,115.0,44.0,148.0,,2.0,573.0,12.0,2.0,9.0,28.0,52.0,185.0,10.0,156.0,3.0,21.0,29.0,276.0,5.0,3.0,8.0,32.0,26.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,1.0,,,,3.0,4.0,2.0,1.0,2.0,1.0,,,,3.0,,,,,,3.0,,,3.0,1.0,,,,,,,,,3.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,St Louis CITY2,cx9glgc5hxc40qf7jiks7x9n8,A. Gbadehan,Midfielder,54,3.0,2.0,6.0,2.0,1.0,6.0,,8.0,4.0,4.0,14.0,10.0,1.0,6.0,,,2.0,,,,5.0,3.0,2.0,1.0,9.0,,26.0,,2.0,,,5.0,,8.0,1.0,,,1.0,1.0,,,,,2.0,22.0,13.0,12.0,23.0,1.0,,104.0,1.0,2.0,3.0,,7.0,29.0,,25.0,2.0,2.0,4.0,40.0,1.0,1.0,1.0,5.0,2.0,1.0,,,0.0,5.0,1.0,,2.0,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,St Louis CITY2,9k050zmkegfu3gdw2b4g4uwwk,C. Glover,Forward,46,1.0,,3.0,2.0,,,,6.0,2.0,4.0,2.0,1.0,,3.0,,,,,,,5.0,1.0,4.0,,2.0,,8.0,,,1.0,,1.0,,3.0,,1.0,,1.0,1.0,,,,1.0,,4.0,3.0,1.0,4.0,,,46.0,,1.0,1.0,1.0,5.0,8.0,1.0,4.0,3.0,,4.0,16.0,,,,4.0,3.0,,,,0.0,2.0,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,St Louis CITY2,7fpjrqc5obhk5rfmr90yf61w4,K. Hiebert,Defender,22,18.0,12.0,5.0,31.0,2.0,56.0,3.0,33.0,13.0,20.0,58.0,143.0,3.0,5.0,,1.0,7.0,,,,15.0,7.0,8.0,1.0,120.0,,352.0,,24.0,5.0,2.0,17.0,1.0,72.0,1.0,3.0,2.0,5.0,,,,,1.0,8.0,317.0,109.0,221.0,322.0,4.0,,450.0,1.0,20.0,5.0,1.0,42.0,366.0,5.0,330.0,7.0,14.0,36.0,453.0,1.0,1.0,,25.0,23.0,1.0,1.0,0.0,0.0,,6.0,,7.0,1.0,,,,3.0,,1.0,1.0,12.0,4.0,11.0,12.0,,9.0,,,,1.0,2.0,22.0,,4.0,13.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
