liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Blocks,Right Foot Goals,Total Red Cards,Straight Red Cards,GK Successful Distribution,Headed Goals,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Saves Made,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,Set Pieces Goals,Other Goals,Own Goal Scored,Foul Won Penalty,Penalty Goals Conceded,Second Goal Assists,Red Cards - 2nd Yellow,Penalties Off Target,Last Man Tackle,Penalties Saved,Saves from Penalty,Crosses not Claimed,Home Goals,Away Goals,Winning Goal,Times Tackled
USA_MLS,2017,Chicago Fire FC,5odgwhkncteb2quyty5uefj6d,J. Goossens,Midfielder,7,,,89.0,,,,,34.0,1.0,6.0,1.0,16.0,1.0,1.0,3.0,,2.0,,,11.0,14.0,1.0,4.0,36.0,1.0,1.0,3.0,24.0,1.0,2.0,7.0,1.0,9.0,2.0,7.0,,,5.0,1.0,1.0,1.0,55.0,2.0,1.0,1.0,7.0,,8.0,2.0,39.0,4.0,,,5.0,,,,1.0,7.0,3.0,1.0,,1.0,1.0,1.0,,,,3.0,13.0,,,27.0,29.0,,,,,,,,3.0,1.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Chicago Fire FC,6w4gqs4wnryzo59te2tmm6j85,M. Harrington,Defender,5,22.0,,798.0,64.0,,,,374.0,2.0,82.0,8.0,160.0,20.0,,36.0,1.0,,4.0,3.0,153.0,142.0,14.0,53.0,383.0,1.0,8.0,4.0,283.0,10.0,,89.0,,28.0,6.0,82.0,,21.0,40.0,9.0,9.0,29.0,593.0,,9.0,5.0,45.0,,155.0,,49.0,31.0,,,11.0,8.0,9.0,4.0,5.0,52.0,26.0,14.0,,22.0,9.0,,1.0,,,18.0,118.0,,,286.0,294.0,7.0,2.0,,,,,14.0,21.0,,10.0,27.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Chicago Fire FC,c4kcn2iaq5d03c36u9tfbob11,D. Johnson,Midfielder,20,2.0,,125.0,,8.0,,,64.0,4.0,18.0,1.0,42.0,,,1.0,,3.0,2.0,1.0,32.0,12.0,3.0,12.0,66.0,,2.0,5.0,48.0,,6.0,13.0,,20.0,2.0,12.0,,,7.0,,1.0,3.0,107.0,1.0,8.0,2.0,27.0,,15.0,5.0,88.0,14.0,3.0,,5.0,1.0,5.0,1.0,3.0,29.0,1.0,2.0,,2.0,8.0,,,,,14.0,13.0,,,51.0,53.0,2.0,,,,,2.0,2.0,15.0,1.0,1.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Chicago Fire FC,bm0877awita8ao3jlakekriz9,J. Kappelhof,Defender,4,10.0,,2971.0,14.0,,6.0,,1729.0,2.0,133.0,4.0,505.0,69.0,5.0,163.0,22.0,3.0,5.0,18.0,313.0,1005.0,78.0,102.0,1771.0,1.0,29.0,14.0,1377.0,41.0,4.0,265.0,,282.0,5.0,202.0,,1.0,138.0,34.0,38.0,73.0,2239.0,,34.0,23.0,162.0,,707.0,6.0,55.0,130.0,1.0,,129.0,4.0,6.0,32.0,8.0,212.0,142.0,46.0,,10.0,34.0,,,,,64.0,649.0,,,1477.0,1506.0,50.0,10.0,,2.0,,1.0,48.0,82.0,30.0,99.0,98.0,24.0,13.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,3.0,2.0,,,,,,,,,,
USA_MLS,2017,Chicago Fire FC,9uty4a8ww9ce7ydjgp9z78set,M. Lampson,Goalkeeper,28,,,2250.0,,,,,362.0,,,,49.0,95.0,4.0,223.0,,,3.0,3.0,239.0,362.0,2.0,5.0,639.0,,3.0,2.0,261.0,32.0,,228.0,,114.0,,149.0,,,245.0,25.0,1.0,79.0,910.0,,25.0,3.0,12.0,,421.0,,48.0,15.0,,,150.0,,3.0,9.0,,24.0,17.0,35.0,,,25.0,,,,,6.0,104.0,,,275.0,411.0,12.0,8.0,,,,,2.0,9.0,,,6.0,34.0,,,,,259.0,,97.0,2.0,,61.0,6.0,3.0,3.0,15.0,31.0,19.0,29.0,3.0,5.0,,,,,3.0,,,,,,,,,,,
USA_MLS,2017,Chicago Fire FC,2m4iwb3oo5zzfbxrua7ver3kl,D. McCarty,Midfielder,6,3.0,2.0,2555.0,4.0,,46.0,,2001.0,6.0,238.0,2.0,874.0,7.0,4.0,66.0,31.0,9.0,5.0,25.0,379.0,930.0,64.0,224.0,2092.0,4.0,29.0,31.0,1636.0,40.0,14.0,290.0,,568.0,22.0,211.0,3.0,1.0,249.0,29.0,49.0,84.0,2495.0,,29.0,20.0,245.0,,707.0,23.0,64.0,193.0,5.0,,166.0,2.0,59.0,42.0,8.0,312.0,32.0,45.0,,5.0,29.0,,2.0,,3.0,94.0,579.0,,,1719.0,1802.0,67.0,7.0,1.0,4.0,,6.0,45.0,119.0,19.0,42.0,151.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,
USA_MLS,2017,Chicago Fire FC,b8vbhw29ucubzzmgv0nge1omh,D. Mihailović,Midfielder,14,7.0,,797.0,4.0,10.0,21.0,1.0,404.0,3.0,92.0,10.0,225.0,6.0,,20.0,6.0,2.0,1.0,12.0,108.0,137.0,21.0,44.0,416.0,4.0,11.0,5.0,319.0,14.0,3.0,64.0,7.0,91.0,13.0,70.0,6.0,,42.0,8.0,10.0,13.0,561.0,22.0,18.0,9.0,67.0,,123.0,5.0,100.0,47.0,1.0,1.0,33.0,4.0,16.0,6.0,6.0,85.0,5.0,15.0,,19.0,18.0,10.0,,,,26.0,110.0,1.0,,341.0,352.0,18.0,,,,,,18.0,38.0,3.0,15.0,41.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,
USA_MLS,2017,Chicago Fire FC,c8kvvkwlono7cv79t61gsydhx,N. Nikolić,Forward,23,12.0,55.0,3036.0,3.0,,61.0,24.0,618.0,21.0,253.0,3.0,312.0,6.0,1.0,11.0,14.0,48.0,4.0,37.0,283.0,204.0,9.0,163.0,687.0,14.0,11.0,6.0,499.0,42.0,108.0,174.0,,167.0,20.0,153.0,12.0,1.0,74.0,35.0,39.0,33.0,1010.0,1.0,35.0,7.0,87.0,,145.0,150.0,68.0,48.0,60.0,,14.0,3.0,22.0,12.0,7.0,136.0,9.0,46.0,3.0,12.0,35.0,,,2.0,2.0,51.0,122.0,24.0,5.0,448.0,513.0,49.0,8.0,15.0,3.0,4.0,5.0,6.0,88.0,3.0,,36.0,,5.0,18.0,,,,3.0,,,2.0,,,,,,,,,,,,,,3.0,3.0,1.0,,,,,,,,,,
USA_MLS,2017,Chicago Fire FC,24wsxjaqzt7ep845sc71u8ct1,Juninho,Midfielder,19,9.0,,1598.0,1.0,4.0,17.0,1.0,1041.0,5.0,178.0,10.0,471.0,12.0,3.0,44.0,13.0,11.0,3.0,11.0,177.0,492.0,38.0,76.0,1073.0,7.0,16.0,6.0,886.0,24.0,20.0,120.0,7.0,320.0,15.0,112.0,6.0,1.0,93.0,18.0,24.0,30.0,1325.0,28.0,22.0,9.0,104.0,1.0,268.0,11.0,50.0,70.0,9.0,4.0,67.0,1.0,15.0,11.0,4.0,126.0,27.0,27.0,,22.0,22.0,12.0,2.0,1.0,,45.0,307.0,,,926.0,953.0,22.0,4.0,,1.0,,2.0,29.0,56.0,9.0,33.0,59.0,2.0,3.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,
USA_MLS,2017,Chicago Fire FC,4tz0a34w3gb0xozcyjj0wylex,M. Polster,Defender,2,49.0,2.0,1859.0,140.0,1.0,5.0,1.0,974.0,14.0,225.0,14.0,441.0,18.0,3.0,36.0,23.0,5.0,1.0,23.0,294.0,420.0,30.0,116.0,999.0,4.0,25.0,13.0,797.0,23.0,8.0,152.0,,51.0,17.0,147.0,4.0,33.0,102.0,22.0,47.0,54.0,1517.0,2.0,23.0,14.0,127.0,1.0,250.0,23.0,100.0,87.0,3.0,,50.0,14.0,22.0,25.0,7.0,175.0,48.0,24.0,,49.0,23.0,,1.0,1.0,5.0,65.0,473.0,,,823.0,847.0,48.0,8.0,,5.0,,,23.0,88.0,7.0,33.0,62.0,3.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,
USA_MLS,2017,Chicago Fire FC,6bd68szdfna6z9ifb0wscln85,B. Schweinsteiger,Midfielder,31,15.0,1.0,2018.0,31.0,2.0,41.0,3.0,1634.0,14.0,228.0,8.0,766.0,13.0,5.0,75.0,19.0,17.0,6.0,30.0,379.0,739.0,42.0,158.0,1730.0,6.0,25.0,36.0,1290.0,25.0,22.0,233.0,5.0,467.0,32.0,211.0,3.0,3.0,174.0,23.0,38.0,47.0,2162.0,17.0,25.0,15.0,217.0,,575.0,34.0,66.0,145.0,5.0,8.0,207.0,6.0,44.0,25.0,23.0,272.0,32.0,31.0,,25.0,25.0,6.0,3.0,1.0,2.0,97.0,460.0,3.0,,1410.0,1497.0,55.0,5.0,,2.0,,5.0,28.0,127.0,14.0,27.0,120.0,2.0,5.0,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,
USA_MLS,2017,Chicago Fire FC,amfw7whs13f5wrs24ruxrphp1,João Meira,Defender,66,1.0,,2482.0,5.0,3.0,1.0,,1443.0,1.0,108.0,,315.0,34.0,3.0,78.0,4.0,3.0,5.0,28.0,181.0,1004.0,29.0,75.0,1472.0,2.0,39.0,3.0,1193.0,34.0,6.0,153.0,,590.0,2.0,100.0,1.0,,135.0,28.0,9.0,54.0,1793.0,,31.0,12.0,109.0,,494.0,14.0,51.0,78.0,3.0,,126.0,,18.0,29.0,2.0,166.0,139.0,39.0,,1.0,31.0,,1.0,,,60.0,280.0,,,1292.0,1319.0,57.0,9.0,,1.0,,,22.0,88.0,7.0,52.0,49.0,13.0,18.0,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,
USA_MLS,2017,Chicago Fire FC,516ygtbil1p6hyupo2162frv9,L. Solignac,Forward,9,18.0,11.0,2243.0,7.0,7.0,45.0,7.0,727.0,14.0,238.0,8.0,333.0,1.0,1.0,14.0,21.0,17.0,4.0,40.0,363.0,236.0,42.0,159.0,734.0,13.0,34.0,15.0,535.0,31.0,32.0,173.0,,169.0,26.0,161.0,14.0,2.0,109.0,27.0,43.0,30.0,1170.0,,34.0,16.0,227.0,1.0,160.0,101.0,100.0,121.0,15.0,,26.0,8.0,31.0,33.0,37.0,300.0,18.0,35.0,2.0,18.0,34.0,,,1.0,3.0,139.0,167.0,6.0,,554.0,561.0,73.0,5.0,3.0,4.0,,1.0,32.0,179.0,10.0,30.0,88.0,2.0,1.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
USA_MLS,2017,Chicago Fire FC,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,Goalkeeper,45,,,180.0,,,,,14.0,,,,4.0,7.0,,13.0,,,,,13.0,13.0,,,30.0,,,,11.0,4.0,,13.0,,1.0,,8.0,,,24.0,2.0,,5.0,67.0,,2.0,,,,28.0,,64.0,3.0,,,6.0,,,3.0,,3.0,4.0,4.0,,,2.0,,,,,,1.0,,,7.0,17.0,3.0,,,,,,,,,,,,,,,,25.0,,3.0,,,11.0,1.0,,2.0,3.0,4.0,,7.0,,1.0,,,,,,,,,,,,,,,,
USA_MLS,2017,Chicago Fire FC,bzr9hqi5q5extggvq5itw9aeh,B. Vincent,Defender,3,53.0,1.0,2431.0,151.0,1.0,3.0,2.0,1079.0,12.0,262.0,19.0,398.0,49.0,3.0,99.0,16.0,12.0,4.0,30.0,460.0,482.0,38.0,142.0,1102.0,,34.0,13.0,813.0,30.0,16.0,241.0,,383.0,17.0,212.0,2.0,76.0,115.0,27.0,46.0,84.0,1750.0,3.0,28.0,16.0,144.0,,419.0,16.0,52.0,110.0,4.0,,48.0,19.0,16.0,44.0,18.0,218.0,75.0,34.0,1.0,55.0,28.0,,,,4.0,78.0,38.0,2.0,,838.0,861.0,74.0,10.0,,4.0,,1.0,32.0,108.0,6.0,28.0,66.0,7.0,10.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,
USA_MLS,2017,Chicago Fire FC,47autoxmcbr5z7o6d8998esph,M. de Leeuw,Midfielder,8,8.0,7.0,2189.0,5.0,4.0,52.0,3.0,603.0,10.0,192.0,1.0,275.0,13.0,5.0,23.0,21.0,18.0,4.0,29.0,217.0,204.0,44.0,110.0,611.0,12.0,48.0,15.0,461.0,22.0,31.0,133.0,,130.0,18.0,102.0,6.0,1.0,99.0,26.0,51.0,39.0,920.0,,30.0,26.0,175.0,,137.0,72.0,47.0,110.0,13.0,,17.0,1.0,35.0,17.0,5.0,221.0,18.0,26.0,,8.0,30.0,,1.0,2.0,6.0,82.0,152.0,3.0,,470.0,478.0,46.0,6.0,,7.0,,3.0,30.0,111.0,14.0,22.0,93.0,2.0,4.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,
USA_MLS,2017,Chicago Fire FC,iylawaly9w2ijxd4vrkfbj6d,A. Álvarez,Midfielder,12,15.0,1.0,1104.0,12.0,13.0,25.0,3.0,447.0,14.0,126.0,13.0,250.0,6.0,2.0,30.0,12.0,10.0,1.0,13.0,228.0,122.0,29.0,79.0,468.0,8.0,17.0,27.0,329.0,21.0,21.0,109.0,6.0,67.0,21.0,136.0,7.0,1.0,65.0,13.0,24.0,14.0,780.0,32.0,26.0,14.0,166.0,2.0,132.0,35.0,43.0,89.0,11.0,6.0,30.0,6.0,28.0,5.0,18.0,184.0,13.0,22.0,3.0,41.0,26.0,19.0,1.0,,2.0,82.0,143.0,1.0,,343.0,359.0,18.0,,2.0,2.0,,3.0,22.0,95.0,7.0,9.0,84.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
