root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Duels,Goals Conceded,Total Tackles,Rightside Passes,Total Losses Of Possession,Unsuccessful Passes Own Half,Successful Passes Own Half,Goals Conceded Inside Box,Shots On Target ( inc goals ),Unsuccessful Long Passes,Recoveries,PutThrough/Blocked Distribution,Touches,Total Shots,Total Passes,Aerial Duels,Starts,Ground Duels lost,Interceptions,Appearances,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Aerial Duels won,Time Played,Throw Ins to Own Player,Backward Passes,Successful Passes Opposition Half,Successful Open Play Passes,Successful Short Passes,Index,Tackles Won,Ground Duels won,Ground Duels,Total Touches In Opposition Box,Aerial Duels lost,Successful Long Passes,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Clearances,Unsuccessful Passes Opposition Half,Duels won,Corners Won,Games Played,Duels lost,Winning Goal,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Penalties Taken,Unsuccessful lay-offs,Goals,Successful Lay-offs,Successful Corners into Box,Total Fouls Won,Corners Taken (incl short corners),Total Fouls Conceded,Unsuccessful Corners into Box,Times Tackled,Blocked Shots,Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Dribbles,Through balls,Goals from Outside Box,Attempts from Set Pieces,Shots Off Target (inc woodwork),Successful Crosses & Corners,Home Goals,Away Goals,PutThrough/Blocked Distribution Won,Substitute On,Tackles Lost,Foul Attempted Tackle,Foul Won Penalty,Unsuccessful Crosses open play,Yellow Cards,Substitute Off,Offsides,Goal Kicks,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Saves made - parried,GK Successful Distribution,GK Unsuccessful Distribution,Blocks,Successful Crosses open play,Hit Woodwork,Unsuccessful Launches,Clean Sheets,Successful Launches,Overruns,Handballs conceded,Goals from Inside Box,Headed Goals,Left Foot Goals,Second Goal Assists,Goal Assists,Assists (Intentional),Penalties Conceded,Red Cards - 2nd Yellow,Clearances Off the Line,Total Red Cards,Penalties Saved,Saves from Penalty,Catches,Punches,Penalties Faced,Goalkeeper Smother,Own Goal Scored,Goals Conceded Outside Box,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Saves made - caught,Crosses not Claimed,Other Goals,Last Man Tackle,Drops,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,FC Cincinnati,FC_Cincinnati,oy75u5wxkw9sp25k39glwhcl,L. Acosta,Midfielder,10,33.0,40.0,5.0,1.0,50.0,76.0,2.0,33.0,5.0,4.0,5.0,15.0,7.0,259.0,5.0,179.0,,3.0,21.0,,3.0,36.0,141.0,162.0,,269.0,1.0,34.0,111.0,128.0,135.0,10.0,,19.0,40.0,24.0,,6.0,59.0,38.0,,46.0,19.0,6.0,3.0,21.0,0.0,10.0,1.0,,1.0,1.0,1.0,,3.0,5.0,10.0,2.0,4.0,14.0,5.0,11.0,10.0,13.0,2.0,,2.0,1.0,3.0,1.0,0.0,2.0,,1.0,1.0,,4.0,,1.0,1.0,,,,,,,,,2.0,,1.0,,,2.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,FC Cincinnati,FC_Cincinnati,739dnufx6izfhubwow0n1ijxm,L. Aghedo,Defender,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,FC Cincinnati,FC_Cincinnati,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,FC Cincinnati,FC_Cincinnati,6n4z60qfcxddwk1vselehwg2y,M. Angulo,Midfielder,8,2.0,8.0,1.0,3.0,17.0,4.0,1.0,23.0,1.0,,,4.0,1.0,62.0,,51.0,1.0,1.0,4.0,,3.0,18.0,49.0,51.0,1.0,91.0,1.0,9.0,26.0,49.0,49.0,10.0,1.0,3.0,7.0,1.0,,,7.0,2.0,2.0,1.0,4.0,,3.0,4.0,0.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,2.0,2.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,FC Cincinnati,FC_Cincinnati,epikfk8pzyaixubsbq0ri21ka,Á. Barreal,Midfielder,31,14.0,30.0,5.0,8.0,68.0,49.0,6.0,36.0,5.0,3.0,8.0,12.0,8.0,253.0,5.0,168.0,4.0,3.0,12.0,3.0,3.0,6.0,146.0,166.0,1.0,269.0,21.0,45.0,114.0,145.0,141.0,10.0,5.0,14.0,26.0,21.0,3.0,5.0,49.0,22.0,1.0,34.0,15.0,4.0,3.0,15.0,0.0,18.0,,,,,,1.0,,1.0,6.0,2.0,6.0,5.0,3.0,9.0,4.0,5.0,1.0,,1.0,2.0,4.0,,,2.0,,3.0,1.0,,10.0,1.0,1.0,1.0,,,,,,,,,3.0,,1.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,FC Cincinnati,FC_Cincinnati,bjprfeyv38xb284im3yuu3u21,A. Boupendza,Forward,9,11.0,32.0,4.0,5.0,13.0,31.0,2.0,8.0,4.0,2.0,,9.0,3.0,96.0,7.0,48.0,4.0,3.0,13.0,,3.0,14.0,37.0,48.0,3.0,204.0,,13.0,29.0,37.0,37.0,10.0,3.0,15.0,28.0,14.0,1.0,,8.0,11.0,,10.0,18.0,,3.0,14.0,0.0,1.0,,,,,,,,3.0,,1.0,,11.0,1.0,3.0,6.0,7.0,,,,5.0,,,,1.0,,2.0,,,1.0,1.0,3.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,FC Cincinnati,FC_Cincinnati,g2s7y5pviwdn8hr20cohuk4q,R. Celentano,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,FC Cincinnati,FC_Cincinnati,9gvhifwtxm19v78bjp8wr2c45,R. Gaddis,Defender,28,4.0,3.0,1.0,2.0,1.0,6.0,3.0,16.0,1.0,,1.0,6.0,2.0,59.0,,44.0,,1.0,,,1.0,16.0,39.0,43.0,,89.0,8.0,14.0,23.0,38.0,36.0,10.0,1.0,3.0,3.0,,,3.0,13.0,5.0,,2.0,3.0,,1.0,,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,FC Cincinnati,FC_Cincinnati,dv09p12tc7rdd22262wamfnx1,N. Hagglund,Defender,4,9.0,18.0,3.0,4.0,6.0,14.0,4.0,52.0,3.0,,2.0,10.0,,112.0,,87.0,10.0,2.0,3.0,3.0,3.0,37.0,76.0,86.0,8.0,136.0,1.0,6.0,24.0,75.0,69.0,10.0,2.0,5.0,8.0,1.0,2.0,7.0,38.0,11.0,9.0,8.0,13.0,,3.0,5.0,0.0,1.0,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,1.0,2.0,2.0,,1.0,,1.0,,,,,,,,,1.0,,,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,FC Cincinnati,FC_Cincinnati,44nrrrjr233eellmujjz45h5g,B. Halsey,Defender,42,2.0,,,,,3.0,,5.0,,,,1.0,,23.0,,17.0,,,,,2.0,10.0,15.0,17.0,,20.0,2.0,6.0,11.0,15.0,14.0,10.0,,,,3.0,,1.0,1.0,2.0,2.0,3.0,,1.0,2.0,,0.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
