liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Leftside Passes,Open Play Passes,Progressive Carries,Recoveries,Rightside Passes,Shots On Target ( inc goals ),Starts,Successful Dribbles,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Foul Attempted Tackle,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Substitute Off,Unsuccessful lay-offs,Hit Woodwork,Substitute On,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Yellow Cards,Successful Crosses & Corners,Successful Crosses open play,Total Fouls Won,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Successful Launches,Total Big Chances Saved,Corners Taken (incl short corners),Corners Won,Key Passes (Attempt Assists),Overruns,Successful Corners into Box,Successful Lay-offs,Total Big Chances Created,Unsuccessful Corners into Box,Offsides,Goals,Goals Openplay,Goals from Inside Box,Headed Goals,Total Big Chances Scored,Home Goals,Away Goals,Assists (Intentional),Goal Assists,Blocked Shots,Through balls,Catches,Saves made - parried,Clearances Off the Line,Handballs conceded,Attempts from Set Pieces,Goals from Outside Box,Right Foot Goals,Goalkeeper Smother,Goals Conceded Outside Box,Penalty Goals Conceded,Shots Created,Drops,Penalties Faced,Left Foot Goals,Penalties Conceded,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Other Goals,Straight Red Cards,Total Red Cards,Last Player Tackle,Second Goal Assists,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed,Direct Setpiece Goals,Set Pieces Goals,Penalties Saved,Saves from Penalty,Own Goal Scored
Concacaf_Concacaf_Champions_Cup,2026,CF Monterrey,4brxad2pilyhwhjgri3u0rmga,A. Aceves,Defender,19,8.0,6.0,2.0,4.0,9.0,1.0,31.0,,17.0,6.0,11.0,4.0,46.0,4.0,4.0,4.0,9.0,,9.0,3.0,17.0,105.0,17.0,8.0,41.0,,2.0,,9.0,91.0,31.0,67.0,89.0,6.0,2.0,,3.0,202.0,,,7.0,,15.0,113.0,,98.0,8.0,2.0,15.0,143.0,,3.0,6.0,10.0,5.0,9.0,0.0,,1.0,,,1.0,,,2.0,,,,,,1.0,2.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF Monterrey,aevk7yjo0gjbppcpqeb0siead,É. Aguirre,Midfielder,14,7.0,3.0,4.0,2.0,31.0,1.0,52.0,1.0,14.0,7.0,7.0,52.0,34.0,2.0,1.0,1.0,7.0,4.0,3.0,3.0,51.0,126.0,33.0,2.0,14.0,,2.0,2.0,5.0,119.0,74.0,49.0,118.0,,1.0,,15.0,180.0,,,4.0,3.0,22.0,130.0,,123.0,1.0,,7.0,176.0,,,2.0,17.0,,5.0,0.0,1.0,2.0,2.0,,,,,,10.0,10.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF Monterrey,2ufp5icqczg2wvcxl5axnxu96,F. Ambríz,Midfielder,5,4.0,3.0,1.0,2.0,6.0,,16.0,1.0,11.0,6.0,5.0,10.0,17.0,2.0,1.0,1.0,7.0,3.0,4.0,1.0,29.0,73.0,5.0,6.0,22.0,,1.0,2.0,,67.0,40.0,28.0,68.0,2.0,,,1.0,107.0,,,3.0,2.0,8.0,74.0,,68.0,2.0,,6.0,87.0,,,2.0,5.0,1.0,4.0,0.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF Monterrey,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,Defender,3,1.0,1.0,,1.0,4.0,,14.0,,4.0,1.0,3.0,10.0,14.0,1.0,1.0,1.0,3.0,,3.0,1.0,5.0,29.0,6.0,3.0,6.0,,,1.0,1.0,27.0,17.0,10.0,26.0,,2.0,,4.0,68.0,,,,,3.0,29.0,,27.0,2.0,,2.0,43.0,,,,1.0,1.0,2.0,0.0,,4.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF Monterrey,7p13qjuan288ny8wvxe00djx0,C. Bustos,Defender,34,6.0,3.0,3.0,2.0,9.0,,29.0,,14.0,5.0,9.0,9.0,33.0,2.0,2.0,2.0,8.0,2.0,6.0,3.0,57.0,121.0,13.0,8.0,24.0,,2.0,1.0,4.0,108.0,43.0,67.0,106.0,2.0,2.0,,3.0,180.0,,,7.0,1.0,16.0,123.0,1.0,110.0,4.0,4.0,13.0,150.0,,5.0,6.0,10.0,3.0,7.0,0.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,4.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF Monterrey,75079gtd2efpviyo605ozsd79,Sergio Canales,Midfielder,10,2.0,1.0,1.0,1.0,5.0,,15.0,,6.0,4.0,2.0,25.0,11.0,1.0,,,4.0,3.0,1.0,,12.0,40.0,10.0,3.0,14.0,,1.0,,4.0,35.0,29.0,12.0,33.0,1.0,,,,73.0,3.0,,,,10.0,42.0,1.0,37.0,1.0,1.0,5.0,59.0,2.0,,,3.0,3.0,5.0,0.0,,1.0,,1.0,1.0,,,,1.0,1.0,,4.0,1.0,,,,,,,,,,,3.0,1.0,4.0,,2.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF Monterrey,ctiesvd76yq85nbnwfxvll39x,R. Chávez,Defender,2,5.0,3.0,2.0,2.0,5.0,,5.0,,12.0,8.0,4.0,18.0,21.0,2.0,3.0,3.0,7.0,5.0,2.0,,17.0,44.0,4.0,5.0,1.0,1.0,1.0,,1.0,34.0,19.0,16.0,33.0,,2.0,,10.0,111.0,3.0,,7.0,1.0,16.0,44.0,2.0,34.0,2.0,1.0,10.0,74.0,3.0,2.0,5.0,7.0,5.0,5.0,0.0,1.0,2.0,1.0,1.0,,,,1.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF Monterrey,aaw54l5a40rviv8w0um4h12ol,J. Corona,Midfielder,17,5.0,2.0,3.0,4.0,22.0,,34.0,,30.0,14.0,16.0,56.0,21.0,4.0,3.0,3.0,25.0,12.0,13.0,1.0,18.0,70.0,16.0,9.0,13.0,2.0,2.0,8.0,6.0,52.0,36.0,21.0,49.0,,,,,189.0,10.0,,1.0,1.0,46.0,74.0,4.0,55.0,,6.0,19.0,131.0,6.0,1.0,2.0,19.0,5.0,17.0,0.0,,3.0,1.0,2.0,1.0,,,2.0,5.0,4.0,,2.0,2.0,5.0,,,,,,,,,,1.0,2.0,3.0,,,3.0,,1.0,,1.0,1.0,,,,0.0,1.0,,,,,,,,,,1.0,1.0,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF Monterrey,9xg0bchuz670cqrysvre92ec4,C. Reyes,Midfielder,37,3.0,3.0,,2.0,7.0,1.0,16.0,,15.0,13.0,2.0,19.0,8.0,2.0,1.0,1.0,12.0,10.0,2.0,,10.0,30.0,4.0,3.0,5.0,,1.0,1.0,,27.0,22.0,8.0,27.0,,,,2.0,103.0,5.0,,,3.0,12.0,30.0,,27.0,,3.0,3.0,54.0,4.0,,,4.0,,3.0,0.0,2.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,3.0,1.0,1.0,,,,,,,,,,2.0,,3.0,1.0,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF Monterrey,5l0ai0fiegmpehqlljfpfj5lg,K. Cuneo,Goalkeeper,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
