matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga
Final,3skf6vb423q7j5zl5q98s8416,Atlanta United,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/teams/view/943ue6l8ylnidoygbi9p8op2h,Minnesota,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/teams/view/dna80a164iz5ta6pp6ivk64rx,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/match/view/3skf6vb423q7j5zl5q98s8416,28/08/2019,2019,USA_US_Open_Cup
Semi-finals,4s9ufw61jn7gvslj90syszq0a,Minnesota,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/teams/view/dna80a164iz5ta6pp6ivk64rx,Portland,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/teams/view/77o8sorlijzpr0t4s7231zzxp,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/match/view/4s9ufw61jn7gvslj90syszq0a,08/08/2019,2019,USA_US_Open_Cup
Semi-finals,4se3ahkgux2wvikhzrccjbuju,Orlando,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/teams/view/eaqreat4kxwvah0bvwg1wtoq5,Atlanta United,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/teams/view/943ue6l8ylnidoygbi9p8op2h,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/match/view/4se3ahkgux2wvikhzrccjbuju,07/08/2019,2019,USA_US_Open_Cup
Quarter-finals,ej5vxkiga4w38r6wz8nk90xgq,LAFC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/teams/view/c6e7kqqrkt389ysrth6yy6puy,Portland,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/teams/view/77o8sorlijzpr0t4s7231zzxp,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/match/view/ej5vxkiga4w38r6wz8nk90xgq,11/07/2019,2019,USA_US_Open_Cup
Quarter-finals,ej0rt1joblehs0qyouddf23qi,Minnesota,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/teams/view/dna80a164iz5ta6pp6ivk64rx,New Mexico Utd,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/teams/view/bk3zg8yaj5uoqhxzwons3bo8a,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/match/view/ej0rt1joblehs0qyouddf23qi,11/07/2019,2019,USA_US_Open_Cup
Quarter-finals,ejb6psk91btn2yd6ecw69pdnu,Orlando,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/teams/view/eaqreat4kxwvah0bvwg1wtoq5,NYCFC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/teams/view/1bksy4rix8pm8rjve81uqo8ut,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/match/view/ejb6psk91btn2yd6ecw69pdnu,11/07/2019,2019,USA_US_Open_Cup
Quarter-finals,ejfcrc88n6rh1zn1psqabrka2,Atlanta United,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/teams/view/943ue6l8ylnidoygbi9p8op2h,St. Louis,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/teams/view/5g7exmz2l3wlki5lzrg2wde5l,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/match/view/ejfcrc88n6rh1zn1psqabrka2,11/07/2019,2019,USA_US_Open_Cup
8th Finals,avcqvito3l45k24xh0yj0h8q2,LAFC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/teams/view/c6e7kqqrkt389ysrth6yy6puy,Earthquakes,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/teams/view/a2jg79bf9ab1vj6iok2r328cc,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/match/view/avcqvito3l45k24xh0yj0h8q2,21/06/2019,2019,USA_US_Open_Cup
8th Finals,avflfv1600dhz6ji2vcof4l0q,Portland,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/teams/view/77o8sorlijzpr0t4s7231zzxp,Galaxy,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/teams/view/6qr5y32dthc4dqycckwmfj1si,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/match/view/avflfv1600dhz6ji2vcof4l0q,20/06/2019,2019,USA_US_Open_Cup
8th Finals,avol7v2jfjmoq50hpp5bzckmi,St. Louis,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/teams/view/5g7exmz2l3wlki5lzrg2wde5l,Cincinnati,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/teams/view/652hppivbqchvrp3wopx1isyt,https://www.scoresway.com/en_GB/soccer/us-open-cup-2019/c7tmg7pxkutef9ymogovz4huy/match/view/avol7v2jfjmoq50hpp5bzckmi,20/06/2019,2019,USA_US_Open_Cup
