liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels won,Tackles Lost,Unsuccessful Passes Opposition Half,Goals Conceded Inside Box,Blocks,Total Shots,Open Play Passes,Aerial Duels lost,Successful Long Passes,Aerial Duels,Total Touches In Opposition Box,Goals Conceded,Unsuccessful Passes Own Half,Duels lost,Duels won,Touches,Rightside Passes,Unsuccessful Launches,Successful Passes Opposition Half,Games Played,Ground Duels lost,Recoveries,Shots Off Target (inc woodwork),Successful Short Passes,Total Passes,Total Fouls Won,Total Tackles,Backward Passes,Unsuccessful Long Passes,Aerial Duels won,Unsuccessful Short Passes,Successful Launches,Index,Duels,Forward Passes,Tackles Won,Interceptions,Ground Duels,Successful Passes Own Half,Starts,Throw Ins to Own Player,Total Clearances,Total Fouls Conceded,Foul Attempted Tackle,Successful Open Play Passes,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute Off,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution,Substitute On,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Offsides,Corners Won,Shots On Target ( inc goals ),Successful Corners into Box,Key Passes (Attempt Assists),Blocked Shots,Successful Dribbles,Unsuccessful Corners into Box,Unsuccessful Dribbles,Successful Crosses & Corners,Corners Taken (incl short corners),Throw Ins to Opposition Player,Successful Crosses open play,Punches,Saves Made,Saves Made from Inside Box,Saves made - parried,Catches,GK Unsuccessful Distribution,GK Successful Distribution,Goal Assists,Assists (Intentional),Straight Red Cards,Total Red Cards,Goals,Goals from Inside Box,Right Foot Goals,Saves Made from Outside Box,Penalty Goals Conceded,Left Foot Goals,Clean Sheets,Hit Woodwork,Headed Goals,Goals from Outside Box,Penalties Conceded,Second Goal Assists,Successful Lay-offs,Penalties Taken,Through balls,Penalty Goals,Foul Won Penalty,Penalties Faced,Attempts from Set Pieces,Red Cards - 2nd Yellow,Handballs conceded,Goals Conceded Outside Box,Overruns,Saves made - caught,Goal Kicks,Drops,Clearances Off the Line,Last Man Tackle,Goalkeeper Smother,Unsuccessful lay-offs,Set Pieces Goals,Own Goal Scored,Saves from Penalty,Penalties Saved,Crosses not Claimed
USA_US_Open_Cup,2022,Columbus Crew,5o2437unwy8z2k2k2ers86dbd,I. Angking,Midfielder,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Columbus Crew,cfucb8do9rkxdk9381cinmqd,J. Anibaba,Defender,23,90.0,1.0,21.0,3.0,,17.0,2.0,1.0,,37.0,2.0,6.0,5.0,,2.0,6.0,4.0,6.0,60.0,3.0,8.0,7.0,1.0,2.0,5.0,,14.0,41.0,2.0,1.0,1.0,17.0,3.0,4.0,4.0,10.0,10.0,29.0,1.0,6.0,5.0,13.0,1.0,,5.0,1.0,1.0,18.0,8.0,20.0,24.0,,0.0,0.0,0.0,,,2.0,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Columbus Crew,660a1dq2kk90vuzw0ru6mbmy,Miguel Berry,Forward,27,4.0,1.0,2.0,,,2.0,,,,3.0,,,1.0,1.0,,,2.0,1.0,5.0,,,1.0,1.0,2.0,1.0,,1.0,3.0,,,1.0,,1.0,2.0,,10.0,3.0,2.0,,,2.0,,,,,1.0,1.0,1.0,,1.0,3.0,1.0,0.0,0.0,0.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Columbus Crew,6kb6kwmwjh4c6oyed5upl266t,E. Bush,Goalkeeper,24,90.0,1.0,7.0,,,4.0,2.0,,,11.0,,10.0,,,2.0,3.0,,,31.0,7.0,2.0,4.0,1.0,,7.0,,8.0,25.0,,,,7.0,,,4.0,10.0,,16.0,,,,14.0,1.0,,1.0,,,8.0,2.0,18.0,7.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,10.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Columbus Crew,2uis9d0h87arn5ew3bg1si40l,D. Etienne,Midfielder,22,20.0,1.0,1.0,1.0,,2.0,1.0,,1.0,5.0,,1.0,,1.0,1.0,,,1.0,8.0,2.0,,2.0,1.0,,1.0,1.0,3.0,5.0,,,2.0,,,1.0,,10.0,1.0,1.0,,,1.0,2.0,,,,,,4.0,,4.0,2.0,,0.0,0.0,0.0,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Columbus Crew,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,Midfielder,17,86.0,1.0,6.0,1.0,,2.0,2.0,1.0,,42.0,1.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,61.0,1.0,1.0,23.0,1.0,1.0,4.0,,35.0,43.0,,,6.0,1.0,3.0,5.0,1.0,10.0,6.0,20.0,,1.0,2.0,14.0,1.0,5.0,,1.0,,36.0,16.0,37.0,14.0,,0.0,0.0,0.0,1.0,,,,,,,,1.0,,,1.0,,1.0,,,,,8.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Columbus Crew,5poofr1j8221dhowins42c1jp,E. Hurtado,Forward,19,70.0,1.0,6.0,1.0,,7.0,1.0,,,22.0,4.0,,7.0,1.0,1.0,2.0,10.0,4.0,42.0,2.0,,14.0,1.0,6.0,3.0,,17.0,23.0,1.0,,8.0,,3.0,6.0,,10.0,14.0,4.0,,,7.0,3.0,1.0,1.0,1.0,3.0,2.0,16.0,9.0,17.0,18.0,,0.0,0.0,0.0,1.0,3.0,3.0,4.0,,3.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Columbus Crew,bft3zzbzpx1ig0n4tcxwpx5ud,J. Igbekeme,Midfielder,26,90.0,1.0,10.0,1.0,,9.0,2.0,,,43.0,,3.0,1.0,1.0,2.0,1.0,3.0,2.0,52.0,11.0,1.0,20.0,1.0,3.0,11.0,,31.0,44.0,1.0,,4.0,4.0,1.0,6.0,,10.0,5.0,16.0,,2.0,4.0,14.0,1.0,,,1.0,,34.0,13.0,34.0,14.0,,0.0,0.0,0.0,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Columbus Crew,8m434r9gz4dowd88hqwhfnox5,A. Mățan,Midfielder,20,90.0,1.0,4.0,3.0,,9.0,2.0,,1.0,34.0,,2.0,,5.0,2.0,,3.0,3.0,53.0,12.0,,25.0,1.0,3.0,4.0,,28.0,34.0,2.0,,9.0,,,4.0,,10.0,6.0,7.0,,3.0,6.0,5.0,1.0,,,1.0,1.0,30.0,6.0,30.0,14.0,,0.0,0.0,0.0,,2.0,5.0,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,4.0,,,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Columbus Crew,a9qoqaop3g6wk5cxm9fwaevsa,A. Morris,Midfielder,21,90.0,1.0,12.0,3.0,,8.0,2.0,,1.0,56.0,3.0,7.0,4.0,2.0,2.0,4.0,5.0,4.0,74.0,13.0,2.0,24.0,1.0,2.0,4.0,1.0,38.0,57.0,2.0,1.0,15.0,3.0,1.0,9.0,,10.0,9.0,10.0,1.0,3.0,5.0,21.0,1.0,1.0,,1.0,,44.0,19.0,45.0,18.0,,0.0,0.0,0.0,,1.0,,2.0,,,,1.0,,,,1.0,,,,1.0,,,4.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Columbus Crew,2g5s1bd38e3v7j8h11xq3uo6h,J. Morris,Midfielder,33,21.0,1.0,2.0,,,2.0,1.0,,,6.0,2.0,,3.0,,1.0,,4.0,1.0,16.0,2.0,,3.0,1.0,2.0,1.0,,4.0,6.0,,,,1.0,1.0,1.0,,10.0,5.0,3.0,,1.0,2.0,1.0,,4.0,2.0,1.0,1.0,4.0,1.0,4.0,5.0,,0.0,0.0,0.0,,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Columbus Crew,c44bkncqmptribnxki1dyppbe,I. Parente,Midfielder,16,70.0,1.0,5.0,1.0,,3.0,1.0,,,44.0,1.0,3.0,2.0,,1.0,2.0,5.0,2.0,50.0,16.0,1.0,20.0,1.0,4.0,4.0,,36.0,44.0,,,4.0,1.0,1.0,4.0,,10.0,7.0,10.0,,,5.0,19.0,1.0,,1.0,3.0,2.0,39.0,14.0,39.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Columbus Crew,6l4txwsu7ehtb8t6jand39atw,P. Quinton,Defender,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
