liga,temporada,equipo,id,nombre,posicion,dorsal,Penalty Goals Conceded,Goals Conceded,Games Played,Appearances,Index,Starts,Goals Conceded Inside Box,Time Played,Winning Goal,Yellow Cards,Substitute On,Substitute Off,Goals Conceded Outside Box,Rightside Passes,Successful Open Play Passes,Forward Passes,Touches,Goalkeeper Smother,Punches,Total Passes,Successful Passes Opposition Half,GK Successful Distribution,Leftside Passes,Saves Made from Outside Box,Unsuccessful Passes Own Half,Unsuccessful Passes Opposition Half,Successful Short Passes,Recoveries,Saves Made,Penalties Faced,Goal Kicks,Successful Long Passes,Total Losses Of Possession,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,GK Unsuccessful Distribution,Saves Made from Inside Box,Total Clearances,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful Long Passes,Unsuccessful Launches,Successful Passes Own Half,Saves made - parried,Tackles Lost,PutThrough/Blocked Distribution,Backward Passes,Total Fouls Won,Tackles Won,Duels,Blocked Shots,Unsuccessful Dribbles,Aerial Duels,Ground Duels lost,Corners Won,Aerial Duels lost,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution Won,Total Fouls Conceded,Total Tackles,Ground Duels,Total Touches In Opposition Box,Aerial Duels won,Duels lost,Unsuccessful Crosses open play,Successful Dribbles,Unsuccessful Short Passes,Ground Duels won,Duels won,Successful Lay-offs,Total Shots,Shots Off Target (inc woodwork),Interceptions,Foul Attempted Tackle,Throw Ins to Own Player,Last Man Tackle,Throw Ins to Opposition Player,Blocks,Successful Crosses open play,Key Passes (Attempt Assists),Successful Crosses & Corners,Through balls,Assists (Intentional),Shots On Target ( inc goals ),Goal Assists,Goals,Goals from Inside Box,Offsides,Left Foot Goals,Home Goals,Away Goals,Handballs conceded,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Unsuccessful lay-offs,Catches,Clean Sheets,Headed Goals,Hit Woodwork,Right Foot Goals,Red Cards - 2nd Yellow,Total Red Cards,Goals from Outside Box,Second Goal Assists,Saves made - caught,Own Goal Scored,Penalties Taken,Penalty Goals,Foul Won Penalty,Drops,Clearances Off the Line,Set Pieces Goals,Straight Red Cards,Penalties Saved,Saves from Penalty,Overruns
USA_US_Open_Cup,2023,Colorado Rapids,33l6xyx4nhswaphl9ha38yx9l,L. Abubakar,Defender,6,,2.0,2.0,2.0,10.0,2.0,1.0,158.0,0.0,,,1.0,1.0,41.0,142.0,36.0,169.0,,,158.0,43.0,,74.0,,4.0,9.0,137.0,6.0,,,,8.0,13.0,13.0,155.0,,,3.0,1.0,145.0,4.0,1.0,102.0,,1.0,,7.0,,,14.0,,,8.0,5.0,,3.0,,,,4.0,1.0,6.0,2.0,5.0,8.0,,,9.0,1.0,6.0,,2.0,2.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Colorado Rapids,1yhtzq33ssznnl1pkg6fjz26t,B. Acosta,Midfielder,21,,1.0,1.0,1.0,10.0,1.0,,90.0,0.0,,,,1.0,5.0,24.0,15.0,46.0,,,33.0,18.0,,6.0,,,11.0,21.0,6.0,,,,4.0,14.0,8.0,31.0,,,1.0,1.0,25.0,3.0,,9.0,,,1.0,7.0,,,4.0,,,1.0,3.0,,1.0,1.0,3.0,,2.0,,3.0,2.0,,4.0,1.0,,5.0,,,,,,,2.0,4.0,,,,,2.0,2.0,,,,,,,,,,,,,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Colorado Rapids,cxgl6f675j5cdlhk913l0gt0,Max,Midfielder,8,,2.0,2.0,2.0,10.0,2.0,2.0,135.0,0.0,,,1.0,,19.0,61.0,17.0,87.0,,,69.0,30.0,,13.0,,1.0,7.0,56.0,5.0,,,,5.0,14.0,8.0,69.0,,,3.0,,61.0,,,31.0,,,3.0,20.0,,2.0,8.0,,1.0,2.0,3.0,,,3.0,,2.0,,2.0,6.0,2.0,2.0,3.0,,1.0,8.0,3.0,5.0,3.0,2.0,1.0,,,,,,,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Colorado Rapids,8qqehla9xvhut6uua4a0zcju2,S. Anderson,Defender,27,,3.0,2.0,2.0,10.0,2.0,3.0,180.0,0.0,1.0,,,,6.0,72.0,32.0,134.0,,,91.0,37.0,,30.0,,3.0,15.0,68.0,8.0,,,,7.0,21.0,16.0,88.0,,,4.0,,75.0,5.0,4.0,42.0,,1.0,6.0,23.0,5.0,5.0,18.0,,,3.0,4.0,1.0,2.0,,2.0,4.0,1.0,6.0,15.0,,1.0,6.0,,,11.0,11.0,12.0,,1.0,,3.0,1.0,6.0,,1.0,1.0,,3.0,4.0,,,1.0,,,,,,,,,,4.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Colorado Rapids,1k3vd2f0e8r92fqkg5981y66t,M. Barrios,Forward,12,,3.0,3.0,3.0,10.0,2.0,2.0,157.0,0.0,,1.0,2.0,1.0,4.0,21.0,6.0,54.0,,,34.0,17.0,,16.0,,4.0,8.0,23.0,7.0,,,,1.0,15.0,10.0,31.0,,,,,24.0,,,8.0,,1.0,4.0,8.0,2.0,4.0,19.0,,1.0,4.0,7.0,1.0,3.0,1.0,2.0,1.0,4.0,5.0,15.0,5.0,1.0,10.0,2.0,1.0,10.0,8.0,9.0,,4.0,3.0,1.0,3.0,,,,,1.0,2.0,1.0,,,1.0,,1.0,1.0,2.0,,0.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Colorado Rapids,b6u6116764v2j7apsi25vx3v9,S. Beitashour,Defender,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Colorado Rapids,oyfrc7by0bs2xynwaof0xtrd,K. Cabral,Forward,91,,2.0,3.0,3.0,10.0,2.0,1.0,146.0,0.0,,1.0,2.0,1.0,8.0,21.0,4.0,48.0,,,28.0,16.0,,5.0,,1.0,2.0,25.0,,,,,,11.0,3.0,24.0,,,,,25.0,,,9.0,,1.0,4.0,11.0,1.0,,16.0,1.0,2.0,2.0,9.0,2.0,,3.0,,4.0,4.0,1.0,14.0,8.0,2.0,9.0,,3.0,3.0,5.0,7.0,1.0,2.0,1.0,,1.0,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Colorado Rapids,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,Defender,34,,1.0,2.0,2.0,10.0,1.0,1.0,67.0,0.0,,1.0,1.0,,8.0,32.0,22.0,59.0,,,44.0,8.0,,12.0,,6.0,5.0,32.0,5.0,,,,1.0,11.0,11.0,43.0,,,9.0,,33.0,8.0,5.0,25.0,,,3.0,2.0,,1.0,8.0,,,4.0,2.0,,1.0,,,1.0,1.0,1.0,4.0,1.0,3.0,3.0,,1.0,3.0,2.0,5.0,,1.0,,2.0,1.0,,,,,,,,,,1.0,,1.0,1.0,,,0.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Colorado Rapids,6trmqwons1idaeoem1g7u467e,B. Galván,Midfielder,29,,1.0,2.0,2.0,10.0,1.0,,73.0,0.0,,1.0,1.0,1.0,10.0,18.0,9.0,57.0,,,29.0,11.0,,6.0,,2.0,10.0,17.0,2.0,,,,1.0,23.0,11.0,28.0,,,1.0,,18.0,3.0,,9.0,,,4.0,4.0,1.0,1.0,10.0,,4.0,,7.0,1.0,,7.0,1.0,2.0,,1.0,10.0,,,7.0,1.0,1.0,8.0,3.0,3.0,,,,,,6.0,,2.0,,2.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Colorado Rapids,5odgmdtpkte7j2674it4hpqs5,A. Gersbach,Defender,16,,1.0,2.0,2.0,10.0,1.0,1.0,56.0,0.0,,1.0,1.0,,4.0,12.0,12.0,28.0,,,20.0,6.0,,,,3.0,5.0,12.0,6.0,,,,,9.0,8.0,20.0,,,1.0,,12.0,3.0,1.0,7.0,,1.0,,4.0,,,6.0,,,3.0,2.0,1.0,2.0,,,,2.0,1.0,3.0,,1.0,4.0,,,5.0,1.0,2.0,,,,1.0,1.0,2.0,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
