liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Yellow Cards,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Successful Launches,Goals,Corners Won,Successful Crosses & Corners,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Set Pieces Goals,Substitute Off,Successful Corners into Box,Blocked Shots,Throw Ins to Opposition Player,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Crosses open play,Aerial Duels won,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Tackles Lost,Handballs conceded,Clean Sheets,Through balls,Right Foot Goals,Goals from Inside Box,Unsuccessful lay-offs,Offsides,Foul Won Penalty,Hit Woodwork,Penalties Taken,Penalty Goals,Own Goal Scored,Total Red Cards,Straight Red Cards,Headed Goals,Last Man Tackle,Second Goal Assists,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Penalties Saved,Drops,Saves from Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2019,Louisville City FC,4581ukyxidcskytai6xqghfjd,R. Ballard,Midfielder,23,,15.0,,4.0,1.0,3.0,,,,2.0,3.0,,1.0,1.0,,4.0,2.0,1.0,3.0,,1.0,1.0,,,1.0,2.0,,,,13.0,2.0,1.0,,6.0,2.0,1.0,10.0,2.0,,,2.0,8.0,,,,2.0,4.0,1.0,3.0,3.0,2.0,1.0,6.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Louisville City FC,5xna3s27vn6hfs9ywylwg5w8a,C. Clark,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Louisville City FC,9tknltys66s9j8ljchwu5efv9,P. Craig,Defender,5,3.0,2737.0,16.0,1858.0,104.0,597.0,13.0,172.0,15.0,79.0,398.0,950.0,39.0,191.0,4.0,1910.0,49.0,12.0,1312.0,29.0,26.0,363.0,590.0,11.0,242.0,242.0,30.0,18.0,124.0,2314.0,31.0,21.0,20.0,137.0,880.0,44.0,10.0,207.0,235.0,24.0,2.0,351.0,124.0,36.0,3.0,31.0,65.0,336.0,1507.0,1547.0,214.0,30.0,144.0,55.0,72.0,1.0,1.0,25.0,2.0,5.0,,84.0,9.0,7.0,,,,3.0,2.0,,,11.0,,,135.0,,,,,9.0,,7.0,1.0,,2.0,,,,2.0,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,2.0,1.0,,,,1.0,,,,,,,
USA_USL_Championship,2019,Louisville City FC,93jvyq1dq4snaubu2pw269979,G. Davis,Midfielder,22,16.0,1215.0,34.0,499.0,155.0,265.0,1.0,19.0,16.0,21.0,209.0,154.0,30.0,77.0,1.0,508.0,21.0,16.0,394.0,14.0,27.0,96.0,113.0,15.0,85.0,85.0,13.0,29.0,27.0,830.0,32.0,12.0,2.0,146.0,126.0,48.0,10.0,85.0,18.0,28.0,13.0,179.0,11.0,17.0,16.0,32.0,73.0,114.0,403.0,412.0,33.0,22.0,94.0,10.0,73.0,19.0,3.0,2.0,3.0,9.0,7.0,8.0,7.0,3.0,,10.0,,8.0,4.0,,,11.0,,7.0,12.0,1.0,,2.0,2.0,8.0,1.0,,1.0,2.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Louisville City FC,bjuv0x4ks7pwcm9usyefum8yx,G. Dee,Midfielder,18,,34.0,,19.0,2.0,7.0,,2.0,,1.0,9.0,5.0,1.0,5.0,,19.0,1.0,,12.0,1.0,,7.0,6.0,,3.0,3.0,,3.0,4.0,23.0,2.0,,,3.0,9.0,2.0,10.0,3.0,,,,6.0,,1.0,,2.0,2.0,2.0,12.0,12.0,3.0,,3.0,,1.0,2.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Louisville City FC,8ji7rdv7551irvuu5e0q3m9jp,P. DelPiccolo,Midfielder,36,2.0,915.0,6.0,549.0,68.0,261.0,3.0,17.0,3.0,19.0,120.0,202.0,13.0,84.0,,563.0,10.0,4.0,427.0,10.0,7.0,101.0,154.0,12.0,77.0,77.0,10.0,23.0,26.0,690.0,17.0,6.0,2.0,57.0,225.0,10.0,10.0,46.0,35.0,11.0,2.0,97.0,9.0,14.0,2.0,17.0,32.0,116.0,448.0,462.0,40.0,11.0,51.0,9.0,25.0,7.0,2.0,5.0,2.0,1.0,1.0,7.0,16.0,4.0,1.0,4.0,,3.0,,1.0,1.0,4.0,2.0,1.0,21.0,1.0,,,,2.0,,1.0,5.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Louisville City FC,brwl3zb2vun64lff7gwrvqtw5,T. Dobrowski,Goalkeeper,1,,90.0,,17.0,,1.0,,3.0,,,3.0,21.0,,,,25.0,,,18.0,3.0,,3.0,9.0,,3.0,4.0,1.0,,,30.0,1.0,,,,12.0,,10.0,,4.0,,,,,4.0,,1.0,,4.0,16.0,22.0,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,
USA_USL_Championship,2019,Louisville City FC,97pjboubtkne3y3p19q7oag9h,S. Francis,Defender,21,39.0,1175.0,91.0,603.0,117.0,214.0,1.0,80.0,4.0,20.0,266.0,243.0,34.0,88.0,4.0,614.0,18.0,11.0,400.0,15.0,5.0,168.0,207.0,16.0,154.0,93.0,13.0,27.0,53.0,949.0,15.0,7.0,2.0,114.0,271.0,8.0,10.0,89.0,46.0,13.0,3.0,166.0,17.0,17.0,39.0,15.0,57.0,19.0,437.0,446.0,52.0,20.0,77.0,12.0,57.0,2.0,,8.0,,9.0,11.0,35.0,12.0,2.0,,3.0,,4.0,22.0,,,1.0,1.0,11.0,32.0,,,1.0,1.0,14.0,,4.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Louisville City FC,d7mr0bqx5r5lxedg4vot44zit,B. Holt,Goalkeeper,0,,90.0,,29.0,,4.0,,7.0,,,7.0,26.0,,,,37.0,,,17.0,3.0,,7.0,8.0,,4.0,11.0,1.0,,3.0,42.0,1.0,,,,21.0,,10.0,,13.0,,,,,3.0,,1.0,,8.0,22.0,30.0,,,,,,,,4.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Louisville City FC,cv8u1u1mvnd89t6sqhlheorth,A. Hoppenot,Forward,29,33.0,1978.0,3.0,501.0,146.0,270.0,4.0,14.0,16.0,28.0,331.0,92.0,24.0,133.0,2.0,502.0,29.0,37.0,345.0,18.0,30.0,147.0,144.0,35.0,151.0,92.0,20.0,42.0,29.0,901.0,30.0,9.0,1.0,213.0,100.0,124.0,10.0,98.0,10.0,28.0,34.0,251.0,7.0,23.0,33.0,30.0,125.0,112.0,354.0,355.0,38.0,16.0,153.0,6.0,88.0,10.0,19.0,,5.0,29.0,7.0,3.0,15.0,5.0,,14.0,,14.0,1.0,,,14.0,,7.0,10.0,1.0,,2.0,2.0,8.0,,2.0,2.0,4.0,5.0,5.0,12.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
