liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Forward Passes,Foul Attempted Tackle,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Index,Leftside Passes,Offsides,Open Play Passes,Overruns,Penalties Taken,Penalty Goals,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots On Target ( inc goals ),Substitute On,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Throw Ins to Opposition Player,Time Played,Times Tackled,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Blocked Shots,Blocks,Corners Won,Final Third Touches,Goals Conceded Outside Box,Goals Openplay,Handballs conceded,Hit Woodwork,Key Passes (Attempt Assists),Penalty Goals Conceded,Shots Off Target (inc woodwork),Starts,Straight Red Cards,Substitute Off,Throw Ins to Own Player,Total Big Chances Missed,Total Fouls Won,Total Red Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Passes Own Half,Clean Sheets,Clearances Off the Line,Interceptions,Successful Launches,Tackles Lost,Unsuccessful lay-offs,Assists (Intentional),Corners Taken (incl short corners),Foul Won Penalty,Goal Assists,Second Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Total Big Chances Created,Unsuccessful Corners into Box,Attempts from Set Pieces,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Successful Corners into Box,Through balls,GK Successful Distribution,Goal Kicks,Left Foot Goals,Headed Goals,Penalties Conceded,Total Big Chances Saved,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Saves made - caught,Saves made - parried,Own Goal Scored,Last Player Tackle,Red Cards - 2nd Yellow,Crosses not Claimed,Penalties Off Target,Direct Corner Goals
USA_USL_League_One,2025,South Georgia Tormenta FC,c2zmstil3u7oa2t7tgaxpk2dw,S. Jones,Goalkeeper,13,1.0,,1.0,3.0,,3.0,1.0,,1.0,35.0,,3.0,,2.0,2.0,,,,,10.0,21.0,,27.0,,,,1.0,,,17.0,,9.0,,1.0,,,3.0,21.0,2.0,37.0,36.0,,,225.0,,,5.0,,27.0,65.0,,39.0,,,26.0,92.0,,26.0,23.0,,1.0,,,0.0,,,,,,,,,,,,2.0,,,,,,,,,9.0,3.0,,,,2.0,,,,,,,,,,,,,,,,,,23.0,24.0,,,,,2.0,1.0,14.0,1.0,,,4.0,3.0,2.0,1.0,,,2.0,,,,,,
USA_USL_League_One,2025,South Georgia Tormenta FC,dhjr58r7ml7lp5nl01dz1j6s4,J. Kasanzu,Defender,26,55.0,19.0,36.0,25.0,42.0,298.0,114.0,53.0,61.0,387.0,8.0,25.0,1.0,25.0,21.0,1.0,59.0,34.0,25.0,10.0,260.0,,933.0,,,,179.0,13.0,5.0,85.0,,271.0,1.0,6.0,,,73.0,775.0,276.0,522.0,725.0,13.0,2.0,1621.0,7.0,1.0,112.0,21.0,186.0,960.0,5.0,798.0,18.0,12.0,162.0,1203.0,4.0,89.0,105.0,73.0,3.0,1.0,0.0,1.0,1.0,7.0,2.0,11.0,4.0,,,,2.0,8.0,4.0,19.0,1.0,9.0,9.0,,9.0,1.0,,,46.0,57.0,3.0,,23.0,9.0,5.0,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,1.0,,,,
USA_USL_League_One,2025,South Georgia Tormenta FC,4t3akio43zpg7pyr3dtmoipnu,J. Malou,Defender,15,15.0,6.0,9.0,7.0,11.0,53.0,35.0,16.0,19.0,82.0,3.0,7.0,,5.0,4.0,,20.0,10.0,10.0,10.0,35.0,,191.0,,,,22.0,4.0,2.0,19.0,,72.0,1.0,2.0,3.0,,12.0,174.0,56.0,121.0,165.0,1.0,,463.0,,,24.0,9.0,24.0,200.0,1.0,177.0,2.0,3.0,23.0,254.0,,15.0,15.0,8.0,2.0,,,0.0,,3.0,1.0,7.0,1.0,,,,1.0,1.0,,5.0,,2.0,2.0,,5.0,,,,7.0,8.0,1.0,,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,South Georgia Tormenta FC,1pv6xhgaeshfrhzenz7y14glw,T. Nare,Defender,4,22.0,11.0,11.0,16.0,35.0,145.0,43.0,19.0,24.0,207.0,1.0,16.0,,19.0,19.0,,21.0,8.0,13.0,10.0,110.0,,508.0,,,,74.0,9.0,6.0,32.0,,170.0,2.0,7.0,,,32.0,458.0,129.0,341.0,438.0,9.0,1.0,860.0,1.0,,47.0,6.0,62.0,522.0,3.0,470.0,11.0,7.0,52.0,627.0,,37.0,41.0,15.0,3.0,,,0.0,,8.0,2.0,2.0,,,,,2.0,4.0,1.0,9.0,,1.0,3.0,2.0,2.0,,1.0,1.0,23.0,12.0,,,3.0,6.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,
USA_USL_League_One,2025,South Georgia Tormenta FC,7ofdnarha4k4b8nggld7gxnqi,J. Nyandjo,Forward,11,43.0,25.0,18.0,24.0,106.0,226.0,215.0,110.0,105.0,77.0,11.0,24.0,2.0,24.0,20.0,1.0,172.0,85.0,87.0,10.0,48.0,3.0,314.0,4.0,,,110.0,23.0,10.0,36.0,2.0,91.0,11.0,12.0,30.0,7.0,7.0,230.0,152.0,91.0,230.0,13.0,1.0,1247.0,65.0,1.0,10.0,18.0,213.0,322.0,27.0,237.0,14.0,59.0,85.0,648.0,28.0,11.0,84.0,74.0,1.0,0.0,2.0,0.0,11.0,1.0,18.0,36.0,4.0,1.0,2.0,1.0,12.0,4.0,16.0,12.0,,6.0,6.0,3.0,43.0,,16.0,16.0,4.0,17.0,1.0,,5.0,1.0,1.0,4.0,2.0,,1.0,2.0,,6.0,6.0,3.0,,7.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,South Georgia Tormenta FC,amox10k225ryauu7wvsnn5q1g,F. O'Brien,Defender,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,South Georgia Tormenta FC,1fs7rq391ssjoyodqa5b9xyax,A. Pack,Goalkeeper,1,9.0,,9.0,29.0,,89.0,20.0,5.0,15.0,414.0,2.0,29.0,1.0,46.0,42.0,1.0,11.0,5.0,6.0,10.0,232.0,,409.0,,,,39.0,1.0,,233.0,,143.0,1.0,,2.0,,160.0,306.0,87.0,463.0,390.0,,,2551.0,1.0,1.0,34.0,3.0,246.0,789.0,1.0,550.0,,1.0,239.0,1059.0,1.0,237.0,204.0,2.0,9.0,1.0,0.0,0.0,,,,,4.0,,,,,11.0,,29.0,,1.0,,,6.0,,,,126.0,35.0,4.0,,1.0,52.0,,,,,,,,,,,,,,,,,,276.0,210.0,,1.0,3.0,9.0,11.0,5.0,55.0,3.0,13.0,2.0,11.0,78.0,51.0,26.0,2.0,,25.0,,,,,,
USA_USL_League_One,2025,South Georgia Tormenta FC,cxwybhoj7q9s1hpmh0k8p7z10,K. Pray,Defender,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,South Georgia Tormenta FC,cpbyoj822ivx6qrqbkun1zr3d,A. Prepeliţă,Defender,5,18.0,,18.0,4.0,12.0,40.0,34.0,10.0,24.0,82.0,2.0,4.0,,7.0,4.0,,16.0,10.0,6.0,10.0,44.0,,188.0,,,,25.0,2.0,1.0,11.0,,64.0,,,,,19.0,160.0,39.0,133.0,153.0,,,346.0,,,37.0,8.0,32.0,202.0,3.0,172.0,1.0,2.0,30.0,257.0,,16.0,25.0,14.0,3.0,,,0.0,,1.0,,,3.0,,,,,,3.0,4.0,2.0,,,,6.0,2.0,,,10.0,5.0,1.0,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,South Georgia Tormenta FC,2d3dwhrtafkd1b8q1nzerqew9,J. Pérez,Defender,33,4.0,,4.0,3.0,3.0,7.0,5.0,1.0,4.0,4.0,,3.0,,1.0,1.0,,1.0,1.0,,10.0,2.0,,14.0,,,,4.0,1.0,,1.0,,5.0,,3.0,,,1.0,9.0,6.0,4.0,8.0,,2.0,36.0,,,1.0,1.0,10.0,14.0,1.0,9.0,,1.0,5.0,23.0,,,6.0,5.0,,,,0.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,3.0,2.0,,2.0,,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,South Georgia Tormenta FC,ey3cije9wci4nh0sxgq922zh0,M. Rasheed,Defender,23,80.0,31.0,49.0,22.0,40.0,212.0,141.0,49.0,92.0,347.0,4.0,22.0,4.0,26.0,25.0,4.0,61.0,18.0,43.0,10.0,225.0,,796.0,,,,101.0,9.0,4.0,52.0,,214.0,7.0,2.0,1.0,,56.0,667.0,202.0,490.0,636.0,12.0,,1834.0,5.0,3.0,130.0,11.0,150.0,826.0,11.0,692.0,20.0,19.0,134.0,1108.0,3.0,75.0,96.0,59.0,2.0,2.0,2.0,1.0,4.0,26.0,2.0,11.0,1.0,,1.0,,6.0,7.0,4.0,20.0,,2.0,3.0,1.0,23.0,,1.0,1.0,36.0,39.0,2.0,1.0,12.0,15.0,8.0,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,South Georgia Tormenta FC,dx6mkd6ilcucwm3rajk29j59m,N. Reid-Stephen,Forward,7,89.0,45.0,44.0,28.0,194.0,275.0,304.0,169.0,135.0,82.0,18.0,28.0,13.0,34.0,31.0,11.0,215.0,124.0,91.0,10.0,163.0,9.0,503.0,6.0,,,159.0,35.0,21.0,86.0,1.0,70.0,25.0,5.0,29.0,24.0,17.0,402.0,295.0,119.0,391.0,18.0,,1982.0,71.0,8.0,22.0,42.0,278.0,509.0,43.0,408.0,24.0,127.0,101.0,950.0,41.0,7.0,118.0,94.0,4.0,10.0,3.0,5.0,11.0,2.0,20.0,229.0,3.0,10.0,1.0,2.0,34.0,7.0,18.0,23.0,,14.0,7.0,6.0,39.0,,35.0,30.0,3.0,18.0,,,18.0,,6.0,3.0,6.0,2.0,1.0,7.0,,6.0,6.0,11.0,2.0,6.0,1.0,2.0,1.0,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,South Georgia Tormenta FC,f3qlyu81youfsj813s7bbinzd,C. Stretch,Defender,6,62.0,25.0,37.0,27.0,116.0,240.0,121.0,60.0,61.0,412.0,8.0,27.0,,34.0,33.0,,59.0,35.0,24.0,10.0,401.0,1.0,1051.0,,,,127.0,29.0,12.0,68.0,,143.0,,5.0,1.0,,72.0,886.0,353.0,550.0,830.0,11.0,16.0,2063.0,4.0,,92.0,27.0,223.0,1072.0,1.0,902.0,18.0,14.0,170.0,1349.0,2.0,84.0,146.0,86.0,3.0,,,0.0,2.0,7.0,2.0,13.0,1.0,,1.0,,9.0,8.0,1.0,22.0,,2.0,46.0,,5.0,1.0,18.0,18.0,38.0,42.0,2.0,,16.0,19.0,7.0,,,,,,,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_USL_League_One,2025,South Georgia Tormenta FC,6wegwy35lbahzmf41vhljn9ck,M. Tunbridge,Midfielder,16,20.0,13.0,7.0,31.0,110.0,297.0,179.0,95.0,84.0,244.0,11.0,31.0,10.0,31.0,27.0,9.0,159.0,82.0,77.0,10.0,219.0,1.0,631.0,6.0,6.0,6.0,164.0,29.0,11.0,63.0,1.0,104.0,21.0,10.0,32.0,29.0,62.0,458.0,372.0,150.0,435.0,5.0,,1763.0,59.0,8.0,9.0,18.0,369.0,677.0,38.0,497.0,11.0,58.0,180.0,1073.0,43.0,53.0,214.0,127.0,5.0,4.0,6.0,0.0,10.0,1.0,19.0,170.0,4.0,2.0,3.0,1.0,29.0,4.0,17.0,21.0,,23.0,8.0,5.0,34.0,,56.0,25.0,10.0,22.0,,,3.0,2.0,6.0,4.0,6.0,35.0,2.0,7.0,1.0,25.0,12.0,8.0,20.0,3.0,,1.0,1.0,9.0,7.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,South Georgia Tormenta FC,3phn757ls3kfjmbq5eknf6jca,S. Vivas,Forward,9,78.0,44.0,34.0,30.0,118.0,92.0,171.0,93.0,78.0,51.0,12.0,30.0,4.0,19.0,18.0,4.0,93.0,49.0,44.0,10.0,61.0,5.0,295.0,1.0,,,26.0,19.0,9.0,29.0,1.0,89.0,11.0,18.0,9.0,21.0,11.0,221.0,167.0,80.0,234.0,9.0,,1168.0,25.0,2.0,5.0,19.0,139.0,319.0,20.0,245.0,13.0,51.0,74.0,510.0,12.0,10.0,66.0,64.0,5.0,1.0,3.0,0.0,4.0,,6.0,105.0,1.0,3.0,1.0,,11.0,7.0,9.0,12.0,,10.0,,4.0,23.0,,5.0,5.0,5.0,13.0,1.0,,4.0,,4.0,4.0,,,,3.0,,2.0,2.0,5.0,,,,,,,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,South Georgia Tormenta FC,3uyvzfylq1i5xnl6i90uap6uh,A. Walker,Midfielder,28,48.0,24.0,24.0,31.0,157.0,186.0,159.0,68.0,91.0,196.0,13.0,31.0,1.0,33.0,30.0,1.0,111.0,44.0,67.0,10.0,238.0,,798.0,,,,68.0,24.0,12.0,70.0,1.0,226.0,4.0,16.0,7.0,20.0,58.0,691.0,359.0,353.0,651.0,23.0,,1581.0,19.0,1.0,24.0,20.0,157.0,817.0,9.0,709.0,34.0,19.0,108.0,1017.0,6.0,29.0,86.0,79.0,6.0,0.0,1.0,0.0,2.0,4.0,3.0,36.0,3.0,1.0,1.0,,11.0,7.0,5.0,15.0,,8.0,5.0,2.0,27.0,,7.0,7.0,16.0,29.0,,,6.0,4.0,11.0,,1.0,,,1.0,,3.0,3.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
