matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga,source
Matchday 1,3c4zdjokjko4f704n1r6r2tqs,Greenville,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/teams/view/9feqf3iawhgmv76pzwdebdv8q,Westchester SC,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/teams/view/9vm56yx0dpsydv1gcgdhfc4r8,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/match/view/3c4zdjokjko4f704n1r6r2tqs,08/03/2025,2025,USA_USL_League_One,results
Matchday 1,3cooksxisokw68fz731fekfmc,Tormenta,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/teams/view/40cyh8n6ttq986iydr3hhk0bs,Kickers,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/teams/view/dp2yq55igeru73owerhg95iz4,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/match/view/3cooksxisokw68fz731fekfmc,08/03/2025,2025,USA_USL_League_One,results
Matchday 1,3d58t3qwk2kv7qj49fmhmkyl0,Naples,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/teams/view/81zwbmxqrp7syzbg24sqcce1g,Red Wolves,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/teams/view/f4x0hx78zcbx4hgnf6w65z8fe,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/match/view/3d58t3qwk2kv7qj49fmhmkyl0,09/03/2025,2025,USA_USL_League_One,results
Matchday 2,3dkcijjpscuu5fo6sznh4tr10,Greenville,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/teams/view/9feqf3iawhgmv76pzwdebdv8q,Union Omaha,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/teams/view/f0zwopssynz58fycvsh0vqpgq,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/match/view/3dkcijjpscuu5fo6sznh4tr10,13/03/2025,2025,USA_USL_League_One,results
Matchday 2,3dz9ju1q6xuze30twcs487ml0,Independence,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/teams/view/1jonibkcr7qa3eozzxh0dcxd5,Kickers,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/teams/view/dp2yq55igeru73owerhg95iz4,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/match/view/3dz9ju1q6xuze30twcs487ml0,16/03/2025,2025,USA_USL_League_One,results
Matchday 2,3eea90nn8zxf5qivx312ftudw,Tormenta,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/teams/view/40cyh8n6ttq986iydr3hhk0bs,Alta,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/teams/view/5k28tjopifu9juvvzrvyh29lg,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/match/view/3eea90nn8zxf5qivx312ftudw,16/03/2025,2025,USA_USL_League_One,results
Matchday 2,3eti21crb1gx5ruqfmb8cqkgk,Naples,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/teams/view/81zwbmxqrp7syzbg24sqcce1g,Forward,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/teams/view/bg197i7zlh6jejajyccrcff56,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/match/view/3eti21crb1gx5ruqfmb8cqkgk,16/03/2025,2025,USA_USL_League_One,results
Matchday 2,3fa5vsl18uov2y1rt3aewk3dg,Velocity,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/teams/view/2bsqcyameg25qra523lr3bz84,One Knoxville,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/teams/view/6ihu2mwc488rjv6ca1mg20wes,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/match/view/3fa5vsl18uov2y1rt3aewk3dg,17/03/2025,2025,USA_USL_League_One,results
Matchday 3,3fq1zkw5zlk00zql3kiyaswlw,Kickers,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/teams/view/dp2yq55igeru73owerhg95iz4,Alta,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/teams/view/5k28tjopifu9juvvzrvyh29lg,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/match/view/3fq1zkw5zlk00zql3kiyaswlw,22/03/2025,2025,USA_USL_League_One,results
Matchday 3,3g5ziyso6ic3e0txirx1837ro,Texoma,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/teams/view/6zo63arvx9j17uluumdsbewb8,One Knoxville,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/teams/view/6ihu2mwc488rjv6ca1mg20wes,https://www.scoresway.com/en_GB/soccer/usl-league-one-2025/4b8z3pen6fglo1t1ultg1gmc4/match/view/3g5ziyso6ic3e0txirx1837ro,23/03/2025,2025,USA_USL_League_One,results
