liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Dribbles,Yellow Cards,Duels,Successful Passes Opposition Half,Total Clearances,Unsuccessful Short Passes,Goals Conceded Inside Box,GK Successful Distribution,Tackles Lost,Unsuccessful Crosses & Corners,Aerial Duels,Times Tackled,Blocked Shots,Total Shots,Throw Ins to Own Player,Forward Passes,Starts,Blocks,Shots On Target ( inc goals ),Rightside Passes,Foul Attempted Tackle,Appearances,Successful Crosses open play,Successful Launches,Total Tackles,Tackles Won,Backward Passes,Unsuccessful Long Passes,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Index,Total Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Own Half,Clearances Off the Line,PutThrough/Blocked Distribution,Total Fouls Won,Ground Duels lost,Goals Conceded,Successful Passes Own Half,Duels lost,Shots Off Target (inc woodwork),Clean Sheets,Last Player Tackle,Ground Duels,Touches,Unsuccessful Launches,Interceptions,Successful Long Passes,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Goal Kicks,Ground Duels won,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Aerial Duels won,Games Played,Successful Crosses & Corners,Duels won,Total Fouls Conceded,Aerial Duels lost,Substitute On,Penalty Goals Conceded,Open Play Passes,Leftside Passes,Key Passes (Attempt Assists),Time Played,Successful Short Passes,Total Losses Of Possession,Successful Open Play Passes,Recoveries,Goals Conceded Outside Box,Throw Ins to Opposition Player,Winning Goal,Goal Assists,Through balls,Left Foot Goals,Goals from Inside Box,Successful Lay-offs,Second Goal Assists,Goals from Outside Box,Goals,Successful Corners into Box,Penalties Taken,Right Foot Goals,Assists (Intentional),Unsuccessful Corners into Box,Penalty Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Hit Woodwork,Substitute Off,Overruns,Corners Taken (incl short corners),Corners Won,Home Goals,Away Goals,Offsides,Saves made - caught,GK Unsuccessful Distribution,Saves Made from Inside Box,Catches,Saves Made,Saves Made from Outside Box,Punches,Handballs conceded,Penalties Conceded,Foul Won Penalty,Headed Goals,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Straight Red Cards,Drops,Saves from Penalty,Goalkeeper Smother,Penalties Faced,Penalties Saved,Crosses not Claimed,Own Goal Scored,Other Goals,Penalties Off Target,Set Pieces Goals
USA_MLS,2024,Austin FC,8vlcd0j8wb31z0hxiawpze9yh,M. Bersano,Goalkeeper,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Austin FC,8h9sizm6iwpsyvg6w81fvbsyy,O. Bukari,Midfielder,7,16.0,1.0,60.0,76.0,2.0,30.0,8.0,,4.0,17.0,6.0,17.0,1.0,9.0,,29.0,8.0,1.0,3.0,21.0,1.0,9.0,5.0,,7.0,3.0,33.0,4.0,16.0,94.0,10.0,128.0,34.0,6.0,,12.0,5.0,26.0,9.0,23.0,29.0,6.0,,,54.0,247.0,2.0,3.0,3.0,31.0,6.0,,28.0,11.0,45.0,3.0,9.0,5.0,31.0,5.0,3.0,1.0,2.0,127.0,45.0,11.0,619.0,91.0,85.0,93.0,24.0,1.0,,0.0,2.0,1.0,,,1.0,,1.0,1.0,,,1.0,2.0,1.0,,,,,8.0,,2.0,5.0,0.0,1.0,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2024,Austin FC,elvrjpt1jlko4henaqvfid7o4,M. Burton,Midfielder,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Austin FC,4d6cfs28p6vb6q1ijkw3dks7p,J. Cascante,Defender,18,8.0,11.0,186.0,292.0,83.0,85.0,28.0,,7.0,,86.0,6.0,,10.0,4.0,418.0,21.0,19.0,5.0,224.0,15.0,25.0,,3.0,29.0,22.0,80.0,54.0,,971.0,14.0,1110.0,139.0,54.0,1.0,14.0,14.0,49.0,30.0,679.0,83.0,5.0,4.0,,100.0,1348.0,12.0,23.0,60.0,33.0,6.0,,51.0,1.0,85.0,52.0,25.0,,103.0,29.0,34.0,4.0,5.0,1081.0,388.0,5.0,1868.0,911.0,152.0,947.0,76.0,2.0,1.0,0.0,,,,2.0,,,,2.0,,,,,,,,,,7.0,,,1.0,2.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,
USA_MLS,2024,Austin FC,ei4ddhpc4jooivjfq9uw3092h,S. Cleveland,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Austin FC,e9g52c7vl608rt5wuf9o46l79,M. Desler,Defender,3,3.0,1.0,45.0,90.0,7.0,26.0,4.0,,5.0,5.0,6.0,8.0,2.0,3.0,23.0,79.0,6.0,2.0,1.0,13.0,3.0,7.0,1.0,1.0,14.0,9.0,56.0,7.0,5.0,194.0,10.0,227.0,33.0,10.0,,11.0,2.0,20.0,5.0,105.0,23.0,2.0,1.0,,39.0,327.0,3.0,7.0,6.0,10.0,7.0,,19.0,3.0,28.0,3.0,7.0,1.0,22.0,9.0,3.0,1.0,1.0,224.0,79.0,1.0,492.0,188.0,53.0,191.0,26.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,4.0,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Austin FC,bovgpaqiyr161smsebisx3o5,S. Driussi,Midfielder,10,32.0,7.0,256.0,496.0,27.0,118.0,27.0,,7.0,35.0,48.0,73.0,19.0,50.0,15.0,270.0,26.0,2.0,23.0,317.0,11.0,27.0,8.0,,22.0,15.0,194.0,33.0,25.0,781.0,16.0,932.0,151.0,32.0,,48.0,48.0,107.0,32.0,295.0,129.0,27.0,5.0,,208.0,1400.0,6.0,8.0,74.0,101.0,19.0,,101.0,33.0,154.0,26.0,27.0,10.0,127.0,19.0,22.0,1.0,3.0,909.0,151.0,26.0,2259.0,707.0,312.0,761.0,108.0,5.0,,3.0,3.0,7.0,,6.0,42.0,1.0,1.0,7.0,2.0,5.0,6.0,3.0,1.0,3.0,4.0,3.0,1.0,6.0,3.0,3.0,22.0,5.0,2.0,6.0,,,,,,,,2.0,,2.0,1.0,1.0,,,1.0,,,,,,,,,,
USA_MLS,2024,Austin FC,641bsr9un81t6sds51fhvijh0,B. Farkarlun,Forward,26,1.0,,2.0,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,2.0,4.0,,,,,,,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,,,7.0,,2.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Austin FC,e6iefbralp7fndpuoaatzfpat,E. Finlay,Midfielder,13,2.0,,69.0,107.0,8.0,25.0,9.0,,7.0,24.0,12.0,18.0,,5.0,3.0,41.0,8.0,1.0,2.0,27.0,5.0,22.0,5.0,,13.0,6.0,59.0,3.0,24.0,145.0,11.0,173.0,28.0,8.0,,18.0,7.0,35.0,10.0,43.0,43.0,3.0,,,57.0,304.0,3.0,1.0,4.0,16.0,6.0,,22.0,7.0,44.0,4.0,22.0,5.0,26.0,9.0,8.0,14.0,3.0,172.0,46.0,3.0,823.0,141.0,93.0,144.0,18.0,1.0,1.0,0.0,,,,1.0,1.0,,,1.0,,,,,,,,,,6.0,1.0,,7.0,1.0,0.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS,2024,Austin FC,3cbmr8hg3kszw5wl04p3ol27e,C. Fodrey,Midfielder,19,4.0,3.0,39.0,32.0,1.0,14.0,1.0,,3.0,16.0,11.0,9.0,1.0,3.0,2.0,19.0,,,3.0,22.0,4.0,12.0,1.0,,5.0,2.0,14.0,3.0,14.0,42.0,12.0,59.0,17.0,6.0,,3.0,1.0,19.0,1.0,11.0,22.0,,,,28.0,126.0,3.0,1.0,2.0,9.0,1.0,,9.0,5.0,27.0,8.0,12.0,1.0,17.0,7.0,3.0,12.0,1.0,59.0,4.0,3.0,187.0,40.0,57.0,42.0,9.0,,,0.0,1.0,,,,1.0,,,,,,,,2.0,,1.0,,,1.0,,2.0,5.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
