root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
testeo_ligas_norteamerica,USA_MLS,2012,San Jose Earthquakes,San_Jose_Earthquakes,8ky9v6cbmusfkwewdidespadx,J. Alexandre,Defender,14.0,2,0,0,0,0,0,2,0
testeo_ligas_norteamerica,USA_MLS,2012,San Jose Earthquakes,San_Jose_Earthquakes,6spgs0ji69ggywaoa2sbp5fx1,A. Ampaipitakwong,Midfielder,23.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,San Jose Earthquakes,San_Jose_Earthquakes,f47fwbxgm35jx628hwpmfdrrp,R. Baca,Midfielder,30.0,35,1,4,0,0,0,2,16
testeo_ligas_norteamerica,USA_MLS,2012,San Jose Earthquakes,San_Jose_Earthquakes,8nm049qk766x4uylmtbtwmtw5,M. Ballouchy,Midfielder,11.0,22,1,3,0,0,0,8,10
testeo_ligas_norteamerica,USA_MLS,2012,San Jose Earthquakes,San_Jose_Earthquakes,b6u6116764v2j7apsi25vx3v9,S. Beitashour,Defender,33.0,35,0,6,0,0,0,0,2
testeo_ligas_norteamerica,USA_MLS,2012,San Jose Earthquakes,San_Jose_Earthquakes,951hw9pw6g5w0wgnuqa5o939x,V. Bernárdez,Defender,26.0,26,3,7,0,0,0,0,4
testeo_ligas_norteamerica,USA_MLS,2012,San Jose Earthquakes,San_Jose_Earthquakes,cqx2x7351ie20giqha8hd5djp,D. Bingham,Goalkeeper,1.0,3,0,0,0,0,0,1,0
testeo_ligas_norteamerica,USA_MLS,2012,San Jose Earthquakes,San_Jose_Earthquakes,1y1iccpwrzld7smhqac0na311,J. Busch,Goalkeeper,18.0,34,0,0,0,0,0,0,1
testeo_ligas_norteamerica,USA_MLS,2012,San Jose Earthquakes,San_Jose_Earthquakes,epwle2k59oe6dny61sird3845,M. Chávez,Midfielder,81.0,29,3,6,0,0,0,4,18
testeo_ligas_norteamerica,USA_MLS,2012,San Jose Earthquakes,San_Jose_Earthquakes,8benx4jq6203a8wu7z1zkml79,R. Corrales,Defender,12.0,23,2,7,2,1,1,3,5
testeo_ligas_norteamerica,USA_MLS,2012,San Jose Earthquakes,San_Jose_Earthquakes,2aepdttfi222z55nk0p1vxzh1,S. Cronin,Midfielder,4.0,33,1,3,0,0,0,1,7
testeo_ligas_norteamerica,USA_MLS,2012,San Jose Earthquakes,San_Jose_Earthquakes,eufkdpt29e7wx6xzbh7ilzrv9,S. Garza,Attacker,19.0,6,0,1,0,0,0,6,0
testeo_ligas_norteamerica,USA_MLS,2012,San Jose Earthquakes,San_Jose_Earthquakes,4u18dmdc49m4hsulm8yir8set,S. Dawkins,Midfielder,10.0,29,8,2,0,0,0,7,8
testeo_ligas_norteamerica,USA_MLS,2012,San Jose Earthquakes,San_Jose_Earthquakes,3dkgql5xgl0copx4epd3qua51,C. Díaz Pizarro,Attacker,27.0,1,0,0,0,0,0,1,0
testeo_ligas_norteamerica,USA_MLS,2012,San Jose Earthquakes,San_Jose_Earthquakes,4wh42d79xtsgi1ah1tad385hx,J. Gjertsen,Attacker,17.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,San Jose Earthquakes,San_Jose_Earthquakes,d8ghjah6w8n3c0q2uvhuuuw9h,A. Gordon,Attacker,16.0,25,14,7,2,1,1,12,8
testeo_ligas_norteamerica,USA_MLS,2012,San Jose Earthquakes,San_Jose_Earthquakes,4rniza08oshx6as0ljrbelx3p,S. Güvenisik,Attacker,9.0,5,0,0,0,0,0,4,1
testeo_ligas_norteamerica,USA_MLS,2012,San Jose Earthquakes,San_Jose_Earthquakes,26vqrxpxgfamc65cjpvkavr2t,J. Hernández,Defender,21.0,27,0,1,2,2,0,2,2
testeo_ligas_norteamerica,USA_MLS,2012,San Jose Earthquakes,San_Jose_Earthquakes,a9k5072p4w2bm42hvq5zozwt1,J. Hustedt,Midfielder,2.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,San Jose Earthquakes,San_Jose_Earthquakes,elyzq8rehj1qpvccnyieiz36d,S. Lenhart,Attacker,24.0,28,10,8,1,1,0,8,9
testeo_ligas_norteamerica,USA_MLS,2012,San Jose Earthquakes,San_Jose_Earthquakes,4t9k56zqlif84x3lz74gdahn9,E. McLoughlin,Attacker,25.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,San Jose Earthquakes,San_Jose_Earthquakes,dhq6en4qtpyp63ub21t7t4d79,T. Moreno,Midfielder,11.0,12,0,1,0,0,0,6,4
testeo_ligas_norteamerica,USA_MLS,2012,San Jose Earthquakes,San_Jose_Earthquakes,b7xpyb832znharyanthhks91x,J. Morrow,Defender,,35,1,2,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,San Jose Earthquakes,San_Jose_Earthquakes,dvfx5383ws30x2tit8h72o05x,E. Newton,Goalkeeper,13.0,0,0,0,0,0,0,0,0
testeo_ligas_norteamerica,USA_MLS,2012,San Jose Earthquakes,San_Jose_Earthquakes,4ld5uwnrf6lge98swzszuxuxh,I. Opara,Defender,55.0,17,0,0,0,0,0,10,1
