matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga
Final,57rd436qeryvxsxqbgo5bgycp,United States,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/teams/view/9vh2u1p4ppm597tjfahst2m3n,Jamaica,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/teams/view/8yhjl13p7luh3v905btbvz42t,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/match/view/57rd436qeryvxsxqbgo5bgycp,27/07/2017,2017 USA,Concacaf_Concacaf_Gold_Cup
Semi-finals,368yagkc5cgain3nekx9x8kx5,Mexico,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/teams/view/4vofb84dzb5fyc81n2ssws6ah,Jamaica,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/teams/view/8yhjl13p7luh3v905btbvz42t,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/match/view/368yagkc5cgain3nekx9x8kx5,24/07/2017,2017 USA,Concacaf_Concacaf_Gold_Cup
Semi-finals,366db5870yya1q6mdq530z209,Costa Rica,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/teams/view/bfgqfm4qa3mal7fll74wd04mu,United States,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/teams/view/9vh2u1p4ppm597tjfahst2m3n,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/match/view/366db5870yya1q6mdq530z209,23/07/2017,2017 USA,Concacaf_Concacaf_Gold_Cup
Quarter-finals,bozmablvkq58qnkqxj4vme1gp,Mexico,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/teams/view/4vofb84dzb5fyc81n2ssws6ah,Honduras,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/teams/view/6ngz19ekzqqufux1sswnhzlsw,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/match/view/bozmablvkq58qnkqxj4vme1gp,21/07/2017,2017 USA,Concacaf_Concacaf_Gold_Cup
Quarter-finals,ct2sh0q13awdoy1edvfmcirqh,Jamaica,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/teams/view/8yhjl13p7luh3v905btbvz42t,Canada,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/teams/view/eg7vduna0h3vis1wd47s41za7,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/match/view/ct2sh0q13awdoy1edvfmcirqh,21/07/2017,2017 USA,Concacaf_Concacaf_Gold_Cup
Quarter-finals,7idqynt63nrzz4jgbtupzsull,United States,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/teams/view/9vh2u1p4ppm597tjfahst2m3n,El Salvador,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/teams/view/avc9qnhswi33ld54pvpp4fmkg,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/match/view/7idqynt63nrzz4jgbtupzsull,20/07/2017,2017 USA,Concacaf_Concacaf_Gold_Cup
Quarter-finals,45ilnz8z6pbui93ra52t3kuzt,Costa Rica,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/teams/view/bfgqfm4qa3mal7fll74wd04mu,Panama,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/teams/view/8856r86rattc8kxn6a0l9tb2t,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/match/view/45ilnz8z6pbui93ra52t3kuzt,20/07/2017,2017 USA,Concacaf_Concacaf_Gold_Cup
Group Stage,om8cb4nr525inaph600knc2x,Curaçao,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/teams/view/3csexoalt9hfesmo2p4619ga4,Mexico,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/teams/view/4vofb84dzb5fyc81n2ssws6ah,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/match/view/om8cb4nr525inaph600knc2x,17/07/2017,2017 USA,Concacaf_Concacaf_Gold_Cup
Group Stage,oj2qrbzhcfcicim3xelh67l5,Jamaica,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/teams/view/8yhjl13p7luh3v905btbvz42t,El Salvador,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/teams/view/avc9qnhswi33ld54pvpp4fmkg,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/match/view/oj2qrbzhcfcicim3xelh67l5,17/07/2017,2017 USA,Concacaf_Concacaf_Gold_Cup
Group Stage,edfw82ebhybljjgf0semzqa5l,Nicaragua,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/teams/view/8tdrk99ukper6iqqutevwqech,United States,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/teams/view/9vh2u1p4ppm597tjfahst2m3n,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2017-usa/576bmb74sm88n5t9aj7gwa0h5/match/view/edfw82ebhybljjgf0semzqa5l,16/07/2017,2017 USA,Concacaf_Concacaf_Gold_Cup
