root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Passes Own Half,Ground Duels won,Foul Attempted Tackle,Throw Ins to Opposition Player,Appearances,Index,Total Passes,Unsuccessful Crosses & Corners,Key Passes (Attempt Assists),Total Unsuccessful Passes ( Excl Crosses & Corners ),Blocked Shots,Total Tackles,Tackles Lost,Duels,PutThrough/Blocked Distribution,Duels won,Backward Passes,Unsuccessful Passes Opposition Half,Successful Open Play Passes,Tackles Won,Aerial Duels won,Unsuccessful Short Passes,Rightside Passes,Offsides,Time Played,Total Touches In Opposition Box,Aerial Duels lost,Total Losses Of Possession,Successful Short Passes,Open Play Passes,Total Fouls Conceded,Times Tackled,Corners Won,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Opposition Half,Forward Passes,Successful Long Passes,Aerial Duels,Duels lost,Touches,Successful Passes Own Half,Clean Sheets,Blocks,Throw Ins to Own Player,Ground Duels,PutThrough/Blocked Distribution Won,Total Fouls Won,Leftside Passes,Unsuccessful Long Passes,Total Clearances,Starts,Recoveries,Ground Duels lost,Assists (Intentional),Goal Assists,Goals Conceded Inside Box,Goals Conceded,Unsuccessful Dribbles,Interceptions,Winning Goal,Saves Made from Inside Box,Catches,Saves Made,Saves Made from Outside Box,Successful Dribbles,Saves made - parried,Goal Kicks,GK Successful Distribution,GK Unsuccessful Distribution,Successful Launches,Unsuccessful Launches,Total Shots,Handballs conceded,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Unsuccessful lay-offs,Successful Crosses & Corners,Successful Crosses open play,Left Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Through balls,Successful Lay-offs,Right Foot Goals,Successful Corners into Box,Foul Won Penalty,Penalties Taken,Attempts from Set Pieces,Penalty Goals,Unsuccessful Corners into Box,Corners Taken (incl short corners),Clearances Off the Line,Penalties Off Target,Headed Goals,Goalkeeper Smother,Saves made - caught,Second Goal Assists,Hit Woodwork,Goals Conceded Outside Box,Penalty Goals Conceded,Penalties Conceded,Penalties Faced,Punches,Drops,Goals from Outside Box,Own Goal Scored,Set Pieces Goals,Penalties Saved,Saves from Penalty,Last Man Tackle
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,El Salvador,El_Salvador,8wnv84xty22vfqectftumwiz8,J. Argueta,Forward,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,El Salvador,El_Salvador,c481wk3de3opu190d8z99w8yy,N. Flores,Defender,0.0,1.0,,,,,,1.0,,,5.0,,2.0,1.0,10.0,15.0,1.0,,,,3.0,1.0,6.0,,5.0,7.0,1.0,13.0,2.0,,,4.0,,45.0,,,3.0,13.0,13.0,,,,1.0,15.0,4.0,4.0,2.0,,1.0,26.0,12.0,,1.0,1.0,6.0,,2.0,,,,,,1.0,,,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,El Salvador,El_Salvador,9ukxlpvyr4nnr2bkqtrb7ls5x,N. Bonilla,Forward,0.0,3.0,2.0,,,,,,2.0,2.0,6.0,2.0,,3.0,10.0,59.0,,2.0,14.0,,,,20.0,2.0,7.0,22.0,12.0,39.0,,1.0,12.0,12.0,1.0,240.0,15.0,5.0,26.0,42.0,53.0,3.0,6.0,,,45.0,28.0,13.0,3.0,6.0,13.0,90.0,17.0,,,2.0,14.0,,3.0,12.0,2.0,4.0,3.0,5.0,8.0,,,2.0,3.0,3.0,,1.0,,,,,3.0,,,,,,,5.0,1.0,2.0,3.0,,,,1.0,2.0,2.0,0.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,El Salvador,El_Salvador,6asw8cs421jmgxridtw5otzh1,E. Cabalceta,Defender,0.0,2.0,,,,,,2.0,,,1.0,,,2.0,10.0,4.0,,,,,1.0,,3.0,,1.0,,,4.0,1.0,,,,,12.0,,2.0,,4.0,4.0,,,,,4.0,1.0,3.0,,2.0,2.0,7.0,3.0,,,,1.0,,,1.0,,2.0,,,,,,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,El Salvador,El_Salvador,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,Midfielder,0.0,2.0,,,,,,1.0,1.0,,4.0,1.0,,2.0,10.0,44.0,2.0,3.0,4.0,,1.0,,9.0,,4.0,15.0,6.0,36.0,1.0,,4.0,9.0,,92.0,5.0,,13.0,36.0,40.0,1.0,2.0,,1.0,40.0,29.0,9.0,4.0,,5.0,62.0,12.0,,,,9.0,,3.0,11.0,,,1.0,4.0,5.0,,,2.0,2.0,1.0,,0.0,,,,,,,,,,,,2.0,,2.0,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,El Salvador,El_Salvador,c7c2klmcg3j09uwe9qwx1x6mt,W. Canales,Defender,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,El Salvador,El_Salvador,b7s0uzl5uzqqhuhg3ng8lnbvt,K. Carabantes,Goalkeeper,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,El Salvador,El_Salvador,9vkgwmwf1dv1i8x50k3vp3xpm,M. Cartagena,Midfielder,0.0,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,El Salvador,El_Salvador,4i0iq31lu0vvjfgk8kqyec72t,D. Cerén,Midfielder,0.0,3.0,,1.0,,,,3.0,,2.0,7.0,2.0,,3.0,10.0,53.0,,2.0,6.0,,3.0,,13.0,,7.0,8.0,4.0,46.0,3.0,,3.0,17.0,,72.0,1.0,1.0,8.0,41.0,52.0,3.0,1.0,,,47.0,24.0,17.0,6.0,1.0,6.0,67.0,23.0,,1.0,,12.0,,3.0,11.0,3.0,1.0,,4.0,5.0,,,1.0,1.0,1.0,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,El Salvador,El_Salvador,7skcf3cnh76meafiynpy7efpw,E. Claros,Defender,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
