liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution,Tackles Won,Duels,Total Shots,Unsuccessful Launches,Goals Conceded Inside Box,Blocked Shots,Successful Passes Own Half,Handballs conceded,Goals Conceded Outside Box,Unsuccessful Dribbles,Duels lost,Index,Unsuccessful Short Passes,Substitute Off,Total Losses Of Possession,Successful Long Passes,Time Played,Aerial Duels won,Successful Open Play Passes,Aerial Duels,Duels won,Ground Duels lost,Leftside Passes,Corners Won,Total Fouls Conceded,Unsuccessful Crosses open play,Open Play Passes,Touches,Total Successful Passes ( Excl Crosses & Corners ) ,Total Clearances,Shots On Target ( inc goals ),Forward Passes,Offsides,Total Tackles,Successful Short Passes,Rightside Passes,Key Passes (Attempt Assists),Foul Attempted Tackle,Ground Duels,Total Fouls Won,Successful Dribbles,Games Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Crosses & Corners,Starts,Successful Lay-offs,Recoveries,Backward Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Total Passes,Yellow Cards,Successful Passes Opposition Half,Goals Conceded,Unsuccessful Passes Opposition Half,Ground Duels won,Times Tackled,Aerial Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Winning Goal,Interceptions,Blocks,Goals,Goals from Inside Box,Substitute On,Tackles Lost,Shots Off Target (inc woodwork),Headed Goals,Home Goals,Away Goals,Goals from Outside Box,Right Foot Goals,Goals Openplay,Successful Launches,Goal Assists,Assists (Intentional),Overruns,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,PutThrough/Blocked Distribution Won,Attempts from Set Pieces,Goal Kicks,GK Successful Distribution,Unsuccessful lay-offs,Other Goals,Successful Corners into Box,Throw Ins to Opposition Player,Punches,Saves Made from Inside Box,Saves made - parried,GK Unsuccessful Distribution,Saves Made,Saves Made from Outside Box,Catches,Foul Won Penalty,Penalty Goals,Penalties Taken,Left Foot Goals,Goalkeeper Smother,Penalties Conceded,Penalty Goals Conceded,Straight Red Cards,Through balls,Total Red Cards,Clearances Off the Line,Set Pieces Goals,Last Player Tackle,Hit Woodwork,Penalties Saved,Saves from Penalty,Penalties Faced,Clean Sheets,Saves made - caught,Second Goal Assists,Drops,Own Goal Scored,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed
USA_USL_Cup,2025,Birmingham Legion FC,86fbk8r7wsy14weicjdxj76z8,F. Calloway,Midfielder,47,,,2.0,,,1.0,,,,,,1.0,10.0,1.0,,2.0,,2.0,,,1.0,1.0,,,,,,1.0,3.0,,,,,,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,,1.0,1.0,1.0,,1.0,,,0.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Birmingham Legion FC,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,Defender,27,3.0,3.0,8.0,,1.0,1.0,,28.0,,,1.0,3.0,10.0,1.0,,6.0,,109.0,,34.0,1.0,5.0,2.0,3.0,,1.0,,37.0,64.0,34.0,3.0,,12.0,,4.0,34.0,12.0,2.0,1.0,7.0,,1.0,3.0,3.0,3.0,,1.0,,7.0,10.0,8.0,3.0,37.0,,8.0,1.0,,5.0,1.0,1.0,2.0,1.0,0.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Birmingham Legion FC,8bjjne12yudwbzfzjdlygqx62,A. Daley,Defender,26,,,4.0,,1.0,1.0,1.0,2.0,,,,1.0,10.0,,,3.0,,28.0,,4.0,,3.0,1.0,,,,,5.0,17.0,4.0,1.0,,3.0,,,4.0,1.0,,,4.0,2.0,1.0,1.0,1.0,1.0,,,,,1.0,2.0,,5.0,,2.0,1.0,1.0,3.0,,,1.0,1.0,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Birmingham Legion FC,2rsduabh7r8i29f9i6znwbfu1,R. Damus,Forward,9,1.0,1.0,54.0,10.0,1.0,4.0,3.0,9.0,,1.0,5.0,35.0,10.0,12.0,2.0,42.0,,424.0,7.0,30.0,21.0,19.0,21.0,8.0,2.0,8.0,2.0,44.0,116.0,33.0,2.0,4.0,4.0,6.0,1.0,33.0,12.0,4.0,6.0,33.0,10.0,1.0,5.0,5.0,14.0,2.0,4.0,2.0,8.0,23.0,,2.0,47.0,1.0,25.0,5.0,14.0,12.0,9.0,14.0,2.0,25.0,0.0,,,3.0,3.0,1.0,,6.0,1.0,2.0,1.0,,1.0,2.0,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Birmingham Legion FC,2ig362xub2syd45v3usgymbkk,F. Delgado,Goalkeeper,57,,,3.0,,15.0,3.0,,96.0,,1.0,,,10.0,2.0,,37.0,20.0,360.0,1.0,74.0,1.0,3.0,,45.0,,,,90.0,168.0,107.0,3.0,,70.0,,,87.0,29.0,,,2.0,2.0,,4.0,4.0,37.0,,4.0,,27.0,,,7.0,144.0,1.0,11.0,4.0,30.0,2.0,,,35.0,,0.0,,,,,,,,,,,,,,3.0,,,,,,,,,,36.0,35.0,,,,,,4.0,,11.0,5.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Birmingham Legion FC,18wgo4h0t9f3tbt8iq0tmkl7u,L. Dourado,Forward,22,3.0,,7.0,,,,,1.0,,1.0,2.0,4.0,10.0,1.0,,5.0,,57.0,,3.0,,3.0,4.0,,,2.0,,4.0,17.0,4.0,,,2.0,,,4.0,,,,7.0,2.0,1.0,2.0,2.0,1.0,,,2.0,,3.0,,,5.0,,3.0,1.0,1.0,3.0,2.0,,,,0.0,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Birmingham Legion FC,ece6sffb02drwz4brwndn0rh0,R. Hamouda,Defender,4,2.0,2.0,34.0,,5.0,3.0,1.0,116.0,,1.0,,16.0,10.0,14.0,3.0,36.0,11.0,297.0,9.0,155.0,16.0,18.0,9.0,19.0,,6.0,2.0,182.0,235.0,161.0,14.0,,80.0,,2.0,150.0,72.0,1.0,1.0,18.0,4.0,3.0,4.0,4.0,27.0,2.0,4.0,,11.0,17.0,6.0,9.0,188.0,2.0,45.0,4.0,20.0,9.0,2.0,7.0,13.0,2.0,0.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Birmingham Legion FC,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,Midfielder,8,1.0,1.0,11.0,1.0,1.0,1.0,,61.0,,,1.0,5.0,10.0,10.0,,16.0,3.0,103.0,2.0,92.0,4.0,6.0,3.0,33.0,,2.0,,104.0,121.0,96.0,,1.0,27.0,,2.0,93.0,32.0,1.0,1.0,7.0,1.0,1.0,2.0,2.0,13.0,,1.0,2.0,9.0,17.0,,4.0,109.0,,35.0,1.0,9.0,4.0,1.0,2.0,3.0,,0.0,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Birmingham Legion FC,3u22kckqpecmgcw7ee3xrdppm,M. Howell,Defender,24,1.0,1.0,14.0,,5.0,1.0,,69.0,,,1.0,8.0,10.0,3.0,1.0,11.0,10.0,159.0,2.0,89.0,4.0,6.0,6.0,28.0,,3.0,,98.0,121.0,91.0,6.0,,37.0,,1.0,81.0,25.0,,1.0,10.0,3.0,,3.0,3.0,9.0,,2.0,,8.0,10.0,,4.0,100.0,1.0,22.0,1.0,5.0,4.0,1.0,2.0,6.0,1.0,0.0,4.0,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Birmingham Legion FC,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,Defender,3,3.0,1.0,22.0,,1.0,2.0,,91.0,,,,12.0,10.0,8.0,1.0,12.0,7.0,225.0,7.0,117.0,18.0,10.0,1.0,54.0,1.0,2.0,,127.0,153.0,119.0,12.0,,39.0,,3.0,112.0,29.0,,1.0,4.0,,,3.0,3.0,10.0,,3.0,,5.0,7.0,,5.0,129.0,,28.0,2.0,5.0,3.0,,11.0,2.0,,0.0,1.0,3.0,,,,2.0,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
