liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Successful Lay-offs,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Unsuccessful Dribbles,Duels,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Throw Ins to Own Player,Aerial Duels lost,Total Tackles,Successful Dribbles,Unsuccessful Passes Own Half,Duels won,Shots On Target ( inc goals ),Aerial Duels won,Total Clearances,Aerial Duels,Tackles Won,Interceptions,Ground Duels won,Substitute On,Goals,Right Foot Goals,Substitute Off,Blocked Shots,Throw Ins to Opposition Player,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Goals from Inside Box,Penalties Taken,Goal Assists,Penalty Goals,Offsides,Successful Launches,PutThrough/Blocked Distribution Won,Goals from Outside Box,Clean Sheets,Through balls,Tackles Lost,Yellow Cards,Blocks,Saves Made,GK Successful Distribution,Unsuccessful Launches,Catches,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Clearances Off the Line,Unsuccessful lay-offs,Left Foot Goals,Foul Won Penalty,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Attempts from Set Pieces,Punches,Saves Made from Outside Box,Penalties Faced,Assists (Intentional),Headed Goals,Handballs conceded,Hit Woodwork,Penalties Conceded,Second Goal Assists,Drops,Own Goal Scored,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal,Saves made - caught,Goal Kicks,Set Pieces Goals,Other Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Goalkeeper Smother
USA_US_Open_Cup,2018,Fresno FC,8seos5fbgkncxtt4jvu2z6pd5,R. Argueta,Midfielder,6.0,2.0,240.0,2.0,56.0,,10.0,,36.0,1.0,,8.0,16.0,3.0,56.0,2.0,51.0,,,4.0,,14.0,2.0,6.0,4.0,2.0,1.0,68.0,,2.0,1.0,5.0,17.0,1.0,10.0,,6.0,1.0,2.0,2.0,,3.0,15.0,52.0,52.0,3.0,1.0,,,1.0,,3.0,,1.0,,1.0,,2.0,2.0,,,,,,,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Fresno FC,334ys3md0ycavngg26g75yi21,Matthew Baldisimo,Midfielder,16.0,3.0,142.0,1.0,23.0,1.0,10.0,,10.0,,,8.0,11.0,2.0,23.0,2.0,19.0,,,2.0,,3.0,,5.0,2.0,1.0,1.0,39.0,,2.0,1.0,8.0,2.0,,10.0,,10.0,1.0,3.0,2.0,,4.0,8.0,21.0,21.0,6.0,5.0,2.0,1.0,,,4.0,,,,2.0,1.0,,4.0,1.0,,,1.0,,1.0,2.0,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Fresno FC,a8q0m9uczyvjyn6cfzkaxkp1x,D. Barrera,Midfielder,15.0,1.0,255.0,4.0,92.0,2.0,31.0,2.0,55.0,4.0,,29.0,25.0,15.0,97.0,1.0,71.0,2.0,6.0,19.0,1.0,16.0,6.0,19.0,7.0,2.0,,125.0,3.0,3.0,1.0,8.0,27.0,3.0,10.0,,12.0,3.0,2.0,3.0,1.0,3.0,23.0,74.0,78.0,7.0,2.0,4.0,1.0,2.0,2.0,5.0,6.0,,1.0,4.0,1.0,,5.0,1.0,1.0,,,1.0,,7.0,,2.0,,,1.0,,4.0,2.0,,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Fresno FC,ai5m5y9syg4b4b2qof5d1187p,M. Blanco,Midfielder,7.0,,195.0,1.0,92.0,,13.0,,48.0,3.0,,8.0,39.0,3.0,93.0,4.0,81.0,,,6.0,,22.0,,4.0,10.0,2.0,,99.0,,2.0,2.0,5.0,26.0,,10.0,,9.0,1.0,,2.0,,4.0,32.0,86.0,87.0,5.0,,1.0,,,2.0,4.0,,3.0,,4.0,,3.0,1.0,,,,1.0,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Fresno FC,2lkh4l8klzffrpq93ghe3z2z9,C. Brown,Defender,29.0,,330.0,,113.0,,5.0,,34.0,7.0,,27.0,56.0,17.0,114.0,2.0,78.0,2.0,,24.0,,37.0,,13.0,7.0,3.0,3.0,144.0,,3.0,1.0,8.0,60.0,,10.0,,17.0,3.0,,3.0,,3.0,12.0,89.0,90.0,7.0,4.0,4.0,4.0,,11.0,10.0,,5.0,10.0,9.0,3.0,3.0,5.0,,,,,,1.0,12.0,,1.0,,,,,,3.0,1.0,,1.0,1.0,1.0,1.0,2.0,,,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Fresno FC,75h95szo9lzuihyznutrngbft,R. Bustamante,Forward,23.0,,244.0,3.0,42.0,1.0,20.0,,17.0,1.0,1.0,24.0,17.0,12.0,47.0,5.0,33.0,2.0,4.0,13.0,,6.0,1.0,10.0,9.0,2.0,2.0,69.0,,3.0,2.0,11.0,6.0,7.0,10.0,,20.0,3.0,,3.0,,7.0,15.0,29.0,34.0,15.0,,8.0,3.0,,3.0,5.0,3.0,1.0,1.0,9.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,,,1.0,,1.0,1.0,,,,,,,1.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Fresno FC,cnjg40jj91rtyfxl3pvx0c15h,J. Caffa,Forward,10.0,,136.0,3.0,59.0,,15.0,3.0,31.0,2.0,4.0,17.0,23.0,9.0,62.0,1.0,45.0,2.0,4.0,11.0,2.0,12.0,3.0,11.0,4.0,1.0,1.0,82.0,3.0,2.0,1.0,9.0,13.0,1.0,10.0,,9.0,2.0,1.0,2.0,1.0,3.0,22.0,48.0,51.0,3.0,,,,4.0,1.0,6.0,,,,,,,6.0,1.0,,,,,,6.0,1.0,2.0,,,1.0,,1.0,,,,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Fresno FC,3hebpt7rddccp0powpyfwri7d,T. Campbell,Midfielder,19.0,4.0,187.0,,18.0,1.0,5.0,,13.0,,,13.0,2.0,2.0,18.0,,15.0,,2.0,2.0,,9.0,,6.0,2.0,2.0,3.0,41.0,,2.0,,4.0,2.0,5.0,10.0,,8.0,1.0,4.0,2.0,,3.0,2.0,16.0,16.0,6.0,7.0,3.0,,1.0,,2.0,2.0,1.0,,4.0,,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Fresno FC,bc8wrcamfri732qtgpfimy6s5,A. Cazarez,Midfielder,8.0,,90.0,,36.0,1.0,6.0,,10.0,3.0,1.0,12.0,16.0,7.0,36.0,2.0,26.0,2.0,1.0,10.0,,10.0,1.0,8.0,9.0,1.0,4.0,54.0,,1.0,2.0,10.0,10.0,1.0,10.0,,12.0,2.0,,1.0,,5.0,10.0,26.0,26.0,7.0,,2.0,3.0,1.0,2.0,5.0,,,1.0,2.0,3.0,6.0,5.0,,,,,,,,,1.0,,,,,,,2.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Fresno FC,a9xcv9evxwsmocgnrzz614w5x,C. Chaney,Forward,21.0,,71.0,1.0,12.0,,3.0,,8.0,,1.0,8.0,2.0,3.0,13.0,3.0,10.0,2.0,1.0,3.0,,3.0,,2.0,1.0,1.0,,21.0,,1.0,,7.0,2.0,,10.0,,11.0,2.0,,1.0,,6.0,5.0,9.0,10.0,10.0,,4.0,1.0,,1.0,1.0,,,,4.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Fresno FC,avyoobzqpy3hcx081av26sno5,A. Cooper,Defender,18.0,1.0,53.0,,26.0,1.0,3.0,1.0,14.0,,2.0,7.0,9.0,4.0,26.0,,21.0,,2.0,4.0,,17.0,,5.0,4.0,,,37.0,,1.0,,,6.0,2.0,10.0,,,,1.0,1.0,,,,22.0,22.0,,1.0,,,,,,,,2.0,,,1.0,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Fresno FC,afpf7vjaspc0mj6ktd5y4s53p,J. Cuevas,Forward,12.0,3.0,213.0,2.0,52.0,,12.0,1.0,27.0,3.0,2.0,26.0,10.0,16.0,56.0,1.0,36.0,,2.0,19.0,1.0,13.0,1.0,21.0,7.0,2.0,,73.0,4.0,3.0,1.0,5.0,22.0,1.0,10.0,,6.0,1.0,5.0,3.0,2.0,2.0,9.0,35.0,37.0,3.0,,1.0,,,3.0,3.0,,,,1.0,,3.0,3.0,1.0,,,1.0,,,1.0,,3.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Fresno FC,1wrepd1v92qk7mdgdcrfse11x,M. Daly,Defender,5.0,1.0,330.0,,91.0,2.0,8.0,,27.0,6.0,1.0,20.0,48.0,12.0,93.0,,66.0,2.0,1.0,18.0,,8.0,1.0,11.0,9.0,3.0,2.0,133.0,,3.0,,8.0,37.0,2.0,10.0,,18.0,3.0,1.0,3.0,,5.0,40.0,73.0,75.0,11.0,9.0,6.0,1.0,1.0,8.0,7.0,,4.0,8.0,10.0,1.0,10.0,3.0,,,,,,,9.0,,1.0,,,,,,1.0,1.0,,1.0,2.0,,1.0,2.0,,,5.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Fresno FC,dtv5ke9qxpecb7kktisex8161,R. del Campo,Defender,4.0,,150.0,,89.0,,10.0,,17.0,7.0,2.0,15.0,59.0,7.0,90.0,2.0,61.0,,2.0,14.0,,29.0,,7.0,4.0,1.0,,103.0,,2.0,1.0,4.0,25.0,2.0,10.0,,16.0,1.0,,2.0,,3.0,26.0,75.0,76.0,9.0,,6.0,,,7.0,7.0,,6.0,2.0,12.0,,6.0,1.0,1.0,,,,,1.0,15.0,,1.0,,,,,,1.0,,,,,,1.0,1.0,,,6.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
