liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Successful Lay-offs,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Unsuccessful Dribbles,Duels,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Throw Ins to Own Player,Aerial Duels lost,Total Tackles,Successful Dribbles,Unsuccessful Passes Own Half,Duels won,Shots On Target ( inc goals ),Aerial Duels won,Total Clearances,Aerial Duels,Tackles Won,Interceptions,Ground Duels won,Substitute On,Goals,Right Foot Goals,Substitute Off,Blocked Shots,Throw Ins to Opposition Player,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Goals from Inside Box,Penalties Taken,Goal Assists,Penalty Goals,Offsides,Successful Launches,PutThrough/Blocked Distribution Won,Goals from Outside Box,Clean Sheets,Through balls,Tackles Lost,Yellow Cards,Blocks,Saves Made,GK Successful Distribution,Unsuccessful Launches,Catches,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Clearances Off the Line,Unsuccessful lay-offs,Left Foot Goals,Foul Won Penalty,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Attempts from Set Pieces,Punches,Saves Made from Outside Box,Penalties Faced,Assists (Intentional),Headed Goals,Handballs conceded,Hit Woodwork,Penalties Conceded,Second Goal Assists,Drops,Own Goal Scored,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal,Saves made - caught,Goal Kicks,Set Pieces Goals,Other Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Goalkeeper Smother
USA_US_Open_Cup,2018,Atlanta United FC,bijr1ghojrxc61se7ebt72f9x,M. Almirón,Forward,10.0,3.0,90.0,4.0,32.0,2.0,10.0,1.0,21.0,2.0,1.0,19.0,6.0,6.0,34.0,1.0,26.0,1.0,1.0,8.0,1.0,11.0,2.0,16.0,1.0,1.0,2.0,47.0,7.0,1.0,1.0,2.0,9.0,2.0,10.0,1.0,2.0,1.0,8.0,1.0,5.0,2.0,4.0,25.0,26.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Atlanta United FC,f0fqjc9ziamgluwg9vi45d2vp,M. Ambrose,Defender,22.0,3.0,90.0,,40.0,2.0,1.0,,26.0,,,10.0,8.0,6.0,40.0,1.0,34.0,1.0,1.0,6.0,,10.0,1.0,8.0,5.0,1.0,2.0,57.0,,1.0,1.0,3.0,23.0,2.0,10.0,,6.0,1.0,3.0,1.0,,1.0,6.0,34.0,34.0,2.0,7.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Atlanta United FC,9crw9og5xe70mc0m1etggpdk9,E. Barco,Midfielder,8.0,,114.0,1.0,62.0,1.0,15.0,2.0,45.0,,,18.0,15.0,6.0,64.0,,56.0,,1.0,6.0,1.0,38.0,2.0,6.0,8.0,1.0,,86.0,4.0,2.0,,7.0,9.0,5.0,10.0,3.0,8.0,,1.0,2.0,1.0,5.0,2.0,56.0,58.0,6.0,2.0,1.0,,1.0,1.0,2.0,1.0,,,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Atlanta United FC,bkhfbvpl7ahh68a53d2ykqmll,A. Carleton,Midfielder,30.0,1.0,93.0,3.0,43.0,,7.0,,27.0,2.0,,12.0,11.0,4.0,44.0,1.0,37.0,,1.0,6.0,,13.0,1.0,5.0,8.0,1.0,3.0,65.0,,2.0,,12.0,7.0,2.0,10.0,,13.0,,1.0,2.0,,4.0,17.0,37.0,38.0,5.0,,1.0,3.0,,2.0,8.0,1.0,,,1.0,1.0,,8.0,1.0,1.0,1.0,,1.0,,1.0,,5.0,,,,,1.0,1.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Atlanta United FC,5tz98dy8lh2p8a7mq3x9uagnp,F. Escobar,Defender,2.0,,90.0,,47.0,,10.0,1.0,28.0,,,10.0,17.0,5.0,49.0,,40.0,,,5.0,,3.0,,4.0,4.0,1.0,,73.0,,1.0,,3.0,20.0,2.0,10.0,,3.0,,,1.0,,1.0,16.0,42.0,44.0,1.0,6.0,,1.0,,1.0,2.0,,,4.0,,1.0,6.0,2.0,,,,,,2.0,4.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Atlanta United FC,7ruqyuqr8iil24sejip7mremt,L. González Pírez,Defender,5.0,,180.0,,110.0,,8.0,,35.0,5.0,,18.0,63.0,11.0,114.0,3.0,80.0,1.0,1.0,16.0,,49.0,,12.0,9.0,2.0,1.0,145.0,,2.0,3.0,11.0,44.0,1.0,10.0,,16.0,1.0,,2.0,,5.0,13.0,95.0,98.0,7.0,1.0,2.0,5.0,,4.0,9.0,1.0,3.0,3.0,5.0,5.0,13.0,6.0,,,,,1.0,,18.0,,1.0,,,,,,2.0,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Atlanta United FC,474oxdp0js1hjuul5jnvoyhgp,C. Goslin,Midfielder,20.0,,4.0,,2.0,,1.0,,2.0,,,,,,2.0,,2.0,,,,,,,,,,,2.0,,1.0,,,1.0,,10.0,,,,,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Atlanta United FC,d1e82ijf1k8jt10dxrrqfslw5,J. Gressel,Midfielder,24.0,6.0,99.0,1.0,57.0,1.0,7.0,1.0,35.0,1.0,,22.0,14.0,11.0,60.0,1.0,45.0,,1.0,12.0,1.0,13.0,1.0,16.0,7.0,1.0,6.0,79.0,2.0,2.0,1.0,5.0,20.0,3.0,10.0,,5.0,,8.0,2.0,1.0,2.0,20.0,45.0,48.0,2.0,2.0,,1.0,1.0,4.0,3.0,1.0,,,,1.0,1.0,3.0,1.0,,,1.0,1.0,,3.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Atlanta United FC,bt9rlcgpa69ko3n4qpam59ivp,M. Hildebrandt,Goalkeeper,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Atlanta United FC,agjzai69udbed9vhljq5f18lx,A. Kann,Goalkeeper,25.0,,180.0,,41.0,,,,5.0,10.0,,10.0,45.0,,60.0,,38.0,1.0,1.0,10.0,,22.0,,5.0,29.0,2.0,,90.0,,2.0,,1.0,24.0,1.0,10.0,,1.0,1.0,,2.0,,,14.0,34.0,50.0,,1.0,,,,5.0,1.0,1.0,,1.0,,,,1.0,,,,,,,12.0,,1.0,,,,,,1.0,,,1.0,,,,,3.0,35.0,3.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
