liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Index,Interceptions,Last Player Tackle,Leftside Passes,Open Play Passes,Penalties Conceded,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Corners Won,Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Headed Goals,Hit Woodwork,Key Passes (Attempt Assists),Left Foot Goals,Offsides,Overruns,Penalties Taken,Penalty Goals,Right Foot Goals,Second Goal Assists,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Successful Corners into Box,Successful Dribbles,Successful Lay-offs,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Shots,Unsuccessful Corners into Box,Unsuccessful Dribbles,Unsuccessful lay-offs,Home Goals,Away Goals,Foul Won Penalty,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Saves made - caught,Clearances Off the Line,Own Goal Scored,Red Cards - 2nd Yellow,Total Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Other Goals,Crosses not Claimed,Straight Red Cards,Direct Corner Goals,Direct Setpiece Goals,Penalties Off Target
USA_MLS,2025,Real Salt Lake,2d5q8emajavaqvnofdqrccfoq,W. Agada,Forward,9,68.0,37.0,31.0,29.0,85.0,17.0,2.0,74.0,,159.0,101.0,58.0,31.0,27.0,16.0,,29.0,,19.0,17.0,2.0,91.0,64.0,27.0,2.0,10.0,2.0,,71.0,237.0,1.0,2.0,33.0,10.0,1.0,32.0,67.0,13.0,10.0,16.0,,,,6.0,184.0,131.0,66.0,191.0,5.0,2.0,,,1.0,1293.0,20.0,41.0,16.0,120.0,250.0,197.0,7.0,82.0,53.0,431.0,1.0,1.0,1.0,1.0,42.0,12.0,52.0,4.0,1.0,1.0,,,8.0,2.0,2.0,,2.0,,1.0,2.0,17.0,,9.0,1.0,,,1.0,,18.0,7.0,,5.0,21.0,23.0,2.0,5.0,1.0,25.0,,7.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
USA_MLS,2025,Real Salt Lake,5m3bxdstyhzoplpzam8c94t90,F. Ajago,Forward,27,22.0,19.0,3.0,6.0,12.0,,,11.0,,46.0,33.0,13.0,,2.0,5.0,,6.0,,5.0,5.0,,24.0,14.0,10.0,1.0,10.0,,,5.0,24.0,,,5.0,3.0,2.0,,7.0,3.0,3.0,3.0,,,,,18.0,12.0,8.0,20.0,2.0,3.0,,,,258.0,3.0,7.0,4.0,25.0,26.0,20.0,5.0,9.0,6.0,70.0,,,,,4.0,2.0,6.0,2.0,0.0,,,,1.0,,1.0,1.0,1.0,,,,3.0,1.0,4.0,,,,,,1.0,3.0,,1.0,1.0,8.0,,,1.0,4.0,,4.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Real Salt Lake,60po8o0vgf2uyom0uur8euf4k,Jesús Barea,Forward,36,7.0,5.0,2.0,12.0,24.0,3.0,1.0,28.0,,52.0,27.0,25.0,24.0,12.0,,,12.0,,4.0,4.0,,45.0,22.0,23.0,,10.0,,,22.0,78.0,,1.0,11.0,4.0,1.0,14.0,24.0,1.0,1.0,11.0,,,,,64.0,48.0,20.0,68.0,1.0,4.0,,,1.0,267.0,2.0,2.0,15.0,53.0,82.0,68.0,5.0,20.0,14.0,173.0,1.0,,,1.0,10.0,5.0,13.0,,0.0,,,3.0,3.0,,,,,,,,4.0,,1.0,,,,,,4.0,5.0,,3.0,1.0,19.0,,5.0,,9.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Real Salt Lake,5v7jp7nq8ww95opuxy7apdip5,L. Brook,Forward,17,1.0,1.0,,5.0,14.0,2.0,,10.0,,7.0,4.0,3.0,,12.0,1.0,,5.0,,2.0,2.0,,6.0,3.0,3.0,,10.0,,,9.0,42.0,,1.0,4.0,2.0,2.0,4.0,8.0,,,5.0,2.0,2.0,,2.0,36.0,25.0,14.0,35.0,1.0,2.0,,,2.0,97.0,,1.0,,13.0,43.0,37.0,3.0,2.0,6.0,68.0,2.0,2.0,,1.0,8.0,,5.0,1.0,0.0,,1.0,1.0,,,,,,,,,2.0,,1.0,,,,,,3.0,,,,2.0,1.0,1.0,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Real Salt Lake,2fyga1shd4mwcn90mze2pe4tl,J. Brown,Defender,91,8.0,2.0,6.0,3.0,25.0,1.0,,18.0,,25.0,11.0,14.0,,38.0,3.0,,3.0,,2.0,2.0,,17.0,9.0,8.0,1.0,10.0,1.0,,52.0,117.0,,,12.0,,,5.0,8.0,3.0,3.0,,,,1.0,6.0,105.0,25.0,86.0,105.0,2.0,4.0,,5.0,16.0,196.0,7.0,5.0,2.0,24.0,123.0,111.0,6.0,4.0,12.0,177.0,2.0,2.0,5.0,6.0,8.0,6.0,6.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,4.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Real Salt Lake,2rfum41r6e514gku9cr0u3aad,Rafael Cabral,Goalkeeper,1,9.0,3.0,6.0,35.0,,,,260.0,7.0,15.0,5.0,10.0,,575.0,1.0,287.0,35.0,222.0,52.0,47.0,5.0,6.0,2.0,4.0,,10.0,,,325.0,1035.0,1.0,5.0,133.0,1.0,,261.0,467.0,35.0,,,,,46.0,206.0,882.0,78.0,1051.0,923.0,,1.0,1.0,,,3150.0,28.0,1.0,4.0,239.0,1367.0,1129.0,1.0,,238.0,1628.0,,,108.0,226.0,182.0,56.0,12.0,3.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,8.0,2.0,45.0,,9.0,12.0,101.0,73.0,27.0,32.0,5.0,,,,,,4.0,4.0,,,1.0,,,,
USA_MLS,2025,Real Salt Lake,bxnegxnynd1glae8g0vfigfvu,N. Caliskan,Midfielder,92,16.0,11.0,5.0,26.0,177.0,8.0,12.0,250.0,4.0,147.0,66.0,81.0,63.0,388.0,11.0,,26.0,,30.0,27.0,3.0,131.0,55.0,76.0,1.0,10.0,25.0,1.0,440.0,1147.0,,3.0,137.0,36.0,18.0,107.0,176.0,23.0,6.0,3.0,7.0,7.0,6.0,57.0,1009.0,495.0,555.0,986.0,22.0,28.0,,10.0,116.0,2035.0,50.0,26.0,24.0,200.0,1181.0,1043.0,50.0,16.0,138.0,1605.0,18.0,18.0,25.0,54.0,115.0,41.0,84.0,5.0,0.0,1.0,,1.0,5.0,1.0,1.0,,,1.0,,,13.0,,1.0,1.0,,,1.0,,4.0,3.0,,2.0,4.0,13.0,2.0,,,7.0,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Real Salt Lake,e81dfbtza1g8v3lozf39x3f85,Diogo Gonçalves,Midfielder,10,13.0,8.0,5.0,30.0,228.0,24.0,,281.0,2.0,151.0,91.0,60.0,121.0,207.0,9.0,,30.0,,33.0,31.0,2.0,138.0,83.0,55.0,,10.0,19.0,,131.0,760.0,,3.0,143.0,36.0,24.0,92.0,243.0,27.0,12.0,3.0,4.0,3.0,1.0,32.0,629.0,443.0,235.0,642.0,4.0,8.0,10.0,1.0,7.0,2270.0,16.0,21.0,24.0,276.0,809.0,674.0,12.0,68.0,135.0,1173.0,33.0,19.0,5.0,27.0,147.0,21.0,108.0,2.0,2.0,4.0,3.0,20.0,20.0,5.0,4.0,4.0,4.0,,,,42.0,,3.0,2.0,,,4.0,1.0,21.0,23.0,2.0,19.0,22.0,50.0,7.0,4.0,1.0,44.0,10.0,27.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Real Salt Lake,3wkej06590b61lyqm7vt1kwes,G. Dillon,Midfielder,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Real Salt Lake,8jcrd6icrjmulbpa2wiu0frsa,E. Eneli,Midfielder,14,23.0,11.0,12.0,29.0,148.0,4.0,8.0,311.0,3.0,220.0,88.0,132.0,75.0,293.0,14.0,,29.0,,36.0,33.0,3.0,197.0,77.0,120.0,3.0,10.0,20.0,,261.0,957.0,,4.0,181.0,40.0,23.0,138.0,285.0,19.0,4.0,10.0,2.0,2.0,2.0,25.0,856.0,479.0,409.0,861.0,17.0,23.0,5.0,,10.0,1846.0,24.0,27.0,57.0,186.0,987.0,886.0,40.0,21.0,101.0,1338.0,10.0,10.0,6.0,12.0,83.0,28.0,89.0,3.0,0.0,1.0,,,6.0,1.0,,,,,,,20.0,,,1.0,,,,1.0,3.0,2.0,,26.0,20.0,32.0,2.0,,,5.0,,17.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Real Salt Lake,5gg2mxmy9ff40oku3s09gavl6,Z. Farnsworth,Defender,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Real Salt Lake,bkgs0bu84fid8674okqo4r7x1,J. Glad,Defender,15,137.0,65.0,72.0,32.0,102.0,4.0,32.0,475.0,5.0,233.0,114.0,119.0,31.0,741.0,14.0,45.0,32.0,47.0,49.0,44.0,5.0,96.0,49.0,47.0,1.0,10.0,45.0,1.0,841.0,2076.0,1.0,4.0,262.0,25.0,17.0,109.0,502.0,32.0,2.0,,6.0,6.0,11.0,110.0,1879.0,513.0,1474.0,1871.0,20.0,16.0,1.0,5.0,16.0,2869.0,179.0,40.0,10.0,228.0,2186.0,1981.0,36.0,32.0,205.0,2624.0,6.0,6.0,40.0,89.0,117.0,94.0,116.0,8.0,0.0,,,,,1.0,1.0,,1.0,,1.0,,12.0,,1.0,1.0,,,,,10.0,2.0,,2.0,,2.0,2.0,,,12.0,,1.0,,0.0,1.0,1.0,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2025,Real Salt Lake,72xq9zy27facbbowtwsuzw0lw,Z. Gozo,Forward,72,42.0,29.0,13.0,26.0,148.0,10.0,2.0,224.0,2.0,292.0,166.0,126.0,129.0,83.0,23.0,,26.0,,31.0,27.0,4.0,250.0,137.0,113.0,2.0,10.0,14.0,,158.0,421.0,,5.0,144.0,58.0,35.0,75.0,33.0,22.0,11.0,4.0,9.0,9.0,1.0,5.0,318.0,209.0,119.0,314.0,28.0,29.0,2.0,,5.0,1881.0,19.0,33.0,18.0,296.0,422.0,319.0,57.0,97.0,103.0,905.0,53.0,53.0,1.0,9.0,136.0,20.0,94.0,4.0,0.0,3.0,,,23.0,3.0,4.0,4.0,4.0,,,2.0,20.0,,12.0,10.0,,,4.0,,11.0,20.0,,38.0,9.0,71.0,5.0,5.0,2.0,31.0,,45.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Real Salt Lake,azjg5f6g66fbrz4ep7wg6nlgq,K. Henry,Defender,3,3.0,2.0,1.0,3.0,,,,8.0,,6.0,4.0,2.0,,17.0,,,3.0,,2.0,2.0,,3.0,2.0,1.0,,10.0,1.0,,9.0,26.0,,,5.0,,,,1.0,,,3.0,,,,1.0,17.0,3.0,15.0,17.0,,,,3.0,1.0,38.0,1.0,1.0,1.0,15.0,27.0,18.0,,3.0,9.0,39.0,,,1.0,4.0,6.0,3.0,5.0,,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Real Salt Lake,tw82u87mw6kggtjblt1hhdzo,A. Hezarkhani,Forward,39,2.0,1.0,1.0,2.0,1.0,1.0,,7.0,,8.0,5.0,3.0,,7.0,1.0,,2.0,,,,,6.0,4.0,2.0,,10.0,,,5.0,14.0,,,4.0,1.0,,1.0,1.0,,,2.0,,,,1.0,7.0,6.0,1.0,6.0,,,,,,57.0,,1.0,1.0,14.0,14.0,7.0,,2.0,7.0,24.0,1.0,1.0,,,7.0,1.0,7.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,3.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Real Salt Lake,9a94jyqwrfa700gtjmo92kfoq,B. Hidalgo,Defender,19,16.0,8.0,8.0,24.0,108.0,1.0,7.0,141.0,3.0,105.0,52.0,53.0,46.0,249.0,8.0,1.0,24.0,1.0,19.0,17.0,2.0,89.0,44.0,45.0,,10.0,11.0,,279.0,664.0,,2.0,87.0,16.0,5.0,49.0,46.0,12.0,4.0,12.0,2.0,2.0,4.0,40.0,566.0,239.0,345.0,542.0,14.0,15.0,1.0,14.0,67.0,1163.0,40.0,16.0,11.0,145.0,682.0,582.0,29.0,9.0,100.0,933.0,8.0,8.0,12.0,31.0,73.0,35.0,69.0,4.0,0.0,,,,1.0,,,,,,,,6.0,,,2.0,,,,,4.0,4.0,,5.0,6.0,10.0,1.0,1.0,,8.0,,7.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
USA_MLS,2025,Real Salt Lake,4m1a1e1aqovig7w39zrfy8smh,S. Junqua,Defender,29,46.0,21.0,25.0,32.0,136.0,3.0,11.0,209.0,2.0,133.0,53.0,80.0,32.0,307.0,7.0,,32.0,,36.0,33.0,3.0,87.0,32.0,55.0,,10.0,15.0,1.0,60.0,901.0,,3.0,117.0,29.0,9.0,70.0,414.0,17.0,5.0,15.0,10.0,9.0,15.0,45.0,741.0,334.0,432.0,711.0,15.0,12.0,1.0,11.0,63.0,1826.0,38.0,17.0,25.0,233.0,917.0,756.0,27.0,29.0,161.0,1237.0,35.0,33.0,29.0,51.0,140.0,56.0,110.0,,0.0,1.0,,6.0,6.0,1.0,1.0,1.0,,1.0,,1.0,22.0,1.0,2.0,,,,,,5.0,3.0,1.0,5.0,,12.0,2.0,3.0,,8.0,2.0,8.0,,0.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2025,Real Salt Lake,eegtuidgioyqjgqp76cj7qsb9,A. Katranis,Defender,98,24.0,13.0,11.0,30.0,191.0,9.0,2.0,177.0,1.0,162.0,87.0,75.0,168.0,278.0,17.0,,30.0,,26.0,23.0,3.0,138.0,74.0,64.0,1.0,10.0,11.0,,18.0,793.0,1.0,3.0,122.0,36.0,8.0,67.0,347.0,24.0,17.0,6.0,27.0,16.0,10.0,45.0,595.0,395.0,267.0,590.0,12.0,13.0,1.0,12.0,162.0,1933.0,43.0,40.0,27.0,373.0,834.0,635.0,25.0,39.0,199.0,1384.0,106.0,76.0,25.0,59.0,261.0,44.0,140.0,10.0,1.0,3.0,,39.0,25.0,3.0,1.0,1.0,1.0,,,,30.0,1.0,7.0,4.0,,,,2.0,12.0,7.0,9.0,13.0,2.0,26.0,8.0,5.0,1.0,19.0,20.0,18.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Real Salt Lake,3il77adumf6635v8pa829uo0k,M. Kerkvliet,Goalkeeper,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Real Salt Lake,a0gywu5pjrutvzfegy2d09ap6,D. Luna,Midfielder,8,13.0,10.0,3.0,28.0,287.0,12.0,1.0,391.0,4.0,225.0,119.0,106.0,191.0,306.0,9.0,,28.0,,37.0,33.0,4.0,212.0,109.0,103.0,4.0,10.0,14.0,,251.0,1102.0,,4.0,169.0,47.0,18.0,95.0,318.0,28.0,12.0,,20.0,5.0,,45.0,906.0,672.0,305.0,912.0,9.0,16.0,8.0,,12.0,2367.0,5.0,23.0,43.0,410.0,1162.0,957.0,25.0,91.0,205.0,1648.0,53.0,12.0,1.0,20.0,223.0,35.0,185.0,8.0,3.0,2.0,6.0,42.0,14.0,3.0,9.0,7.0,8.0,1.0,1.0,2.0,42.0,3.0,2.0,6.0,2.0,2.0,5.0,3.0,23.0,20.0,13.0,35.0,48.0,70.0,5.0,3.0,7.0,43.0,25.0,42.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,1.0,2.0,,,,,,1.0,,,
