liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Foul Attempted Tackle,Unsuccessful Corners into Box,Successful Passes Own Half,Ground Duels lost,Starts,Unsuccessful Passes Opposition Half,Interceptions,Total Fouls Conceded,Recoveries,Ground Duels,Goals Conceded Inside Box,Unsuccessful Crosses & Corners,Key Passes (Attempt Assists),Appearances,Rightside Passes,Aerial Duels,PutThrough/Blocked Distribution,Total Passes,Index,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Total Fouls Won,Unsuccessful Launches,Penalties Conceded,Throw Ins to Opposition Player,Unsuccessful Short Passes,Total Touches In Opposition Box,Corners Taken (incl short corners),Duels,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels won,Total Tackles,Touches,Aerial Duels won,Throw Ins to Own Player,Backward Passes,Successful Open Play Passes,Successful Long Passes,Open Play Passes,Successful Passes Opposition Half,Unsuccessful Long Passes,Ground Duels won,Duels lost,Times Tackled,Time Played,Forward Passes,Aerial Duels lost,PutThrough/Blocked Distribution Won,Successful Dribbles,Unsuccessful Crosses open play,Penalty Goals Conceded,Tackles Lost,Leftside Passes,Unsuccessful Passes Own Half,Goals Conceded,Total Clearances,Tackles Won,Total Losses Of Possession,Winning Goal,Blocks,Shots Off Target (inc woodwork),Successful Crosses & Corners,Successful Corners into Box,Total Shots,Unsuccessful Dribbles,Corners Won,Shots On Target ( inc goals ),Offsides,Saves Made from Inside Box,Catches,Saves Made,Saves made - parried,Penalties Faced,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Punches,Successful Crosses open play,Blocked Shots,Successful Lay-offs,Goals Conceded Outside Box,Attempts from Set Pieces,Right Foot Goals,Clean Sheets,Goals from Inside Box,Home Goals,Away Goals,Overruns,Goal Assists,Assists (Intentional),Hit Woodwork,Through balls,Left Foot Goals,Unsuccessful lay-offs,Saves Made from Outside Box,Headed Goals,Handballs conceded,Own Goal Scored,Goals from Outside Box,Last Player Tackle,Drops,Saves from Penalty,Goalkeeper Smother,Penalties Saved,Second Goal Assists,Foul Won Penalty,Penalty Goals,Penalties Taken,Set Pieces Goals,Saves made - caught,Clearances Off the Line,Crosses not Claimed
Concacaf_Concacaf_Champions_Cup,2025,CF Monterrey,eycdwe8plhkcxgo1bjyq4q6sp,J. Cortizo,Midfielder,19.0,4.0,2.0,1.0,,,,3.0,1.0,1.0,1.0,8.0,14.0,1.0,8.0,,1.0,6.0,28.0,,2.0,6.0,4.0,12.0,1.0,2.0,53.0,10.0,,45.0,45.0,7.0,,,,6.0,6.0,4.0,29.0,8.0,14.0,3.0,96.0,,,12.0,43.0,,51.0,40.0,2.0,14.0,15.0,10.0,137.0,17.0,1.0,1.0,4.0,1.0,,,12.0,2.0,,1.0,3.0,27.0,0.0,,,3.0,3.0,2.0,7.0,,2.0,,,,,,,,,,,,,2.0,,1.0,,,1.0,1.0,1.0,,,,,,2.0,,,,,,1.0,,,,,,,,,,1.0,,,
Concacaf_Concacaf_Champions_Cup,2025,CF Monterrey,7868bje3gt1j3zhtps28oluc5,L. Cárdenas,Goalkeeper,22.0,2.0,,,,,,,,,,40.0,,2.0,9.0,,,17.0,,,,,2.0,17.0,,,59.0,10.0,3.0,43.0,33.0,,7.0,,,,,,,16.0,,,75.0,,,,35.0,10.0,42.0,3.0,16.0,,,,180.0,25.0,,,,,,,17.0,7.0,,2.0,,16.0,0.0,,,,,,,,,,2.0,,5.0,2.0,,15.0,4.0,11.0,,,,,,,,2.0,,,,,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,CF Monterrey,72pvwj4z6j8xwsgs6zlhr5e6s,N. Deossa,Midfielder,25.0,4.0,1.0,1.0,,,,,1.0,4.0,,35.0,14.0,4.0,21.0,4.0,7.0,16.0,34.0,3.0,2.0,5.0,4.0,42.0,7.0,5.0,132.0,10.0,,113.0,106.0,8.0,,,,17.0,7.0,1.0,41.0,19.0,23.0,5.0,202.0,3.0,3.0,24.0,111.0,7.0,129.0,79.0,2.0,20.0,18.0,8.0,334.0,26.0,4.0,3.0,7.0,2.0,,1.0,40.0,,3.0,2.0,4.0,37.0,1.0,,3.0,1.0,1.0,8.0,2.0,,5.0,,,,,,,,,,,,1.0,3.0,,,,1.0,,0.0,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,CF Monterrey,d1x4vhct28s8ugrijv2hhvcic,I. Fimbres,Midfielder,204.0,4.0,,,,,,2.0,2.0,2.0,1.0,21.0,12.0,2.0,12.0,,4.0,18.0,21.0,2.0,2.0,3.0,4.0,29.0,2.0,6.0,88.0,10.0,,72.0,71.0,2.0,1.0,,,13.0,5.0,2.0,23.0,16.0,11.0,5.0,121.0,2.0,,16.0,71.0,1.0,87.0,52.0,3.0,9.0,12.0,7.0,175.0,24.0,,1.0,3.0,1.0,,,19.0,6.0,2.0,,5.0,29.0,0.0,,2.0,1.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,CF Monterrey,97r1c6d1znrpxc65794q2h2sq,T. Leone,Midfielder,32.0,3.0,,,,,,,,,,69.0,1.0,3.0,7.0,1.0,,7.0,9.0,1.0,,1.0,3.0,17.0,3.0,2.0,124.0,10.0,1.0,112.0,108.0,3.0,2.0,,1.0,9.0,1.0,,12.0,12.0,10.0,5.0,158.0,2.0,4.0,14.0,109.0,4.0,121.0,43.0,3.0,8.0,2.0,,270.0,36.0,1.0,2.0,,,,3.0,57.0,5.0,1.0,11.0,2.0,14.0,0.0,2.0,1.0,,,1.0,,,,,,,,,,1.0,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,CF Monterrey,avklyjdqb9280ejj78gwtsb85,S. Medina,Defender,33.0,2.0,,1.0,,,,1.0,,2.0,,38.0,4.0,1.0,6.0,1.0,3.0,5.0,8.0,2.0,1.0,,2.0,10.0,3.0,,69.0,10.0,1.0,59.0,54.0,2.0,2.0,,,6.0,,,11.0,10.0,6.0,1.0,83.0,2.0,,3.0,55.0,5.0,65.0,21.0,4.0,4.0,5.0,,135.0,28.0,1.0,,1.0,1.0,,,28.0,5.0,2.0,7.0,1.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,CF Monterrey,54kqv02lgadahlv9is64l2ggl,H. Moreno,Defender,15.0,3.0,,1.0,,,,,1.0,,,87.0,4.0,3.0,7.0,1.0,1.0,10.0,6.0,1.0,,2.0,3.0,78.0,4.0,,161.0,10.0,7.0,148.0,136.0,,6.0,,,6.0,,,10.0,13.0,4.0,2.0,183.0,2.0,,4.0,131.0,12.0,143.0,61.0,7.0,2.0,6.0,2.0,225.0,59.0,2.0,,,,,2.0,20.0,6.0,1.0,10.0,,16.0,0.0,2.0,,,,,,,,,,,,,,4.0,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,CF Monterrey,8ty68f4i1lwjdktycd2oy5a6t,L. Ocampos,Midfielder,29.0,2.0,,,,,,1.0,1.0,,,3.0,7.0,1.0,5.0,,1.0,2.0,12.0,2.0,,1.0,2.0,8.0,5.0,5.0,16.0,10.0,,10.0,10.0,3.0,2.0,,,4.0,3.0,,17.0,6.0,6.0,1.0,35.0,1.0,,4.0,10.0,,16.0,7.0,2.0,5.0,11.0,3.0,78.0,2.0,4.0,2.0,1.0,,,,2.0,1.0,2.0,2.0,1.0,14.0,0.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,CF Monterrey,duejpk5d3f4mz65a0ak1br23u,C. Ramos,Goalkeeper,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,CF Monterrey,9adbv1dl7dp7vze3b9sarerbp,Sergio Ramos,Defender,93.0,1.0,1.0,,,,,,,1.0,,34.0,2.0,1.0,5.0,2.0,2.0,3.0,4.0,2.0,,,1.0,15.0,1.0,1.0,51.0,10.0,,43.0,35.0,1.0,2.0,,,2.0,4.0,,5.0,8.0,3.0,1.0,69.0,1.0,1.0,3.0,40.0,8.0,48.0,9.0,6.0,2.0,2.0,,90.0,23.0,,,,,,,10.0,3.0,2.0,4.0,1.0,9.0,0.0,1.0,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
Concacaf_Concacaf_Champions_Cup,2025,CF Monterrey,21051apcxzotsbfnwivngarbp,L. Reyes,Defender,21.0,2.0,,1.0,,,,,,2.0,,23.0,5.0,2.0,13.0,2.0,2.0,5.0,9.0,3.0,3.0,,2.0,29.0,1.0,8.0,66.0,10.0,1.0,46.0,43.0,3.0,4.0,,2.0,15.0,4.0,,10.0,20.0,5.0,1.0,125.0,1.0,18.0,10.0,45.0,3.0,65.0,24.0,5.0,4.0,5.0,3.0,180.0,27.0,,4.0,,3.0,,,,10.0,3.0,8.0,1.0,31.0,0.0,,,1.0,,,3.0,3.0,,,,,,,,,,,,1.0,3.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,CF Monterrey,a5qby7wb1rlyure9ivdqfillh,J. Rodríguez,Midfielder,30.0,3.0,,1.0,,,,1.0,1.0,5.0,,45.0,9.0,2.0,10.0,3.0,6.0,18.0,23.0,2.0,,4.0,3.0,41.0,3.0,6.0,115.0,10.0,1.0,99.0,88.0,2.0,4.0,,,11.0,,,26.0,16.0,17.0,9.0,157.0,3.0,1.0,11.0,95.0,11.0,111.0,54.0,5.0,14.0,9.0,2.0,219.0,37.0,,4.0,3.0,,,3.0,26.0,6.0,2.0,12.0,6.0,19.0,0.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,CF Monterrey,71ogvrwuco3kvi2l5uipur28k,O. Soto,Midfielder,35.0,1.0,,1.0,,,,1.0,,1.0,,1.0,2.0,,1.0,1.0,1.0,,2.0,,,,1.0,2.0,,1.0,5.0,10.0,,4.0,4.0,,,,,1.0,,,2.0,1.0,,,8.0,,,1.0,4.0,,5.0,3.0,,,2.0,,14.0,2.0,,1.0,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,CF Monterrey,8n4f10q0l2wjhhfdkpp8kfzdh,Óliver Torres,Midfielder,8.0,4.0,,,,,,1.0,3.0,,2.0,39.0,10.0,3.0,24.0,1.0,,20.0,15.0,1.0,9.0,8.0,4.0,37.0,2.0,6.0,140.0,10.0,1.0,118.0,106.0,,,,,17.0,7.0,5.0,17.0,22.0,5.0,2.0,184.0,,,17.0,117.0,12.0,138.0,85.0,5.0,5.0,12.0,8.0,251.0,47.0,2.0,3.0,3.0,7.0,,1.0,39.0,7.0,1.0,2.0,1.0,42.0,0.0,,2.0,6.0,3.0,3.0,2.0,3.0,1.0,,,,,,,,,,,3.0,,1.0,,,,,,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,CF Monterrey,49nmw51e8wugq19hetjh18650,F. Valenzuela,Midfielder,209.0,1.0,,,,,,1.0,,,,2.0,,,4.0,,,1.0,1.0,,2.0,1.0,1.0,5.0,,1.0,13.0,10.0,,11.0,11.0,,,,,2.0,3.0,,1.0,2.0,1.0,,20.0,,,1.0,11.0,,13.0,9.0,,1.0,,,45.0,4.0,,,1.0,2.0,,,3.0,,,1.0,,5.0,0.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2025,CF Monterrey,bq8o0fj3sxzoqs0mlq0rbqnl5,R. de la Rosa,Forward,31.0,4.0,1.0,,,,,2.0,1.0,,,5.0,3.0,2.0,7.0,2.0,1.0,7.0,4.0,,,,4.0,14.0,5.0,2.0,34.0,10.0,2.0,26.0,23.0,1.0,,,,7.0,8.0,,9.0,8.0,4.0,,62.0,3.0,,6.0,25.0,3.0,33.0,21.0,1.0,1.0,5.0,2.0,196.0,10.0,2.0,1.0,1.0,,,,4.0,1.0,,,,18.0,0.0,,4.0,,,8.0,1.0,3.0,4.0,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
