liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution Won,Successful Passes Own Half,Ground Duels lost,Touches,PutThrough/Blocked Distribution,Total Tackles,Backward Passes,Tackles Lost,Games Played,Successful Open Play Passes,Aerial Duels won,Rightside Passes,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels lost,Ground Duels won,Ground Duels,Total Fouls Conceded,Time Played,Forward Passes,Total Passes,Total Clearances,Duels won,Foul Attempted Tackle,Aerial Duels,Open Play Passes,Appearances,Goals Conceded Inside Box,Goals Conceded,Total Losses Of Possession,Index,Successful Passes Opposition Half,Unsuccessful Short Passes,Recoveries,Successful Short Passes,Unsuccessful Passes Opposition Half,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Winning Goal,Times Tackled,Successful Crosses & Corners,Substitute Off,Successful Lay-offs,Interceptions,Leftside Passes,Assists (Intentional),Unsuccessful Long Passes,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Crosses open play,Goal Assists,Unsuccessful Crosses & Corners,Total Fouls Won,Starts,Corners Won,Unsuccessful Passes Own Half,Aerial Duels lost,Tackles Won,Successful Long Passes,Total Touches In Opposition Box,Straight Red Cards,Goals from Inside Box,Total Shots,Total Red Cards,Shots Off Target (inc woodwork),Successful Launches,Penalty Goals Conceded,Blocked Shots,Yellow Cards,Goal Kicks,Goals,Successful Dribbles,GK Successful Distribution,Clearances Off the Line,Goals from Outside Box,Goals Conceded Outside Box,Hit Woodwork,Clean Sheets,Right Foot Goals,Offsides,Throw Ins to Own Player,Key Passes (Attempt Assists),Blocks,Shots On Target ( inc goals ),Home Goals,Away Goals,Foul Won Penalty,Penalties Off Target,Overruns,Penalties Taken,Left Foot Goals,Through balls,Headed Goals,Successful Crosses open play,Unsuccessful lay-offs,Penalty Goals,Handballs conceded,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Drops,Punches,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Throw Ins to Opposition Player,Second Goal Assists,Attempts from Set Pieces,Last Player Tackle,Saves Made from Outside Box,Saves made - caught,Penalties Faced,Catches,Saves made - parried,Penalties Conceded,Own Goal Scored,Red Cards - 2nd Yellow,Goalkeeper Smother,Set Pieces Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Other Goals
USA_USL_Championship,2024,Tampa Bay Rowdies,c5gzp05bgy6ijqcqk685n766s,T. Akin,Goalkeeper,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Tampa Bay Rowdies,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,Forward,9,29.0,94.0,131.0,1023.0,50.0,25.0,134.0,6.0,35.0,313.0,99.0,145.0,2.0,189.0,234.0,76.0,207.0,65.0,2840.0,146.0,534.0,27.0,175.0,32.0,202.0,501.0,35.0,35.0,43.0,346.0,10.0,251.0,168.0,74.0,327.0,177.0,409.0,345.0,4.0,47.0,,13.0,15.0,10.0,109.0,3.0,21.0,16.0,4.0,19.0,3.0,19.0,43.0,33.0,15.0,31.0,103.0,19.0,18.0,179.0,,17.0,85.0,,39.0,,1.0,27.0,9.0,,18.0,11.0,,,1.0,8.0,4.0,5.0,10.0,15.0,3.0,36.0,6.0,46.0,12.0,6.0,1.0,,,7.0,4.0,4.0,4.0,,7.0,7.0,2.0,,,,,,3.0,,,2.0,,2.0,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Tampa Bay Rowdies,1dk0bdadfdnycriqp8u21ulpm,B. Bender,Midfielder,13,4.0,67.0,27.0,290.0,10.0,9.0,45.0,4.0,9.0,157.0,7.0,31.0,3.0,37.0,32.0,20.0,47.0,10.0,477.0,57.0,199.0,9.0,27.0,3.0,12.0,194.0,9.0,8.0,10.0,67.0,10.0,98.0,30.0,23.0,151.0,33.0,59.0,162.0,0.0,12.0,3.0,5.0,12.0,1.0,66.0,1.0,7.0,3.0,4.0,4.0,1.0,5.0,6.0,6.0,1.0,9.0,5.0,5.0,11.0,13.0,,,7.0,,6.0,,,6.0,1.0,,,6.0,,,,2.0,,,,1.0,3.0,8.0,,1.0,,,,,2.0,,,1.0,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Tampa Bay Rowdies,8vcytrkvxzki08gxqpulol3hl,B. Bodily,Midfielder,11,15.0,342.0,70.0,1505.0,31.0,62.0,182.0,20.0,30.0,694.0,28.0,370.0,4.0,183.0,100.0,127.0,197.0,27.0,2283.0,305.0,899.0,50.0,155.0,21.0,58.0,877.0,30.0,28.0,35.0,340.0,10.0,415.0,129.0,88.0,672.0,229.0,255.0,716.0,1.0,27.0,41.0,11.0,4.0,24.0,42.0,5.0,54.0,15.0,32.0,85.0,6.0,91.0,49.0,26.0,17.0,45.0,30.0,42.0,44.0,35.0,,1.0,20.0,1.0,15.0,10.0,1.0,9.0,6.0,,1.0,16.0,,1.0,,7.0,2.0,3.0,,2.0,115.0,18.0,6.0,5.0,0.0,1.0,,,2.0,,1.0,3.0,,37.0,,,,,,,,,11.0,4.0,4.0,8.0,,,1.0,,,,,,,1.0,1.0,,,,,,
USA_USL_Championship,2024,Tampa Bay Rowdies,4i3554wm6891v5ty4fbqqtucp,P. Breno,Goalkeeper,15,,29.0,,81.0,,,,,2.0,23.0,4.0,5.0,,14.0,,,,,180.0,32.0,46.0,3.0,4.0,,4.0,29.0,2.0,4.0,4.0,14.0,10.0,3.0,2.0,24.0,25.0,8.0,4.0,32.0,0.0,,,,,,9.0,,12.0,,7.0,,,,1.0,2.0,,6.0,,,7.0,,,,,,,2.0,1.0,,,11.0,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,7.0,5.0,9.0,,,,,,,,,,2.0,1.0,1.0,4.0,1.0,,,,,,,,,
USA_USL_Championship,2024,Tampa Bay Rowdies,bg1cn3lg80zgoqxopli41ec5w,Z. Bubb,Defender,42,1.0,56.0,6.0,152.0,2.0,5.0,3.0,1.0,7.0,99.0,8.0,12.0,6.0,17.0,7.0,5.0,11.0,5.0,186.0,50.0,117.0,10.0,13.0,2.0,9.0,116.0,7.0,3.0,4.0,20.0,10.0,44.0,11.0,8.0,96.0,11.0,20.0,100.0,0.0,1.0,,1.0,,1.0,52.0,,6.0,,3.0,,,,,1.0,,6.0,1.0,4.0,4.0,5.0,,1.0,4.0,,3.0,1.0,,,2.0,,1.0,,,,,1.0,,,,,10.0,,,1.0,1.0,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Tampa Bay Rowdies,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,Midfielder,17,21.0,359.0,116.0,1395.0,41.0,60.0,206.0,18.0,33.0,881.0,13.0,245.0,4.0,129.0,141.0,95.0,211.0,50.0,2473.0,309.0,1033.0,15.0,108.0,39.0,38.0,1010.0,33.0,28.0,36.0,250.0,10.0,550.0,115.0,131.0,888.0,126.0,249.0,904.0,0.0,41.0,5.0,13.0,37.0,22.0,273.0,2.0,14.0,20.0,7.0,30.0,2.0,30.0,24.0,29.0,10.0,33.0,25.0,42.0,16.0,37.0,,1.0,16.0,,12.0,1.0,1.0,12.0,7.0,,1.0,11.0,,1.0,,8.0,1.0,5.0,,1.0,6.0,35.0,6.0,4.0,1.0,0.0,,,3.0,,1.0,5.0,,5.0,5.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
USA_USL_Championship,2024,Tampa Bay Rowdies,5eptcbetmcxxwzhed6i5rl0r8,M. De Jesus,Defender,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Tampa Bay Rowdies,5w8wyn94ovw846d5gk29u76x,J. DeZart,Midfielder,5,3.0,278.0,16.0,596.0,10.0,6.0,105.0,2.0,16.0,431.0,8.0,136.0,4.0,65.0,20.0,21.0,37.0,12.0,1126.0,137.0,499.0,13.0,29.0,4.0,12.0,495.0,16.0,33.0,35.0,90.0,10.0,157.0,45.0,50.0,423.0,41.0,49.0,434.0,0.0,6.0,1.0,5.0,7.0,9.0,121.0,,20.0,2.0,10.0,1.0,,1.0,9.0,12.0,1.0,25.0,4.0,4.0,11.0,5.0,,,3.0,,2.0,,3.0,1.0,2.0,,,6.0,,,,2.0,,1.0,,1.0,5.0,9.0,3.0,1.0,,,,,1.0,,,1.0,,1.0,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Tampa Bay Rowdies,dv155f8jlvq8frvhjcokboiy1,C. Dennis,Midfielder,14,14.0,290.0,86.0,1155.0,34.0,34.0,194.0,11.0,29.0,648.0,28.0,168.0,10.0,112.0,113.0,87.0,173.0,36.0,1718.0,202.0,773.0,11.0,115.0,19.0,55.0,756.0,29.0,12.0,13.0,256.0,10.0,406.0,76.0,88.0,598.0,163.0,228.0,661.0,1.0,34.0,35.0,16.0,17.0,7.0,209.0,2.0,36.0,8.0,11.0,27.0,2.0,69.0,46.0,19.0,16.0,18.0,27.0,23.0,63.0,34.0,,2.0,27.0,,13.0,3.0,1.0,11.0,7.0,1.0,3.0,11.0,1.0,,1.0,1.0,2.0,1.0,1.0,3.0,12.0,44.0,2.0,14.0,1.0,2.0,,,,,2.0,8.0,,13.0,,,,,,,,,55.0,35.0,17.0,1.0,,6.0,,,,,,,,,,,,,,,
USA_USL_Championship,2024,Tampa Bay Rowdies,1fwapwo54su9yu8eisxbdln1l,J. Doherty,Midfielder,22,9.0,755.0,45.0,2206.0,32.0,51.0,108.0,18.0,34.0,1379.0,67.0,315.0,,307.0,88.0,78.0,123.0,21.0,3052.0,774.0,1752.0,95.0,145.0,10.0,110.0,1679.0,34.0,36.0,45.0,400.0,10.0,704.0,178.0,113.0,1317.0,261.0,233.0,1445.0,1.0,13.0,14.0,1.0,5.0,32.0,555.0,,129.0,6.0,60.0,45.0,,45.0,17.0,34.0,8.0,91.0,43.0,33.0,128.0,30.0,,1.0,10.0,,6.0,15.0,1.0,5.0,1.0,18.0,1.0,12.0,16.0,1.0,,9.0,1.0,10.0,,2.0,61.0,25.0,22.0,4.0,1.0,0.0,,,1.0,,,7.0,1.0,14.0,,,,,2.0,,,,,,,8.0,,,,,,,,,,,,,,,,,
