matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga,source
Group Stage,54aiwgq11pxw2vd3n9n8ios2c,USA,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/bo858sll0r8nayyt5smdu3pxs,Cuba,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/6w3o62j2vskty0o5hhfmtg2yl,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/match/view/54aiwgq11pxw2vd3n9n8ios2c,01/08/2026,2026,Concacaf_Concacaf_U20,fixtures
Group Stage,592u6d1e64nfvw4jsijc46uxg,Canada,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/5qvcqbokyp1y7obq46dtr5bkf,Jamaica,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/7ozlb0ula1b2izgz9siyc77hc,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/match/view/592u6d1e64nfvw4jsijc46uxg,01/08/2026,2026,Concacaf_Concacaf_U20,fixtures
Group Stage,59hiq61zesnrp5zkl3vfv6zv8,Honduras,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/44v7p7fl9l0ygyb1a768uwcpj,Panama,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/90wmwkbdrgoi8zg5fx3dc6tet,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/match/view/59hiq61zesnrp5zkl3vfv6zv8,02/08/2026,2026,Concacaf_Concacaf_U20,fixtures
Quarter-finals,5kihprxiq2rr5x10t6ypvexw4,undefined,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/undefined,undefined,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/undefined,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/undefined,05/08/2026,2026,Concacaf_Concacaf_U20,fixtures
Quarter-finals,5l6kj3zvapt5m5g7s2b51yrro,undefined,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/undefined,undefined,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/undefined,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/undefined,05/08/2026,2026,Concacaf_Concacaf_U20,fixtures
Quarter-finals,5luhyitus0jsifhbezxe17j84,undefined,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/undefined,undefined,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/undefined,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/undefined,06/08/2026,2026,Concacaf_Concacaf_U20,fixtures
Quarter-finals,5mi9ny81bxu7ylppvhhcg3t3o,undefined,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/undefined,undefined,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/undefined,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/undefined,06/08/2026,2026,Concacaf_Concacaf_U20,fixtures
Semi-finals,7ic9jq3i9fsyklzwct6krtzx0,undefined,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/undefined,undefined,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/undefined,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/undefined,07/08/2026,2026,Concacaf_Concacaf_U20,fixtures
Semi-finals,7j0n7r9ad3htzx27y99ep8t1w,undefined,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/undefined,undefined,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/undefined,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/undefined,08/08/2026,2026,Concacaf_Concacaf_U20,fixtures
Final,bcbuhb2kpao7z087kf4te661g,undefined,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/undefined,undefined,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/undefined,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/undefined,10/08/2026,2026,Concacaf_Concacaf_U20,fixtures
Group Stage,54sgn0k7kb9t0kcczh3veklxw,Guatemala,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/naa2qdk0xvv3es4wtsgrzk6j,Costa Rica,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/4w76p408061aodqkpdgew48xk,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/match/view/54sgn0k7kb9t0kcczh3veklxw,24/07/2026,2026,Concacaf_Concacaf_U20,fixtures
Group Stage,5242ad0dbjqx2i8wy8e59l4b8,Cuba,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/6w3o62j2vskty0o5hhfmtg2yl,El Salvador,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/1aq76gdfbogncnx6zezo71tqd,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/match/view/5242ad0dbjqx2i8wy8e59l4b8,25/07/2026,2026,Concacaf_Concacaf_U20,fixtures
Group Stage,55adnco0hjfmixsxeuxuz46qc,Mexico,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/9x2gxl6xovekn482lxe6f8tap,Antigua & Barb,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/a86r2k6gsq84asdnzklzm7h79,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/match/view/55adnco0hjfmixsxeuxuz46qc,25/07/2026,2026,Concacaf_Concacaf_U20,fixtures
Group Stage,52o1d92758tswi7x85owd4pas,USA,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/bo858sll0r8nayyt5smdu3pxs,Haiti,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/79o6nzz3kagaiy0vx52f20wyd,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/match/view/52o1d92758tswi7x85owd4pas,26/07/2026,2026,Concacaf_Concacaf_U20,fixtures
Group Stage,57e6g38ydha6lw049lpuggems,Panama,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/90wmwkbdrgoi8zg5fx3dc6tet,Canada,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/5qvcqbokyp1y7obq46dtr5bkf,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/match/view/57e6g38ydha6lw049lpuggems,26/07/2026,2026,Concacaf_Concacaf_U20,fixtures
Group Stage,57vj5be0rg6nq3nal5su27fv8,Honduras,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/44v7p7fl9l0ygyb1a768uwcpj,Jamaica,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/7ozlb0ula1b2izgz9siyc77hc,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/match/view/57vj5be0rg6nq3nal5su27fv8,27/07/2026,2026,Concacaf_Concacaf_U20,fixtures
Group Stage,5331h9xvvu3rkx18lfs5hy8t0,Haiti,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/79o6nzz3kagaiy0vx52f20wyd,Cuba,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/6w3o62j2vskty0o5hhfmtg2yl,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/match/view/5331h9xvvu3rkx18lfs5hy8t0,28/07/2026,2026,Concacaf_Concacaf_U20,fixtures
Group Stage,55oxc241fmce0t3pnx33k3zf8,Antigua & Barb,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/a86r2k6gsq84asdnzklzm7h79,Guatemala,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/naa2qdk0xvv3es4wtsgrzk6j,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/match/view/55oxc241fmce0t3pnx33k3zf8,28/07/2026,2026,Concacaf_Concacaf_U20,fixtures
Group Stage,563pttbp4wqvdlx0g3wcdxxqs,Costa Rica,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/4w76p408061aodqkpdgew48xk,Mexico,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/teams/view/9x2gxl6xovekn482lxe6f8tap,https://www.scoresway.com/en_GB/soccer/concacaf-u20-2026/ekq4gipt7p6wxd2x45ygkx3x0/match/view/563pttbp4wqvdlx0g3wcdxxqs,28/07/2026,2026,Concacaf_Concacaf_U20,fixtures
