liga,temporada,equipo,id,nombre,posicion,dorsal,Total Losses Of Possession,Ground Duels lost,Shots Off Target (inc woodwork),Successful Dribbles,Total Fouls Conceded,Leftside Passes,Penalty Goals Conceded,Ground Duels won,Throw Ins to Opposition Player,Recoveries,Throw Ins to Own Player,Goals Conceded Outside Box,Total Passes,Clearances Off the Line,Touches,Aerial Duels lost,Shots On Target ( inc goals ),Unsuccessful Passes Own Half,Total Successful Passes ( Excl Crosses & Corners ) ,Time Played,Duels,Total Touches In Opposition Box,Corners Won,Ground Duels,Unsuccessful Crosses open play,Goals Conceded Inside Box,Unsuccessful Crosses & Corners,Index,Duels won,Hit Woodwork,Yellow Cards,Successful Open Play Passes,Successful Passes Own Half,Successful Lay-offs,Successful Short Passes,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Duels lost,Successful Crosses & Corners,Successful Crosses open play,Total Shots,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Tackles,Unsuccessful Short Passes,Backward Passes,Forward Passes,Aerial Duels won,Appearances,Clean Sheets,Successful Passes Opposition Half,Unsuccessful Dribbles,Games Played,Total Clearances,Tackles Won,Tackles Lost,Aerial Duels,Open Play Passes,Key Passes (Attempt Assists),Unsuccessful Launches,Times Tackled,Successful Long Passes,Total Fouls Won,Rightside Passes,Successful Launches,PutThrough/Blocked Distribution,Interceptions,Blocks,Starts,Foul Attempted Tackle,Unsuccessful Passes Opposition Half,Winning Goal,Corners Taken (incl short corners),Through balls,Substitute Off,Substitute On,Unsuccessful Corners into Box,Goals from Inside Box,Handballs conceded,Goals,Right Foot Goals,Blocked Shots,Overruns,Unsuccessful lay-offs,Home Goals,Away Goals,Successful Corners into Box,Last Player Tackle,Left Foot Goals,Offsides,Goals from Outside Box,Headed Goals,Straight Red Cards,Total Red Cards,Assists (Intentional),Goal Assists,Penalties Conceded,Attempts from Set Pieces,Red Cards - 2nd Yellow,Goal Kicks,GK Successful Distribution,Foul Won Penalty,Second Goal Assists,Saves Made from Outside Box,Saves Made,Penalties Faced,GK Unsuccessful Distribution,Punches,Catches,Goalkeeper Smother,Saves Made from Inside Box,Drops,Saves made - parried,Set Pieces Goals,Penalties Taken,Penalty Goals,Own Goal Scored,Saves made - caught,Saves from Penalty,Penalties Saved,Crosses not Claimed,Other Goals,Penalties Off Target
Mexico_Liga_MX,2023-2024,Atlas FC,apsv0c0r1zc7q3bjqex8033kl,J. Abella,Defender,4,245.0,48.0,3.0,3.0,15.0,260.0,4.0,50.0,39.0,69.0,132.0,7.0,702.0,1.0,1114.0,21.0,3.0,37.0,562.0,1530.0,131.0,9.0,11.0,98.0,35.0,17.0,35.0,10.0,62.0,1.0,3.0,547.0,250.0,2.0,499.0,55.0,8.0,69.0,14.0,14.0,6.0,24.0,140.0,33.0,85.0,105.0,297.0,12.0,17.0,5.0,326.0,6.0,17.0,37.0,18.0,15.0,33.0,684.0,12.0,24.0,13.0,63.0,14.0,40.0,9.0,28.0,22.0,3.0,17.0,8.0,138.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Atlas FC,cb6oodfu9rk751khbomxg2yuh,E. Aguirre,Forward,19,102.0,40.0,10.0,4.0,11.0,34.0,1.0,22.0,,15.0,2.0,2.0,138.0,,300.0,27.0,4.0,4.0,103.0,608.0,102.0,30.0,7.0,62.0,15.0,7.0,16.0,10.0,35.0,,2.0,100.0,25.0,8.0,100.0,,11.0,67.0,3.0,3.0,14.0,9.0,35.0,7.0,35.0,44.0,29.0,13.0,12.0,,81.0,8.0,12.0,7.0,2.0,5.0,40.0,135.0,6.0,,25.0,3.0,12.0,31.0,,18.0,4.0,1.0,6.0,5.0,47.0,1.0,1.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Atlas FC,ancqubjqqf22bdzlposz8okbt,G. Aguirre,Defender,13,27.0,11.0,,1.0,10.0,72.0,2.0,10.0,,33.0,,2.0,292.0,,349.0,8.0,,10.0,267.0,469.0,41.0,3.0,2.0,21.0,,6.0,,10.0,22.0,,1.0,261.0,205.0,,250.0,10.0,2.0,19.0,1.0,,,8.0,25.0,7.0,15.0,25.0,85.0,12.0,8.0,1.0,63.0,,8.0,17.0,3.0,4.0,20.0,285.0,2.0,5.0,,17.0,2.0,110.0,1.0,3.0,13.0,4.0,4.0,2.0,15.0,0.0,1.0,,,4.0,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Atlas FC,bq2k2eljw2kf5rppuksl15jbo,A. Bass,Midfielder,30,33.0,8.0,3.0,3.0,4.0,43.0,1.0,16.0,,18.0,1.0,,154.0,,201.0,8.0,,10.0,126.0,246.0,41.0,3.0,2.0,24.0,1.0,3.0,1.0,10.0,25.0,,3.0,122.0,55.0,,112.0,6.0,2.0,16.0,,,3.0,3.0,28.0,8.0,22.0,25.0,52.0,9.0,5.0,,71.0,,5.0,5.0,5.0,3.0,17.0,150.0,4.0,2.0,,14.0,5.0,34.0,2.0,6.0,7.0,,3.0,2.0,19.0,0.0,,,3.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Atlas FC,34w0dseqk24955er7shltiggl,J. Caicedo,Forward,23,146.0,56.0,15.0,10.0,23.0,50.0,4.0,24.0,,24.0,,6.0,204.0,,394.0,36.0,19.0,9.0,146.0,1156.0,153.0,71.0,8.0,80.0,4.0,14.0,4.0,10.0,61.0,,3.0,113.0,55.0,12.0,140.0,2.0,2.0,92.0,,,34.0,20.0,58.0,5.0,56.0,84.0,18.0,37.0,14.0,1.0,91.0,11.0,14.0,14.0,3.0,2.0,73.0,171.0,10.0,,29.0,6.0,9.0,52.0,,10.0,3.0,1.0,14.0,5.0,53.0,0.0,,,8.0,,,4.0,1.0,5.0,3.0,2.0,4.0,6.0,2.0,3.0,,,1.0,11.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Atlas FC,9op8h3796bxbdd2rw9sjv6vze,L. Correa,Forward,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Atlas FC,1kggpaz4j0ttrjavw0z6tzjhm,I. Domínguez,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Atlas FC,c6mn8nsx1djyybi6vs3wvd6qy,R. Fulgencio,Midfielder,7,87.0,32.0,3.0,9.0,5.0,41.0,1.0,17.0,,28.0,1.0,3.0,213.0,,339.0,3.0,6.0,8.0,188.0,621.0,53.0,21.0,3.0,49.0,24.0,4.0,26.0,10.0,18.0,,,185.0,64.0,2.0,168.0,5.0,4.0,35.0,6.0,4.0,9.0,7.0,25.0,5.0,20.0,43.0,35.0,1.0,15.0,1.0,130.0,7.0,15.0,5.0,5.0,,4.0,210.0,9.0,2.0,19.0,20.0,3.0,94.0,3.0,10.0,3.0,,6.0,2.0,43.0,0.0,5.0,,4.0,9.0,2.0,3.0,,3.0,3.0,6.0,2.0,,2.0,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Atlas FC,2xchh8ku8lm05p0sd89y6gjit,J. Furch,Forward,9,23.0,2.0,3.0,,,8.0,,2.0,,6.0,1.0,,55.0,,80.0,8.0,2.0,2.0,39.0,178.0,22.0,14.0,,4.0,2.0,1.0,2.0,10.0,12.0,,,35.0,13.0,2.0,38.0,2.0,,10.0,,,5.0,1.0,16.0,,14.0,16.0,14.0,10.0,2.0,,26.0,1.0,2.0,2.0,,,18.0,51.0,4.0,1.0,2.0,1.0,2.0,17.0,,2.0,,,2.0,,16.0,0.0,,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2023-2024,Atlas FC,7ryaeixwywl05esrvzbm5bjkl,M. García,Midfielder,8,84.0,31.0,,16.0,2.0,86.0,4.0,43.0,,41.0,4.0,2.0,258.0,,384.0,3.0,3.0,12.0,218.0,483.0,81.0,11.0,1.0,74.0,3.0,6.0,5.0,10.0,47.0,,,216.0,65.0,3.0,212.0,5.0,12.0,34.0,1.0,,3.0,8.0,40.0,14.0,35.0,51.0,59.0,4.0,12.0,,154.0,8.0,12.0,3.0,10.0,4.0,7.0,256.0,5.0,3.0,21.0,6.0,13.0,62.0,1.0,15.0,2.0,,3.0,1.0,33.0,0.0,2.0,,3.0,9.0,1.0,,,,,2.0,4.0,1.0,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
