liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels,Unsuccessful Passes Opposition Half,Starts,Leftside Passes,Penalty Goals Conceded,Total Touches In Opposition Box,Corners Taken (incl short corners),Shots On Target ( inc goals ),Appearances,Unsuccessful Passes Own Half,Aerial Duels,Unsuccessful Long Passes,Total Shots,Rightside Passes,Ground Duels won,Successful Open Play Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Yellow Cards,Successful Short Passes,Aerial Duels won,Backward Passes,Substitute Off,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Unsuccessful Corners into Box,Total Passes,Interceptions,PutThrough/Blocked Distribution,Duels lost,Time Played,Unsuccessful Dribbles,Total Successful Passes ( Excl Crosses & Corners ) ,Duels,Forward Passes,Unsuccessful Crosses open play,Successful Passes Own Half,Through balls,Aerial Duels lost,Substitute On,Successful Lay-offs,Total Losses Of Possession,Total Fouls Conceded,Goals Conceded Inside Box,Touches,Times Tackled,Shots Off Target (inc woodwork),Corners Won,Successful Passes Opposition Half,Ground Duels lost,Goals Conceded,Key Passes (Attempt Assists),Unsuccessful Launches,Games Played,Index,Successful Long Passes,Unsuccessful Short Passes,Unsuccessful Crosses & Corners,Foul Attempted Tackle,Open Play Passes,Total Fouls Won,Duels won,Winning Goal,Blocks,Tackles Lost,Handballs conceded,Total Tackles,Throw Ins to Opposition Player,Total Clearances,Goals,Tackles Won,Straight Red Cards,PutThrough/Blocked Distribution Won,Total Red Cards,Overruns,Goals Openplay,Goals from Inside Box,Headed Goals,Home Goals,Away Goals,Successful Dribbles,Successful Launches,Penalties Conceded,Successful Crosses open play,Successful Crosses & Corners,Successful Corners into Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Goals from Outside Box,Offsides,Blocked Shots,Last Player Tackle,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,Saves Made from Outside Box,Penalties Faced,Punches,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Assists (Intentional),Right Foot Goals,Hit Woodwork,Catches,Saves from Penalty,Penalties Saved,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Saves made - caught,Second Goal Assists,Other Goals,Penalties Off Target
Concacaf_Leagues_Cup,2025,Los Angeles Galaxy,3hha4o7giozmt7zpcnc83icfe,J. Aude,Defender,3,36.0,16.0,5.0,23.0,,4.0,,1.0,6.0,10.0,8.0,6.0,1.0,60.0,19.0,145.0,24.0,1.0,147.0,3.0,31.0,4.0,8.0,2.0,22.0,,173.0,8.0,15.0,22.0,394.0,2.0,149.0,44.0,59.0,2.0,53.0,,5.0,1.0,,40.0,5.0,3.0,269.0,6.0,,1.0,96.0,17.0,5.0,,3.0,6.0,10.0,2.0,18.0,2.0,4.0,169.0,4.0,22.0,0.0,5.0,4.0,,11.0,3.0,5.0,,7.0,,8.0,,,,,,,,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Los Angeles Galaxy,660a1dq2kk90vuzw0ru6mbmy,Miguel Berry,Forward,27,8.0,3.0,1.0,,,4.0,,1.0,2.0,,4.0,,1.0,5.0,3.0,6.0,3.0,,7.0,1.0,2.0,1.0,1.0,,,,10.0,,2.0,8.0,82.0,1.0,7.0,12.0,3.0,,2.0,,3.0,1.0,,7.0,2.0,2.0,23.0,2.0,,,5.0,5.0,2.0,,,2.0,10.0,,3.0,,2.0,9.0,,4.0,0.0,,1.0,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Los Angeles Galaxy,dtj5zjdur2d1of2ip3ar4r88a,E. Cerrillo,Midfielder,6,35.0,18.0,6.0,118.0,,1.0,,,6.0,7.0,2.0,5.0,,88.0,17.0,312.0,25.0,1.0,306.0,1.0,50.0,2.0,32.0,2.0,2.0,,340.0,2.0,6.0,19.0,491.0,1.0,315.0,37.0,84.0,,157.0,,1.0,,6.0,36.0,9.0,4.0,396.0,4.0,,2.0,158.0,18.0,6.0,2.0,,6.0,10.0,9.0,20.0,,5.0,337.0,4.0,18.0,0.0,2.0,3.0,,9.0,,8.0,,6.0,,2.0,,,,,,,,4.0,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Los Angeles Galaxy,7x3sqcf8wtq2qwyqcbv2itw8a,M. Cuevas,Defender,19,31.0,36.0,4.0,84.0,,11.0,3.0,1.0,6.0,8.0,2.0,5.0,2.0,19.0,15.0,174.0,24.0,2.0,175.0,2.0,41.0,2.0,7.0,2.0,31.0,1.0,201.0,,6.0,16.0,350.0,7.0,177.0,33.0,57.0,19.0,40.0,,,2.0,,65.0,5.0,3.0,320.0,9.0,1.0,6.0,142.0,16.0,5.0,6.0,,6.0,10.0,2.0,19.0,20.0,2.0,197.0,4.0,17.0,0.0,2.0,1.0,,6.0,6.0,10.0,,5.0,,3.0,,1.0,,,,,,5.0,,,5.0,5.0,,,,,,2.0,,,,,,,,,,,,,1.0,,3.0,3.0,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Los Angeles Galaxy,ca82vaxv1vz6x0dye3gafzjkl,D. Fagúndez,Midfielder,7,25.0,24.0,6.0,55.0,,7.0,6.0,2.0,6.0,12.0,3.0,7.0,2.0,97.0,10.0,270.0,29.0,2.0,267.0,,64.0,3.0,18.0,2.0,1.0,3.0,310.0,2.0,7.0,18.0,487.0,3.0,281.0,28.0,94.0,4.0,105.0,1.0,3.0,,14.0,44.0,7.0,5.0,353.0,4.0,,4.0,176.0,15.0,7.0,4.0,3.0,6.0,10.0,14.0,22.0,7.0,6.0,299.0,1.0,10.0,0.0,1.0,3.0,,8.0,,2.0,,5.0,,2.0,,,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Los Angeles Galaxy,62zgr9eyt4v2wvil67ii8ph0q,Gabriel Pec,Forward,11,77.0,27.0,6.0,76.0,,28.0,4.0,4.0,6.0,6.0,10.0,4.0,8.0,30.0,34.0,190.0,29.0,2.0,197.0,1.0,75.0,1.0,27.0,2.0,10.0,,229.0,6.0,10.0,52.0,513.0,16.0,200.0,87.0,48.0,2.0,52.0,3.0,9.0,,4.0,85.0,7.0,5.0,366.0,30.0,4.0,4.0,149.0,43.0,7.0,6.0,1.0,6.0,10.0,3.0,25.0,4.0,4.0,218.0,10.0,35.0,0.0,2.0,4.0,,10.0,1.0,2.0,2.0,6.0,,1.0,,3.0,2.0,1.0,,2.0,0.0,14.0,,,1.0,1.0,,1.0,,2.0,1.0,4.0,4.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Los Angeles Galaxy,2vkfc121vxf4n83nluee80k5w,E. Garcés,Defender,25,15.0,9.0,5.0,54.0,,1.0,,,5.0,7.0,4.0,6.0,1.0,80.0,10.0,208.0,16.0,1.0,201.0,4.0,17.0,3.0,22.0,2.0,,,225.0,8.0,4.0,5.0,359.0,,209.0,19.0,74.0,,157.0,,,,,17.0,1.0,1.0,271.0,,1.0,,52.0,5.0,3.0,1.0,3.0,5.0,10.0,8.0,10.0,,1.0,224.0,3.0,14.0,0.0,5.0,1.0,,5.0,,13.0,,4.0,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Concacaf_Leagues_Cup,2025,Los Angeles Galaxy,45zetxtrvjb3muvcrr9b5it3p,M. Jørgensen,Defender,5,12.0,17.0,4.0,117.0,,2.0,,,5.0,10.0,21.0,8.0,1.0,88.0,7.0,273.0,25.0,1.0,282.0,13.0,5.0,1.0,10.0,2.0,,,321.0,5.0,1.0,13.0,405.0,,296.0,33.0,111.0,2.0,158.0,1.0,8.0,1.0,,32.0,4.0,4.0,381.0,,1.0,,138.0,5.0,6.0,1.0,1.0,5.0,10.0,14.0,17.0,2.0,3.0,298.0,1.0,20.0,0.0,3.0,2.0,,6.0,,29.0,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Los Angeles Galaxy,1o0ew8fp44fuo3o7c8ef8pd2i,T. Lepley,Midfielder,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,Los Angeles Galaxy,4mca2qok2asjbj10hjwil0a95,J. Marcinkowski,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
