liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Clearances Off the Line,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Headed Goals,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Other Goals,Overruns,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Successful Dribbles,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Saved,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Unsuccessful lay-offs,Yellow Cards,Home Goals,Away Goals,Winning Goal,Attempts from Set Pieces,Corners Taken (incl short corners),Goals Openplay,Handballs conceded,Penalties Taken,Penalty Goals,Right Foot Goals,Second Goal Assists,Substitute Off,Substitute On,Successful Lay-offs,Through balls,Unsuccessful Corners into Box,Foul Won Penalty,Goal Assists,Penalties Conceded,Successful Crosses & Corners,Successful Crosses open play,Throw Ins to Opposition Player,Assists (Intentional),Hit Woodwork,Successful Corners into Box,Left Foot Goals,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Last Player Tackle,Own Goal Scored,Straight Red Cards,Total Red Cards,Red Cards - 2nd Yellow,GK Unsuccessful Distribution,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Catches,Drops,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves from Penalty,Saves made - caught,Saves made - parried,Penalties Off Target
Mexico_Liga_MX,2025-2026,CF América,733ho2s9aqwwxzbqfiia3b7bp,Á. Fidalgo,Midfielder,8,4.0,2.0,2.0,3.0,46.0,1.0,1.0,75.0,2.0,,1.0,20.0,9.0,11.0,55.0,64.0,,,3.0,,,2.0,2.0,,,16.0,7.0,9.0,,1.0,4.0,38.0,,209.0,,,,33.0,6.0,2.0,11.0,66.0,4.0,1.0,,3.0,2.0,,8.0,186.0,108.0,82.0,182.0,3.0,1.0,1.0,270.0,4.0,,,,,5.0,,3.0,40.0,214.0,1.0,190.0,4.0,5.0,24.0,260.0,5.0,5.0,2.0,1.0,3.0,25.0,4.0,21.0,,,,,0.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF América,1yaltijxes8x1ftlfs9aawwyx,A. Gutiérrez,Midfielder,20,5.0,3.0,2.0,12.0,47.0,4.0,1.0,53.0,1.0,,5.0,29.0,10.0,19.0,98.0,41.0,1.0,,12.0,,1.0,6.0,3.0,3.0,1.0,24.0,7.0,17.0,,5.0,5.0,63.0,,191.0,,,1.0,21.0,7.0,4.0,17.0,46.0,5.0,2.0,2.0,4.0,4.0,,5.0,173.0,111.0,73.0,174.0,5.0,3.0,,405.0,4.0,1.0,,,1.0,4.0,2.0,5.0,41.0,197.0,4.0,179.0,8.0,9.0,18.0,268.0,16.0,7.0,1.0,2.0,2.0,32.0,2.0,16.0,,,0.0,1.0,0.0,,11.0,1.0,,,,,,3.0,8.0,6.0,,7.0,,,,5.0,3.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF América,a1ootdgvyfcn6u2tdmnts68ve,I. Reyes,Defender,3,48.0,20.0,28.0,15.0,37.0,,9.0,229.0,5.0,2.0,1.0,87.0,39.0,48.0,79.0,367.0,5.0,3.0,15.0,5.0,,15.0,13.0,2.0,,39.0,19.0,20.0,,21.0,9.0,449.0,1.0,905.0,,,2.0,127.0,16.0,8.0,46.0,85.0,10.0,6.0,1.0,15.0,1.0,2.0,119.0,778.0,346.0,461.0,688.0,4.0,11.0,15.0,1350.0,4.0,1.0,,,,59.0,11.0,4.0,157.0,938.0,7.0,807.0,15.0,4.0,131.0,1122.0,5.0,5.0,2.0,23.0,68.0,87.0,49.0,63.0,,2.0,,,0.0,,,,,,,,,,,,2.0,,,1.0,1.0,,,3.0,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF América,76a0p6bdffuxw4ogr6a1r86lm,R. Juárez,Defender,29,44.0,20.0,24.0,13.0,26.0,2.0,4.0,84.0,2.0,,2.0,66.0,30.0,36.0,22.0,119.0,3.0,14.0,13.0,16.0,,9.0,6.0,3.0,,22.0,10.0,12.0,,9.0,2.0,111.0,,359.0,,,,36.0,4.0,3.0,12.0,131.0,2.0,7.0,,8.0,,3.0,27.0,320.0,114.0,232.0,319.0,4.0,4.0,,715.0,1.0,1.0,,,,43.0,7.0,4.0,49.0,387.0,7.0,346.0,8.0,15.0,41.0,488.0,2.0,2.0,1.0,11.0,21.0,25.0,18.0,20.0,,,,,0.0,,,,,,,,,1.0,5.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF América,euz15mg3zvaoxmibrw7npjdnt,Lima,Midfielder,45,6.0,6.0,,12.0,64.0,5.0,1.0,65.0,,,2.0,33.0,18.0,15.0,74.0,43.0,3.0,,12.0,,1.0,5.0,4.0,1.0,1.0,27.0,12.0,15.0,,2.0,6.0,47.0,,221.0,,1.0,1.0,36.0,7.0,4.0,16.0,77.0,7.0,5.0,3.0,2.0,2.0,2.0,9.0,207.0,133.0,85.0,207.0,1.0,5.0,2.0,346.0,7.0,,2.0,,,1.0,3.0,7.0,27.0,231.0,8.0,216.0,6.0,10.0,15.0,293.0,,,7.0,,2.0,11.0,4.0,13.0,,,1.0,0.0,0.0,,5.0,,,,,1.0,,2.0,10.0,9.0,,,,1.0,,2.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF América,a1qs3b34p5u2s6mmlhdkgdp7t,L. Malagón,Goalkeeper,1,1.0,,1.0,9.0,,,,23.0,5.0,,,2.0,,2.0,,127.0,,54.0,9.0,47.0,,9.0,9.0,,,1.0,,1.0,,,,70.0,,212.0,,,1.0,13.0,,,61.0,70.0,,,,9.0,,7.0,51.0,176.0,12.0,206.0,167.0,,1.0,,810.0,,,,4.0,,5.0,,,50.0,267.0,,218.0,1.0,,49.0,321.0,,,,26.0,46.0,31.0,18.0,3.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,21.0,12.0,9.0,5.0,1.0,1.0,1.0,,3.0,,,7.0,
Mexico_Liga_MX,2025-2026,CF América,5ysw10inm8syf7r9xvbpk9n11,H. Martín,Forward,9,14.0,9.0,5.0,7.0,23.0,2.0,2.0,17.0,,,2.0,33.0,19.0,14.0,67.0,14.0,,,7.0,,1.0,2.0,2.0,,1.0,19.0,10.0,9.0,,,3.0,18.0,3.0,74.0,,,,6.0,3.0,1.0,4.0,23.0,4.0,5.0,3.0,3.0,,,,59.0,47.0,16.0,63.0,1.0,2.0,,337.0,6.0,,3.0,,1.0,,3.0,6.0,33.0,78.0,8.0,63.0,3.0,25.0,15.0,123.0,,,1.0,,,12.0,3.0,15.0,2.0,,1.0,0.0,0.0,,,,,2.0,1.0,1.0,,3.0,4.0,5.0,,,1.0,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0
Mexico_Liga_MX,2025-2026,CF América,eas9sbgf80oyr7hn9blnlkgoa,A. Mejía,Defender,18,9.0,5.0,4.0,5.0,48.0,,2.0,25.0,1.0,,3.0,26.0,15.0,11.0,63.0,27.0,4.0,,5.0,,,6.0,5.0,1.0,,17.0,10.0,7.0,,5.0,5.0,45.0,,126.0,,1.0,2.0,16.0,4.0,2.0,14.0,9.0,5.0,,,4.0,,1.0,3.0,111.0,72.0,43.0,111.0,1.0,4.0,23.0,326.0,2.0,,,,,3.0,7.0,2.0,31.0,129.0,,114.0,5.0,6.0,15.0,195.0,5.0,5.0,,1.0,3.0,16.0,4.0,12.0,,3.0,,,0.0,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF América,7lcegswg90fuud1yp14qiqui,S. Naveda,Midfielder,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF América,3eh94ofxrxgmmpw3pwf04v8ix,Raphael Veiga,Midfielder,23,19.0,12.0,7.0,15.0,97.0,9.0,1.0,104.0,,,5.0,84.0,41.0,43.0,226.0,104.0,4.0,,15.0,,2.0,8.0,7.0,1.0,2.0,65.0,29.0,36.0,1.0,2.0,20.0,93.0,,365.0,,,1.0,49.0,9.0,5.0,19.0,84.0,22.0,5.0,13.0,9.0,4.0,,16.0,311.0,253.0,89.0,308.0,3.0,10.0,,850.0,14.0,2.0,1.0,,2.0,3.0,13.0,19.0,120.0,378.0,18.0,324.0,13.0,19.0,54.0,554.0,36.0,12.0,8.0,2.0,14.0,86.0,4.0,40.0,,2.0,1.0,1.0,2.0,3.0,33.0,2.0,1.0,1.0,,,,8.0,6.0,16.0,3.0,21.0,,2.0,,18.0,2.0,,2.0,,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF América,8z500j8o7agchtuoqjwqvgudx,Rodrigo Dourado,Midfielder,17,46.0,23.0,23.0,17.0,69.0,2.0,4.0,166.0,5.0,,1.0,130.0,59.0,71.0,82.0,202.0,14.0,4.0,17.0,4.0,,14.0,12.0,2.0,,84.0,36.0,48.0,,13.0,10.0,256.0,2.0,683.0,,,2.0,71.0,17.0,12.0,66.0,191.0,11.0,1.0,2.0,14.0,3.0,,20.0,631.0,330.0,336.0,645.0,10.0,23.0,2.0,1196.0,10.0,,,,,18.0,19.0,12.0,69.0,718.0,3.0,665.0,33.0,13.0,53.0,861.0,,,4.0,3.0,4.0,36.0,17.0,49.0,,4.0,,,0.0,,,,,,,,,5.0,3.0,9.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF América,euha4w0awkqy0zo5rktvje57t,B. Rodríguez,Forward,7,14.0,9.0,5.0,18.0,158.0,13.0,,296.0,1.0,,16.0,158.0,73.0,85.0,549.0,113.0,4.0,,18.0,,6.0,15.0,13.0,2.0,3.0,144.0,64.0,80.0,,3.0,33.0,33.0,3.0,515.0,,4.0,1.0,158.0,33.0,14.0,49.0,226.0,36.0,18.0,16.0,15.0,36.0,,18.0,441.0,392.0,78.0,437.0,8.0,6.0,4.0,1315.0,46.0,3.0,3.0,,1.0,1.0,14.0,30.0,228.0,530.0,34.0,455.0,14.0,58.0,75.0,867.0,53.0,40.0,26.0,1.0,6.0,120.0,8.0,69.0,3.0,2.0,4.0,2.0,2.0,7.0,23.0,6.0,4.0,1.0,,4.0,1.0,10.0,3.0,13.0,1.0,11.0,,3.0,,15.0,9.0,,3.0,2.0,6.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF América,doctoq9o6be1yap6je75w0vrp,A. Saint-Maximin,Forward,97,,,,3.0,9.0,1.0,,36.0,,,2.0,15.0,8.0,7.0,39.0,11.0,,,3.0,,,2.0,2.0,,,15.0,8.0,7.0,,1.0,2.0,5.0,,41.0,,1.0,,22.0,2.0,2.0,9.0,16.0,2.0,2.0,1.0,2.0,4.0,,,36.0,29.0,8.0,36.0,,2.0,,137.0,7.0,,,,,,1.0,1.0,24.0,41.0,3.0,36.0,2.0,4.0,5.0,76.0,7.0,4.0,4.0,,2.0,11.0,1.0,3.0,,,,,0.0,,1.0,,,,,,,2.0,1.0,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF América,2v7owi3b2ahe4ph566dwh8t1w,P. Salas,Forward,33,36.0,23.0,13.0,16.0,64.0,5.0,1.0,49.0,,,5.0,94.0,61.0,33.0,129.0,28.0,8.0,,16.0,,3.0,12.0,9.0,3.0,3.0,58.0,38.0,20.0,2.0,4.0,12.0,69.0,,171.0,,1.0,,19.0,9.0,4.0,20.0,29.0,14.0,8.0,8.0,7.0,7.0,,5.0,143.0,95.0,67.0,157.0,5.0,5.0,4.0,679.0,17.0,2.0,1.0,,1.0,4.0,15.0,3.0,79.0,190.0,16.0,162.0,10.0,43.0,28.0,315.0,1.0,1.0,4.0,,1.0,22.0,7.0,27.0,2.0,2.0,1.0,2.0,1.0,,,2.0,,,,,,7.0,9.0,15.0,2.0,,,2.0,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF América,54kcu71vtiz8xlkke60k394a1,É. Sánchez,Midfielder,28,18.0,9.0,9.0,15.0,90.0,11.0,3.0,120.0,,1.0,4.0,78.0,34.0,44.0,201.0,132.0,3.0,,15.0,,1.0,12.0,9.0,3.0,,60.0,25.0,35.0,,7.0,15.0,141.0,1.0,510.0,,,,58.0,13.0,4.0,36.0,156.0,15.0,10.0,8.0,12.0,5.0,1.0,12.0,456.0,282.0,186.0,453.0,5.0,9.0,3.0,998.0,14.0,1.0,1.0,1.0,,7.0,6.0,16.0,87.0,519.0,18.0,465.0,14.0,14.0,54.0,664.0,6.0,5.0,7.0,6.0,11.0,46.0,14.0,43.0,,1.0,0.0,1.0,0.0,,,1.0,1.0,,,1.0,,10.0,3.0,18.0,,,,,,3.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF América,ttnyz6fewsh5t7wbl43fypuy,F. Tapia,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF América,40yigbbdtmmhjrubuykq5o6xg,I. Violante,Forward,12,11.0,6.0,5.0,13.0,69.0,4.0,,88.0,,,8.0,57.0,27.0,30.0,200.0,50.0,4.0,,13.0,,2.0,18.0,14.0,4.0,2.0,46.0,21.0,25.0,,3.0,10.0,98.0,,235.0,,1.0,1.0,49.0,14.0,2.0,19.0,23.0,12.0,11.0,3.0,7.0,5.0,1.0,6.0,189.0,129.0,75.0,186.0,4.0,5.0,16.0,648.0,11.0,1.0,1.0,,,7.0,7.0,11.0,107.0,240.0,14.0,192.0,9.0,28.0,48.0,396.0,37.0,36.0,10.0,2.0,11.0,74.0,11.0,37.0,,2.0,1.0,1.0,0.0,,2.0,2.0,,,,,,4.0,6.0,2.0,,1.0,,2.0,,12.0,12.0,1.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF América,5u0lgize7ek0uadc9li0zisyc,M. Vázquez,Defender,32,22.0,12.0,10.0,8.0,42.0,1.0,5.0,78.0,1.0,1.0,4.0,41.0,19.0,22.0,65.0,155.0,2.0,16.0,8.0,18.0,,12.0,8.0,4.0,,19.0,7.0,12.0,,8.0,5.0,41.0,,370.0,,1.0,,41.0,3.0,2.0,21.0,166.0,5.0,2.0,2.0,8.0,1.0,2.0,23.0,324.0,132.0,223.0,331.0,1.0,4.0,20.0,687.0,1.0,,1.0,1.0,,17.0,6.0,6.0,63.0,404.0,4.0,354.0,5.0,16.0,50.0,502.0,6.0,6.0,,17.0,31.0,46.0,10.0,19.0,,1.0,,,0.0,,,,1.0,,,,,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,CF América,i5f7g3p3e0i6zwc2bc9eglw5,Á. Zendejas,Forward,10,9.0,7.0,2.0,12.0,101.0,7.0,1.0,150.0,,,9.0,99.0,52.0,47.0,273.0,115.0,4.0,,12.0,,6.0,12.0,9.0,3.0,6.0,90.0,45.0,45.0,1.0,2.0,16.0,148.0,2.0,450.0,,2.0,,66.0,22.0,7.0,31.0,97.0,20.0,7.0,11.0,11.0,15.0,,12.0,394.0,284.0,131.0,393.0,3.0,10.0,1.0,923.0,26.0,4.0,3.0,,4.0,,10.0,17.0,157.0,461.0,18.0,405.0,13.0,30.0,56.0,672.0,37.0,21.0,16.0,,5.0,79.0,14.0,51.0,,,3.0,3.0,2.0,1.0,23.0,3.0,1.0,3.0,3.0,,,8.0,1.0,18.0,1.0,12.0,,4.0,,10.0,4.0,1.0,3.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,
