liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Corners Won,Overruns,Substitute On,Successful Dribbles,Throw Ins to Own Player,Total Big Chances Created,Throw Ins to Opposition Player,Handballs conceded,Penalties Conceded,Shots Off Target (inc woodwork),Total Shots,Unsuccessful Dribbles,Goals,Goals Openplay,Goals from Inside Box,Hit Woodwork,Offsides,Right Foot Goals,Shots On Target ( inc goals ),Total Big Chances Missed,Unsuccessful lay-offs,Home Goals,Away Goals,Assists (Intentional),Corners Taken (incl short corners),Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Through balls,Unsuccessful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,GK Successful Distribution,Goal Kicks,Total Big Chances Saved,Left Foot Goals,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Total Big Chances Scored,Penalties Taken,Penalty Goals,Successful Corners into Box,Attempts from Set Pieces,Second Goal Assists,Foul Won Penalty,Goals Conceded Outside Box,Goals from Outside Box,Own Goal Scored,Last Player Tackle,Headed Goals,Direct Setpiece Goals,Set Pieces Goals,Clearances Off the Line,Crosses not Claimed,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Penalties Saved,Saves from Penalty,Other Goals
USA_USL_Championship,2026,Louisville City FC,aj5x0l6jpxl7s8pfmhgc4060a,S. Gleadle,Forward,23,15.0,7.0,8.0,6.0,21.0,,,19.0,1.0,36.0,21.0,15.0,61.0,31.0,3.0,6.0,3.0,3.0,21.0,14.0,7.0,1.0,5.0,20.0,83.0,,12.0,7.0,2.0,5.0,11.0,5.0,3.0,2.0,1.0,1.0,1.0,57.0,37.0,20.0,56.0,1.0,1.0,246.0,9.0,6.0,5.0,4.0,47.0,83.0,57.0,2.0,5.0,26.0,134.0,4.0,4.0,3.0,4.0,26.0,4.0,22.0,,0.0,4.0,,3.0,1.0,8.0,,2.0,,,1.0,1.0,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Louisville City FC,dio84sg1k4gsedcpordxs69lg,Q. Huerman,Midfielder,21,1.0,,1.0,4.0,6.0,3.0,1.0,9.0,,6.0,3.0,3.0,28.0,8.0,1.0,4.0,1.0,,5.0,3.0,2.0,,3.0,10.0,31.0,,4.0,2.0,1.0,3.0,7.0,3.0,1.0,1.0,,4.0,,28.0,20.0,8.0,28.0,1.0,,74.0,1.0,,2.0,,11.0,31.0,28.0,1.0,8.0,3.0,51.0,2.0,2.0,,1.0,5.0,,2.0,,0.0,4.0,,3.0,1.0,,,,,,2.0,4.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Louisville City FC,5rdtu4wmswu65eqjjw38uao0k,J. Jones,Defender,24,5.0,,5.0,2.0,1.0,,,2.0,,7.0,1.0,6.0,2.0,14.0,,2.0,1.0,1.0,2.0,1.0,1.0,,,6.0,25.0,,1.0,,,3.0,4.0,,,,,,,16.0,3.0,13.0,16.0,,,33.0,,2.0,1.0,1.0,11.0,25.0,16.0,,1.0,9.0,33.0,,,3.0,3.0,6.0,3.0,6.0,,0.0,,,2.0,,,,2.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Louisville City FC,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,Midfielder,31,5.0,1.0,4.0,2.0,9.0,1.0,,10.0,,13.0,4.0,9.0,16.0,15.0,1.0,2.0,1.0,,8.0,3.0,5.0,2.0,1.0,11.0,62.0,,4.0,,,8.0,27.0,1.0,1.0,1.0,1.0,2.0,4.0,51.0,35.0,16.0,47.0,,3.0,90.0,,2.0,2.0,1.0,14.0,62.0,51.0,3.0,2.0,11.0,79.0,,,1.0,4.0,8.0,3.0,7.0,,0.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Louisville City FC,cla0i94uyddjw7jzqoyfsplre,A. McFadden,Defender,2,14.0,6.0,8.0,3.0,20.0,1.0,,26.0,,28.0,18.0,10.0,81.0,26.0,3.0,3.0,3.0,1.0,14.0,12.0,2.0,2.0,4.0,10.0,69.0,,17.0,1.0,,6.0,13.0,4.0,2.0,1.0,,,2.0,50.0,45.0,8.0,48.0,,,201.0,7.0,3.0,4.0,1.0,45.0,69.0,50.0,,18.0,19.0,124.0,12.0,12.0,3.0,7.0,27.0,4.0,12.0,,1.0,4.0,,1.0,1.0,8.0,1.0,,,,4.0,7.0,4.0,2.0,2.0,2.0,,,2.0,3.0,,,1.0,1.0,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Louisville City FC,1xb2wmuzlhgo6vt7f9yl2rnkk,C. Moguel,Midfielder,16,13.0,5.0,8.0,5.0,15.0,1.0,,34.0,1.0,30.0,15.0,15.0,57.0,71.0,7.0,5.0,4.0,3.0,17.0,10.0,7.0,10.0,2.0,24.0,146.0,,16.0,2.0,1.0,10.0,39.0,2.0,3.0,2.0,1.0,,13.0,117.0,76.0,46.0,107.0,3.0,2.0,281.0,,5.0,9.0,2.0,35.0,149.0,120.0,5.0,5.0,29.0,219.0,2.0,2.0,7.0,16.0,27.0,4.0,13.0,1.0,0.0,2.0,,2.0,,29.0,1.0,3.0,,,5.0,5.0,,,,,,,,,1.0,,,,,1.0,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,
USA_USL_Championship,2026,Louisville City FC,2g5s1bd38e3v7j8h11xq3uo6h,J. Morris,Defender,3,22.0,10.0,12.0,7.0,51.0,6.0,,65.0,2.0,61.0,29.0,32.0,137.0,60.0,3.0,7.0,7.0,4.0,39.0,19.0,20.0,3.0,3.0,5.0,205.0,,34.0,15.0,5.0,32.0,93.0,4.0,6.0,,3.0,1.0,12.0,151.0,87.0,71.0,143.0,2.0,7.0,585.0,8.0,13.0,6.0,7.0,99.0,209.0,155.0,9.0,13.0,54.0,342.0,21.0,21.0,10.0,16.0,66.0,9.0,38.0,1.0,0.0,8.0,,1.0,4.0,22.0,1.0,4.0,,,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,,1.0,,,1.0,0.0,1.0,,1.0,3.0,3.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Louisville City FC,cujc09rfdff5t6l6ji2dliu7e,B. Niang,Midfielder,19,8.0,7.0,1.0,6.0,10.0,,,19.0,,19.0,12.0,7.0,17.0,14.0,2.0,6.0,3.0,3.0,11.0,5.0,6.0,,3.0,17.0,49.0,,14.0,1.0,,9.0,11.0,3.0,1.0,1.0,,3.0,4.0,41.0,32.0,12.0,40.0,,1.0,122.0,2.0,1.0,4.0,4.0,11.0,52.0,44.0,1.0,3.0,8.0,70.0,,,1.0,2.0,7.0,1.0,6.0,1.0,0.0,,,5.0,1.0,2.0,,,,,1.0,1.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Louisville City FC,aomjkj5s52jkzgk3ljsz0osiy,M. Perez,Defender,15,32.0,18.0,14.0,9.0,47.0,4.0,,63.0,,89.0,39.0,50.0,176.0,60.0,2.0,9.0,9.0,6.0,57.0,21.0,36.0,2.0,10.0,68.0,187.0,,42.0,13.0,1.0,26.0,12.0,11.0,6.0,5.0,2.0,,4.0,138.0,114.0,36.0,134.0,5.0,11.0,550.0,11.0,19.0,9.0,11.0,97.0,187.0,138.0,16.0,25.0,49.0,347.0,23.0,23.0,11.0,13.0,61.0,11.0,36.0,1.0,0.0,9.0,,3.0,9.0,21.0,2.0,5.0,,,1.0,3.0,5.0,,,,,3.0,,2.0,,,,,1.0,,1.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Louisville City FC,cxscznjyygtsgbajv08q04sq2,R. Serrano,Forward,7,6.0,4.0,2.0,8.0,37.0,7.0,,49.0,,33.0,16.0,17.0,123.0,31.0,1.0,8.0,7.0,5.0,27.0,12.0,15.0,,9.0,15.0,145.0,,23.0,7.0,1.0,20.0,63.0,11.0,6.0,6.0,,5.0,9.0,111.0,80.0,35.0,103.0,2.0,1.0,482.0,7.0,5.0,1.0,4.0,71.0,146.0,112.0,3.0,33.0,34.0,238.0,19.0,19.0,3.0,5.0,48.0,5.0,29.0,,1.0,5.0,,2.0,8.0,6.0,1.0,,,,5.0,9.0,4.0,1.0,1.0,,,1.0,1.0,4.0,3.0,1.0,1.0,0.0,2.0,,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,
USA_USL_Championship,2026,Louisville City FC,756pi2yg4xzgdv9ou18xy94pg,T. Showunmi,Forward,14,29.0,21.0,8.0,8.0,20.0,5.0,,30.0,,66.0,49.0,17.0,89.0,20.0,3.0,8.0,6.0,4.0,37.0,28.0,9.0,,7.0,9.0,53.0,,11.0,10.0,3.0,14.0,8.0,7.0,4.0,2.0,,5.0,3.0,31.0,28.0,8.0,32.0,3.0,,338.0,16.0,2.0,11.0,4.0,57.0,57.0,35.0,3.0,38.0,22.0,130.0,4.0,4.0,1.0,1.0,22.0,4.0,21.0,,0.0,7.0,,4.0,2.0,,1.0,,,,5.0,9.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,2.0,0.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Louisville City FC,d2ny0huv78m4m6p65y8eou7oq,T. Davila,Midfielder,8,19.0,11.0,8.0,9.0,66.0,7.0,,126.0,2.0,83.0,43.0,40.0,228.0,197.0,4.0,9.0,13.0,9.0,64.0,32.0,32.0,4.0,13.0,126.0,461.0,,46.0,15.0,8.0,60.0,110.0,16.0,9.0,1.0,9.0,2.0,40.0,369.0,292.0,124.0,361.0,2.0,15.0,809.0,19.0,6.0,6.0,5.0,183.0,499.0,401.0,17.0,6.0,98.0,687.0,45.0,8.0,10.0,31.0,132.0,11.0,67.0,1.0,0.0,13.0,2.0,,10.0,1.0,7.0,,,,3.0,9.0,10.0,,,,1.0,1.0,,6.0,,,,,2.0,48.0,3.0,15.0,9.0,1.0,32.0,,,,,,,,,,,,,,,,,,,,5.0,2.0,,,4.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Louisville City FC,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,Defender,4,28.0,10.0,18.0,7.0,27.0,1.0,2.0,95.0,1.0,65.0,29.0,36.0,102.0,176.0,7.0,7.0,10.0,6.0,37.0,19.0,18.0,8.0,6.0,165.0,389.0,,50.0,10.0,4.0,28.0,33.0,7.0,7.0,1.0,4.0,1.0,41.0,307.0,183.0,136.0,275.0,5.0,7.0,585.0,3.0,22.0,12.0,5.0,119.0,401.0,316.0,12.0,8.0,85.0,546.0,7.0,7.0,14.0,39.0,71.0,21.0,46.0,2.0,0.0,3.0,,,1.0,48.0,1.0,19.0,,,,1.0,3.0,,,,,,,1.0,,,,,,,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Louisville City FC,7hlfdid37wq96tz5jlb96mw44,R. Troutman,Goalkeeper,30,,,,2.0,,,,3.0,,,,,,31.0,,2.0,2.0,,,,,,,6.0,25.0,,,,,7.0,4.0,,2.0,,6.0,,15.0,19.0,7.0,22.0,14.0,,,180.0,,4.0,,,12.0,41.0,29.0,,,12.0,53.0,,,7.0,12.0,8.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,13.0,,,,,4.0,,1.0,2.0,2.0,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Louisville City FC,4mhebyvkn9fixt29kkv84jxuc,T. Weinrich,Forward,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Louisville City FC,3hb6yji6u8ftefif91lfrbtre,J. Wilson,Forward,25,11.0,8.0,3.0,9.0,53.0,9.0,1.0,82.0,,58.0,39.0,19.0,228.0,54.0,2.0,9.0,12.0,9.0,47.0,31.0,16.0,,14.0,52.0,207.0,,38.0,15.0,4.0,25.0,51.0,16.0,8.0,5.0,,11.0,5.0,150.0,129.0,34.0,147.0,2.0,4.0,649.0,20.0,3.0,7.0,7.0,132.0,210.0,152.0,6.0,32.0,58.0,360.0,33.0,17.0,6.0,12.0,85.0,6.0,46.0,2.0,1.0,13.0,1.0,1.0,3.0,1.0,5.0,,1.0,,5.0,15.0,13.0,4.0,3.0,3.0,1.0,2.0,4.0,10.0,1.0,,3.0,1.0,2.0,21.0,2.0,11.0,1.0,2.0,10.0,,,,,,,,,,,,,,,,,1.0,,,9.0,1.0,,,3.0,1.0,,,,1.0,1.0,,,,,,,,
