liga,temporada,equipo,id,nombre,posicion,dorsal,Total Losses Of Possession,Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Successful Open Play Passes,Unsuccessful Short Passes,Duels,Forward Passes,Corners Won,Throw Ins to Own Player,Goals Conceded Inside Box,Ground Duels lost,Unsuccessful Passes Own Half,Touches,Successful Passes Own Half,Substitute On,Penalty Goals Conceded,Index,Goals Conceded,Recoveries,Duels lost,Total Passes,Unsuccessful Crosses open play,Total Fouls Conceded,Yellow Cards,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Leftside Passes,Appearances,Games Played,Unsuccessful Dribbles,Times Tackled,PutThrough/Blocked Distribution,Unsuccessful Crosses & Corners,Ground Duels,Successful Passes Opposition Half,Successful Short Passes,Home Goals,Away Goals,Winning Goal,Rightside Passes,Successful Long Passes,Goals Conceded Outside Box,Successful Launches,Total Tackles,Aerial Duels,Aerial Duels lost,Blocked Shots,Starts,Substitute Off,Total Touches In Opposition Box,Backward Passes,Unsuccessful Long Passes,Tackles Lost,Interceptions,Total Clearances,Unsuccessful Launches,Total Fouls Won,Aerial Duels won,Duels won,Tackles Won,Ground Duels won,Through balls,Successful Crosses & Corners,Handballs conceded,Last Man Tackle,Successful Crosses open play,Successful Dribbles,Key Passes (Attempt Assists),Foul Attempted Tackle,Blocks,Shots Off Target (inc woodwork),PutThrough/Blocked Distribution Won,Clean Sheets,Shots On Target ( inc goals ),Corners Taken (incl short corners),Throw Ins to Opposition Player,Unsuccessful Corners into Box,Total Shots,Left Foot Goals,Offsides,Goal Assists,Goals from Inside Box,Goals,Goals from Outside Box,Assists (Intentional),Hit Woodwork,Right Foot Goals,Penalties Taken,Successful Lay-offs,Unsuccessful lay-offs,Headed Goals,Penalty Goals,Foul Won Penalty,Second Goal Assists,GK Successful Distribution,Attempts from Set Pieces,Successful Corners into Box,Red Cards - 2nd Yellow,Penalties Conceded,Total Red Cards,Saves Made from Outside Box,Catches,Penalties Saved,Saves from Penalty,Saves made - parried,Punches,Saves Made,Penalties Faced,Saves Made from Inside Box,GK Unsuccessful Distribution,Drops,Overruns,Saves made - caught,Goal Kicks,Straight Red Cards,Penalties Off Target,Clearances Off the Line,Own Goal Scored,Goalkeeper Smother,Set Pieces Goals,Last Player Tackle,Crosses not Claimed
Mexico_Liga_MX,2021-2022,Club Tigres UANL,609edevf8qla1f6vi4mjkkgkp,J. Angulo,Defender,27,226.0,1642.0,140.0,633.0,496.0,68.0,199.0,322.0,2.0,107.0,8.0,61.0,26.0,1074.0,254.0,,3.0,10.0,12.0,79.0,80.0,656.0,10.0,34.0,3.0,128.0,516.0,63.0,18.0,18.0,7.0,17.0,21.0,14.0,142.0,267.0,454.0,,,0.0,199.0,62.0,4.0,9.0,45.0,57.0,19.0,,18.0,2.0,4.0,72.0,72.0,15.0,41.0,34.0,20.0,31.0,38.0,119.0,30.0,81.0,,5.0,2.0,,5.0,6.0,7.0,15.0,10.0,3.0,9.0,8.0,1.0,3.0,38.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,
Mexico_Liga_MX,2021-2022,Club Tigres UANL,8f8h57y9u27itkkdehbdss4b9,J. Aquino,Midfielder,20,281.0,1884.0,148.0,925.0,777.0,104.0,255.0,353.0,8.0,118.0,16.0,94.0,50.0,1491.0,303.0,,1.0,10.0,19.0,130.0,110.0,938.0,34.0,23.0,3.0,132.0,790.0,69.0,21.0,21.0,21.0,42.0,42.0,34.0,220.0,502.0,740.0,,,0.0,365.0,50.0,3.0,12.0,62.0,35.0,16.0,1.0,21.0,1.0,27.0,151.0,44.0,31.0,41.0,22.0,27.0,31.0,19.0,145.0,31.0,126.0,1.0,15.0,,,15.0,33.0,15.0,19.0,3.0,10.0,27.0,8.0,5.0,,17.0,,15.0,,,4.0,,,,4.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,1.0,,,,,
Mexico_Liga_MX,2021-2022,Club Tigres UANL,ay0sjv8k7cxbxs7sec1k4bhpm,D. Ayala,Midfielder,18,24.0,247.0,19.0,155.0,136.0,13.0,29.0,41.0,,1.0,4.0,8.0,5.0,192.0,64.0,9.0,,10.0,5.0,17.0,15.0,155.0,,2.0,,14.0,136.0,47.0,10.0,10.0,1.0,3.0,4.0,,18.0,72.0,124.0,,,0.0,50.0,12.0,1.0,2.0,8.0,11.0,7.0,,1.0,1.0,,17.0,6.0,1.0,7.0,5.0,5.0,,4.0,14.0,7.0,10.0,,,,,,2.0,3.0,2.0,1.0,3.0,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Tigres UANL,6stnu5c38qqzze7xbyrfwb74l,H. Ayala,Defender,4,75.0,1056.0,74.0,448.0,377.0,34.0,77.0,181.0,,,10.0,18.0,28.0,578.0,294.0,1.0,,10.0,12.0,38.0,38.0,465.0,,7.0,2.0,46.0,391.0,153.0,14.0,14.0,,,3.0,,42.0,97.0,342.0,,,0.0,103.0,49.0,2.0,6.0,20.0,35.0,20.0,1.0,13.0,5.0,3.0,28.0,40.0,5.0,22.0,36.0,20.0,4.0,15.0,39.0,15.0,24.0,,,,,,1.0,,4.0,5.0,1.0,2.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,
Mexico_Liga_MX,2021-2022,Club Tigres UANL,5av0x4no7v8epor7wm4ss371m,A. Cruz,Defender,18,32.0,192.0,7.0,54.0,47.0,4.0,16.0,23.0,4.0,14.0,3.0,8.0,,118.0,21.0,5.0,,10.0,3.0,11.0,10.0,56.0,8.0,1.0,,15.0,49.0,7.0,7.0,7.0,5.0,7.0,4.0,8.0,12.0,32.0,44.0,,,0.0,12.0,5.0,,1.0,3.0,4.0,2.0,,2.0,2.0,4.0,14.0,3.0,,2.0,5.0,2.0,1.0,2.0,6.0,3.0,4.0,,4.0,,,4.0,,3.0,,1.0,1.0,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Tigres UANL,dta2hcu8sq62dx9diax5shk9,S. Córdova,Midfielder,17,177.0,865.0,70.0,217.0,149.0,57.0,148.0,75.0,6.0,5.0,4.0,62.0,11.0,458.0,56.0,6.0,1.0,10.0,5.0,39.0,81.0,229.0,19.0,12.0,1.0,89.0,159.0,67.0,15.0,15.0,17.0,39.0,17.0,30.0,113.0,109.0,148.0,2.0,1.0,0.0,38.0,11.0,1.0,,16.0,35.0,19.0,5.0,9.0,7.0,30.0,49.0,13.0,9.0,6.0,1.0,2.0,26.0,16.0,67.0,7.0,51.0,3.0,6.0,2.0,,5.0,10.0,11.0,8.0,,10.0,5.0,2.0,5.0,10.0,,7.0,15.0,2.0,2.0,,3.0,3.0,,,,,1.0,5.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Tigres UANL,ebd087qhfyhs6i8k2442xgb11,J. Dueñas,Midfielder,29,37.0,323.0,25.0,170.0,146.0,18.0,40.0,51.0,2.0,3.0,5.0,15.0,4.0,227.0,58.0,12.0,,10.0,5.0,21.0,19.0,173.0,4.0,6.0,3.0,25.0,148.0,52.0,14.0,14.0,3.0,4.0,6.0,4.0,31.0,91.0,141.0,,,0.0,44.0,7.0,,2.0,11.0,9.0,4.0,1.0,2.0,2.0,13.0,26.0,7.0,5.0,4.0,4.0,4.0,2.0,5.0,21.0,6.0,16.0,,1.0,,,1.0,3.0,2.0,5.0,1.0,2.0,2.0,,2.0,,1.0,,4.0,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Tigres UANL,d84h8iwgv3hut0ywacmxfghrd,L. Fernández,Midfielder,17,100.0,392.0,44.0,174.0,130.0,35.0,69.0,68.0,4.0,4.0,3.0,26.0,5.0,319.0,39.0,9.0,1.0,10.0,3.0,28.0,31.0,183.0,9.0,10.0,,65.0,139.0,39.0,13.0,13.0,6.0,14.0,9.0,26.0,63.0,108.0,118.0,,,0.0,48.0,21.0,,,9.0,6.0,5.0,1.0,4.0,4.0,12.0,28.0,9.0,5.0,2.0,,,19.0,1.0,38.0,4.0,37.0,1.0,8.0,2.0,,5.0,9.0,11.0,4.0,,8.0,6.0,,4.0,15.0,,11.0,12.0,,,4.0,,,,4.0,,,,2.0,1.0,,,,1.0,,3.0,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Tigres UANL,c6mn8nsx1djyybi6vs3wvd6qy,R. Fulgencio,Midfielder,22,100.0,536.0,33.0,207.0,176.0,27.0,68.0,56.0,6.0,12.0,5.0,35.0,6.0,351.0,48.0,13.0,,10.0,7.0,30.0,41.0,209.0,23.0,5.0,1.0,50.0,176.0,46.0,16.0,16.0,8.0,21.0,11.0,23.0,60.0,135.0,168.0,1.0,0.0,0.0,51.0,8.0,2.0,2.0,5.0,8.0,6.0,1.0,3.0,1.0,13.0,56.0,6.0,2.0,4.0,3.0,3.0,8.0,2.0,27.0,3.0,25.0,1.0,7.0,,,6.0,12.0,14.0,4.0,,2.0,1.0,1.0,4.0,1.0,1.0,,6.0,,2.0,1.0,1.0,1.0,,1.0,,1.0,,2.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,2.0,,,1.0,,,,,,,
Mexico_Liga_MX,2021-2022,Club Tigres UANL,8dnekqcksyc9vwrwjvxt5coyy,A. Garza,Forward,205,6.0,12.0,3.0,5.0,2.0,3.0,7.0,4.0,,,,4.0,,10.0,,2.0,,10.0,,1.0,5.0,5.0,,1.0,,3.0,2.0,,2.0,2.0,1.0,3.0,,,5.0,2.0,2.0,,,0.0,,,,,,2.0,1.0,,,,,1.0,,,,,,,1.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Tigres UANL,745jx9uzim73pkz4qavdzt7je,J. Garza,Midfielder,14,17.0,108.0,8.0,32.0,24.0,4.0,22.0,12.0,,6.0,1.0,8.0,3.0,70.0,14.0,3.0,,10.0,2.0,9.0,9.0,32.0,1.0,3.0,,6.0,24.0,12.0,4.0,4.0,2.0,3.0,2.0,1.0,19.0,10.0,23.0,,,0.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,,1.0,1.0,,7.0,4.0,1.0,3.0,4.0,4.0,5.0,2.0,13.0,4.0,11.0,,,,,,2.0,1.0,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Tigres UANL,4zjhf8g09in1aj4k6c7x485at,A. Gignac,Forward,10,101.0,1020.0,42.0,178.0,136.0,38.0,93.0,34.0,9.0,1.0,11.0,42.0,10.0,346.0,57.0,,,10.0,11.0,19.0,61.0,199.0,10.0,14.0,3.0,44.0,157.0,46.0,12.0,12.0,11.0,23.0,8.0,12.0,61.0,103.0,138.0,2.0,2.0,1.0,53.0,19.0,,1.0,3.0,32.0,19.0,11.0,12.0,5.0,52.0,66.0,4.0,1.0,1.0,5.0,1.0,8.0,13.0,32.0,2.0,19.0,2.0,3.0,,,3.0,8.0,13.0,3.0,,18.0,4.0,1.0,15.0,,,,33.0,,6.0,3.0,1.0,4.0,3.0,2.0,3.0,4.0,,7.0,4.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
Mexico_Liga_MX,2021-2022,Club Tigres UANL,8ti2mugerx496c81p6p5okez9,C. González,Forward,32,129.0,982.0,77.0,194.0,117.0,75.0,167.0,54.0,2.0,,5.0,32.0,12.0,357.0,39.0,10.0,1.0,10.0,6.0,25.0,85.0,205.0,3.0,17.0,1.0,68.0,128.0,49.0,20.0,20.0,3.0,14.0,11.0,3.0,53.0,89.0,123.0,1.0,3.0,2.0,47.0,5.0,1.0,,5.0,114.0,53.0,4.0,10.0,5.0,58.0,55.0,2.0,2.0,6.0,14.0,,12.0,61.0,82.0,3.0,21.0,,,,,,6.0,11.0,9.0,1.0,19.0,3.0,4.0,8.0,,,,27.0,1.0,3.0,2.0,4.0,4.0,,1.0,1.0,2.0,,10.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Club Tigres UANL,7uuli7jqi66bkkotgkypsignp,N. Guzmán,Goalkeeper,1,165.0,1890.0,158.0,352.0,266.0,5.0,20.0,353.0,,,16.0,3.0,39.0,828.0,380.0,,1.0,10.0,19.0,203.0,3.0,612.0,,,3.0,119.0,454.0,131.0,21.0,21.0,,1.0,4.0,,10.0,74.0,311.0,,,0.0,128.0,143.0,3.0,30.0,,10.0,,,21.0,,,,153.0,,,13.0,51.0,6.0,10.0,17.0,,7.0,,,,,,1.0,3.0,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,222.0,,,,,,31.0,22.0,1.0,1.0,14.0,9.0,63.0,3.0,31.0,37.0,1.0,,3.0,159.0,,,,,2.0,,,
