liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Duels,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Throw Ins to Own Player,Time Played,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Corners Won,Duels lost,Handballs conceded,Interceptions,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Starts,Successful Launches,Successful Lay-offs,Successful Long Passes,Tackles Lost,Tackles Won,Total Clearances,Total Fouls Conceded,Total Tackles,Blocks,Corners Taken (incl short corners),Hit Woodwork,Penalties Off Target,Penalties Taken,Substitute Off,Successful Corners into Box,Successful Dribbles,Throw Ins to Opposition Player,Total Big Chances Missed,Unsuccessful Corners into Box,Foul Attempted Tackle,Ground Duels lost,Offsides,Shots On Target ( inc goals ),Yellow Cards,Times Tackled,Unsuccessful Crosses open play,Unsuccessful Dribbles,Blocked Shots,GK Successful Distribution,Goal Kicks,Foul Won Penalty,Catches,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Goals Conceded Outside Box,Overruns,Penalty Goals Conceded,Penalties Conceded,GK Unsuccessful Distribution,Penalties Faced,Unsuccessful lay-offs,Carries,Progressive Carries,Total Big Chances Created,Goals,Goals Openplay,Goals from Inside Box,Right Foot Goals,Total Big Chances Scored,Home Goals,Away Goals,Attempts from Set Pieces,Penalty Goals,Assists (Intentional),Goal Assists,Straight Red Cards,Total Red Cards,Clean Sheets,Left Foot Goals,Through balls,Headed Goals,Goalkeeper Smother,Own Goal Scored,Red Cards - 2nd Yellow,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Drops,Penalties Saved,Saves from Penalty,Clearances Off the Line,Second Goal Assists,Saves made - caught,Crosses not Claimed,Other Goals,Last Player Tackle
USA_US_Open_Cup,2026,Flint City Bucks,2qppysxegulhzadlh4z4t3wus,S. Albritton,Forward,21,1.0,3.0,8.0,2.0,5.0,2.0,1.0,,,4.0,1.0,1.0,1.0,5.0,1.0,,1.0,,,,,3.0,1.0,3.0,4.0,,45.0,,6.0,6.0,,4.0,2.0,2.0,12.0,,,,2.0,,2.0,0.0,4.0,3.0,1.0,,6.0,,,1.0,,1.0,,,,1.0,,,2.0,1.0,,,,,,1.0,,,,,,2.0,3.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Flint City Bucks,7n4wio0qnqmapf0j0nepzmn84,B. Arpachinda,Forward,3,1.0,,2.0,,4.0,7.0,1.0,,,1.0,,2.0,,11.0,1.0,4.0,2.0,,,,,8.0,7.0,1.0,6.0,1.0,29.0,,5.0,11.0,,8.0,,3.0,14.0,1.0,,1.0,4.0,,2.0,0.0,1.0,1.0,,,2.0,,,,,1.0,,,2.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Flint City Bucks,lbqloh7w8qclvxvfbp8otu6s,C. Ballagh,Midfielder,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Flint City Bucks,d5f018bh5o5gwykxwovwquvpw,R. Bodurov,Midfielder,29,2.0,1.0,1.0,,,,2.0,,,1.0,,,,1.0,,,,,2.0,,,1.0,,1.0,1.0,,2.0,,1.0,1.0,,1.0,,,2.0,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Flint City Bucks,880pxwq5ed2mphiepcef9vi3u,W. Carnevale,Midfielder,23,2.0,7.0,20.0,7.0,21.0,15.0,2.0,1.0,,16.0,6.0,1.0,13.0,43.0,10.0,9.0,1.0,,,4.0,,30.0,21.0,14.0,28.0,1.0,175.0,,27.0,44.0,1.0,31.0,3.0,13.0,81.0,1.0,3.0,4.0,8.0,6.0,9.0,0.0,4.0,3.0,1.0,,13.0,,1.0,6.0,4.0,2.0,1.0,,3.0,2.0,3.0,5.0,4.0,5.0,,4.0,,,,2.0,2.0,1.0,,1.0,1.0,3.0,10.0,,1.0,2.0,6.0,,,,,,,,,,,,,,1.0,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Flint City Bucks,bjk65h9vk125gdcl5l2cx2qz8,M. Dreas,Midfielder,22,2.0,12.0,26.0,13.0,9.0,25.0,2.0,1.0,,19.0,10.0,1.0,25.0,72.0,17.0,14.0,1.0,,,,,49.0,18.0,35.0,44.0,,180.0,2.0,26.0,76.0,,53.0,,23.0,111.0,,5.0,6.0,17.0,6.0,17.0,0.0,7.0,4.0,3.0,,13.0,,4.0,6.0,5.0,2.0,2.0,,9.0,2.0,5.0,4.0,4.0,7.0,1.0,1.0,,,,,,1.0,,,,4.0,9.0,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,9.0,5.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Flint City Bucks,42dx9hj8pk5izd9ky4qk2wf10,J. Foster,Defender,14,1.0,4.0,2.0,1.0,1.0,2.0,1.0,,,2.0,1.0,,,6.0,3.0,,,,1.0,,,5.0,,5.0,5.0,1.0,13.0,,2.0,6.0,,5.0,,1.0,10.0,,,,,1.0,1.0,0.0,,,,,1.0,,,2.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Flint City Bucks,3sh1nv3keatzqq5w1x6s8zdas,I. Goldson,Goalkeeper,1,2.0,,4.0,4.0,,39.0,2.0,1.0,,1.0,1.0,,16.0,41.0,21.0,10.0,,,,,,24.0,6.0,28.0,22.0,,180.0,,31.0,65.0,,34.0,,31.0,89.0,,18.0,30.0,23.0,8.0,1.0,0.0,3.0,,3.0,,,,,,,2.0,5.0,,12.0,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,17.0,14.0,,3.0,1.0,7.0,5.0,2.0,3.0,,1.0,,,,7.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,
USA_US_Open_Cup,2026,Flint City Bucks,82rkj0nhzng9edswo7vgac07o,E. Horlings,Midfielder,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Flint City Bucks,9y2zf3qwswlp0tl6c179z7ggk,E. Jones,Defender,5,1.0,3.0,3.0,1.0,2.0,15.0,1.0,1.0,,1.0,,1.0,18.0,46.0,2.0,12.0,1.0,,,,,42.0,10.0,34.0,42.0,,90.0,,5.0,48.0,,44.0,1.0,4.0,55.0,,,3.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,,2.0,,,,,1.0,1.0,,2.0,,,5.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
