liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Carries,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals,Goals Conceded,Goals Conceded Outside Box,Goals Openplay,Goals from Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Through balls,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute On,Aerial Duels lost,Foul Won Penalty,Goals Conceded Inside Box,Goals from Inside Box,Hit Woodwork,Left Foot Goals,Other Goals,Tackles Won,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Unsuccessful Passes Own Half,Blocks,GK Successful Distribution,Goal Kicks,Handballs conceded,Interceptions,Penalties Conceded,Penalty Goals Conceded,Red Cards - 2nd Yellow,Successful Launches,Throw Ins to Opposition Player,Throw Ins to Own Player,Total Red Cards,Unsuccessful Launches,Unsuccessful Long Passes,Assists (Intentional),Clean Sheets,Total Big Chances Saved,GK Unsuccessful Distribution,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Attempts from Set Pieces,Corners Taken (incl short corners),Successful Corners into Box,Unsuccessful Corners into Box,Second Goal Assists,Catches,Goalkeeper Smother,Penalties Faced,Headed Goals,Penalties Taken,Clearances Off the Line,Last Player Tackle,Own Goal Scored,Unsuccessful lay-offs,Direct Setpiece Goals,Penalty Goals,Set Pieces Goals,Punches,Straight Red Cards,Drops,Penalties Saved,Saves from Penalty,Penalties Off Target,Saves made - caught,Direct Corner Goals,Crosses not Claimed
USA_MLS_Next_Pro,2026,New England Revolution II,et772m1f5cqceeffckpnty1p0,E. Klein,Midfielder,38,11.0,3.0,4.0,22.0,1.0,58.0,1.0,36.0,15.0,21.0,54.0,97.0,,4.0,,,4.0,,,,25.0,7.0,18.0,4.0,75.0,,263.0,,21.0,12.0,4.0,27.0,,73.0,4.0,,1.0,4.0,,,,4.0,3.0,15.0,225.0,123.0,106.0,214.0,4.0,,360.0,3.0,10.0,1.0,2.0,47.0,267.0,1.0,229.0,12.0,2.0,38.0,331.0,,,,27.0,30.0,,,,0.0,,8.0,,4.0,,,,,8.0,1.0,,,11.0,1.0,,,,11.0,,,,2.0,,1.0,,5.0,8.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,New England Revolution II,1rxl4woofni56d4l19otfjok4,J. Macedo,Defender,67,,,1.0,3.0,,6.0,1.0,5.0,3.0,2.0,7.0,5.0,,1.0,,,1.0,1.0,,,5.0,3.0,2.0,1.0,3.0,,11.0,,3.0,,,3.0,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,7.0,4.0,4.0,7.0,,,45.0,2.0,1.0,,,11.0,11.0,,7.0,2.0,,4.0,28.0,1.0,,1.0,4.0,4.0,,,,0.0,,,,,,,,,2.0,,,,1.0,,,,,1.0,,,,,1.0,5.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,New England Revolution II,1p61s7bqqf19hlhj1sl3eqbdg,C. Mbaï Assem,Defender,4,21.0,20.0,9.0,22.0,,169.0,,63.0,14.0,49.0,9.0,184.0,4.0,9.0,,,8.0,2.0,,,42.0,13.0,29.0,1.0,110.0,,483.0,,87.0,8.0,3.0,47.0,,188.0,1.0,,,9.0,1.0,,,2.0,,48.0,416.0,156.0,280.0,388.0,4.0,,756.0,3.0,36.0,11.0,12.0,82.0,504.0,,436.0,15.0,3.0,68.0,620.0,1.0,1.0,1.0,41.0,27.0,3.0,,,0.0,,1.0,,6.0,,,,,11.0,,,,28.0,4.0,7.0,7.0,1.0,11.0,,,,5.0,,3.0,,19.0,41.0,,3.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,New England Revolution II,dbyiafdyf93b8rtpceqitgopg,D. McIntosh,Defender,19,12.0,7.0,9.0,70.0,3.0,115.0,6.0,61.0,22.0,39.0,252.0,162.0,1.0,9.0,2.0,1.0,6.0,,1.0,,49.0,17.0,32.0,14.0,125.0,,376.0,1.0,76.0,26.0,5.0,39.0,1.0,23.0,16.0,3.0,2.0,7.0,,11.0,11.0,7.0,1.0,16.0,281.0,209.0,87.0,269.0,6.0,1.0,698.0,12.0,11.0,1.0,13.0,153.0,380.0,5.0,285.0,12.0,29.0,95.0,576.0,22.0,22.0,10.0,99.0,70.0,2.0,1.0,0.0,1.0,2.0,5.0,1.0,6.0,1.0,,,,6.0,1.0,,1.0,18.0,,,,,6.0,,,,3.0,4.0,55.0,,11.0,25.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,New England Revolution II,5bbiw3r8jzukikfrsavj3o9p0,S. McNish,Defender,60,2.0,,2.0,2.0,,8.0,,13.0,5.0,8.0,,16.0,2.0,2.0,,,2.0,2.0,,,11.0,3.0,8.0,,18.0,,38.0,,4.0,1.0,1.0,5.0,,4.0,,,,1.0,,,,3.0,,6.0,34.0,7.0,29.0,30.0,,,91.0,1.0,4.0,2.0,4.0,5.0,40.0,,36.0,1.0,,4.0,58.0,,,,2.0,3.0,1.0,,,0.0,1.0,2.0,,,,,,,1.0,,,,2.0,1.0,,,,2.0,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,New England Revolution II,106zhbp3ry7lawpwsst4tmp78,S. Mimy,Defender,3,14.0,5.0,10.0,64.0,1.0,107.0,2.0,80.0,34.0,46.0,172.0,138.0,8.0,10.0,,,7.0,1.0,,,66.0,25.0,41.0,8.0,15.0,2.0,358.0,3.0,65.0,23.0,11.0,38.0,,151.0,8.0,3.0,,8.0,1.0,12.0,12.0,9.0,1.0,17.0,286.0,173.0,135.0,279.0,7.0,,812.0,13.0,21.0,11.0,9.0,135.0,368.0,3.0,296.0,23.0,8.0,72.0,619.0,20.0,20.0,4.0,70.0,54.0,1.0,,,0.0,2.0,9.0,,6.0,,,,,16.0,,,,22.0,4.0,,,,8.0,,,,6.0,10.0,72.0,,15.0,18.0,,3.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,New England Revolution II,5n7a8mn92t3qajms7udeolmok,M. Morgan,Midfielder,21,26.0,9.0,10.0,33.0,6.0,40.0,3.0,77.0,43.0,34.0,155.0,51.0,3.0,10.0,,3.0,7.0,1.0,2.0,,51.0,26.0,25.0,12.0,18.0,6.0,164.0,1.0,19.0,10.0,6.0,15.0,2.0,67.0,12.0,8.0,7.0,6.0,4.0,2.0,2.0,5.0,6.0,13.0,112.0,90.0,29.0,104.0,4.0,1.0,618.0,10.0,5.0,9.0,11.0,89.0,169.0,15.0,117.0,9.0,33.0,52.0,280.0,5.0,5.0,3.0,52.0,37.0,,2.0,1.0,0.0,4.0,17.0,,6.0,3.0,2.0,,,5.0,3.0,2.0,2.0,5.0,,,,,1.0,,,,1.0,,4.0,,3.0,15.0,,2.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,
USA_MLS_Next_Pro,2026,New England Revolution II,853mqqlenq3yctucs92vfieqc,J. Mussenden,Midfielder,23,15.0,5.0,10.0,103.0,,106.0,1.0,96.0,44.0,52.0,162.0,129.0,8.0,10.0,1.0,,6.0,1.0,,,81.0,34.0,47.0,4.0,137.0,1.0,463.0,1.0,43.0,19.0,10.0,53.0,,109.0,5.0,2.0,5.0,9.0,3.0,,,10.0,12.0,29.0,398.0,210.0,202.0,383.0,9.0,1.0,804.0,13.0,18.0,14.0,9.0,99.0,478.0,7.0,412.0,28.0,16.0,66.0,628.0,2.0,2.0,1.0,45.0,53.0,3.0,,,1.0,1.0,10.0,,5.0,,,,,19.0,1.0,2.0,,23.0,1.0,,,,11.0,,,,1.0,,7.0,,4.0,13.0,1.0,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,New England Revolution II,c8wq3ofarkeeisqr49fhrvwno,C. Oliveira,Midfielder,35,4.0,2.0,7.0,72.0,11.0,128.0,9.0,56.0,31.0,25.0,220.0,72.0,5.0,7.0,2.0,,3.0,,,,52.0,29.0,23.0,20.0,106.0,6.0,290.0,1.0,48.0,12.0,3.0,30.0,,50.0,22.0,3.0,6.0,7.0,3.0,9.0,4.0,12.0,4.0,6.0,249.0,182.0,86.0,253.0,3.0,3.0,603.0,13.0,1.0,13.0,,94.0,300.0,9.0,259.0,11.0,38.0,41.0,429.0,21.0,7.0,8.0,55.0,36.0,2.0,,,0.0,,2.0,,3.0,,2.0,,,8.0,3.0,,,7.0,,,,1.0,3.0,,,,,,11.0,,1.0,5.0,2.0,3.0,,,,,,,,18.0,5.0,11.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,New England Revolution II,92a812pufidubp38oytz5gphw,A. Oyirwoth,Midfielder,18,13.0,10.0,10.0,60.0,6.0,107.0,3.0,92.0,42.0,50.0,118.0,97.0,11.0,10.0,,,7.0,1.0,,,79.0,39.0,40.0,8.0,121.0,,436.0,1.0,31.0,14.0,10.0,64.0,,175.0,8.0,7.0,4.0,9.0,3.0,,,8.0,5.0,32.0,373.0,193.0,197.0,358.0,6.0,,735.0,11.0,4.0,16.0,5.0,88.0,453.0,11.0,390.0,27.0,10.0,63.0,572.0,2.0,2.0,5.0,43.0,45.0,1.0,,,0.0,1.0,3.0,,6.0,,,,,21.0,,,,22.0,,,,,4.0,,,,2.0,,4.0,,7.0,18.0,,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,New England Revolution II,904gu0y622w0jwvky5u3fsi6s,D. Parisian,Goalkeeper,33,1.0,1.0,6.0,,,25.0,,3.0,,3.0,,83.0,,6.0,,,5.0,,,,2.0,,2.0,1.0,46.0,,115.0,,6.0,,,52.0,,39.0,1.0,,,6.0,,,,,,23.0,93.0,16.0,113.0,106.0,,,540.0,,3.0,,3.0,43.0,168.0,,129.0,,,39.0,231.0,,,,27.0,3.0,1.0,,,0.0,,,,5.0,,,,,,,,,12.0,,61.0,40.0,,,,,,9.0,,,,17.0,36.0,,3.0,4.0,13.0,15.0,10.0,5.0,5.0,,,,,,2.0,3.0,,,,,,,,,,,2.0,,1.0,,,,,,
USA_MLS_Next_Pro,2026,New England Revolution II,aazgpm1pfe2ji7pigwt97dr84,A. Prajapati,Forward,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,New England Revolution II,29aj0tzd3vo4465szhusi1yc4,S. Sasaki,Forward,17,4.0,2.0,6.0,25.0,3.0,54.0,7.0,38.0,20.0,18.0,94.0,18.0,2.0,6.0,,1.0,2.0,1.0,,,34.0,18.0,16.0,4.0,9.0,2.0,75.0,,36.0,11.0,5.0,9.0,1.0,24.0,4.0,2.0,3.0,2.0,2.0,5.0,1.0,4.0,,4.0,59.0,48.0,17.0,56.0,2.0,,269.0,12.0,1.0,5.0,7.0,53.0,76.0,5.0,60.0,5.0,19.0,16.0,156.0,17.0,8.0,11.0,28.0,15.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,,,,3.0,,,1.0,5.0,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,10.0,4.0,5.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,
USA_MLS_Next_Pro,2026,New England Revolution II,3bhfeu6nmmi07kg09peg418no,J. Shannon,Midfielder,15,23.0,21.0,6.0,12.0,1.0,61.0,,37.0,7.0,30.0,22.0,120.0,,6.0,,1.0,1.0,,,,14.0,5.0,9.0,1.0,124.0,,323.0,,29.0,7.0,3.0,17.0,1.0,73.0,1.0,2.0,2.0,5.0,,,,,,27.0,279.0,113.0,171.0,257.0,2.0,,453.0,1.0,21.0,1.0,3.0,51.0,329.0,4.0,284.0,6.0,8.0,45.0,392.0,1.0,1.0,1.0,32.0,28.0,,0.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,,4.0,,,1.0,14.0,3.0,3.0,3.0,,11.0,,,,2.0,,2.0,,8.0,17.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,New England Revolution II,2nqwr6txhx1by0mkzxhbohb10,J. Siqueira,Forward,65,8.0,1.0,9.0,30.0,5.0,63.0,5.0,66.0,35.0,31.0,110.0,28.0,7.0,9.0,,1.0,3.0,1.0,1.0,,58.0,28.0,30.0,7.0,36.0,1.0,116.0,,22.0,6.0,3.0,19.0,,32.0,7.0,2.0,3.0,5.0,4.0,5.0,2.0,4.0,4.0,7.0,95.0,81.0,26.0,95.0,2.0,,354.0,16.0,1.0,8.0,17.0,64.0,126.0,5.0,102.0,9.0,12.0,24.0,229.0,13.0,4.0,5.0,32.0,18.0,,1.0,0.0,1.0,4.0,7.0,,2.0,1.0,,1.0,,7.0,1.0,1.0,1.0,5.0,,,,,4.0,,,,,,4.0,,1.0,6.0,,1.0,,,,,,,1.0,10.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,New England Revolution II,eaiv217h5pghn3uj50cnawb2s,J. Smith,Defender,2,2.0,2.0,3.0,3.0,1.0,10.0,2.0,17.0,7.0,10.0,14.0,20.0,3.0,3.0,,,2.0,2.0,,,15.0,7.0,8.0,,5.0,2.0,34.0,,3.0,2.0,1.0,3.0,,6.0,,,,2.0,1.0,,,3.0,,2.0,17.0,9.0,8.0,15.0,3.0,,142.0,3.0,3.0,4.0,,26.0,34.0,,17.0,5.0,3.0,17.0,75.0,3.0,3.0,2.0,16.0,12.0,1.0,,,0.0,1.0,,,,,,,,2.0,,,,4.0,,,,,5.0,,,,,,13.0,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,New England Revolution II,ad63pt42869xwesv5hia4y3je,M. Tibbetts,Goalkeeper,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,New England Revolution II,73k41na2r0usfpf6d28mbrrbo,I. Lopez,Midfielder,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,New England Revolution II,6j4ibkpbos6w5ikle58u2vo,M. Weinstein,Goalkeeper,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,New England Revolution II,a3lfd45lqpssungn3h8x0yyac,M. Wells,Midfielder,77,5.0,2.0,6.0,24.0,3.0,42.0,3.0,45.0,26.0,19.0,73.0,11.0,4.0,6.0,,1.0,2.0,2.0,1.0,,40.0,23.0,17.0,3.0,13.0,3.0,61.0,1.0,25.0,6.0,4.0,5.0,1.0,16.0,3.0,2.0,2.0,5.0,4.0,1.0,,5.0,3.0,3.0,51.0,41.0,14.0,51.0,1.0,,334.0,12.0,,8.0,7.0,42.0,64.0,4.0,54.0,5.0,16.0,10.0,133.0,5.0,5.0,7.0,14.0,9.0,,1.0,0.0,1.0,1.0,3.0,,,1.0,,,,4.0,,,1.0,1.0,,,,1.0,,,,,,2.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS_Next_Pro,2026,New England Revolution II,4ocp4qabqal4t8ae16ujft7h0,C. Zambrano,Midfielder,11,4.0,1.0,9.0,23.0,3.0,52.0,4.0,66.0,32.0,34.0,110.0,41.0,7.0,9.0,1.0,1.0,3.0,1.0,,1.0,62.0,29.0,33.0,9.0,32.0,1.0,122.0,,18.0,6.0,5.0,22.0,1.0,33.0,10.0,4.0,5.0,1.0,1.0,6.0,1.0,10.0,3.0,11.0,98.0,73.0,37.0,93.0,6.0,1.0,298.0,11.0,3.0,13.0,12.0,70.0,129.0,9.0,104.0,11.0,13.0,25.0,256.0,17.0,6.0,6.0,41.0,17.0,1.0,1.0,0.0,0.0,8.0,3.0,,2.0,,1.0,,,5.0,2.0,,,1.0,1.0,,,1.0,5.0,,,,,,4.0,,1.0,8.0,1.0,,,,,,,,3.0,13.0,5.0,7.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,
