liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Time Played,Recoveries,Unsuccessful Passes Own Half,Successful Passes Opposition Half,Successful Passes Own Half,Total Passes,Ground Duels won,Starts,Throw Ins to Own Player,Unsuccessful Launches,Ground Duels lost,Aerial Duels lost,Successful Dribbles,Aerial Duels won,Unsuccessful Short Passes,Goals Conceded Inside Box,Unsuccessful Long Passes,Games Played,Aerial Duels,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Substitute Off,Duels lost,Total Losses Of Possession,Backward Passes,Appearances,Index,Open Play Passes,Successful Long Passes,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Rightside Passes,Unsuccessful Passes Opposition Half,Overruns,Throw Ins to Opposition Player,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Duels,Unsuccessful Crosses open play,Forward Passes,Duels won,Winning Goal,Times Tackled,Foul Attempted Tackle,Tackles Won,Total Fouls Conceded,Leftside Passes,Total Tackles,Successful Launches,Blocks,Interceptions,Unsuccessful Dribbles,Handballs conceded,Substitute On,Total Shots,Total Fouls Won,Shots On Target ( inc goals ),Yellow Cards,Key Passes (Attempt Assists),Successful Lay-offs,Saves Made,Goal Kicks,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Offsides,Shots Off Target (inc woodwork),Through balls,Total Touches In Opposition Box,Tackles Lost,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Saves Made from Outside Box,Punches,Goals from Outside Box,Goals,Right Foot Goals,Home Goals,Away Goals,Successful Crosses & Corners,Corners Won,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Goal Assists,Successful Corners into Box,Blocked Shots,Saves made - parried,Goalkeeper Smother,Assists (Intentional),Red Cards - 2nd Yellow,Goals from Inside Box,Headed Goals,Own Goal Scored,Catches,Clean Sheets,Hit Woodwork,Unsuccessful lay-offs,Penalty Goals Conceded,Left Foot Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Other Goals,Penalties Faced,Penalties Conceded,Goals Conceded Outside Box,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Saved,Total Big Chances Missed,Goals Openplay,Total Big Chances Created,Total Big Chances Scored,Direct Setpiece Goals,Set Pieces Goals,Penalties Off Target,Drops,Second Goal Assists,Penalties Saved,Saves from Penalty
USA_US_Open_Cup,2024,Arizona Monsoon FC,54vw8b5lq4eeri83u0xllibys,F. Aguilar,Forward,0,8.0,120.0,4.0,5.0,7.0,1.0,17.0,5.0,1.0,,3.0,8.0,,,,6.0,2.0,3.0,1.0,,13.0,8.0,7.0,,8.0,14.0,4.0,1.0,10.0,17.0,1.0,4.0,7.0,3.0,5.0,,,9.0,38.0,,2.0,1.0,13.0,1.0,5.0,5.0,0.0,1.0,5.0,1.0,5.0,5.0,5.0,,1.0,2.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Arizona Monsoon FC,mdqq294aljhxd7x1uvmoigwk,G. Cañas-Jarquin,Midfielder,0,19.0,79.0,1.0,2.0,9.0,12.0,26.0,6.0,1.0,,1.0,2.0,1.0,1.0,,4.0,,1.0,1.0,1.0,8.0,21.0,17.0,,3.0,7.0,4.0,1.0,10.0,23.0,4.0,,1.0,9.0,3.0,,,5.0,40.0,1.0,,,9.0,,8.0,6.0,0.0,1.0,2.0,2.0,2.0,5.0,2.0,1.0,,3.0,1.0,1.0,,1.0,3.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Arizona Monsoon FC,4h6syp9vdtda4lpaj0qv3bswk,J. Cortez,Goalkeeper,0,8.0,120.0,15.0,1.0,6.0,19.0,32.0,2.0,1.0,,2.0,,,,,1.0,2.0,6.0,1.0,,2.0,25.0,16.0,,,7.0,,1.0,10.0,10.0,9.0,,,5.0,6.0,,,7.0,58.0,6.0,2.0,,2.0,,19.0,2.0,0.0,,,,,8.0,,1.0,,,,,,,2.0,,,,,8.0,17.0,24.0,5.0,3.0,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Arizona Monsoon FC,75dovz33h61mnhinjnh7vuvis,A. Cuevas,Defender,0,2.0,55.0,,,2.0,,3.0,1.0,,,,5.0,1.0,,,1.0,2.0,,1.0,1.0,6.0,2.0,2.0,,6.0,9.0,,1.0,10.0,3.0,,,,,2.0,,,1.0,14.0,,2.0,1.0,7.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,3.0,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Arizona Monsoon FC,7t0fxl9kbl5upe7bydnl2isd0,I. Fierro,Midfielder,0,20.0,120.0,2.0,2.0,8.0,13.0,28.0,4.0,1.0,8.0,2.0,,,1.0,,3.0,2.0,4.0,1.0,,4.0,21.0,20.0,,,13.0,6.0,1.0,10.0,25.0,1.0,1.0,2.0,10.0,7.0,,,7.0,53.0,1.0,2.0,2.0,4.0,2.0,12.0,4.0,0.0,,,2.0,,,2.0,1.0,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Arizona Monsoon FC,daabh3emcl1yrptzqtlr7lses,J. Gonzalez,Midfielder,0,36.0,120.0,5.0,7.0,9.0,30.0,61.0,8.0,1.0,,15.0,,1.0,1.0,,3.0,2.0,19.0,1.0,1.0,8.0,39.0,25.0,,1.0,23.0,2.0,1.0,10.0,52.0,14.0,,2.0,6.0,15.0,,,22.0,81.0,6.0,2.0,,9.0,,36.0,8.0,0.0,,,6.0,,17.0,6.0,7.0,,3.0,,,,,1.0,,,,,,4.0,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Arizona Monsoon FC,bwsn3syvvf54fzquu8hz5785w,Y. Gonzalez,Forward,0,11.0,65.0,4.0,1.0,6.0,6.0,17.0,5.0,1.0,,,,,3.0,,4.0,,2.0,1.0,,5.0,11.0,11.0,1.0,,11.0,6.0,1.0,10.0,17.0,,1.0,2.0,7.0,6.0,,,6.0,30.0,1.0,,1.0,5.0,,2.0,5.0,0.0,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Arizona Monsoon FC,8ykbarfe44ixngpkt0rvsvrpw,A. Hernandez,Midfielder,0,10.0,120.0,,2.0,5.0,6.0,15.0,3.0,1.0,,3.0,2.0,,,,1.0,2.0,3.0,1.0,,5.0,11.0,11.0,,2.0,7.0,1.0,1.0,10.0,14.0,,1.0,1.0,3.0,3.0,,,4.0,27.0,1.0,2.0,1.0,5.0,1.0,7.0,3.0,0.0,1.0,1.0,1.0,1.0,4.0,2.0,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Arizona Monsoon FC,8vq5b693r58lm87jipd53zzmc,N. Jimenez,Defender,0,28.0,120.0,5.0,8.0,9.0,21.0,50.0,4.0,1.0,,13.0,2.0,,1.0,1.0,5.0,2.0,15.0,1.0,1.0,6.0,30.0,27.0,,2.0,22.0,1.0,1.0,10.0,47.0,3.0,,,6.0,12.0,,,20.0,62.0,4.0,2.0,,7.0,,30.0,5.0,0.0,1.0,,2.0,,13.0,3.0,3.0,,2.0,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Arizona Monsoon FC,4bkpu10nes59h4a75mponp3pw,J. Ruiz,Midfielder,0,19.0,120.0,5.0,1.0,13.0,6.0,27.0,3.0,1.0,,,6.0,1.0,1.0,,7.0,2.0,1.0,1.0,1.0,9.0,19.0,15.0,,7.0,20.0,3.0,1.0,10.0,27.0,4.0,,,6.0,8.0,,,8.0,49.0,1.0,2.0,1.0,10.0,1.0,13.0,3.0,0.0,3.0,2.0,1.0,2.0,5.0,1.0,1.0,,1.0,2.0,,,1.0,1.0,,1.0,2.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
