liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Hit Woodwork,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Offsides,Penalties Conceded,Goals,Successful Corners into Box,Total Red Cards,Throw Ins to Opposition Player,Red Cards - 2nd Yellow,Blocks,Left Foot Goals,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Goals from Outside Box,Headed Goals,Last Man Tackle,Straight Red Cards,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Foul Won Penalty,Set Pieces Goals,Drops,Penalties Off Target,Crosses not Claimed,Own Goal Scored,Clearances Off the Line,Penalties Saved,Saves from Penalty,Other Goals
Mexico_Liga_MX,2017-2018,Querétaro FC,azvoe7a4bglndk6qtt2klvlqt,H. Mier,Defender,27,,1530.0,21.0,,14.0,443.0,,33.0,,113.0,41.0,1.0,66.0,11.0,2.0,4.0,26.0,142.0,240.0,19.0,55.0,474.0,,11.0,7.0,312.0,14.0,3.0,121.0,83.0,1.0,87.0,,63.0,17.0,18.0,34.0,713.0,,17.0,7.0,57.0,247.0,6.0,10.0,65.0,1.0,,41.0,,10.0,29.0,2.0,112.0,74.0,18.0,,17.0,,21.0,111.0,325.0,353.0,55.0,5.0,,,,14.0,47.0,5.0,43.0,36.0,,2.0,,,,,12.0,,12.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,
Mexico_Liga_MX,2017-2018,Querétaro FC,92c0c4oglziwhk21fctp0z7it,L. Noriega,Midfielder,14,4.0,480.0,2.0,3.0,,173.0,4.0,35.0,2.0,93.0,4.0,2.0,8.0,6.0,2.0,,7.0,47.0,57.0,10.0,20.0,176.0,3.0,16.0,4.0,146.0,5.0,2.0,28.0,50.0,4.0,21.0,1.0,30.0,5.0,10.0,11.0,253.0,,9.0,11.0,61.0,53.0,2.0,10.0,32.0,,,2.0,2.0,14.0,4.0,5.0,72.0,3.0,5.0,4.0,9.0,,33.0,38.0,145.0,148.0,11.0,1.0,,,1.0,5.0,40.0,5.0,6.0,28.0,4.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Querétaro FC,890jh6a272yla44hshdqo5qdx,D. Novaretti,Defender,4,1.0,1485.0,1.0,,10.0,337.0,,10.0,,87.0,24.0,,63.0,3.0,4.0,4.0,28.0,134.0,157.0,30.0,48.0,355.0,1.0,12.0,9.0,197.0,14.0,8.0,111.0,86.0,2.0,89.0,2.0,66.0,17.0,4.0,24.0,586.0,1.0,17.0,3.0,79.0,187.0,20.0,10.0,103.0,4.0,,47.0,,15.0,52.0,2.0,159.0,73.0,18.0,2.0,17.0,,28.0,72.0,230.0,244.0,80.0,4.0,,,1.0,17.0,56.0,13.0,36.0,51.0,,,,1.0,,,1.0,,11.0,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Querétaro FC,d3swiv7qjcdrnf2i6y5egz6qd,E. Puch,Forward,10,7.0,1080.0,10.0,5.0,,271.0,7.0,90.0,1.0,179.0,,2.0,4.0,11.0,11.0,3.0,11.0,120.0,66.0,17.0,37.0,285.0,6.0,25.0,39.0,236.0,9.0,24.0,41.0,90.0,12.0,49.0,7.0,30.0,13.0,22.0,4.0,513.0,2.0,14.0,8.0,158.0,58.0,46.0,10.0,80.0,13.0,3.0,8.0,,24.0,,17.0,169.0,,12.0,12.0,14.0,2.0,78.0,47.0,233.0,244.0,11.0,1.0,1.0,,2.0,11.0,89.0,6.0,1.0,80.0,1.0,8.0,,5.0,,1.0,1.0,1.0,1.0,,1.0,4.0,,5.0,3.0,2.0,,,,,,,,,,,,,,,,5.0,1.0,,,,,,,,,
Mexico_Liga_MX,2017-2018,Querétaro FC,awpicy4h0dtwxco81o20v8t79,A. Pérez,Defender,25,8.0,413.0,22.0,,1.0,163.0,3.0,13.0,3.0,69.0,12.0,2.0,17.0,1.0,2.0,1.0,3.0,43.0,70.0,13.0,12.0,165.0,1.0,6.0,2.0,123.0,5.0,2.0,29.0,72.0,4.0,26.0,2.0,19.0,5.0,8.0,11.0,257.0,,6.0,5.0,25.0,70.0,5.0,10.0,21.0,,,13.0,3.0,1.0,5.0,,33.0,13.0,6.0,8.0,6.0,1.0,9.0,10.0,134.0,136.0,8.0,1.0,,1.0,,11.0,12.0,2.0,9.0,16.0,1.0,,1.0,,,,4.0,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Querétaro FC,99e6v5yw5mee7jawjmsmeyh2h,M. Rodríguez,Midfielder,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Querétaro FC,1cyhpfi77dom7gmpuownxlcrt,L. Romo,Defender,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Querétaro FC,6c0vb0duzn7lj57rknjfply39,M. Samudio,Defender,16,12.0,890.0,40.0,1.0,2.0,246.0,5.0,27.0,1.0,96.0,25.0,2.0,40.0,8.0,3.0,2.0,6.0,126.0,69.0,30.0,54.0,258.0,3.0,9.0,7.0,140.0,5.0,3.0,94.0,90.0,5.0,85.0,2.0,40.0,12.0,17.0,21.0,457.0,,12.0,6.0,79.0,133.0,12.0,10.0,61.0,,1.0,24.0,1.0,17.0,7.0,3.0,92.0,31.0,7.0,12.0,12.0,,25.0,8.0,158.0,164.0,13.0,3.0,,,,21.0,31.0,9.0,19.0,54.0,,,,,,1.0,11.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Querétaro FC,eykc42806tba4um5ryy0036qd,Everaldo,Forward,9,1.0,618.0,2.0,11.0,,122.0,2.0,40.0,1.0,65.0,,2.0,1.0,2.0,9.0,2.0,35.0,102.0,30.0,6.0,38.0,133.0,5.0,18.0,9.0,90.0,7.0,11.0,39.0,31.0,6.0,33.0,4.0,14.0,7.0,9.0,7.0,264.0,1.0,11.0,7.0,78.0,39.0,30.0,10.0,69.0,2.0,,4.0,,13.0,42.0,14.0,155.0,6.0,9.0,1.0,11.0,1.0,51.0,23.0,85.0,94.0,77.0,1.0,,1.0,,5.0,86.0,1.0,2.0,27.0,4.0,1.0,,1.0,1.0,,,,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
Mexico_Liga_MX,2017-2018,Querétaro FC,6jf07vfdi2yql2kt2ihnrvro5,J. Sánchez,Midfielder,11,,283.0,,2.0,1.0,96.0,,17.0,,50.0,,1.0,2.0,3.0,,,4.0,31.0,32.0,6.0,16.0,100.0,5.0,6.0,3.0,76.0,2.0,,18.0,24.0,2.0,14.0,,20.0,5.0,6.0,4.0,135.0,,5.0,4.0,40.0,32.0,3.0,10.0,13.0,,,6.0,,4.0,1.0,1.0,45.0,1.0,2.0,,5.0,,28.0,27.0,78.0,82.0,5.0,,,,1.0,4.0,32.0,2.0,1.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Querétaro FC,edivwow65p4uixyzgpc5mxiad,E. Trejo,Midfielder,26,14.0,289.0,5.0,1.0,,142.0,4.0,16.0,3.0,75.0,,,9.0,2.0,,,2.0,69.0,48.0,16.0,21.0,150.0,1.0,11.0,7.0,105.0,3.0,4.0,30.0,48.0,4.0,42.0,,20.0,1.0,11.0,7.0,239.0,6.0,10.0,10.0,57.0,56.0,8.0,10.0,29.0,4.0,1.0,15.0,2.0,5.0,1.0,2.0,60.0,1.0,3.0,19.0,10.0,,29.0,30.0,116.0,120.0,3.0,,,,,13.0,31.0,3.0,3.0,28.0,9.0,,,2.0,1.0,,,,1.0,2.0,5.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Querétaro FC,brtt0ikm2qzjxpsnxty79eklx,Tiago Volpi,Goalkeeper,1,,1530.0,,,55.0,178.0,,,,124.0,94.0,,205.0,,,4.0,3.0,210.0,174.0,1.0,1.0,504.0,,1.0,1.0,119.0,14.0,,206.0,64.0,3.0,177.0,,147.0,17.0,1.0,29.0,663.0,,17.0,,3.0,397.0,,10.0,8.0,,,179.0,,1.0,5.0,,11.0,15.0,18.0,,17.0,,,43.0,109.0,298.0,8.0,5.0,,1.0,,,3.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,78.0,152.0,5.0,2.0,10.0,38.0,21.0,40.0,2.0,7.0,71.0,,,,,,,,,1.0,1.0,
Mexico_Liga_MX,2017-2018,Querétaro FC,3giodwl109o7ihw36iraynh7t,P. Yrízar,Forward,17,1.0,134.0,,,,29.0,1.0,7.0,1.0,11.0,,,,1.0,1.0,1.0,6.0,20.0,8.0,4.0,11.0,29.0,2.0,2.0,3.0,18.0,,1.0,11.0,11.0,1.0,5.0,1.0,5.0,2.0,3.0,7.0,58.0,,4.0,1.0,21.0,7.0,2.0,10.0,15.0,,,,1.0,5.0,3.0,1.0,30.0,1.0,1.0,1.0,4.0,,9.0,4.0,18.0,18.0,9.0,,3.0,,,3.0,15.0,1.0,1.0,12.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Querétaro FC,9ndmw5srvxlqauapw6dv9bbo5,A. Zamorano,Defender,24,4.0,338.0,1.0,6.0,,94.0,1.0,22.0,1.0,40.0,,,2.0,3.0,,,4.0,63.0,34.0,7.0,21.0,96.0,6.0,6.0,7.0,70.0,2.0,1.0,23.0,21.0,3.0,27.0,2.0,26.0,6.0,9.0,5.0,180.0,5.0,7.0,3.0,61.0,26.0,4.0,10.0,20.0,1.0,,3.0,,5.0,1.0,7.0,66.0,1.0,2.0,9.0,7.0,,42.0,27.0,72.0,73.0,5.0,,1.0,,,3.0,46.0,4.0,8.0,19.0,1.0,,,,1.0,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Querétaro FC,ou2tp7tjup0x5mggdnte9l1x,Camilo Sanvezzo,Forward,7,7.0,841.0,,9.0,,139.0,11.0,42.0,8.0,92.0,,4.0,3.0,,16.0,1.0,24.0,122.0,34.0,8.0,42.0,163.0,1.0,23.0,8.0,108.0,8.0,28.0,45.0,40.0,14.0,64.0,12.0,17.0,8.0,5.0,7.0,356.0,21.0,12.0,13.0,84.0,43.0,45.0,10.0,59.0,12.0,11.0,10.0,2.0,28.0,18.0,8.0,126.0,9.0,9.0,26.0,12.0,1.0,43.0,38.0,97.0,118.0,42.0,2.0,3.0,3.0,1.0,4.0,67.0,4.0,1.0,41.0,4.0,8.0,,3.0,5.0,,,,,1.0,13.0,5.0,1.0,3.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
